% Model:              ModelMicPlate_Rh20um_hg5um_Refined_MaterialDefPolySilicon.mph
% Version:            COMSOL 6.3.0.335
% Date:               May 21 2025, 13:51
% Dimension:          1
% Nodes:              708
% Expressions:        1
% Description:        Line graph
% Arc length (m)          imag(p)
0                         0.02020356364890018
4.0816326530612243E-7     0.02024915315318762
8.163265306122445E-7      0.02028993082790094
1.224489795918367E-6      0.02032589667304012
1.632653061224489E-6      0.020357050688605178
2.0408163265306117E-6     0.020383392874596097
2.448979591836734E-6      0.02040492323101289
2.857142857142856E-6      0.020421641757855557
3.265306122448978E-6      0.02047826995386555
3.6734693877551007E-6     0.020540105368629033
4.0816326530612225E-6     0.02060714800214599
4.489795918367345E-6      0.02067939785441644
4.897959183673468E-6      0.02075685492544038
5.30612244897959E-6       0.020839519215217792
5.714285714285712E-6      0.020927390723748693
6.1224489795918346E-6     0.02102500745414422
6.530612244897958E-6      0.0211324919826736
6.9387755102040806E-6     0.02124984430933681
7.3469387755102015E-6     0.021377064434133883
7.755102040816326E-6      0.0215141523570648
8.163265306122448E-6      0.021661108078129557
8.571428571428571E-6      0.021817931597328165
8.979591836734694E-6      0.0219883234576966
9.387755102040816E-6      0.022172356684175172
9.795918367346939E-6      0.022370031276763867
1.020408163265306E-5      0.022581347235462703
1.0612244897959184E-5     0.022806304560271676
1.1020408163265308E-5     0.023044903251190775
1.1428571428571429E-5     0.023297143308220008
1.1836734693877552E-5     0.023546842420912276
1.2244897959183674E-5     0.023823690278305883
1.2653061224489795E-5     0.024127686880400814
1.3061224489795918E-5     0.02445883222719709
1.346938775510204E-5      0.024817126318694697
1.3877551020408165E-5     0.025202569154893634
1.4285714285714285E-5     0.025615160735793913
1.4693877551020408E-5     0.02607309072683961
1.510204081632653E-5      0.026596468914352474
1.5510204081632655E-5     0.02718529529833251
1.5918367346938776E-5     0.02783956987877972
1.63265306122449E-5       0.0285592926556941
1.6734693877551024E-5     0.029344463629075643
1.7142857142857145E-5     0.03019508279892437
1.755102040816327E-5      0.031185409331407375
1.795918367346939E-5      0.03229461186229758
1.8367346938775515E-5     0.03352269039159496
