% Model:              PLacek_MembTVNJ_ArticleDims_Rh100um_hg10um_To2MHz_PHedit.mph
% Version:            COMSOL 6.3.0.335
% Date:               May 22 2025, 12:28
% Dimension:          1
% Nodes:              1801
% Expressions:        1
% Description:        Line graph
% Arc length (m)          imag(xi)
9.726909479321879E-5      2.6931029982849894E-11
9.743916367001354E-5      2.6926892818893252E-11
9.76092325468083E-5       2.6922744795441366E-11
9.777930142360306E-5      2.6918585912494237E-11
9.794937030039783E-5      2.6914416170051865E-11
9.811943917719258E-5      2.6910235335345907E-11
9.828950805398736E-5      2.69060429648273E-11
9.84595769307821E-5       2.690183905849604E-11
9.862964580757686E-5      2.689762361635213E-11
9.879971468437162E-5      2.6893396638395575E-11
9.896978356116637E-5      2.6889158124626368E-11
9.913985243796113E-5      2.6884907793134887E-11
9.930992131475591E-5      2.6880645187433365E-11
9.947999019155066E-5      2.6876370307521812E-11
9.965005906834544E-5      2.687208315340022E-11
9.982012794514019E-5      2.6867783725068594E-11
9.999019682193495E-5      2.686347202252693E-11
1.0016026569872972E-4     2.6859147719460698E-11
1.003303345755245E-4      2.6854810363281492E-11
1.0050040345231925E-4     2.6850459953989297E-11
1.0067047232911402E-4     2.6846096491584124E-11
1.0084054120590877E-4     2.684171997606597E-11
1.0101061008270354E-4     2.6837330407434833E-11
1.011806789594983E-4      2.6832927424715704E-11
1.0135074783629308E-4     2.682851059316868E-11
1.0152081671308783E-4     2.6824079912793748E-11
1.016908855898826E-4      2.681963538359092E-11
1.0186095446667736E-4     2.68151770055602E-11
1.0203102334347212E-4     2.6810704778701575E-11
1.0220109222026688E-4     2.6806218320092334E-11
1.0237116109706166E-4     2.6801717221149687E-11
1.0254122997385641E-4     2.6797201481873627E-11
1.0271129885065116E-4     2.679267110226415E-11
1.0288136772744593E-4     2.678812608232127E-11
1.0305143660424069E-4     2.6783566422044975E-11
1.0322150548103545E-4     2.6778991729401776E-11
1.0339157435783022E-4     2.677440162420145E-11
1.0356164323462497E-4     2.676979610644399E-11
1.0373171211141973E-4     2.67651751761294E-11
1.0390178098821448E-4     2.6760538833257692E-11
1.0407184986500925E-4     2.6755887077828846E-11
1.0424191874180401E-4     2.6751219519275445E-11
1.0441198761859879E-4     2.6746535803510404E-11
1.0458205649539355E-4     2.6741835930533734E-11
1.047521253721883E-4      2.673711990034543E-11
1.0492219424898308E-4     2.6732387712945493E-11
1.0509226312577784E-4     2.6727639368333925E-11
1.052623320025726E-4      2.6722874484607692E-11
1.0543240087936737E-4     2.6718092729211725E-11
1.0560246975616213E-4     2.6713294102146025E-11
1.0577253863295688E-4     2.67084786034106E-11
1.0594260750975165E-4     2.670364623300544E-11
1.0611267638654641E-4     2.6698796990930555E-11
1.0628274526334116E-4     2.669393050787377E-11
1.0645281414013594E-4     2.6689046467873826E-11
1.0662288301693069E-4     2.6684144870930728E-11
1.0679295189372544E-4     2.6679225717044468E-11
1.0696302077052022E-4     2.6674289006215058E-11
1.0713308964731497E-4     2.666933473844249E-11
1.0730315852410975E-4     2.666436255844551E-11
1.074732274009045E-4      2.6659372162690498E-11
1.0764329627769927E-4     2.665436355117745E-11
1.0781336515449402E-4     2.6649336723906368E-11
1.0798343403128879E-4     2.6644291680877245E-11
1.0815350290808356E-4     2.6639228422090093E-11
1.0832357178487833E-4     2.66341466061153E-11
1.0849364066167309E-4     2.6629045938900376E-11
1.0866370953846784E-4     2.6623926420445316E-11
1.088337784152626E-4      2.6618788050750128E-11
1.0900384729205736E-4     2.661363082981481E-11
1.0917391616885212E-4     2.6608454757639356E-11
1.0934398504564688E-4     2.6603259505649752E-11
1.0951405392244166E-4     2.6598044787457114E-11
1.0968412279923641E-4     2.6592810603061456E-11
1.0985419167603116E-4     2.6587556952462764E-11
1.1002426055282593E-4     2.658228383566105E-11
1.1019432942962069E-4     2.65769912526563E-11
1.1036439830641547E-4     2.6571678886451177E-11
1.1053446718321023E-4     2.656634645731545E-11
1.10704536060005E-4       2.65609939652491E-11
1.1087460493679976E-4     2.6555621410252137E-11
1.1104467381359452E-4     2.6550228792324566E-11
1.1121474269038929E-4     2.6544816111466372E-11
1.1138481156718405E-4     2.6539383061018754E-11
1.1155488044397881E-4     2.653392936734561E-11
1.1172494932077356E-4     2.6528455030446933E-11
1.1189501819756833E-4     2.652296005032273E-11
1.1206508707436308E-4     2.6517444426973007E-11
1.1223515595115784E-4     2.6511908160397746E-11
1.124052248279526E-4      2.650635095328371E-11
1.1257529370474738E-4     2.6500772537763873E-11
1.1274536258154213E-4     2.6495172913838258E-11
1.1291543145833691E-4     2.648955208150685E-11
1.1308550033513168E-4     2.6483910040769655E-11
1.1325556921192644E-4     2.647824679162667E-11
1.134256380887212E-4      2.6472562045429443E-11
1.1359570696551597E-4     2.6466855539970903E-11
1.1376577584231072E-4     2.646112727525106E-11
1.1393584471910548E-4     2.6455377251269907E-11
1.1410591359590025E-4     2.644960546802745E-11
1.1427598247269501E-4     2.6443811925523683E-11
1.1444605134948977E-4     2.643799634331711E-11
1.1461612022628454E-4     2.6432158464864675E-11
1.147861891030793E-4      2.642629829016638E-11
1.1495625797987405E-4     2.6420415819222232E-11
1.1512632685666883E-4     2.6414511052032222E-11
1.1529639573346359E-4     2.640858398859635E-11
1.1546646461025836E-4     2.6402634356298852E-11
1.156365334870531E-4      2.639666190424597E-11
1.1580660236384786E-4     2.63906666324377E-11
1.1597667124064261E-4     2.6384648540874056E-11
1.1614674011743738E-4     2.6378607629555032E-11
1.1631680899423213E-4     2.6372543898480628E-11
1.1648687787102691E-4     2.6366457082512383E-11
1.1665694674782166E-4     2.6360346936356355E-11
1.1682701562461643E-4     2.6354213460012542E-11
1.1699708450141119E-4     2.6348056653480943E-11
1.1716715337820595E-4     2.634187651676157E-11
1.1733722225500072E-4     2.6335673049854408E-11
1.175072911317955E-4      2.6329445994796402E-11
1.1767736000859025E-4     2.632319511183827E-11
1.17847428885385E-4       2.6316920400980004E-11
1.1801749776217977E-4     2.6310621862221606E-11
1.1818756663897452E-4     2.6304299495563083E-11
1.1835763551576929E-4     2.6297953301004427E-11
1.1852770439256405E-4     2.6291583027494802E-11
1.1869777326935883E-4     2.628518844076487E-11
1.1886784214615358E-4     2.6278769540814613E-11
1.1903791102294836E-4     2.6272326327644042E-11
1.192079798997431E-4      2.6265858801253157E-11
1.1937804877653787E-4     2.6259366961641956E-11
1.1954811765333263E-4     2.6252850564434966E-11
1.1971818653012741E-4     2.624630938076382E-11
1.1988825540692216E-4     2.6239743410628507E-11
1.2005832428371694E-4     2.623315265402904E-11
1.2022839316051169E-4     2.6226537110965417E-11
1.2039846203730645E-4     2.6219896781437634E-11
1.2056853091410122E-4     2.621323142753122E-11
1.20738599790896E-4       2.6206540825695502E-11
1.2090866866769075E-4     2.6199824975930475E-11
1.2107873754448552E-4     2.6193083878236147E-11
1.2124880642128027E-4     2.6186317532612513E-11
1.2141887529807504E-4     2.617952593905958E-11
1.215889441748698E-4      2.6172708865928455E-11
1.2175901305166458E-4     2.6165866094908652E-11
1.2192908192845933E-4     2.6158997626000167E-11
1.2209915080525408E-4     2.615210345920301E-11
1.2226921968204886E-4     2.614518359451718E-11
1.224392885588436E-4      2.613823803194267E-11
1.2260935743563836E-4     2.613126654591751E-11
1.2277942631243313E-4     2.6124268923306752E-11
1.2294949518922788E-4     2.6117245164110406E-11
1.2311956406602266E-4     2.6110195268328467E-11
1.232896329428174E-4      2.6103119235960937E-11
1.2345970181961216E-4     2.6096017067007814E-11
1.236297706964069E-4      2.6088888541825617E-11
1.2379983957320172E-4     2.6081733452397647E-11
1.2396990844999647E-4     2.6074551798723897E-11
1.2413997732679122E-4     2.606734358080438E-11
1.2431004620358597E-4     2.6060108798639087E-11
1.2448011508038075E-4     2.6052847452228024E-11
1.246501839571755E-4      2.604555932768097E-11
1.2482025283397027E-4     2.6038244222038003E-11
1.2499032171076502E-4     2.603090213529913E-11
1.2516039058755977E-4     2.6023533067464348E-11
1.2533045946435455E-4     2.6016137018533664E-11
1.255005283411493E-4      2.6008713988507065E-11
1.2567059721794408E-4     2.6001263769086115E-11
1.2584066609473883E-4     2.599378616229815E-11
1.2601073497153358E-4     2.5986281168143166E-11
1.2618080384832836E-4     2.597874878662117E-11
1.2635087272512313E-4     2.5971189017732158E-11
1.2652094160191788E-4     2.5963601861476133E-11
1.2669101047871266E-4     2.5955987114990833E-11
1.268610793555074E-4      2.5948344585212207E-11
1.270311482323022E-4      2.594067427214026E-11
1.2720121710909694E-4     2.5932976175774992E-11
1.2737128598589172E-4     2.5925250296116406E-11
1.2754135486268647E-4     2.5917496633164497E-11
1.2771142373948125E-4     2.5909714989345246E-11
1.27881492616276E-4       2.5901905176420325E-11
1.2805156149307075E-4     2.5894067194389728E-11
1.282216303698655E-4      2.5886201043253457E-11
1.2839169924666027E-4     2.587830672301152E-11
1.2856176812345502E-4     2.58703842336639E-11
1.287318370002498E-4      2.586243338278786E-11
1.2890190587704455E-4     2.5854453986896408E-11
1.290719747538393E-4      2.584644604598955E-11
1.2924204363063408E-4     2.583840956006728E-11
1.2941211250742886E-4     2.5830344529129603E-11
1.295821813842236E-4      2.5822250953176516E-11
1.2975225026101836E-4     2.5814128644810062E-11
1.2992231913781313E-4     2.5805977425232134E-11
1.3009238801460788E-4     2.579779729444273E-11
1.3026245689140266E-4     2.5789588252441852E-11
1.304325257681974E-4      2.5781350299229502E-11
1.3060259464499216E-4     2.5773083434805674E-11
1.3077266352178694E-4     2.5764787476672506E-11
1.3094273239858172E-4     2.5756462250657697E-11
1.3111280127537647E-4     2.574810775676125E-11
1.3128287015217125E-4     2.5739723994983168E-11
1.31452939028966E-4       2.573131096532345E-11
1.3162300790576077E-4     2.5722868667782095E-11
1.3179307678255552E-4     2.571439692463497E-11
1.319631456593503E-4      2.5705895566268583E-11
1.3213321453614505E-4     2.569736459268295E-11
1.3230328341293983E-4     2.568880400387806E-11
1.3247335228973458E-4     2.568021379985392E-11
1.3264342116652933E-4     2.5671593980610524E-11
1.3281349004332408E-4     2.5662944373076207E-11
1.3298355892011888E-4     2.5654264812134662E-11
1.3315362779691363E-4     2.564555529778589E-11
1.3332369667370838E-4     2.5636815830029892E-11
1.3349376555050313E-4     2.562804640886667E-11
1.336638344272979E-4      2.5619247034296223E-11
1.3383390330409266E-4     2.5610417537783098E-11
1.3400397218088744E-4     2.560155775864651E-11
1.341740410576822E-4      2.5592667696886458E-11
1.3434410993447694E-4     2.5583747352502946E-11
1.3451417881127172E-4     2.557479672549597E-11
1.3468424768806647E-4     2.5565815815865538E-11
1.3485431656486125E-4     2.5556804459494368E-11
1.35024385441656E-4       2.5547762500062868E-11
1.3519445431845077E-4     2.553868993757103E-11
1.3536452319524555E-4     2.5529586772018866E-11
1.355345920720403E-4      2.5520453003406368E-11
1.3570466094883508E-4     2.5511288631733542E-11
1.3587472982562983E-4     2.5502093497187863E-11
1.360447987024246E-4      2.5492867447730507E-11
1.3621486757921936E-4     2.5483610483361468E-11
1.363849364560141E-4      2.547432260408075E-11
1.3655500533280886E-4     2.546500380988835E-11
1.367250742096036E-4      2.5455654100784274E-11
1.3689514308639836E-4     2.5446273321110338E-11
1.3706521196319314E-4     2.5436861322963334E-11
1.3723528083998789E-4     2.5427418106343266E-11
1.3740534971678266E-4     2.541794367125013E-11
1.375754185935774E-4      2.5408438017683928E-11
1.3774548747037216E-4     2.539890114564466E-11
1.3791555634716691E-4     2.5389332903711655E-11
1.3808562522396172E-4     2.5379733148410576E-11
1.3825569410075647E-4     2.5370101879741432E-11
1.3842576297755122E-4     2.5360439097704217E-11
1.3859583185434597E-4     2.535074480229894E-11
1.3876590073114075E-4     2.534101899352559E-11
1.3893596960793552E-4     2.5331261523855235E-11
1.391060384847303E-4      2.5321472253661196E-11
1.3927610736152505E-4     2.5311651182943475E-11
1.3944617623831983E-4     2.5301798311702063E-11
1.3961624511511458E-4     2.5291913639936975E-11
1.3978631399190936E-4     2.5281997167648196E-11
1.3995638286870413E-4     2.5272048751418614E-11
1.4012645174549888E-4     2.526206825607752E-11
1.4029652062229363E-4     2.5252055681624914E-11
1.404665894990884E-4      2.52420110280608E-11
1.406366583758832E-4      2.5231934295385177E-11
1.4080672725267794E-4     2.5221825483598044E-11
1.409767961294727E-4      2.5211684453080757E-11
1.4114686500626747E-4     2.5201511072492698E-11
1.4131693388306222E-4     2.5191305341833858E-11
1.41487002759857E-4       2.5181067261104245E-11
1.4165707163665175E-4     2.5170796830303852E-11
1.418271405134465E-4      2.5160494049432686E-11
1.4199720939024125E-4     2.5150158782661554E-11
1.4216727826703605E-4     2.5139790902592612E-11
1.423373471438308E-4      2.5129390409225864E-11
1.4250741602062555E-4     2.5118957302561305E-11
1.426774848974203E-4      2.5108491582598943E-11
1.4284755377421508E-4     2.5097993249338775E-11
1.4301762265100983E-4     2.5087462170618822E-11
1.431876915278046E-4      2.5076898222855965E-11
1.4335776040459936E-4     2.5066301406050197E-11
1.435278292813941E-4      2.5055671720201525E-11
1.4369789815818888E-4     2.5045009165309946E-11
1.4386796703498363E-4     2.5034313741375466E-11
1.440380359117784E-4      2.502358531986805E-11
1.4420810478857316E-4     2.5012823780997985E-11
1.443781736653679E-4      2.5002029124765267E-11
1.445482425421627E-4      2.49912013511699E-11
1.4471831141895747E-4     2.498034046021189E-11
1.4488838029575222E-4     2.4969446451891223E-11
1.45058449172547E-4       2.4958519201176705E-11
1.4522851804934175E-4     2.4947558591936586E-11
1.4539858692613652E-4     2.4936564624170868E-11
1.4556865580293127E-4     2.492553729787955E-11
1.4573872467972605E-4     2.4914476613062636E-11
1.459087935565208E-4      2.4903382569720117E-11
1.4607886243331558E-4     2.4892255046454683E-11
1.4624893131011033E-4     2.4881093931169297E-11
1.4641900018690508E-4     2.486989922386396E-11
1.4658906906369983E-4     2.4858670924538672E-11
1.467591379404946E-4      2.484740903319344E-11
1.4692920681728936E-4     2.483611354982826E-11
1.4709927569408413E-4     2.482478435634115E-11
1.4726934457087888E-4     2.4813421344015512E-11
1.4743941344767364E-4     2.4802024512851343E-11
1.476094823244684E-4      2.4790593862848643E-11
1.477795512012632E-4      2.477912939400741E-11
1.4794962007805794E-4     2.4767631106327652E-11
1.4811968895485272E-4     2.4756098885147365E-11
1.4828975783164747E-4     2.474453262566078E-11
1.4845982670844225E-4     2.473293232786791E-11
1.48629895585237E-4       2.4721297991768744E-11
1.4879996446203175E-4     2.4709629617363294E-11
1.4897003333882652E-4     2.4697927204651548E-11
1.491401022156213E-4      2.4686190642240397E-11
1.4931017109241605E-4     2.467441982881999E-11
1.494802399692108E-4      2.466261476439032E-11
1.4965030884600555E-4     2.465077544895139E-11
1.4982037772280033E-4     2.4638901882503205E-11
1.4999044659959508E-4     2.4626994065045758E-11
1.5016051547638986E-4     2.4615051888474936E-11
1.503305843531846E-4      2.4603075255004608E-11
1.5050065322997936E-4     2.4591064164634775E-11
1.506707221067741E-4      2.4579018617365432E-11
1.5084079098356886E-4     2.456693861319659E-11
1.510108598603636E-4      2.4554824152128235E-11
1.511809287371584E-4      2.454267512930015E-11
1.5135099761395316E-4     2.453049145020965E-11
1.515210664907479E-4      2.451827311485674E-11
1.5169113536754272E-4     2.450602012324142E-11
1.5186120424433747E-4     2.4493732475363696E-11
1.5203127312113225E-4     2.4481410171223555E-11
1.5220134199792702E-4     2.446905310918643E-11
1.5237141087472177E-4     2.4456661197975505E-11
1.5254147975151652E-4     2.4444234437590796E-11
1.5271154862831127E-4     2.4431772828032294E-11
1.5288161750510602E-4     2.441927636930001E-11
1.5305168638190077E-4     2.440674506139393E-11
1.5322175525869555E-4     2.439417880587636E-11
1.533918241354903E-4      2.438157751464999E-11
1.5356189301228508E-4     2.4368941187714825E-11
1.5373196188907983E-4     2.4356269825070858E-11
1.5390203076587458E-4     2.43435634267181E-11
1.5407209964266936E-4     2.433082199265654E-11
1.5424216851946414E-4     2.431804542760583E-11
1.5441223739625889E-4     2.430523364660353E-11
1.5458230627305366E-4     2.429238664964964E-11
1.5475237514984844E-4     2.4279504436744158E-11
1.549224440266432E-4      2.4266587007887088E-11
1.5509251290343797E-4     2.4253634363078426E-11
1.5526258178023272E-4     2.4240646410148957E-11
1.554326506570275E-4      2.4227623067228508E-11
1.5560271953382225E-4     2.4214564334317072E-11
1.5577278841061702E-4     2.4201470211414656E-11
1.559428572874118E-4      2.4188340698521257E-11
1.5611292616420655E-4     2.4175175795636875E-11
1.5628299504100133E-4     2.4161975413659234E-11
1.5645306391779608E-4     2.414873947377238E-11
1.5662313279459083E-4     2.4135467975976317E-11
1.567932016713856E-4      2.412216092027104E-11
1.5696327054818036E-4     2.4108818306656562E-11
1.571333394249751E-4      2.4095440135132865E-11
1.5730340830176988E-4     2.4082026319618352E-11
1.5747347717856466E-4     2.406857678430419E-11
1.576435460553594E-4      2.4055091529190395E-11
1.5781361493215416E-4     2.4041570554276956E-11
1.5798368380894897E-4     2.4028013859563884E-11
1.5815375268574372E-4     2.4014421445051167E-11
1.583238215625385E-4      2.4000793227627516E-11
1.5849389043933325E-4     2.3987129134436905E-11
1.58663959316128E-4       2.3973429165479337E-11
1.5883402819292277E-4     2.395969332075481E-11
1.5900409706971752E-4     2.394592160026333E-11
1.5917416594651227E-4     2.3932114004004892E-11
1.5934423482330705E-4     2.391827045178985E-11
1.595143037001018E-4      2.390439087366707E-11
1.5968437257689655E-4     2.389047526963655E-11
1.5985444145369133E-4     2.3876523639698293E-11
1.6002451033048608E-4     2.3862535983852303E-11
1.6019457920728083E-4     2.3848512302098568E-11
1.6036464808407558E-4     2.3834452517123852E-11
1.6053471696087036E-4     2.382035656184144E-11
1.607047858376651E-4      2.3806224436251334E-11
1.6087485471445986E-4     2.3792056140353532E-11
1.6104492359125464E-4     2.377785167414804E-11
1.6121499246804939E-4     2.3763611037634848E-11
1.6138506134484416E-4     2.3749334156334734E-11
1.6155513022163894E-4     2.3735020965987194E-11
1.617251990984337E-4      2.3720671466592227E-11
1.6189526797522844E-4     2.370628565814983E-11
1.620653368520232E-4      2.369186354066001E-11
1.6223540572881797E-4     2.367740511412276E-11
1.6240547460561272E-4     2.366291030685625E-11
1.625755434824075E-4      2.364837905738968E-11
1.6274561235920225E-4     2.3633811365723044E-11
1.6291568123599702E-4     2.3619207231856347E-11
1.630857501127918E-4      2.360456665578959E-11
1.6325581898958655E-4     2.3589889637522768E-11
1.6342588786638133E-4     2.357517610813604E-11
1.6359595674317608E-4     2.3560426008902203E-11
1.6376602561997083E-4     2.354563933982125E-11
1.639360944967656E-4      2.3530816100893188E-11
1.6410616337356036E-4     2.3515956292118017E-11
1.642762322503551E-4      2.3501059913495737E-11
1.6444630112714989E-4     2.3486126898830284E-11
1.6461637000394464E-4     2.347115719208268E-11
1.647864388807394E-4      2.3456150793252933E-11
1.6495650775753416E-4     2.3441107702341036E-11
1.651265766343289E-4      2.3426027919347E-11
1.652966455111237E-4      2.341091144427081E-11
1.6546671438791847E-4     2.339575821360957E-11
1.6563678326471322E-4     2.3380568173966425E-11
1.6580685214150797E-4     2.336534132534137E-11
1.6597692101830275E-4     2.3350077667734403E-11
1.6614698989509752E-4     2.333477720114554E-11
1.6631705877189227E-4     2.3319439925574757E-11
1.6648712764868705E-4     2.3304065780186925E-11
1.666571965254818E-4      2.328865471418036E-11
1.6682726540227658E-4     2.3273206727555067E-11
1.6699733427907133E-4     2.3257721820311038E-11
1.6716740315586608E-4     2.3242199992448283E-11
1.6733747203266086E-4     2.3226641243966792E-11
1.6750754090945563E-4     2.3211045516670732E-11
1.6767760978625038E-4     2.3195412762296354E-11
1.6784767866304514E-4     2.3179742980843658E-11
1.6801774753983989E-4     2.316403617231264E-11
1.6818781641663466E-4     2.3148292336703308E-11
1.683578852934294E-4      2.3132511474015657E-11
1.685279541702242E-4      2.3116693528663115E-11
1.6869802304701894E-4     2.3100838454866715E-11
1.688680919238137E-4      2.3084946252626463E-11
1.6903816080060847E-4     2.306901692194236E-11
1.6920822967740322E-4     2.305305046281441E-11
1.69378298554198E-4       2.3037046875242604E-11
1.6954836743099277E-4     2.3021006106218716E-11
1.6971843630778755E-4     2.3004928112404358E-11
1.698885051845823E-4      2.298881289379953E-11
1.7005857406137708E-4     2.2972660450404238E-11
1.7022864293817186E-4     2.2956470782218482E-11
1.703987118149666E-4      2.2940243889242253E-11
1.7056878069176138E-4     2.2923979721015128E-11
1.707388495685561E-4      2.2907678236600408E-11
1.7090891844535086E-4     2.2891339435998098E-11
1.710789873221456E-4      2.2874963319208194E-11
1.7124905619894036E-4     2.28585498862307E-11
1.714191250757351E-4      2.284209913706561E-11
1.7158919395252989E-4     2.28256110237699E-11
1.7175926282932466E-4     2.280908550777217E-11
1.719293317061194E-4      2.279252258907242E-11
1.7209940058291416E-4     2.277592226767064E-11
1.7226946945970894E-4     2.2759284543566845E-11
1.7243953833650372E-4     2.274260941676102E-11
1.726096072132985E-4      2.2725896841795196E-11
1.7277967609009325E-4     2.2709146782425905E-11
1.72949744966888E-4       2.2692359238653148E-11
1.7311981384368277E-4     2.267553421047692E-11
1.7328988272047752E-4     2.265867169789723E-11
1.7345995159727227E-4     2.2641771700914074E-11
1.7363002047406705E-4     2.2624834176521364E-11
1.738000893508618E-4      2.2607859090767273E-11
1.7397015822765658E-4     2.2590846443651814E-11
1.7414022710445133E-4     2.2573796235174977E-11
1.7431029598124608E-4     2.255670846533677E-11
1.7448036485804086E-4     2.2539583134137187E-11
1.7465043373483563E-4     2.2522420200989804E-11
1.7482050261163039E-4     2.2505219634200017E-11
1.7499057148842514E-4     2.2487981433767832E-11
1.7516064036521989E-4     2.2470705599693243E-11
1.7533070924201466E-4     2.2453392131976254E-11
1.7550077811880941E-4     2.2436041030616864E-11
1.756708469956042E-4      2.2418652257416522E-11
1.7584091587239894E-4     2.2401225782902757E-11
1.760109847491937E-4      2.2383761607075572E-11
1.7618105362598847E-4     2.236625972993496E-11
1.7635112250278322E-4     2.2348720151480936E-11
1.76521191379578E-4       2.2331142871713482E-11
1.7669126025637275E-4     2.23135278547907E-11
1.7686132913316755E-4     2.229587507342842E-11
1.770313980099623E-4      2.2278184527626642E-11
1.7720146688675705E-4     2.2260456217385366E-11
1.7737153576355183E-4     2.2242690142704593E-11
1.7754160464034658E-4     2.222488630358432E-11
1.7771167351714136E-4     2.2207044666509034E-11
1.778817423939361E-4      2.2189165206350972E-11
1.7805181127073086E-4     2.217124792311013E-11
1.782218801475256E-4      2.215329281678651E-11
1.7839194902432036E-4     2.2135299887380104E-11
1.7856201790111514E-4     2.2117269134890928E-11
1.787320867779099E-4      2.2099200528099345E-11
1.789021556547047E-4      2.2081094044001712E-11
1.7907222453149944E-4     2.2062949682598026E-11
1.7924229340829422E-4     2.2044767443888292E-11
1.79412362285089E-4       2.2026547327872504E-11
1.7958243116188375E-4     2.2008289334550673E-11
1.7975250003867852E-4     2.1989993434966746E-11
1.7992256891547327E-4     2.197165960820851E-11
1.8009263779226802E-4     2.195328785427596E-11
1.8026270666906277E-4     2.1934878173169105E-11
1.8043277554585752E-4     2.191643056488795E-11
1.806028444226523E-4      2.1897945029432475E-11
1.8077291329944705E-4     2.187942154007547E-11
1.8094298217624183E-4     2.1860860077966246E-11
1.8111305105303658E-4     2.1842260643104794E-11
1.8128311992983136E-4     2.1823623235491124E-11
1.8145318880662613E-4     2.1804947855125227E-11
1.8162325768342089E-4     2.1786234502007116E-11
1.8179332656021566E-4     2.1767483151601372E-11
1.8196339543701044E-4     2.1748693787094743E-11
1.821334643138052E-4      2.1729866408487225E-11
1.8230353319059994E-4     2.1711001015778817E-11
1.824736020673947E-4      2.1692097608969527E-11
1.8264367094418947E-4     2.1673156188059345E-11
1.8281373982098422E-4     2.165417673066654E-11
1.82983808697779E-4       2.16351592219968E-11
1.8315387757457375E-4     2.1616103662050125E-11
1.8332394645136852E-4     2.159701005082652E-11
1.834940153281633E-4      2.1577878388325982E-11
1.8366408420495805E-4     2.1558708674548508E-11
1.838341530817528E-4      2.1539500889228852E-11
1.8400422195854755E-4     2.15202550195765E-11
1.841742908353423E-4      2.150097106559146E-11
1.8434435971213705E-4     2.1481649027273727E-11
1.845144285889318E-4      2.14622889046233E-11
1.8468449746572655E-4     2.1442890697640183E-11
1.8485456634252133E-4     2.142345438813964E-11
1.850246352193161E-4      2.14039799653117E-11
1.8519470409611086E-4     2.1384467429156374E-11
1.8536477297290564E-4     2.136491677967365E-11
1.8553484184970039E-4     2.1345328016863544E-11
1.8570491072649516E-4     2.132570114072604E-11
1.8587497960328991E-4     2.1306036135103592E-11
1.8604504848008472E-4     2.1286332991133526E-11
1.8621511735687947E-4     2.1266591708815837E-11
1.8638518623367422E-4     2.1246812288150534E-11
1.86555255110469E-4       2.1226994729137612E-11
1.8672532398726375E-4     2.120713903177707E-11
1.8689539286405852E-4     2.1187245181938117E-11
1.870654617408533E-4      2.1167313172788853E-11
1.8723553061764805E-4     2.1147343004329286E-11
1.8740559949444283E-4     2.1127334676559412E-11
1.8757566837123758E-4     2.1107288189479236E-11
1.8774573724803236E-4     2.108720354308875E-11
1.879158061248271E-4      2.1067080725248234E-11
1.8808587500162188E-4     2.1046919730959897E-11
1.8825594387841663E-4     2.102672056022375E-11
1.8842601275521139E-4     2.100648321303979E-11
1.8859608163200614E-4     2.098620768940802E-11
1.8876615050880089E-4     2.0965893989328434E-11
1.8893621938559564E-4     2.094554210260245E-11
1.891062882623904E-4      2.0925152026124753E-11
1.8927635713918516E-4     2.0904723759895353E-11
1.8944642601597991E-4     2.0884257303914237E-11
1.896164948927747E-4      2.0863752658181417E-11
1.8978656376956944E-4     2.084320982269688E-11
1.8995663264636422E-4     2.082262878918188E-11
1.90126701523159E-4       2.0802009556399574E-11
1.9029677039995375E-4     2.0781352124349958E-11
1.904668392767485E-4      2.076065649303304E-11
1.906369081535433E-4      2.073992266244882E-11
1.9080697703033805E-4     2.071915063259729E-11
1.909770459071328E-4      2.0698340397097522E-11
1.9114711478392758E-4     2.0677491956576094E-11
1.9131718366072233E-4     2.0656605311033004E-11
1.9148725253751708E-4     2.0635680460468257E-11
1.9165732141431186E-4     2.061471740488185E-11
1.918273902911066E-4      2.0593716144273782E-11
1.9199745916790139E-4     2.0572676674163266E-11
1.9216752804469614E-4     2.0551598996978324E-11
1.923375969214909E-4      2.0530483112718962E-11
1.9250766579828566E-4     2.050932902138517E-11
1.9267773467508041E-4     2.0488136722976963E-11
1.928478035518752E-4      2.046690621749433E-11
1.9301787242866997E-4     2.044563750227941E-11
1.9318794130546472E-4     2.0424330581491703E-11
1.9335801018225947E-4     2.040298545513121E-11
1.9352807905905422E-4     2.0381602123197927E-11
1.9369814793584902E-4     2.0360180585691865E-11
1.9386821681264377E-4     2.033872084261301E-11
1.9403828568943855E-4     2.0317222893143206E-11
1.942083545662333E-4      2.0295686743249124E-11
1.9437842344302805E-4     2.0274112392930766E-11
1.9454849231982283E-4     2.0252499842188134E-11
1.9471856119661758E-4     2.0230849091021232E-11
1.9488863007341233E-4     2.020916013943005E-11
1.9505869895020708E-4     2.0187432988397514E-11
1.9522876782700189E-4     2.0165667645560694E-11
1.9539883670379664E-4     2.014386411091959E-11
1.9556890558059139E-4     2.012202238447421E-11
1.9573897445738616E-4     2.0100142466224544E-11
1.959090433341809E-4      2.0078224356170597E-11
1.960791122109757E-4      2.0056268057120215E-11
1.9624918108777047E-4     2.003427357852563E-11
1.964192499645652E-4      2.001224092038684E-11
1.9658931884136E-4        1.999017008270385E-11
1.9675938771815472E-4     1.9968061065476656E-11
1.969294565949495E-4      1.9945913868705263E-11
1.9709952547174425E-4     1.992372849699816E-11
1.9726959434853905E-4     1.9901504961348745E-11
1.9743966322533377E-4     1.987924326175703E-11
1.9760973210212855E-4     1.9856943398223006E-11
1.977798009789233E-4      1.9834605370746677E-11
