% Model:              PLacek_MembTVNJ_ArticleDims_Rh100um_hg10um_To2MHz_PHedit.mph
% Version:            COMSOL 6.3.0.335
% Date:               May 22 2025, 12:30
% Dimension:          1
% Nodes:              1801
% Expressions:        1
% Description:        Line graph
% Arc length (m)          real(xi)
1.7506791576475244E-5     -1.9470534951588061E-10
1.7676860453270008E-5     -1.946904811228109E-10
1.7846929330064768E-5     -1.9467546923183056E-10
1.8016998206859532E-5     -1.9466031384293961E-10
1.8187067083654292E-5     -1.9464501495613807E-10
1.8357135960449056E-5     -1.946295725714259E-10
1.852720483724382E-5      -1.946139867096845E-10
1.8697273714038584E-5     -1.9459825739211096E-10
1.8867342590833344E-5     -1.945823846187052E-10
1.9037411467628108E-5     -1.945663683894673E-10
1.9207480344422872E-5     -1.945502087043972E-10
1.9377549221217633E-5     -1.9453390556349495E-10
1.9547618098012396E-5     -1.9451745898879303E-10
1.9717686974807157E-5     -1.945008690026491E-10
1.9887755851601917E-5     -1.9448413560506313E-10
2.005782472839668E-5      -1.9446725879603518E-10
2.0227893605191438E-5     -1.944502385755652E-10
2.0397962481986202E-5     -1.9443307494365325E-10
2.0568031358780966E-5     -1.9441576792348507E-10
2.073810023557573E-5      -1.9439831753857295E-10
2.090816911237049E-5      -1.9438072378891688E-10
2.1078237989165254E-5     -1.9436298667451688E-10
2.1248306865960018E-5     -1.94345106195373E-10
2.141837574275478E-5      -1.9432708235148514E-10
2.1588444619549542E-5     -1.9430891516719347E-10
2.1758513496344303E-5     -1.9429060466715934E-10
2.1928582373139063E-5     -1.9427215085138276E-10
2.2098651249933827E-5     -1.942535537198637E-10
2.2268720126728584E-5     -1.9423481327260225E-10
2.2438789003523348E-5     -1.9421592950959831E-10
2.2608857880318112E-5     -1.9419690245634634E-10
2.2778926757112876E-5     -1.9417773213865176E-10
2.2948995633907636E-5     -1.9415841855651461E-10
2.3119064510702397E-5     -1.9413896170993487E-10
2.3289133387497164E-5     -1.941193615989126E-10
2.3459202264291924E-5     -1.9409961822344775E-10
2.3629271141086688E-5     -1.9407973161018883E-10
2.379934001788145E-5      -1.940597017860798E-10
2.396940889467621E-5      -1.9403952875112063E-10
2.4139477771470973E-5     -1.9401921250531135E-10
2.4309546648265737E-5     -1.9399875304865197E-10
2.4479615525060497E-5     -1.9397815038114248E-10
2.464968440185526E-5      -1.9395740453058443E-10
2.481975327865002E-5      -1.9393651552505503E-10
2.4989822155444785E-5     -1.939154833645543E-10
2.515989103223955E-5      -1.938943080490822E-10
2.532995990903431E-5      -1.938729895786388E-10
2.5500028785829074E-5     -1.9385152795322406E-10
2.5670097662623834E-5     -1.9382992320179072E-10
2.5840166539418598E-5     -1.9380817535354448E-10
2.6010235416213362E-5     -1.937862844084854E-10
2.6180304293008122E-5     -1.9376425036661342E-10
2.6350373169802883E-5     -1.9374207322792858E-10
2.6520442046597647E-5     -1.9371975299243087E-10
2.669051092339241E-5      -1.936972896902223E-10
2.686057980018717E-5      -1.9367468335163185E-10
2.703064867698193E-5      -1.936519339766596E-10
2.7200717553776692E-5     -1.9362904156530548E-10
2.7370786430571456E-5     -1.9360600611756956E-10
2.7540855307366216E-5     -1.935828276334518E-10
2.771092418416098E-5      -1.935595061442009E-10
2.7880993060955744E-5     -1.9353604168126458E-10
2.8051061937750504E-5     -1.9351243424464276E-10
2.8221130814545265E-5     -1.9348868383433543E-10
2.839119969134003E-5      -1.934647904503427E-10
2.8561268568134793E-5     -1.9344075409266446E-10
2.8731337444929556E-5     -1.934165747936937E-10
2.890140632172432E-5      -1.9339225258599142E-10
2.907147519851908E-5      -1.9336778746955773E-10
2.9241544075313845E-5     -1.9334317944439258E-10
2.9411612952108605E-5     -1.9331842851049602E-10
2.958168182890337E-5      -1.93293534667868E-10
2.975175070569813E-5      -1.9326849795004252E-10
2.9921819582492897E-5     -1.932433183906891E-10
3.0091888459287654E-5     -1.9321799598980773E-10
3.0261957336082418E-5     -1.9319253074739843E-10
3.0432026212877178E-5     -1.931669226634612E-10
3.060209508967194E-5      -1.9314117173799607E-10
3.07721639664667E-5       -1.9311527800567348E-10
3.0942232843261466E-5     -1.93089241501268E-10
3.111230172005623E-5      -1.930630622247796E-10
3.1282370596850994E-5     -1.9303674017620833E-10
3.145243947364575E-5      -1.9301027535555418E-10
3.1622508350440515E-5     -1.9298366776281711E-10
3.179257722723528E-5      -1.9295691743380145E-10
3.196264610403004E-5      -1.9293002440438023E-10
3.21327149808248E-5       -1.9290298867455343E-10
3.2302783857619563E-5     -1.9287581024432106E-10
3.247285273441433E-5      -1.9284848911368311E-10
3.264292161120909E-5      -1.9282102528263958E-10
3.2812990488003855E-5     -1.927934187881269E-10
3.298305936479862E-5      -1.9276566966710873E-10
3.315312824159338E-5      -1.9273777791958511E-10
3.332319711838814E-5      -1.9270974354555603E-10
3.3493265995182904E-5     -1.926815665450215E-10
3.366333487197767E-5      -1.9265324691798152E-10
3.383340374877243E-5      -1.9262478470250275E-10
3.400347262556719E-5      -1.925961799366317E-10
3.417354150236195E-5      -1.925674326203684E-10
3.434361037915671E-5      -1.925385427537128E-10
3.4513679255951466E-5     -1.9250951033666502E-10
3.468374813274623E-5      -1.9248033536922492E-10
3.4853817009540994E-5     -1.9245101789058732E-10
3.502388588633576E-5      -1.9242155793987322E-10
3.519395476313052E-5      -1.923919555170826E-10
3.5364023639925286E-5     -1.923622106222155E-10
3.553409251672005E-5      -1.9233232325527192E-10
3.5704161393514813E-5     -1.9230229341625183E-10
3.587423027030958E-5      -1.9227212114547416E-10
3.604429914710434E-5      -1.9224180648312706E-10
3.6214368023899105E-5     -1.9221134942921045E-10
3.638443690069387E-5      -1.9218074998372438E-10
3.655450577748863E-5      -1.921500081466688E-10
3.672457465428339E-5      -1.921191239180438E-10
3.6894643531078154E-5     -1.920880973392888E-10
3.706471240787292E-5      -1.9205692845165064E-10
3.7234781284667675E-5     -1.920256172551293E-10
3.740485016146244E-5      -1.919941637497248E-10
3.7574919038257195E-5     -1.9196256793543714E-10
3.774498791505196E-5      -1.919308298122663E-10
3.791505679184672E-5      -1.9189894942276786E-10
3.808512566864148E-5      -1.9186692680923935E-10
3.8255194545436244E-5     -1.9183476197168082E-10
3.842526342223101E-5      -1.9180245491009227E-10
3.8595332299025765E-5     -1.917700056244737E-10
3.876540117582053E-5      -1.917374141148251E-10
3.893547005261529E-5      -1.9170468042481182E-10
3.910553892941006E-5      -1.9167180459777533E-10
3.927560780620482E-5      -1.916387866337156E-10
3.9445676682999584E-5     -1.9160562653263268E-10
3.961574555979435E-5      -1.9157232429452654E-10
3.978581443658911E-5      -1.9153887991939719E-10
3.995588331338387E-5      -1.9150529345201392E-10
4.012595219017863E-5      -1.9147156493675372E-10
4.02960210669734E-5       -1.9143769437361674E-10
4.0466089943768154E-5     -1.9140368176260286E-10
4.063615882056292E-5      -1.913695271037122E-10
4.0806227697357675E-5     -1.913352303969446E-10
4.097629657415244E-5      -1.9130079168816795E-10
4.11463654509472E-5       -1.91266211022785E-10
4.1316434327741966E-5     -1.9123148840079574E-10
4.148650320453673E-5      -1.9119662382220015E-10
4.165657208133149E-5      -1.9116161728699829E-10
4.182664095812625E-5      -1.911264687951901E-10
4.1996709834921015E-5     -1.9109117839373761E-10
4.216677871171578E-5      -1.9105574612905744E-10
4.233684758851054E-5      -1.9102017200114955E-10
4.2506916465305307E-5     -1.9098445601001396E-10
4.267698534210007E-5      -1.9094859815565066E-10
4.2847054218894834E-5     -1.9091259843805966E-10
4.30171230956896E-5       -1.9087645690529398E-10
4.3187191972484355E-5     -1.9084017360477038E-10
4.335726084927912E-5      -1.9080374853648876E-10
4.3527329726073876E-5     -1.9076718170044923E-10
4.369739860286864E-5      -1.9073047309665174E-10
4.38674674796634E-5       -1.906936227250963E-10
4.403753635645816E-5      -1.906566306349216E-10
4.4207605233252925E-5     -1.9061949687453185E-10
4.437767411004769E-5      -1.9058222144392706E-10
4.454774298684245E-5      -1.9054480434310723E-10
4.471781186363721E-5      -1.9050724557207238E-10
4.4887880740431973E-5     -1.9046954513082247E-10
4.505794961722674E-5      -1.904317030695749E-10
4.52280184940215E-5       -1.9039371943770842E-10
4.539808737081626E-5      -1.9035559423522306E-10
4.556815624761102E-5      -1.903173274621188E-10
4.5738225124405786E-5     -1.902789191183957E-10
4.590829400120055E-5      -1.902403692040537E-10
4.6078362877995314E-5     -1.9020167777038958E-10
4.624843175479008E-5      -1.901628448677327E-10
4.641850063158484E-5      -1.901238704960831E-10
4.65885695083796E-5       -1.9008475465544075E-10
4.675863838517436E-5      -1.9004549734580566E-10
4.6928707261969126E-5     -1.9000609856717782E-10
4.709877613876389E-5      -1.8996655837191155E-10
4.7268845015558654E-5     -1.899268768112909E-10
4.743891389235341E-5      -1.8988705388531585E-10
4.7608982769148175E-5     -1.8984708959398644E-10
4.777905164594294E-5      -1.8980698393730266E-10
4.79491205227377E-5       -1.8976673691526448E-10
4.8119189399532466E-5     -1.8972634858126996E-10
4.828925827632723E-5      -1.8968581898754704E-10
4.845932715312199E-5      -1.8964514813409578E-10
4.8629396029916744E-5     -1.896043360209161E-10
4.8799464906711515E-5     -1.8956338264800809E-10
4.896953378350627E-5      -1.8952228801537166E-10
4.9139602660301036E-5     -1.8948105217745972E-10
4.93096715370958E-5       -1.8943967518740453E-10
4.947974041389056E-5      -1.8939815704520607E-10
4.9649809290685314E-5     -1.893564977508643E-10
4.981987816748008E-5      -1.8931469730437936E-10
4.998994704427484E-5      -1.892727557057511E-10
5.0160015921069605E-5     -1.8923067301047443E-10
5.033008479786437E-5      -1.8918844927257165E-10
5.050015367465913E-5      -1.8914608449204273E-10
5.067022255145389E-5      -1.8910357866888772E-10
5.0840291428248654E-5     -1.8906093180310657E-10
5.101036030504342E-5      -1.8901814389469934E-10
5.1180429181838175E-5     -1.8897521500019326E-10
5.135049805863294E-5      -1.8893214517447946E-10
5.15205669354277E-5       -1.8888893441755793E-10
5.169063581222245E-5      -1.8884558272942867E-10
5.1860704689017224E-5     -1.888020901100917E-10
5.203077356581198E-5      -1.8875845655954701E-10
5.2200842442606745E-5     -1.8871468213534269E-10
5.237091131940151E-5      -1.886707668932175E-10
5.254098019619627E-5      -1.8862671083317144E-10
5.2711049072991036E-5     -1.8858251395520447E-10
5.28811179497858E-5       -1.8853817625931663E-10
5.3051186826580564E-5     -1.8849369774550792E-10
5.322125570337533E-5      -1.8844907847233706E-10
5.339132458017009E-5      -1.8840431849636473E-10
5.3561393456964855E-5     -1.8835941781759093E-10
5.373146233375962E-5      -1.8831437643601568E-10
5.390153121055438E-5      -1.8826919435163898E-10
5.407160008734914E-5      -1.882238715644608E-10
5.4241668964143904E-5     -1.881784081340436E-10
5.441173784093867E-5      -1.8813280411773814E-10
5.4581806717733425E-5     -1.8808705951554433E-10
5.475187559452819E-5      -1.8804117432746227E-10
5.492194447132294E-5      -1.8799514855349187E-10
5.50920133481177E-5       -1.8794898219363319E-10
5.526208222491247E-5      -1.8790267530845014E-10
5.543215110170724E-5      -1.878562279560441E-10
5.5602219978501995E-5     -1.8780964013641505E-10
5.577228885529676E-5      -1.87762911849563E-10
5.594235773209153E-5      -1.87716043095488E-10
5.611242660888629E-5      -1.8766903387418997E-10
5.628249548568105E-5      -1.876218842472404E-10
5.6452564362475814E-5     -1.8757459427344115E-10
5.662263323927058E-5      -1.875271639527922E-10
5.679270211606533E-5      -1.8747959328529358E-10
5.69627709928601E-5       -1.8743188227094532E-10
5.7132839869654856E-5     -1.8738403090974737E-10
5.730290874644962E-5      -1.873360392642959E-10
5.747297762324438E-5      -1.8728790739402942E-10
5.764304650003915E-5      -1.872396352989479E-10
5.781311537683391E-5      -1.8719122297905138E-10
5.7983184253628675E-5     -1.871426704343399E-10
5.815325313042344E-5      -1.8709397766481337E-10
5.83233220072182E-5       -1.8704514473412383E-10
5.8493390884012966E-5     -1.869961717022656E-10
5.866345976080773E-5      -1.869470585692387E-10
5.8833528637602494E-5     -1.8689780533504309E-10
5.900359751439725E-5      -1.8684841199967882E-10
5.9173666391192015E-5     -1.8679887856314586E-10
5.934373526798678E-5      -1.8674920509018714E-10
5.951380414478154E-5      -1.86699391641264E-10
5.96838730215763E-5       -1.866494382163764E-10
5.9853941898371064E-5     -1.865993448155244E-10
6.0024010775165814E-5     -1.8654911143870796E-10
6.019407965196058E-5      -1.864987380859271E-10
6.036414852875534E-5      -1.8644822482304517E-10
6.0534217405550106E-5     -1.8639757171090194E-10
6.070428628234486E-5      -1.8634677874949741E-10
6.087435515913962E-5      -1.8629584593883156E-10
6.104442403593438E-5      -1.8624477327890445E-10
6.121449291272915E-5      -1.86193560769716E-10
6.138456178952391E-5      -1.8614220847828234E-10
6.155463066631868E-5      -1.860907164657185E-10
6.172469954311344E-5      -1.8603908473202444E-10
6.18947684199082E-5       -1.859873132772002E-10
6.206483729670297E-5      -1.8593540210124577E-10
6.223490617349773E-5      -1.8588335120416116E-10
6.24049750502925E-5       -1.8583116065412814E-10
6.257504392708726E-5      -1.8577883051243838E-10
6.274511280388202E-5      -1.8572636077909183E-10
6.291518168067679E-5      -1.8567375145408854E-10
6.308525055747155E-5      -1.8562100253742852E-10
6.325531943426631E-5      -1.8556811402911174E-10
6.342538831106108E-5      -1.8551508599846865E-10
6.359545718785583E-5      -1.8546191850689373E-10
6.376552606465059E-5      -1.854086115543869E-10
6.393559494144536E-5      -1.8535516514094828E-10
6.41056638182401E-5       -1.853015792665778E-10
6.427573269503487E-5      -1.852478539312755E-10
6.444580157182963E-5      -1.8519398920548364E-10
6.461587044862441E-5      -1.8513998515064544E-10
6.478593932541916E-5      -1.850858417667609E-10
6.495600820221393E-5      -1.8503155905383008E-10
6.512607707900869E-5      -1.8497713701185294E-10
6.529614595580345E-5      -1.849225756408295E-10
6.546621483259822E-5      -1.8486787501227849E-10
6.5636283709393E-5        -1.8481303518763582E-10
6.580635258618774E-5      -1.8475805616690148E-10
6.597642146298251E-5      -1.8470293795007548E-10
6.614649033977727E-5      -1.8464768053715779E-10
6.631655921657204E-5      -1.8459228392814846E-10
6.64866280933668E-5       -1.8453674819561738E-10
6.665669697016156E-5      -1.8448107340092264E-10
6.682676584695633E-5      -1.8442525954406423E-10
6.699683472375108E-5      -1.8436930662504218E-10
6.716690360054584E-5      -1.8431321464385652E-10
6.73369724773406E-5       -1.8425698360050719E-10
6.750704135413537E-5      -1.8420061356859613E-10
6.767711023093013E-5      -1.8414410460932266E-10
6.784717910772488E-5      -1.8408745672268672E-10
6.801724798451965E-5      -1.8403066990868838E-10
6.818731686131441E-5      -1.839737441673276E-10
6.835738573810918E-5      -1.839166794986044E-10
6.852745461490394E-5      -1.8385947597714397E-10
6.86975234916987E-5       -1.8380213366389013E-10
6.886759236849347E-5      -1.8374465255884286E-10
6.903766124528822E-5      -1.8368703266200222E-10
6.920773012208298E-5      -1.8362927397336814E-10
6.937779899887774E-5      -1.835713764929407E-10
6.954786787567251E-5      -1.8351334029636745E-10
6.971793675246727E-5      -1.8345516544422654E-10
6.988800562926202E-5      -1.8339685193651795E-10
7.005807450605679E-5      -1.8333839977324169E-10
7.022814338285155E-5      -1.8327980895439774E-10
7.039821225964631E-5      -1.8322107947998615E-10
7.056828113644108E-5      -1.8316221142667525E-10
7.073835001323584E-5      -1.831032048545645E-10
7.09084188900306E-5       -1.8304405976365396E-10
7.107848776682537E-5      -1.829847761539436E-10
7.124855664362013E-5      -1.8292535402543343E-10
7.14186255204149E-5       -1.8286579337812344E-10
7.158869439720966E-5      -1.8280609428969935E-10
7.175876327400443E-5      -1.8274625681966984E-10
7.192883215079919E-5      -1.8268628096803493E-10
7.209890102759395E-5      -1.8262616673479466E-10
7.226896990438872E-5      -1.8256591411994902E-10
7.243903878118348E-5      -1.82505523123498E-10
7.260910765797824E-5      -1.8244499382414946E-10
7.277917653477301E-5      -1.8238432628069968E-10
7.294924541156777E-5      -1.8232352049314873E-10
7.311931428836252E-5      -1.8226257646149656E-10
7.32893831651573E-5       -1.8220149418574325E-10
7.345945204195205E-5      -1.8214027366588874E-10
7.362952091874681E-5      -1.8207891498166738E-10
7.379958979554158E-5      -1.8201741819103974E-10
7.396965867233633E-5      -1.8195578329400572E-10
7.413972754913108E-5      -1.818940102905654E-10
7.430979642592586E-5      -1.8183209918071868E-10
7.44798653027206E-5       -1.8177004996446566E-10
7.464993417951538E-5      -1.8170786272255985E-10
7.482000305631013E-5      -1.81645537512017E-10
7.499007193310491E-5      -1.8158307433283712E-10
7.516014080989968E-5      -1.8152047318502024E-10
7.533020968669444E-5      -1.8145773406856633E-10
7.55002785634892E-5       -1.813948569834754E-10
7.567034744028397E-5      -1.8133184201148044E-10
7.584041631707873E-5      -1.8126868920858695E-10
7.601048519387348E-5      -1.8120539857479494E-10
7.618055407066824E-5      -1.8114197011010438E-10
7.6350622947463E-5        -1.810784038145153E-10
7.652069182425776E-5      -1.8101469968802767E-10
7.669076070105252E-5      -1.8095085781329406E-10
7.686082957784729E-5      -1.8088687824528118E-10
7.703089845464205E-5      -1.8082276098398903E-10
7.72009673314368E-5       -1.8075850602941755E-10
7.737103620823156E-5      -1.806941133815668E-10
7.754110508502633E-5      -1.8062958304043672E-10
7.771117396182109E-5      -1.8056491508954938E-10
7.788124283861586E-5      -1.8050010958280538E-10
7.805131171541062E-5      -1.8043516652020472E-10
7.822138059220538E-5      -1.8037008590174741E-10
7.839144946900015E-5      -1.8030486772743347E-10
7.856151834579491E-5      -1.802395119972629E-10
7.873158722258968E-5      -1.801740187955795E-10
7.890165609938444E-5      -1.8010838817521431E-10
7.907172497617919E-5      -1.8004262013616723E-10
7.924179385297395E-5      -1.7997671467843835E-10
7.941186272976872E-5      -1.7991067180202764E-10
7.958193160656348E-5      -1.7984449150693504E-10
7.975200048335824E-5      -1.7977817387825134E-10
7.992206936015301E-5      -1.797117189678093E-10
8.009213823694777E-5      -1.7964512677560894E-10
8.026220711374252E-5      -1.7957839730165027E-10
8.04322759905373E-5       -1.7951153054593328E-10
8.060234486733205E-5      -1.7944452650845796E-10
8.077241374412683E-5      -1.7937738527496007E-10
8.094248262092158E-5      -1.793101068964255E-10
8.111255149771634E-5      -1.7924269137285422E-10
8.12826203745111E-5       -1.7917513870424624E-10
8.145268925130588E-5      -1.7910744889060152E-10
8.162275812810063E-5      -1.7903962193192015E-10
8.179282700489541E-5      -1.7897165791448014E-10
8.196289588169016E-5      -1.78903556888633E-10
8.213296475848491E-5      -1.7883531885437877E-10
8.230303363527969E-5      -1.7876694381171745E-10
8.247310251207444E-5      -1.78698431760649E-10
8.26431713888692E-5       -1.7862978270117347E-10
8.281324026566398E-5      -1.7856099672003473E-10
8.298330914245874E-5      -1.7849207386722316E-10
8.31533780192535E-5       -1.7842301414273874E-10
8.332344689604827E-5      -1.783538175465815E-10
8.349351577284304E-5      -1.7828448407875143E-10
8.36635846496378E-5       -1.782150137392485E-10
8.383365352643258E-5      -1.7814540661525016E-10
8.400372240322733E-5      -1.7807566275671352E-10
8.417379128002208E-5      -1.780057821636385E-10
8.434386015681686E-5      -1.779357648360251E-10
8.45139290336116E-5       -1.7786561077387344E-10
8.468399791040637E-5      -1.7779531997718337E-10
8.485406678720113E-5      -1.777248925334585E-10
8.50241356639959E-5       -1.776543284931901E-10
8.519420454079065E-5      -1.7758362785637815E-10
8.536427341758541E-5      -1.7751279062302265E-10
8.553434229438016E-5      -1.7744181679312367E-10
8.570441117117493E-5      -1.773707063666811E-10
8.587448004796969E-5      -1.7729945943152087E-10
8.604454892476445E-5      -1.7722807603932082E-10
8.621461780155922E-5      -1.77156556190081E-10
8.638468667835397E-5      -1.7708489988380137E-10
8.655475555514873E-5      -1.7701310712048197E-10
8.67248244319435E-5       -1.7694117790012278E-10
8.689489330873826E-5      -1.7686911231095814E-10
8.706496218553302E-5      -1.767969104066583E-10
8.723503106232779E-5      -1.7672457218722325E-10
8.740509993912255E-5      -1.76652097652653E-10
8.757516881591731E-5      -1.7657948680294753E-10
8.774523769271208E-5      -1.7650673963810688E-10
8.791530656950684E-5      -1.7643385624697698E-10
8.80853754463016E-5       -1.7636083668628334E-10
8.825544432309636E-5      -1.762876809560259E-10
8.842551319989112E-5      -1.7621438905620472E-10
8.859558207668588E-5      -1.7614096098681979E-10
8.876565095348065E-5      -1.760673967478711E-10
8.893571983027541E-5      -1.7599369642933767E-10
8.910578870707019E-5      -1.759198600921723E-10
8.927585758386494E-5      -1.7584588773637492E-10
8.94459264606597E-5       -1.7577177936194562E-10
8.961599533745447E-5      -1.7569753496888436E-10
8.978606421424923E-5      -1.7562315455719114E-10
8.9956133091044E-5        -1.7554863821890896E-10
9.012620196783876E-5      -1.754739860204861E-10
9.029627084463352E-5      -1.7539919796192255E-10
9.046633972142827E-5      -1.7532427404321837E-10
9.063640859822305E-5      -1.752492142643735E-10
9.08064774750178E-5       -1.7517401862538802E-10
9.097654635181258E-5      -1.7509868722176169E-10
9.114661522860733E-5      -1.7502322012676877E-10
9.131668410540209E-5      -1.7494761734040934E-10
9.148675298219686E-5      -1.7487187886268338E-10
9.165682185899162E-5      -1.747960046935909E-10
9.182689073578638E-5      -1.747199948331319E-10
9.199695961258116E-5      -1.7464384938227275E-10
9.216702848937591E-5      -1.7456756842238467E-10
9.233709736617066E-5      -1.7449115195346778E-10
9.250716624296544E-5      -1.74414599975522E-10
9.267723511976019E-5      -1.7433791248854737E-10
9.284730399655495E-5      -1.742610894925439E-10
9.301737287334972E-5      -1.7418413109677863E-10
9.31874417501445E-5       -1.741070373917828E-10
9.335751062693924E-5      -1.740298083775564E-10
9.3527579503734E-5        -1.739524440540994E-10
9.369764838052876E-5      -1.7387494442141187E-10
9.386771725732352E-5      -1.7379730947949378E-10
9.403778613411829E-5      -1.737195393496423E-10
9.420785501091305E-5      -1.736416341322405E-10
9.43779238877078E-5       -1.7356359382728832E-10
9.454799276450256E-5      -1.7348541843478582E-10
9.471806164129733E-5      -1.73407107954733E-10
9.488813051809209E-5      -1.733286623871298E-10
9.505819939488686E-5      -1.7325008186971505E-10
9.522826827168162E-5      -1.7317136651285486E-10
9.539833714847638E-5      -1.7309251631654928E-10
9.556840602527113E-5      -1.7301353128079828E-10
9.57384749020659E-5       -1.729344114056019E-10
9.590854377886066E-5      -1.7285515669096008E-10
9.607861265565543E-5      -1.727757672955328E-10
9.62486815324502E-5       -1.7269624333909894E-10
9.641875040924495E-5      -1.7261658482165837E-10
9.658881928603972E-5      -1.7253679174321118E-10
9.675888816283448E-5      -1.7245686410375737E-10
9.692895703962925E-5      -1.7237680190329688E-10
