% Model:              ModelMicPlate_Rh20um_hg5um_Refined_MaterialDefPolySilicon.mph
% Version:            COMSOL 6.3.0.335
% Date:               May 21 2025, 13:45
% Dimension:          1
% Nodes:              708
% Expressions:        1
% Description:        Line graph
% Arc length (m)          imag(w2)
1.4553191489361696E-4     1.458439954427096E-11
1.4595744680851054E-4     1.4522537389326853E-11
1.4638297872340416E-4     1.4460658217496547E-11
1.468085106382978E-4      1.4398762028780048E-11
1.472340425531914E-4      1.4336848823177358E-11
1.4765957446808502E-4     1.4274918600688465E-11
1.4808510638297863E-4     1.4212971361313378E-11
1.4851063829787224E-4     1.4151011527267078E-11
1.4893617021276588E-4     1.4089043764601913E-11
1.493617021276595E-4      1.4027068073317885E-11
1.497872340425531E-4      1.3965084453414993E-11
1.5021276595744674E-4     1.3903092904893242E-11
1.5063829787234035E-4     1.3841093427752624E-11
1.5106382978723396E-4     1.3779086021993145E-11
1.5148936170212757E-4     1.3717075132711724E-11
1.519148936170212E-4      1.3655065422610072E-11
1.523404255319148E-4      1.3593056891688181E-11
1.5276595744680843E-4     1.3531049539946063E-11
1.5319148936170204E-4     1.3469043367383716E-11
1.5361702127659563E-4     1.3407038374001132E-11
1.5404255319148927E-4     1.3345034559798317E-11
1.5446808510638288E-4     1.3283036387015633E-11
1.548936170212765E-4      1.3221048509175373E-11
1.553191489361701E-4      1.315907092627755E-11
1.557446808510637E-4      1.3097103638322155E-11
1.5617021276595732E-4     1.3035146645309194E-11
1.5659574468085093E-4     1.2973199947238655E-11
1.5702127659574457E-4     1.2911263544110551E-11
1.574468085106382E-4      1.2849341909559445E-11
1.578723404255318E-4      1.2787439682128941E-11
1.5829787234042543E-4     1.2725556861819044E-11
1.5872340425531904E-4     1.2663693448629752E-11
1.5914893617021266E-4     1.2601849442561068E-11
1.595744680851063E-4      1.2540024843612986E-11
1.599999999999999E-4      1.247821965178551E-11
1.6042553191489354E-4     1.2416438346356384E-11
1.6085106382978715E-4     1.2354685545129309E-11
1.6127659574468077E-4     1.229296124810428E-11
1.6170212765957438E-4     1.2231265455281299E-11
1.62127659574468E-4       1.2169598166660373E-11
1.6255319148936163E-4     1.2107959382241488E-11
1.6297872340425524E-4     1.2046349102024656E-11
1.6340425531914885E-4     1.1984771805186276E-11
1.6382978723404246E-4     1.1923232083075908E-11
1.642553191489361E-4      1.1861729935693548E-11
1.646808510638297E-4      1.1800265363039204E-11
1.6510638297872332E-4     1.1738838365112874E-11
1.6553191489361693E-4     1.167744894191455E-11
1.6595744680851054E-4     1.161609709344424E-11
1.6638297872340415E-4     1.1554787293048346E-11
1.668085106382978E-4      1.1493524099962595E-11
1.6723404255319138E-4     1.143230751418699E-11
1.6765957446808501E-4     1.1371137535721526E-11
1.6808510638297863E-4     1.1310014164566212E-11
1.6851063829787224E-4     1.124893740072104E-11
1.6893617021276588E-4     1.1187907244186012E-11
1.693617021276595E-4      1.112692815677351E-11
1.697872340425531E-4      1.1066004660008416E-11
1.702127659574467E-4      1.100513675389073E-11
1.7063829787234032E-4     1.094432443842045E-11
1.7106382978723396E-4     1.0883567713597581E-11
1.7148936170212757E-4     1.0822866579422118E-11
1.7191489361702118E-4     1.0762221035894063E-11
1.7234042553191482E-4     1.0701635527620481E-11
1.7276595744680843E-4     1.0641114532889535E-11
1.7319148936170204E-4     1.058065805170122E-11
1.7361702127659565E-4     1.052026608405554E-11
1.7404255319148926E-4     1.0459938629952493E-11
1.744680851063829E-4      1.0399675689392079E-11
1.7489361702127651E-4     1.0339477262374298E-11
1.7531914893617015E-4     1.0279347770670884E-11
1.7574468085106374E-4     1.0219291643886237E-11
1.7617021276595735E-4     1.0159308882020354E-11
1.7659574468085099E-4     1.009939948507324E-11
1.770212765957446E-4      1.003956345304489E-11
1.774468085106382E-4      9.979800785935306E-12
1.7787234042553182E-4     9.920111483744488E-12
1.7829787234042543E-4     9.860499939828754E-12
1.7872340425531904E-4     9.800970529747921E-12
1.7914893617021265E-4     9.741523253501984E-12
1.795744680851063E-4      9.682158111090947E-12
1.7999999999999993E-4     9.622875102514814E-12
1.8042553191489351E-4     9.563674227773573E-12
1.8085106382978715E-4     9.504555486867234E-12
1.8127659574468076E-4     9.445523239214648E-12
1.8170212765957437E-4     9.386581801064291E-12
1.8212765957446799E-4     9.32773117241616E-12
1.825531914893616E-4      9.268971353270257E-12
1.829787234042552E-4      9.210302343626583E-12
1.8340425531914882E-4     9.151724143485132E-12
1.8382978723404243E-4     9.093236752845914E-12
1.8425531914893607E-4     9.034844491733913E-12
1.8468085106382968E-4     8.976551611921425E-12
1.851063829787233E-4      8.918358113408445E-12
1.8553191489361693E-4     8.860263996194978E-12
1.8595744680851054E-4     8.802269260281027E-12
1.8638297872340418E-4     8.744373905666583E-12
1.868085106382978E-4      8.686577932351652E-12
1.8723404255319143E-4     8.628885615585071E-12
1.8765957446808504E-4     8.571301137606733E-12
1.8808510638297862E-4     8.513824498416636E-12
1.8851063829787226E-4     8.456455698014783E-12
1.8893617021276585E-4     8.399194736401174E-12
1.8936170212765949E-4     8.342041613575804E-12
1.897872340425531E-4      8.28499632953868E-12
1.9021276595744673E-4     8.228063109462153E-12
1.9063829787234032E-4     8.171246061113431E-12
1.9106382978723393E-4     8.114545184492507E-12
1.9148936170212757E-4     8.057960479599385E-12
1.9191489361702115E-4     8.001491946434066E-12
1.923404255319148E-4      7.945139584996546E-12
1.927659574468084E-4      7.888903395286827E-12
1.93191489361702E-4       7.832787547189695E-12
1.9361702127659562E-4     7.776796069182688E-12
1.9404255319148926E-4     7.720928961265804E-12
1.9446808510638287E-4     7.665186223439047E-12
1.9489361702127649E-4     7.609567855702416E-12
1.953191489361701E-4      7.554073858055909E-12
1.957446808510637E-4      7.498704230499527E-12
1.9617021276595732E-4     7.443463082516251E-12
1.9659574468085096E-4     7.388354358606914E-12
1.9702127659574454E-4     7.333378058771514E-12
1.9744680851063818E-4     7.278534183010056E-12
