% Model:              PLacek_MembTVNJ_ArticleDims_Rh20um_hg5um_To2MHz_PHedit.mph
% Version:            COMSOL 6.3.0.335
% Date:               May 22 2025, 10:53
% Dimension:          1
% Nodes:              708
% Expressions:        1
% Description:        Line graph
% Arc length (m)          imag(xi)
2.4688354102633274E-5     1.736625654563882E-13
2.5091993018119224E-5     1.7363960495170262E-13
2.549563193360517E-5      1.7356832182879058E-13
2.5899270849091118E-5     1.73448716087652E-13
2.6302909764577068E-5     1.732807877282869E-13
2.6706548680063018E-5     1.7306453675069532E-13
2.7110187595548965E-5     1.727999631548772E-13
2.7513826511034915E-5     1.724870669408326E-13
2.793795334649159E-5      1.7210099539802975E-13
2.8362080181948263E-5     1.7165314854429759E-13
2.8786207017404936E-5     1.7114352637963607E-13
2.9210333852861612E-5     1.7057212890404517E-13
2.9634460688318288E-5     1.6993895611752497E-13
3.005858752377496E-5      1.6924400802007542E-13
3.0482714359231637E-5     1.6848728461169648E-13
3.0910519574534446E-5     1.6765716389470744E-13
3.133832478983725E-5      1.6675840493118522E-13
3.176613000514005E-5      1.6579100772112983E-13
3.219393522044286E-5      1.6475497226454133E-13
3.262174043574567E-5      1.6365029856141973E-13
3.304954565104847E-5      1.624769866117649E-13
3.347735086635128E-5      1.6123503641557699E-13
3.3905156081654086E-5     1.5992168352936936E-13
3.4332961296956895E-5     1.5853663380201801E-13
3.47607665122597E-5       1.5707988723352287E-13
3.518857172756251E-5      1.55551443823884E-13
3.5616376942865314E-5     1.5395130357310148E-13
3.604418215816812E-5      1.5227946648117513E-13
3.647198737347093E-5      1.5053593254810506E-13
3.689979258877374E-5      1.4871932912617492E-13
3.732759780407654E-5      1.4683033744798325E-13
3.775540301937935E-5      1.448689575135301E-13
3.818320823468215E-5      1.4283518932281544E-13
3.861101344998497E-5      1.4072903287583931E-13
3.903881866528777E-5      1.3855048817260162E-13
3.946662388059058E-5      1.3629955521310248E-13
3.989442909589339E-5      1.3397601532589065E-13
4.032223431119619E-5      1.3158149070918798E-13
4.075003952649899E-5      1.2911598136299448E-13
4.117784474180181E-5      1.2657948728731018E-13
4.160564995710461E-5      1.239720084821351E-13
4.203345517240741E-5      1.212935449474691E-13
4.246126038771022E-5      1.1854409668331234E-13
4.288906560301303E-5      1.157245071582295E-13
4.331687081831583E-5      1.1283720539365252E-13
4.374467603361863E-5      1.0988219138958133E-13
4.417248124892144E-5      1.06859465146016E-13
4.460028646422425E-5      1.0376902666295653E-13
4.502809167952706E-5      1.0061087594040286E-13
4.545589689482986E-5      9.738501297835507E-14
4.588370211013267E-5      9.409320588683824E-14
4.631150732543547E-5      9.073863967871746E-14
4.673931254073827E-5      8.732131435399268E-14
4.716711775604109E-5      8.38412299126639E-14
4.759492297134389E-5      8.02983863547312E-14
4.80227281866467E-5       7.669278368019447E-14
4.845053340194951E-5      7.302442188905378E-14
4.8878338617252316E-5     6.929591273299233E-14
4.9306143832555124E-5     6.551111294074906E-14
4.9733949047857926E-5     6.167002251232394E-14
5.0161754263160735E-5     5.777264144771698E-14
5.0589559478463544E-5     5.38189697469282E-14
5.1017364693766346E-5     4.980900740995757E-14
5.1445169909069154E-5     4.574275443680511E-14
5.187297512437196E-5      4.162357844910807E-14
5.230078033967478E-5      3.745593776837822E-14
5.272858555497758E-5      3.3239832394615555E-14
5.315639077028039E-5      2.8975262327820074E-14
5.35841959855832E-5       2.46622275679918E-14
5.4012001200886006E-5     2.030072811513069E-14
5.4439806416188815E-5     1.5890763969236782E-14
5.4867611631491624E-5     1.1436380103967841E-14
5.529541684679443E-5      6.9425672220050825E-15
5.5723222062097234E-5     2.4093253233485127E-15
5.6151027277400036E-5     -2.163345592001876E-15
5.657883249270284E-5      -6.775445524046074E-15
5.7006637708005654E-5     -1.1426974472784091E-14
5.7434442923308456E-5     -1.611793243821592E-14
5.786224813861127E-5      -2.0843671481417657E-14
5.829005335391407E-5      -2.5598737516812364E-14
5.8717858569216875E-5     -3.0383130544400045E-14
5.914566378451969E-5      -3.5196850564180713E-14
5.957346899982249E-5      -4.0039897576154355E-14
6.00012742151253E-5       -4.491227158032097E-14
6.042907943042811E-5      -4.981397257668057E-14
6.085688464573092E-5      -5.4739822155662536E-14
6.128468986103373E-5      -5.968397169413972E-14
6.171249507633653E-5      -6.464642119211213E-14
6.214030029163933E-5      -6.962717064957977E-14
6.256810550694215E-5      -7.462622006654266E-14
6.299591072224495E-5      -7.964356944300075E-14
6.342371593754775E-5      -8.467921877895409E-14
6.385152115285055E-5      -8.972753066039887E-14
6.427932636815337E-5      -9.478233079348512E-14
6.470713158345617E-5      -9.98436191782128E-14
6.513493679875897E-5      -1.0491139581458192E-13
6.556274201406177E-5      -1.0998566070259251E-13
6.599054722936459E-5      -1.1506641384224452E-13
6.641835244466739E-5      -1.20153655233538E-13
6.68461576599702E-5       -1.2524135938889587E-13
6.727396287527301E-5      -1.3032309530023155E-13
6.770176809057582E-5      -1.3539886296754502E-13
6.812957330587863E-5      -1.4046866239083628E-13
6.855737852118144E-5      -1.4553249357010537E-13
6.898518373648426E-5      -1.5059035650535218E-13
6.941298895178706E-5      -1.5564225119657685E-13
6.984079416708987E-5      -1.606818347570216E-13
7.026859938239266E-5      -1.6570248844472491E-13
7.069640459769546E-5      -1.7070421225968677E-13
7.112420981299828E-5      -1.7568700620190717E-13
7.15520150283011E-5       -1.806508702713862E-13
7.197982024360388E-5      -1.8559580446812373E-13
7.24076254589067E-5       -1.9052180879211983E-13
7.283543067420951E-5      -1.9542229347256832E-13
7.326323588951232E-5      -2.0029052087604756E-13
7.369104110481512E-5      -2.0512649100255749E-13
7.411884632011793E-5      -2.099302038520982E-13
7.454665153542074E-5      -2.147016594246697E-13
7.497445675072354E-5      -2.1944085772027185E-13
7.540226196602635E-5      -2.241477987389048E-13
7.583006718132917E-5      -2.288157161414187E-13
7.625787239663197E-5      -2.3343782187995997E-13
7.668567761193477E-5      -2.380141159545286E-13
7.711348282723757E-5      -2.4254459836512445E-13
7.754128804254038E-5      -2.4702926911174777E-13
7.796909325784319E-5      -2.514681281943983E-13
7.8396898473146E-5        -2.558611756130763E-13
7.88247036884488E-5       -2.6020153843913794E-13
7.925250890375161E-5      -2.6448244604274907E-13
7.968031411905441E-5      -2.687038984239097E-13
8.010811933435721E-5      -2.7286589558261984E-13
8.053592454966002E-5      -2.769684375188795E-13
8.096372976496282E-5      -2.810115242326886E-13
8.139153498026563E-5      -2.8499515572404725E-13
8.181934019556845E-5      -2.8891242190094644E-13
8.224714541087125E-5      -2.9275663642962933E-13
8.267495062617405E-5      -2.9652779931009607E-13
8.310275584147686E-5      -3.0022591054234646E-13
8.353056105677967E-5      -3.0385097012638074E-13
8.395836627208249E-5      -3.074029780621987E-13
8.438617148738529E-5      -3.108819343498004E-13
8.48139767026881E-5       -3.1428096031357403E-13
8.52417819179909E-5       -3.175935195852494E-13
8.566958713329371E-5      -3.208196121648265E-13
8.609739234859652E-5      -3.239592380523053E-13
8.652519756389932E-5      -3.2701239724768597E-13
8.695300277920214E-5      -3.2997908975096827E-13
8.738080799450494E-5      -3.3285931556215236E-13
8.780861320980776E-5      -3.3564629488389243E-13
8.823641842511056E-5      -3.3833370562583685E-13
8.866422364041336E-5      -3.4092154778798546E-13
8.909202885571618E-5      -3.4340982137033844E-13
8.951983407101899E-5      -3.457985263728958E-13
8.99476392863218E-5       -3.480876627956573E-13
9.037544450162461E-5      -3.502772306386232E-13
9.080324971692743E-5      -3.5236061548384017E-13
9.123105493223023E-5      -3.5433177156459273E-13
9.165886014753303E-5      -3.5619069888088094E-13
9.208666536283583E-5      -3.5793739743270487E-13
9.251447057813863E-5      -3.5957186722006455E-13
9.294227579344145E-5      -3.610941082429597E-13
9.337008100874425E-5      -3.625041205013906E-13
9.379788622404705E-5      -3.6379552246322585E-13
9.422569143934985E-5      -3.649625955717822E-13
9.465349665465267E-5      -3.6600533982705966E-13
9.508130186995547E-5      -3.6692375522905825E-13
9.550910708525827E-5      -3.67717841777778E-13
9.593691230056108E-5      -3.683875994732187E-13
9.636471751586388E-5      -3.6893302831538064E-13
9.679252273116668E-5      -3.6934802314711E-13
9.72203279464695E-5       -3.696272832667011E-13
9.764813316177228E-5      -3.6977080867415377E-13
9.80759383770751E-5       -3.6977859936946837E-13
9.85037435923779E-5       -3.6965065535264477E-13
9.893154880768072E-5      -3.693869766236828E-13
9.935935402298352E-5      -3.6898756318258267E-13
9.978715923828633E-5      -3.684466908138393E-13
1.0021496445358912E-4     -3.6775946498128954E-13
1.0064276966889192E-4     -3.6692588568493333E-13
1.0107057488419474E-4     -3.659459529247708E-13
1.0149838009949755E-4     -3.6481966670080197E-13
1.0192618531480036E-4     -3.635470270130266E-13
1.0235399053010316E-4     -3.6212803386144496E-13
1.0278179574540597E-4     -3.6055733975927265E-13
1.0320960096070879E-4     -3.588305808188993E-13
1.0363740617601158E-4     -3.569477570403248E-13
1.0406521139131439E-4     -3.549088684235493E-13
1.0449301660661721E-4     -3.527139149685729E-13
1.0492082182192001E-4     -3.5036289667539526E-13
1.0534862703722283E-4     -3.478558135440167E-13
1.0577643225252563E-4     -3.45187797127614E-13
1.0620423746782844E-4     -3.423550200373553E-13
1.0663204268313123E-4     -3.393574822732406E-13
1.0705984789843405E-4     -3.3619518383526987E-13
1.0748765311373686E-4     -3.328681247234433E-13
1.0791545832903966E-4     -3.293763049377606E-13
1.0834326354434247E-4     -3.2571972447822194E-13
1.0877106875964528E-4     -3.21894026140359E-13
1.0919887397494808E-4     -3.178959720707663E-13
1.0962667919025089E-4     -3.1372556226944353E-13
1.100544844055537E-4      -3.093827967363909E-13
1.104822896208565E-4      -3.048676754716085E-13
1.1091009483615932E-4     -3.0018019847509603E-13
1.1133790005146212E-4     -2.9532036574685375E-13
1.1176570526676494E-4     -2.902843822385428E-13
1.1219351048206774E-4     -2.8506962883183947E-13
1.1262131569737054E-4     -2.7967610552674365E-13
1.1304912091267334E-4     -2.741038123232553E-13
1.1347692612797616E-4     -2.6835274922137473E-13
1.1390473134327895E-4     -2.624229162211015E-13
1.1433253655858176E-4     -2.5631431332243595E-13
1.1476034177388458E-4     -2.500237401830145E-13
1.1518814698918738E-4     -2.43549248823296E-13
1.1561595220449018E-4     -2.3689083924328046E-13
1.16043757419793E-4       -2.300485114429679E-13
1.1647156263509581E-4     -2.2302226542235846E-13
1.1689936785039863E-4     -2.1581210118145188E-13
1.1732717306570143E-4     -2.0841801872024836E-13
1.1775497828100424E-4     -2.0083746448308313E-13
1.1818278349630703E-4     -1.9306917853342097E-13
1.1861058871160983E-4     -1.8511316087126187E-13
1.1903839392691265E-4     -1.7696941149660585E-13
1.1946619914221545E-4     -1.6863793040945297E-13
1.1989400435751825E-4     -1.601187176098031E-13
1.2032180957282107E-4     -1.5141177309765637E-13
1.2074961478812388E-4     -1.425152168881664E-13
1.2117742000342669E-4     -1.3342850495458552E-13
1.2160522521872949E-4     -1.2415163729691375E-13
1.2203303043403229E-4     -1.1468461391515097E-13
1.2246083564933512E-4     -1.0502743480929733E-13
1.2288864086463792E-4     -9.518009997935272E-14
1.2331644607994072E-4     -8.51426094253172E-14
1.2374425129524352E-4     -7.491378627910618E-14
1.2417205651054633E-4     -6.449382301283787E-14
1.2459986172584913E-4     -5.3882719626512305E-14
1.2502766694115193E-4     -4.3080476120129475E-14
1.2545547215645473E-4     -3.208709249368941E-14
1.2588327737175756E-4     -2.0902568747192044E-14
1.2631108258706036E-4     -9.526904880637438E-15
1.267388878023632E-4      2.040348165911451E-15
1.2716669301766597E-4     1.379824693531524E-14
1.2759449823296877E-4     2.5746791427573918E-14
1.280223034482716E-4      3.7885981642687505E-14
1.284501086635744E-4      5.021581758065599E-14
1.288779138788772E-4      6.273629924147937E-14
1.2930571909418E-4        7.544742662515764E-14
1.297335243094828E-4      8.834890278833039E-14
1.301613295247856E-4      1.0143902178909539E-13
1.305891347400884E-4      1.147177836274526E-13
1.310169399553912E-4      1.2818518830340218E-13
1.3144474517069401E-4     1.4184123581694397E-13
1.3187255038599684E-4     1.5568592616807802E-13
1.3230035560129964E-4     1.6971925935680436E-13
1.3272816081660245E-4     1.8394017451459609E-13
1.3315596603190525E-4     1.983462011236828E-13
1.3358377124720805E-4     2.129373391840644E-13
1.3401157646251088E-4     2.27713588695741E-13
1.3443938167781368E-4     2.4267494965871267E-13
1.3486718689311648E-4     2.5782142207297917E-13
1.3529499210841929E-4     2.7315300593854067E-13
1.357227973237221E-4      2.8866787238601754E-13
1.361506025390249E-4      3.0436279003433415E-13
1.365784077543277E-4      3.2023775888349036E-13
1.370062129696305E-4      3.362927789334863E-13
1.374340181849333E-4      3.5252785018432197E-13
1.378618234002361E-4      3.6894297263599727E-13
1.382896286155389E-4      3.855381462885123E-13
1.387174338308417E-4      4.02310770989783E-13
1.391452390461445E-4      4.192568560778349E-13
1.395730442614473E-4      4.363764015526676E-13
1.4000084947675013E-4     4.5366940741428144E-13
1.4042865469205294E-4     4.711358736626764E-13
1.4085645990735574E-4     4.887758002978523E-13
1.4128426512265854E-4     5.065891873198093E-13
1.4171207033796137E-4     5.245726623059511E-13
1.4213987555326417E-4     5.427214931828053E-13
1.4256768076856697E-4     5.61035679950372E-13
1.4299548598386977E-4     5.795152226086507E-13
1.4342329119917258E-4     5.981601211576425E-13
1.4385109641447538E-4     6.169703755973463E-13
1.442789016297782E-4      6.359459859277627E-13
1.44706706845081E-4       6.5508282194238E-13
1.451345120603838E-4      6.743754251275863E-13
1.4556231727568659E-4     6.938237954833817E-13
1.4599012249098941E-4     7.134279330097662E-13
1.4641792770629222E-4     7.331878377067401E-13
1.46845732921595E-4       7.531035095743029E-13
1.4727353813689782E-4     7.731749486124549E-13
1.4770134335220065E-4     7.933972755274479E-13
1.4812914856750345E-4     8.137643237453656E-13
1.4855695378280625E-4     8.342760932662074E-13
1.4898475899810905E-4     8.549325840899739E-13
1.4941256421341186E-4     8.75733796216665E-13
1.4984036942871466E-4     8.966797296462804E-13
1.502681746440175E-4      9.177703843788204E-13
1.5069597985932032E-4     9.390001480996408E-13
1.511237850746231E-4      9.60362178199085E-13
1.515515902899259E-4      9.818564746771536E-13
1.5197939550522872E-4     1.0034830375338466E-12
1.5240720072053152E-4     1.0252418667691638E-12
1.5283500593583433E-4     1.0471329623831049E-12
1.5326281115113713E-4     1.0691563243756704E-12
1.5369061636643996E-4     1.0913056343583572E-12
1.5411842158174273E-4     1.113573406128224E-12
1.5454622679704553E-4     1.1359596396852708E-12
1.5497403201234834E-4     1.1584643350294976E-12
1.5540183722765116E-4     1.1810874921609048E-12
1.5582964244295397E-4     1.2038291110794918E-12
1.5625744765825677E-4     1.2266891917852589E-12
1.566852528735596E-4      1.2496607384210565E-12
1.571130580888624E-4      1.2727356585876377E-12
1.5754086330416517E-4     1.2959139522850014E-12
1.57968668519468E-4       1.3191956195131486E-12
1.583964737347708E-4      1.3425806602720796E-12
1.588242789500736E-4      1.366069074561793E-12
1.592520841653764E-4      1.38966086238229E-12
1.596798893806792E-4      1.4133483842585321E-12
1.60107694595982E-4       1.4371229828173095E-12
1.6053549981128481E-4     1.4609846580586225E-12
1.6096330502658764E-4     1.484933409982471E-12
1.6139111024189047E-4     1.5089692385888554E-12
1.6181891545719325E-4     1.5330921438777747E-12
1.6224672067249608E-4     1.55730212584923E-12
1.6267452588779888E-4     1.5815909396856374E-12
1.6310233110310168E-4     1.6059494112350764E-12
1.6353013631840448E-4     1.6303775404975456E-12
1.6395794153370728E-4     1.6548753274730461E-12
1.6438574674901009E-4     1.6794427721615781E-12
1.6481355196431292E-4     1.7040798745631403E-12
1.6524135717961572E-4     1.7287866346777339E-12
1.6566916239491852E-4     1.7535542465809907E-12
1.6609696761022132E-4     1.7783730696128463E-12
1.665247728255241E-4      1.8032431037733002E-12
1.6695257804082692E-4     1.8281643490623527E-12
1.6738038325612973E-4     1.853136805480004E-12
1.6780818847143253E-4     1.8781604730262538E-12
1.6823599368673533E-4     1.903235351701102E-12
1.6866379890203816E-4     1.9283521221116545E-12
1.6909160411734093E-4     1.953500731593012E-12
1.6951940933264374E-4     1.978681180145175E-12
1.6994721454794657E-4     2.0038934677681427E-12
1.7037501976324937E-4     2.029137594461916E-12
1.7080282497855217E-4     2.054413560226494E-12
1.7123063019385497E-4     2.079721365061878E-12
1.716584354091578E-4      2.1050512278532215E-12
1.7208624062446057E-4     2.1303927419961194E-12
1.7251404583976338E-4     2.155745907490572E-12
1.7294185105506618E-4     2.181110724336579E-12
1.73369656270369E-4       2.206487192534142E-12
1.737974614856718E-4      2.2318753120832586E-12
1.742252667009746E-4      2.25727508298393E-12
1.7465307191627744E-4     2.2826763179816173E-12
1.7508087713158024E-4     2.3080683177227038E-12
1.7550868234688304E-4     2.333451082207188E-12
1.7593648756218587E-4     2.3588246114350713E-12
1.7636429277748868E-4     2.3841889054063535E-12
1.767920979927915E-4      2.409543964121034E-12
1.772199032080943E-4      2.434889787579113E-12
1.776477084233971E-4      2.460215841412727E-12
1.780755136386999E-4      2.485511197483748E-12
1.785033188540027E-4      2.5107758557921763E-12
1.7893112406930551E-4     2.5360098163380115E-12
1.793589292846083E-4      2.561213079121255E-12
1.7978673449991112E-4     2.5863856441419046E-12
1.802145397152139E-4      2.611527511399962E-12
1.806423449305167E-4      2.6366278615324647E-12
1.810701501458195E-4      2.661675603980866E-12
1.8149795536112233E-4     2.6866707387451664E-12
1.8192576057642513E-4     2.7116132658253645E-12
1.8235356579172793E-4     2.736503185221463E-12
1.8278137100703073E-4     2.761340496933458E-12
1.8320917622233353E-4     2.786125200961353E-12
1.8363698143763634E-4     2.8108462577881132E-12
1.8406478665293914E-4     2.835492482802785E-12
1.8449259186824194E-4     2.8600638760053686E-12
1.8492039708354474E-4     2.884560437395864E-12
1.8534820229884757E-4     2.9089821669742725E-12
1.8577600751415034E-4     2.933329064740591E-12
1.8620381272945317E-4     2.9576011306948228E-12
1.86631617944756E-4       2.9817871723479947E-12
1.870594231600588E-4      3.00587598099525E-12
1.874872283753616E-4      3.0298675566365877E-12
1.879150335906644E-4      3.0537618992720084E-12
1.8834283880596726E-4     3.077559008901514E-12
1.8877064402127007E-4     3.1012588855251E-12
1.8919844923657287E-4     3.1248615291427703E-12
1.8962625445187567E-4     3.1483556634086523E-12
1.9005405966717847E-4     3.1717301266495843E-12
1.9048186488248125E-4     3.1949849188655658E-12
1.9090967009778408E-4     3.2181200400565976E-12
1.9133747531308685E-4     3.241135490222681E-12
1.9176528052838965E-4     3.264031269363812E-12
1.9219308574369245E-4     3.2868073774799944E-12
1.9262089095899528E-4     3.309452525009051E-12
1.9304869617429806E-4     3.3319556691628677E-12
1.9347650138960086E-4     3.354316809941445E-12
1.939043066049037E-4      3.3765359473447827E-12
1.943321118202065E-4      3.3986130813728813E-12
1.947599170355093E-4      3.4205482120257393E-12
1.951877222508121E-4      3.4423413393033588E-12
1.9561552746611492E-4     3.4639812321558674E-12
1.960433326814177E-4      3.485457038826242E-12
1.964711378967205E-4      3.5067687593144803E-12
1.968989431120233E-4      3.527916393620585E-12
1.973267483273261E-4      3.5488999417445557E-12
1.9775455354262893E-4     3.569719403686391E-12
1.9818235875793174E-4     3.590374779446092E-12
1.9861016397323456E-4     3.6108549688719376E-12
1.9903796918853734E-4     3.631149383227333E-12
1.9946577440384014E-4     3.65125802251228E-12
1.9989357961914297E-4     3.671180886726776E-12
2.0032138483444577E-4     3.690917975870822E-12
2.0074919004974857E-4     3.710469289944419E-12
2.0117699526505138E-4     3.729834828947566E-12
2.0160480048035418E-4     3.749003696217254E-12
2.02032605695657E-4       3.767965637424858E-12
2.024604109109598E-4      3.7867206525703816E-12
2.0288821612626264E-4     3.805268741653821E-12
2.0331602134156544E-4     3.823609904675179E-12
2.0374382655686824E-4     3.841744141634454E-12
2.0417163177217107E-4     3.859671452531646E-12
2.0459943698747387E-4     3.877381216551951E-12
2.0502724220277665E-4     3.894863584105532E-12
2.0545504741807945E-4     3.912118555192388E-12
2.0588285263338225E-4     3.9291461298125225E-12
2.0631065784868508E-4     3.945946307965934E-12
2.0673846306398786E-4     3.962519089652622E-12
2.0716626827929066E-4     3.978864474872587E-12
2.0759407349459349E-4     3.994972190324598E-12
2.080218787098963E-4      4.01083285999641E-12
2.084496839251991E-4      4.026446483888023E-12
2.0887748914050192E-4     4.041813061999437E-12
2.0930529435580472E-4     4.056932594330653E-12
2.0973309957110755E-4     4.071805080881669E-12
2.1016090478641035E-4     4.086430521652486E-12
2.1058871000171318E-4     4.100799061388283E-12
2.1101651521701598E-4     4.114901864556112E-12
2.1144432043231876E-4     4.128738931155975E-12
2.118721256476216E-4      4.14231026118787E-12
2.1229993086292436E-4     4.1556158546518E-12
2.127277360782272E-4      4.168655711547761E-12
2.1315554129353E-4        4.1814298318757565E-12
2.1358334650883282E-4     4.193928847369959E-12
2.140111517241356E-4      4.206144527517242E-12
2.144389569394384E-4      4.218076872317603E-12
2.1486676215474123E-4     4.2297258817710424E-12
2.1529456737004406E-4     4.241091555877562E-12
2.1572237258534683E-4     4.252173894637161E-12
2.1615017780064966E-4     4.262972898049839E-12
2.1657798301595246E-4     4.273479751768974E-12
2.1700578823125526E-4     4.283686892049984E-12
2.1743359344655804E-4     4.2935943188928675E-12
2.1786139866186087E-4     4.303202032297623E-12
2.1828920387716367E-4     4.312510032264256E-12
2.1871700909246647E-4     4.32151831879276E-12
2.1914481430776927E-4     4.33022689188314E-12
2.1957261952307208E-4     4.3386275555785665E-12
2.2000042473837488E-4     4.346713471466651E-12
2.2042822995367768E-4     4.354484639547394E-12
2.2085603516898048E-4     4.361941059820794E-12
2.212838403842833E-4      4.369082732286854E-12
2.2171164559958608E-4     4.37590965694557E-12
2.2213945081488891E-4     4.3824218337969455E-12
2.2256725603019174E-4     4.388611746879777E-12
2.2299506124549454E-4     4.394473338092725E-12
2.2342286646079735E-4     4.40000660743579E-12
2.2385067167610018E-4     4.405211554908973E-12
2.24278476891403E-4       4.410088180512276E-12
2.247062821067058E-4      4.414636484245693E-12
2.251340873220086E-4      4.418856466109229E-12
2.2556189253731144E-4     4.422741348458128E-12
2.259896977526142E-4      4.4262859045327E-12
2.2641750296791701E-4     4.429490134332944E-12
2.2684530818321982E-4     4.4323540378588616E-12
2.2727311339852262E-4     4.434877615110452E-12
2.2770091861382545E-4     4.437060866087715E-12
2.2812872382912825E-4     4.438903790790651E-12
2.2855652904443108E-4     4.440400404556606E-12
2.2898433425973385E-4     4.441546358684578E-12
2.2941213947503665E-4     4.442341653174569E-12
2.2983994469033948E-4     4.4427862880265766E-12
2.3026774990564229E-4     4.442880263240606E-12
2.306955551209451E-4      4.44262357881665E-12
2.311233603362479E-4      4.4420162347547135E-12
2.3155116555155072E-4     4.4410530900000295E-12
2.319789707668535E-4      4.43973071599919E-12
2.324067759821563E-4      4.438049112752194E-12
2.328345811974591E-4      4.4360082802590415E-12
2.3326238641276193E-4     4.433608218519736E-12
2.336901916280647E-4      4.430848927534272E-12
2.3411799684336753E-4     4.4277304073026546E-12
2.3454580205867033E-4     4.424248406617467E-12
2.3497360727397316E-4     4.420400454221091E-12
2.354014124892759E-4      4.4161865501135265E-12
2.3582921770457876E-4     4.411606694294773E-12
2.3625702291988157E-4     4.406660886764834E-12
2.3668482813518437E-4     4.401349127523704E-12
2.3711263335048717E-4     4.395671416571387E-12
2.3754043856578997E-4     4.389624434082833E-12
2.3796824378109277E-4     4.383206698023858E-12
2.3839604899639558E-4     4.376418208394462E-12
2.3882385421169838E-4     4.369258965194646E-12
2.3925165942700118E-4     4.3617289684244106E-12
2.39679464642304E-4       4.353828218083753E-12
2.401072698576068E-4      4.3455567141726756E-12
2.4053507507290964E-4     4.336912104763802E-12
2.4096288028821244E-4     4.327893923512702E-12
2.4139068550351524E-4     4.31850217041938E-12
2.4181849071881805E-4     4.308736845483834E-12
2.4224629593412085E-4     4.298597948706064E-12
2.426741011494237E-4      4.288085480086069E-12
2.431019063647265E-4      4.277199439623851E-12
2.4352971158002933E-4     4.265938474524986E-12
2.439575167953321E-4      4.254303154908689E-12
2.443853220106349E-4      4.242293480774962E-12
2.448131272259377E-4      4.229909452123801E-12
2.452409324412405E-4      4.2171510689552115E-12
2.456687376565433E-4      4.204018331269188E-12
2.460965428718461E-4      4.190511239065734E-12
2.46524348087149E-4       4.1766294643818644E-12
2.469521533024517E-4      4.1623746287013336E-12
2.473799585177545E-4      4.1477467320241396E-12
2.478077637330573E-4      4.1327457743502825E-12
2.482355689483602E-4      4.1173717556797655E-12
2.48663374163663E-4       4.1016246760125845E-12
2.490911793789658E-4      4.085504535348742E-12
