% Model:              ModelMicPlate_Rh20um_hg5um_Refined_MaterialDefPolySilicon.mph
% Version:            COMSOL 6.3.0.335
% Date:               May 21 2025, 13:50
% Dimension:          1
% Nodes:              708
% Expressions:        1
% Description:        Line graph
% Arc length (m)          imag(w2)
9.872340425531908E-5      -6.574472837290795E-14
9.914893617021271E-5      -6.345502305913491E-14
9.957446808510633E-5      -6.116608876262487E-14
9.999999999999995E-5      -5.887792548337777E-14
1.0042553191489358E-4     -5.6590533221393675E-14
1.008510638297872E-4      -5.4304209748226957E-14
1.012765957446808E-4      -5.2019276242116854E-14
1.0170212765957441E-4     -4.973573270306332E-14
1.0212765957446803E-4     -4.745357913106637E-14
1.0255319148936166E-4     -4.5172815526126025E-14
1.0297872340425527E-4     -4.2893441888242245E-14
1.0340425531914888E-4     -4.061545821741507E-14
1.038297872340425E-4      -3.8339163670122947E-14
1.0425531914893612E-4     -3.6064881884821914E-14
1.0468085106382971E-4     -3.379261286151197E-14
1.0510638297872335E-4     -3.1522356600193125E-14
1.0553191489361695E-4     -2.925411310086538E-14
1.0595744680851058E-4     -2.698788236352871E-14
1.0638297872340419E-4     -2.4723664388183145E-14
1.068085106382978E-4      -2.2461760198841966E-14
1.0723404255319141E-4     -2.0202496048430194E-14
1.0765957446808503E-4     -1.7945871936947828E-14
1.0808510638297865E-4     -1.5691887864394862E-14
1.0851063829787227E-4     -1.3440543830771306E-14
1.0893617021276588E-4     -1.1191839836077147E-14
1.093617021276595E-4      -8.945775880312399E-15
1.0978723404255313E-4     -6.702655260996847E-15
1.1021276595744674E-4     -4.462806871434257E-15
1.1063829787234035E-4     -2.22623071162463E-15
1.1106382978723399E-4     7.073218432036544E-18
1.114893617021276E-4      2.237104918735738E-15
1.1191489361702123E-4     4.463864389286479E-15
1.1234042553191484E-4     6.6873516300842565E-15
1.1276595744680846E-4     8.907260753119679E-15
1.1319148936170207E-4     1.1123260334297767E-14
1.1361702127659569E-4     1.3335350373618514E-14
1.140425531914893E-4      1.5543530871081925E-14
1.1446808510638292E-4     1.7747801826688008E-14
1.1489361702127652E-4     1.9948163240436744E-14
1.1531914893617014E-4     2.2144615112328148E-14
1.1574468085106377E-4     2.4336848748441316E-14
1.1617021276595738E-4     2.6524530443237247E-14
1.1659574468085099E-4     2.870766019671593E-14
1.1702127659574462E-4     3.088623800887738E-14
1.1744680851063824E-4     3.3060263879721586E-14
1.1787234042553185E-4     3.522973780924854E-14
1.1829787234042546E-4     3.7394659797458264E-14
1.1872340425531909E-4     3.955471824063838E-14
1.191489361702127E-4      4.17095775451175E-14
1.1957446808510631E-4     4.3859237710895637E-14
1.1999999999999994E-4     4.600369873797278E-14
1.2042553191489355E-4     4.8142960626348927E-14
1.2085106382978716E-4     5.0277023376024076E-14
1.2127659574468078E-4     5.240588698699824E-14
1.2170212765957441E-4     5.452923696120593E-14
1.2212765957446802E-4     5.664673635701305E-14
1.2255319148936163E-4     5.875838517441957E-14
1.2297872340425524E-4     6.086418341342551E-14
1.2340425531914888E-4     6.29641310740309E-14
1.238297872340425E-4      6.505822815623568E-14
1.242553191489361E-4      6.714647466003988E-14
1.246808510638297E-4      6.922855333557908E-14
1.2510638297872332E-4     7.130412658014699E-14
1.2553191489361694E-4     7.337319439374361E-14
1.2595744680851055E-4     7.543575677636896E-14
1.2638297872340416E-4     7.749181372802302E-14
1.268085106382978E-4      7.954136524870576E-14
1.272340425531914E-4      8.158441133841725E-14
1.2765957446808505E-4     8.362063227105788E-14
1.2808510638297863E-4     8.564969061540987E-14
1.2851063829787224E-4     8.767158637147319E-14
1.2893617021276588E-4     8.968631953924787E-14
1.293617021276595E-4      9.169389011873391E-14
1.297872340425531E-4      9.369429810993126E-14
1.302127659574467E-4      9.568754351283998E-14
1.3063829787234032E-4     9.767330453724461E-14
1.3106382978723396E-4     9.965124489968103E-14
1.3148936170212755E-4     1.0162136460014924E-13
1.3191489361702118E-4     1.0358366363864926E-13
1.3234042553191482E-4     1.0553814201518108E-13
1.3276595744680843E-4     1.0748479972974467E-13
1.3319148936170205E-4     1.0942363678234006E-13
1.3361702127659568E-4     1.1135432986973716E-13
1.340425531914893E-4      1.132765449721245E-13
1.344680851063829E-4      1.151902820895021E-13
1.3489361702127652E-4     1.1709554122186988E-13
1.3531914893617016E-4     1.1899232236922798E-13
1.3574468085106377E-4     1.2088062553157625E-13
1.3617021276595738E-4     1.227604507089148E-13
1.36595744680851E-4       1.2463147377650858E-13
1.370212765957446E-4      1.2649336422780998E-13
1.374468085106382E-4      1.2834612206281888E-13
1.3787234042553182E-4     1.3018974728153532E-13
1.3829787234042546E-4     1.320242398839594E-13
1.3872340425531907E-4     1.3384959987009094E-13
1.3914893617021268E-4     1.356658272399301E-13
1.395744680851063E-4      1.3747259787831435E-13
1.399999999999999E-4      1.3926958616873316E-13
1.4042553191489352E-4     1.4105679211118648E-13
1.4085106382978716E-4     1.4283421570567436E-13
1.4127659574468077E-4     1.446018569521968E-13
1.4170212765957438E-4     1.4635971585075375E-13
1.42127659574468E-4       1.4810779240134525E-13
1.4255319148936163E-4     1.4984576346663647E-13
1.429787234042552E-4      1.515733098160074E-13
1.4340425531914882E-4     1.5329043144945803E-13
1.4382978723404246E-4     1.5499712836698835E-13
1.4425531914893607E-4     1.5669340056859843E-13
1.446808510638297E-4      1.5837924805428813E-13
1.4510638297872332E-4     1.6005467082405755E-13
1.4553191489361696E-4     1.6171934782049889E-13
1.4595744680851054E-4     1.6337296780403553E-13
1.4638297872340416E-4     1.6501553077466741E-13
1.468085106382978E-4      1.6664703673239463E-13
1.472340425531914E-4      1.6826748567721714E-13
1.4765957446808502E-4     1.698768776091349E-13
1.4808510638297863E-4     1.7147521252814795E-13
1.4851063829787224E-4     1.7306217268757082E-13
1.4893617021276588E-4     1.746374565428016E-13
1.493617021276595E-4      1.7620106409384025E-13
1.497872340425531E-4      1.777529953406868E-13
1.5021276595744674E-4     1.792932502833413E-13
1.5063829787234035E-4     1.8082182892180366E-13
1.5106382978723396E-4     1.8233873125607396E-13
1.5148936170212757E-4     1.8384364420304553E-13
1.519148936170212E-4      1.8533627770417153E-13
1.523404255319148E-4      1.8681663175945196E-13
1.5276595744680843E-4     1.8828470636888681E-13
1.5319148936170204E-4     1.8974050153247618E-13
1.5361702127659563E-4     1.9118401725021992E-13
1.5404255319148927E-4     1.926152535221181E-13
1.5446808510638288E-4     1.9403390339591865E-13
1.548936170212765E-4      1.9543969016449973E-13
1.553191489361701E-4      1.9683261382786136E-13
1.557446808510637E-4      1.9821267438600353E-13
1.5617021276595732E-4     1.995798718389263E-13
1.5659574468085093E-4     2.009342061866296E-13
1.5702127659574457E-4     2.0227567742911346E-13
1.574468085106382E-4      2.036039863175362E-13
1.578723404255318E-4      2.0491887142243618E-13
1.5829787234042543E-4     2.0622033274381333E-13
1.5872340425531904E-4     2.0750837028166772E-13
1.5914893617021266E-4     2.0878298403599943E-13
1.595744680851063E-4      2.1004417400680824E-13
1.599999999999999E-4      2.1129194019409432E-13
1.6042553191489354E-4     2.1252599271993584E-13
1.6085106382978715E-4     2.1374608740539047E-13
1.6127659574468077E-4     2.1495222425045817E-13
1.6170212765957438E-4     2.1614440325513905E-13
1.62127659574468E-4       2.173226244194331E-13
1.6255319148936163E-4     2.1848688774334022E-13
1.6297872340425524E-4     2.1963719322686052E-13
1.6340425531914885E-4     2.2077326211441776E-13
1.6382978723404246E-4     2.2189486948191717E-13
1.642553191489361E-4      2.2300201532935877E-13
1.646808510638297E-4      2.2409469965674253E-13
1.6510638297872332E-4     2.2517292246406852E-13
1.6553191489361693E-4     2.2623668375133655E-13
1.6595744680851054E-4     2.2728598351854686E-13
1.6638297872340415E-4     2.283205559554294E-13
1.668085106382978E-4      2.2934019741336E-13
1.6723404255319138E-4     2.3034490789233854E-13
1.6765957446808501E-4     2.3133468739236506E-13
1.6808510638297863E-4     2.323095359134396E-13
1.6851063829787224E-4     2.3326945345556206E-13
1.6893617021276588E-4     2.3421444001873256E-13
1.693617021276595E-4      2.3514424461913567E-13
1.697872340425531E-4      2.3605868690495523E-13
1.702127659574467E-4      2.369577668761911E-13
1.7063829787234032E-4     2.3784148453284354E-13
1.7106382978723396E-4     2.387098398749125E-13
1.7148936170212757E-4     2.3956283290239774E-13
1.7191489361702118E-4     2.404004636152995E-13
1.7234042553191482E-4     2.4122249778211944E-13
1.7276595744680843E-4     2.420287803535645E-13
1.7319148936170204E-4     2.4281931132963463E-13
1.7361702127659565E-4     2.4359409071032977E-13
1.7404255319148926E-4     2.443531184956501E-13
1.744680851063829E-4      2.450963946855954E-13
1.7489361702127651E-4     2.4582391928016587E-13
1.7531914893617015E-4     2.465354767563009E-13
1.7574468085106374E-4     2.472309393414137E-13
1.7617021276595735E-4     2.479103070355043E-13
1.7659574468085099E-4     2.4857357983857276E-13
1.770212765957446E-4      2.492207577506191E-13
1.774468085106382E-4      2.4985184077164315E-13
1.7787234042553182E-4     2.5046682890164513E-13
1.7829787234042543E-4     2.5106552729706385E-13
1.7872340425531904E-4     2.5164783738907526E-13
1.7914893617021265E-4     2.5221375917767945E-13
1.795744680851063E-4      2.5276329266287637E-13
1.7999999999999993E-4     2.5329643784466613E-13
1.8042553191489351E-4     2.5381319472304857E-13
1.8085106382978715E-4     2.543135632980238E-13
1.8127659574468076E-4     2.547973713763629E-13
1.8170212765957437E-4     2.552645514569667E-13
1.8212765957446799E-4     2.5571510353983516E-13
1.825531914893616E-4      2.5614902762496813E-13
1.829787234042552E-4      2.5656632371236593E-13
1.8340425531914882E-4     2.5696699180202823E-13
1.8382978723404243E-4     2.573510318939552E-13
1.8425531914893607E-4     2.577182964008286E-13
1.8468085106382968E-4     2.5806875067436815E-13
1.851063829787233E-4      2.5840239471457384E-13
1.8553191489361693E-4     2.587192285214457E-13
1.8595744680851054E-4     2.5901925209498385E-13
1.8638297872340418E-4     2.5930246543518803E-13
1.868085106382978E-4      2.5956886854205846E-13
1.8723404255319143E-4     2.5981834035842126E-13
1.8765957446808504E-4     2.600508807807587E-13
1.8808510638297862E-4     2.602664898090709E-13
1.8851063829787226E-4     2.6046516744335774E-13
1.8893617021276585E-4     2.606469136836194E-13
1.8936170212765949E-4     2.608117285298557E-13
1.897872340425531E-4      2.609596119820667E-13
1.9021276595744673E-4     2.610904713903877E-13
1.9063829787234032E-4     2.6120434278060427E-13
1.9106382978723393E-4     2.6130122615271633E-13
1.9148936170212757E-4     2.613811215067239E-13
1.9191489361702115E-4     2.614440288426272E-13
1.923404255319148E-4      2.6148994816042585E-13
1.927659574468084E-4      2.6151887946012014E-13
1.93191489361702E-4       2.6153076031461415E-13
1.9361702127659562E-4     2.6152566434199175E-13
1.9404255319148926E-4     2.615035915422529E-13
1.9446808510638287E-4     2.6146454191539754E-13
1.9489361702127649E-4     2.614085154614259E-13
1.953191489361701E-4      2.613355121803377E-13
1.957446808510637E-4      2.6124553207213313E-13
1.9617021276595732E-4     2.611385446710148E-13
1.9659574468085096E-4     2.610146625165945E-13
1.9702127659574454E-4     2.608738856088723E-13
1.9744680851063818E-4     2.607162139478482E-13
1.978723404255318E-4      2.605416475335223E-13
1.9829787234042543E-4     2.603501863658944E-13
1.9872340425531904E-4     2.6014183044496463E-13
1.9914893617021268E-4     2.5991658291285973E-13
1.9957446808510626E-4     2.596745964149607E-13
1.9999999999999987E-4     2.594158709512676E-13
2.004255319148935E-4      2.591404065217804E-13
2.0085106382978715E-4     2.588482031264993E-13
2.0127659574468076E-4     2.585392607654239E-13
2.0170212765957437E-4     2.5821357943855455E-13
2.02127659574468E-4       2.5787119743712534E-13
2.0255319148936162E-4     2.575123085406166E-13
2.029787234042552E-4      2.571369127490283E-13
2.0340425531914887E-4     2.5674501006236047E-13
2.0382978723404246E-4     2.563366004806132E-13
2.042553191489361E-4      2.5591168400378627E-13
2.046808510638297E-4      2.5547026063187986E-13
2.0510638297872332E-4     2.550124052282637E-13
2.0553191489361693E-4     2.545383535694202E-13
2.0595744680851054E-4     2.5404810565534936E-13
2.0638297872340415E-4     2.535416614860512E-13
2.0680851063829776E-4     2.5301902106152583E-13
2.0723404255319137E-4     2.52480184381773E-13
2.0765957446808498E-4     2.519251514467929E-13
2.080851063829786E-4      2.513540349840098E-13
2.085106382978722E-4      2.5076711345724865E-13
2.0893617021276582E-4     2.5016438686650953E-13
2.0936170212765946E-4     2.495458552117924E-13
2.097872340425531E-4      2.489115184930974E-13
2.1021276595744668E-4     2.4826137671042425E-13
2.1063829787234032E-4     2.475954298637732E-13
2.1106382978723393E-4     2.469138296941E-13
2.1148936170212754E-4     2.4621689786373606E-13
2.1191489361702115E-4     2.455046343726812E-13
2.1234042553191476E-4     2.447770392209355E-13
2.1276595744680837E-4     2.4403411240849897E-13
2.1319148936170198E-4     2.432758539353715E-13
2.136170212765956E-4      2.4250226380155327E-13
2.140425531914892E-4      2.4171353375912284E-13
2.1446808510638282E-4     2.4091002899535314E-13
2.1489361702127643E-4     2.400917495102442E-13
2.1531914893617004E-4     2.39258695303796E-13
2.1574468085106365E-4     2.384108663760086E-13
2.1617021276595726E-4     2.375482627268819E-13
2.1659574468085087E-4     2.3667088435641595E-13
2.170212765957445E-4      2.3577896386413623E-13
2.1744680851063815E-4     2.348729101011966E-13
2.1787234042553176E-4     2.33952723067597E-13
2.1829787234042537E-4     2.330184027633376E-13
2.1872340425531898E-4     2.320699491884183E-13
2.1914893617021265E-4     2.31107362342839E-13
2.1957446808510626E-4     2.301306422265999E-13
2.199999999999999E-4      2.2914006295371907E-13
2.2042553191489348E-4     2.281360769892586E-13
2.208510638297871E-4      2.2711868433321844E-13
2.2127659574468073E-4     2.260878849855987E-13
2.2170212765957432E-4     2.2504367894639936E-13
2.2212765957446796E-4     2.2398606621562032E-13
2.2255319148936157E-4     2.2291504679326168E-13
2.229787234042552E-4      2.2183093679981952E-13
2.234042553191488E-4      2.2073423207493563E-13
2.238297872340424E-4      2.1962493261860983E-13
2.2425531914893604E-4     2.1850303843084225E-13
2.2468085106382965E-4     2.1736854951163293E-13
2.2510638297872326E-4     2.162214658609817E-13
2.2553191489361687E-4     2.150617874788887E-13
2.2595744680851048E-4     2.138898728047701E-13
2.2638297872340412E-4     2.1270626062588835E-13
2.268085106382977E-4      2.1151095094224335E-13
2.2723404255319137E-4     2.1030394375383518E-13
2.2765957446808498E-4     2.090852390606639E-13
2.280851063829786E-4      2.0785483686272934E-13
2.2851063829787223E-4     2.0661273716003165E-13
2.2893617021276587E-4     2.0535934084001975E-13
2.2936170212765948E-4     2.0409522902725206E-13
2.2978723404255307E-4     2.028204017217286E-13
2.302127659574467E-4      2.0153485892344933E-13
2.3063829787234032E-4     2.0023860063241435E-13
2.3106382978723393E-4     1.9893162684862356E-13
2.3148936170212754E-4     1.9761393757207698E-13
2.3191489361702118E-4     1.9628597608261656E-13
2.3234042553191476E-4     1.9494836505356742E-13
2.3276595744680837E-4     1.9360110448492954E-13
2.3319148936170198E-4     1.9224419437670295E-13
2.336170212765956E-4      1.9087763472888766E-13
2.3404255319148923E-4     1.8950142554148358E-13
2.3446808510638284E-4     1.8811556681449082E-13
2.3489361702127648E-4     1.8672054398045994E-13
2.3531914893617007E-4     1.8531702030158995E-13
2.3574468085106368E-4     1.8390499577788081E-13
2.3617021276595732E-4     1.8248447040933256E-13
2.3659574468085093E-4     1.8105544419594522E-13
2.3702127659574454E-4     1.7961791713771872E-13
2.3744680851063818E-4     1.781718892346531E-13
2.378723404255318E-4      1.7671788764973377E-13
2.382978723404254E-4      1.7525661511241504E-13
2.3872340425531898E-4     1.7378807162269687E-13
2.391489361702126E-4      1.7231225718057931E-13
2.3957446808510623E-4     1.7082917178606237E-13
2.3999999999999982E-4     1.6933881543914597E-13
2.4042553191489345E-4     1.6784118813983019E-13
2.4085106382978707E-4     1.6633685818010303E-13
2.412765957446807E-4      1.6482656648431752E-13
2.417021276595743E-4      1.6331031305247367E-13
2.4212765957446793E-4     1.6178809788457149E-13
2.4255319148936154E-4     1.60259920980611E-13
2.4297872340425515E-4     1.587257823405921E-13
2.434042553191488E-4      1.5718568196451493E-13
2.4382978723404243E-4     1.556402284987057E-13
2.4425531914893604E-4     1.5409019965159683E-13
2.4468085106382965E-4     1.5253559542318835E-13
2.4510638297872326E-4     1.5097641581348023E-13
2.4553191489361687E-4     1.4941266082247253E-13
2.4595744680851054E-4     1.4784433045016515E-13
2.4638297872340415E-4     1.4627142469655816E-13
