% Model:              ModelMicPlate_Rh100um_hg10um_Refined_MaterialDefPolySilicon.mph
% Version:            COMSOL 6.3.0.335
% Date:               May 21 2025, 14:25
% Dimension:          1
% Nodes:              708
% Expressions:        1
% Description:        Line graph
% Arc length (m)          real(p)
0                         0.0407609785912438
4.2016806722688943E-7     0.040760863677842124
8.403361344537784E-7      0.04076070157586476
1.260504201680668E-6      0.04076049228531171
1.6806722689075569E-6     0.040760235806182966
2.1008403361344462E-6     0.04075993213847855
2.521008403361336E-6      0.040759581282198434
2.941176470588225E-6      0.040759183237342636
3.361344537815116E-6      0.040758700442186185
3.781512605042006E-6      0.040758148862695784
4.2016806722688975E-6     0.04075752849887141
4.621848739495788E-6      0.04075683935071308
5.0420168067226796E-6     0.04075608141822079
5.46218487394957E-6       0.040755254701394544
5.882352941176461E-6      0.04075435920023433
6.302521008403353E-6      0.040753405682266666
6.722689075630246E-6      0.040752382793005366
7.1428571428571385E-6     0.040751290532450433
7.563025210084031E-6      0.040750128900601874
7.983193277310924E-6      0.04074889789745969
8.403361344537817E-6      0.04074759752302388
8.823529411764708E-6      0.04074622777729443
9.2436974789916E-6        0.04074479105867177
9.66386554621849E-6       0.04074328094694839
1.0084033613445381E-5     0.04074169744212426
1.0504201680672271E-5     0.04074004054419942
1.0924369747899162E-5     0.04073831025317385
1.1344537815126054E-5     0.04073650656904756
1.1764705882352944E-5     0.04073462949182053
1.2184873949579835E-5     0.04073268036992448
1.2605042016806726E-5     0.040730653197911186
1.3025210084033616E-5     0.04072854797578061
1.3445378151260506E-5     0.04072636470353279
1.3865546218487399E-5     0.04072410338116773
1.4285714285714289E-5     0.040721764008685386
1.470588235294118E-5      0.0407193465860858
1.5126050420168068E-5     0.040716855595485255
1.5546218487394955E-5     0.04071427769747662
1.5966386554621844E-5     0.04071161289205987
1.638655462184873E-5      0.04070886117923504
1.6806722689075617E-5     0.04070602255900212
1.7226890756302507E-5     0.04070309703136109
1.7647058823529393E-5     0.04070008459631197
1.8067226890756286E-5     0.04069700920378318
1.8487394957983176E-5     0.04069383599916739
1.8907563025210073E-5     0.040690564982464594
1.9327731092436962E-5     0.04068719615367481
1.974789915966386E-5      0.04068372951279804
2.0168067226890752E-5     0.04068016505983427
2.0588235294117642E-5     0.04067650279478349
2.1008403361344535E-5     0.04067277651942147
2.1428571428571425E-5     0.040668942332748995
2.1848739495798315E-5     0.04066500023476605
2.2268907563025204E-5     0.04066095022547265
2.2689075630252094E-5     0.04065679230486877
2.3109243697478987E-5     0.04065252647295445
2.3529411764705877E-5     0.04064815272972966
2.394957983193277E-5      0.04064370734536411
2.436974789915966E-5      0.04063913973324221
2.478991596638655E-5      0.040634449893363934
2.521008403361344E-5      0.040629637825729294
2.5630252100840332E-5     0.040624703530338285
2.6050420168067226E-5     0.04061964700719091
2.6470588235294115E-5     0.040614468256287166
2.6890756302521005E-5     0.04060923264079409
2.7310924369747895E-5     0.04060385590940562
2.7731092436974788E-5     0.04059833806212173
2.8151260504201674E-5     0.04059267909894246
2.8571428571428567E-5     0.04058687901986777
2.899159663865546E-5      0.04058093782489768
2.941176470588235E-5      0.04057485551403219
2.983193277310924E-5      0.040568691493356984
3.025210084033613E-5      0.04056237800890894
3.067226890756302E-5      0.04055591506068802
3.109243697478991E-5      0.04054930264869428
3.1512605042016806E-5     0.040542540772927696
3.1932773109243696E-5     0.040535629433388246
3.2352941176470585E-5     0.04052856863007596
3.2773109243697475E-5     0.04052135127112033
3.3193277310924365E-5     0.04051396885773157
3.3613445378151255E-5     0.040506421389909654
3.4033613445378144E-5     0.040498708867654616
3.445378151260504E-5      0.040490831290966436
3.487394957983193E-5      0.040482788659845115
3.529411764705882E-5      0.04047458097429066
3.571428571428571E-5      0.04046621966942272
3.61344537815126E-5       0.040457660446001006
3.6554621848739496E-5     0.040448903304025466
3.697478991596638E-5      0.040439948243496136
3.7394957983193276E-5     0.04043079526441301
3.781512605042017E-5      0.04042144436677609
3.8235294117647055E-5     0.040411895550585365
3.8655462184873945E-5     0.040402190302450736
3.907563025210084E-5      0.040392262007224004
3.949579831932773E-5      0.04038211066490515
3.991596638655462E-5      0.04037173627549421
4.033613445378151E-5      0.04036113883899115
4.075630252100841E-5      0.040350318355395993
4.11764705882353E-5       0.040339274824708726
4.1596638655462194E-5     0.04032801473808804
4.2016806722689084E-5     0.04031649856748809
4.2436974789915967E-5     0.040304726312908865
4.285714285714286E-5      0.04029269797435039
4.327731092436975E-5      0.04028041355181264
4.369747899159664E-5      0.04026787304529562
4.411764705882353E-5      0.04025507645479934
4.453781512605042E-5      0.04024205288724022
4.495798319327731E-5      0.04022872280525542
4.53781512605042E-5       0.04021508620884491
4.5798319327731085E-5     0.04020114309800872
4.621848739495798E-5      0.04018689347274686
4.6638655462184864E-5     0.040172337333059284
4.7058823529411754E-5     0.04015747467894603
4.747899159663865E-5      0.040142386383470424
4.789915966386554E-5      0.04012693258088722
4.831932773109242E-5      0.04011111327119639
4.873949579831932E-5      0.040094928454397945
4.915966386554621E-5      0.040078378130491886
4.95798319327731E-5       0.04006146229947822
4.999999999999999E-5      0.04004418096135694
5.042016806722688E-5      0.040026662197372484
5.0840336134453775E-5     0.04000870329107849
5.1260504201680665E-5     0.03999030424247495
5.1680672268907555E-5     0.03997146505156187
5.210084033613445E-5      0.03995218571833925
5.252100840336134E-5      0.039932466242807094
5.294117647058823E-5      0.0399123066249654
5.336134453781512E-5      0.03989190692730656
5.378151260504201E-5      0.03987097003447797
5.420168067226891E-5      0.0398494959464796
5.462184873949579E-5      0.039827484663311485
5.5042016806722686E-5     0.039804936184973605
5.546218487394958E-5      0.03978185051146595
5.5882352941176466E-5     0.039758227642788545
5.6302521008403355E-5     0.03973437910878829
5.6722689075630245E-5     0.03970986649489407
5.714285714285714E-5      0.039684689801105844
5.7563025210084025E-5     0.03965884902742365
5.798319327731092E-5      0.03963234417384748
5.840336134453782E-5      0.039605175240377315
5.88235294117647E-5       0.039577342227013174
5.92436974789916E-5       0.03954932537896722
5.966386554621848E-5      0.03952047951019216
6.008403361344538E-5      0.03949080462068795
6.050420168067226E-5      0.039460300710454636
6.0924369747899156E-5     0.0394289677794922
6.134453781512605E-5      0.03939680582780065
6.176470588235294E-5      0.039363814855379965
6.218487394957983E-5      0.039330719248142715
6.260504201680672E-5      0.039296583912397515
6.302521008403361E-5      0.03926140884814434
6.34453781512605E-5       0.0392251940553832
