% Model:              ModelMicPlate_Rh100um_hg10um_Refined_MaterialDefPolySilicon.mph
% Version:            COMSOL 6.3.0.335
% Date:               May 21 2025, 14:31
% Dimension:          1
% Nodes:              708
% Expressions:        1
% Description:        Line graph
% Arc length (m)          real(p)
1.345415778251599E-4      -0.03957901659438209
1.349680170575693E-4      -0.039786523215736135
1.3539445628997867E-4     -0.03999138449711869
1.3582089552238805E-4     -0.040193600438529785
1.3624733475479743E-4     -0.040393090580000644
1.3667377398720682E-4     -0.040589934529121456
1.371002132196162E-4      -0.040784132285892206
1.3752665245202558E-4     -0.040975683850312895
1.3795309168443496E-4     -0.04116458922238356
1.3837953091684434E-4     -0.041350848402104144
1.3880597014925372E-4     -0.04153446138947469
1.392324093816631E-4      -0.0417155398815539
1.3965884861407248E-4     -0.041893940175645995
1.4008528784648186E-4     -0.04206966227175097
1.4051172707889124E-4     -0.042242706169868804
1.4093816631130063E-4     -0.04241307186999954
1.4136460554371E-4        -0.04258075937214313
1.417910447761194E-4      -0.04274576867629962
1.422174840085288E-4      -0.042908176344273595
1.4264392324093815E-4     -0.04306795426312218
1.4307036247334753E-4     -0.04322510243284536
1.4349680170575694E-4     -0.04337962085344314
1.4392324093816635E-4     -0.04353150952491554
1.443496801705757E-4      -0.04368076844726252
1.447761194029851E-4      -0.04382739762048411
1.452025586353945E-4      -0.04397130077389661
1.4562899786780387E-4     -0.04411258607102374
1.4605543710021325E-4     -0.04425125351186548
1.4648187633262263E-4     -0.04438730309642184
1.4690831556503201E-4     -0.044520734824692834
1.473347547974414E-4      -0.04465154869667843
1.4776119402985075E-4     -0.04477974471237866
1.4818763326226013E-4     -0.044905335984519096
1.486140724946695E-4      -0.04502830430013355
1.490405117270789E-4      -0.04514864965922202
1.4946695095948827E-4     -0.04526637206178452
1.4989339019189766E-4     -0.04538147150782105
1.5031982942430704E-4     -0.04549394799733158
1.5074626865671642E-4     -0.04560380153031614
1.511727078891258E-4      -0.04571123616049666
1.5159914712153518E-4     -0.045816065781852
1.5202558635394456E-4     -0.04591829039438216
1.5245202558635394E-4     -0.04601790999808715
1.5287846481876332E-4     -0.04611492459296698
1.533049040511727E-4      -0.04620933417902161
1.5373134328358208E-4     -0.046301138756251074
1.5415778251599147E-4     -0.04639043497317312
1.5458422174840087E-4     -0.04647719870865319
1.5501066098081023E-4     -0.04656142996269126
1.5543710021321964E-4     -0.04664312873528735
1.5586353944562902E-4     -0.04672229502644146
1.5628997867803837E-4     -0.04679892883615357
1.5671641791044778E-4     -0.04687303016442369
1.5714285714285716E-4     -0.0469445725859563
1.5756929637526654E-4     -0.047013616459262705
1.5799573560767592E-4     -0.04708016178434291
1.584221748400853E-4      -0.04714420856119691
1.5884861407249468E-4     -0.0472057567898247
1.5927505330490407E-4     -0.04726480647022628
1.5970149253731345E-4     -0.047321357602401665
1.6012793176972283E-4     -0.047375376294806155
1.605543710021322E-4      -0.047426961861877656
1.609808102345416E-4      -0.047476114303616195
1.6140724946695097E-4     -0.04752283362002174
1.6183368869936035E-4     -0.047567119811094336
1.6226012793176973E-4     -0.047608972876833924
1.6268656716417911E-4     -0.04764839281724055
1.631130063965885E-4      -0.0476853593045297
1.6353944562899788E-4     -0.047719905255374916
1.6396588486140726E-4     -0.04775203066977622
1.6439232409381664E-4     -0.0477817355477336
1.6481876332622602E-4     -0.04780901988924708
1.652452025586354E-4      -0.04783388369431661
1.6567164179104478E-4     -0.047856326962942244
1.6609808102345416E-4     -0.047876622222748265
1.6652452025586354E-4     -0.04789455613919713
1.6695095948827292E-4     -0.04791012871228884
1.673773987206823E-4      -0.04792333994202339
1.6780383795309169E-4     -0.04793418982840081
1.6823027718550107E-4     -0.047942678371421056
1.6865671641791045E-4     -0.047948805571084156
1.6908315565031983E-4     -0.04795249734547273
1.695095948827292E-4      -0.0479539582898473
1.699360341151386E-4      -0.04795318840420786
1.7036247334754797E-4     -0.04795018768855442
1.7078891257995735E-4     -0.047944956142887
1.7121535181236673E-4     -0.04793749376720555
1.7164179104477612E-4     -0.04792780056151011
1.720682302771855E-4      -0.04791588797457128
1.7249466950959488E-4     -0.047901718342172626
1.7292110874200426E-4     -0.047885291664314114
1.7334754797441364E-4     -0.04786660794099576
1.7377398720682302E-4     -0.047845667172217575
1.742004264392324E-4      -0.04782246935797953
1.7462686567164178E-4     -0.047797014498281644
1.7505330490405116E-4     -0.04776963612205681
1.7547974413646055E-4     -0.04774013263714839
1.7590618336886993E-4     -0.047708504043556366
1.763326226012793E-4      -0.04767475034128074
1.767590618336887E-4      -0.04763887153032155
1.7718550106609807E-4     -0.04760086761067874
1.7761194029850745E-4     -0.04756073858235235
1.7803837953091683E-4     -0.047518292945244574
1.784648187633262E-4      -0.04747384181008801
1.788912579957356E-4      -0.047427385176882664
1.7931769722814497E-4     -0.047378923045628525
1.7974413646055436E-4     -0.04732845541632561
1.8017057569296374E-4     -0.047275982288973895
1.8059701492537312E-4     -0.047221503663573396
1.810234541577825E-4      -0.04716494025871606
1.8144989339019188E-4     -0.04710640388840177
1.8187633262260126E-4     -0.04704589455263051
1.8230277185501064E-4     -0.04698341225140228
1.8272921108742002E-4     -0.046918956984717125
1.831556503198294E-4      -0.04685252875257499
1.8358208955223879E-4     -0.0467841275549759
1.8400852878464817E-4     -0.0467137869489974
1.8443496801705755E-4     -0.04664158724025943
1.8486140724946693E-4     -0.046567528428761974
1.852878464818763E-4      -0.04649161051450506
1.857142857142857E-4      -0.04641383349748869
1.8614072494669507E-4     -0.04633419737771282
1.8656716417910445E-4     -0.046252702155177496
1.8699360341151383E-4     -0.04616936143628931
1.8742004264392321E-4     -0.04608422468573379
1.878464818763326E-4      -0.04599729190351092
1.8827292110874198E-4     -0.04590856308962072
1.8869936034115136E-4     -0.045818038244063185
1.8912579957356074E-4     -0.045725717366838295
1.8955223880597012E-4     -0.04563160045794607
1.899786780383795E-4      -0.045535878625751654
1.904051172707889E-4      -0.04543844377364971
1.9083155650319826E-4     -0.04533929590164024
1.9125799573560764E-4     -0.04523843500972325
1.9168443496801702E-4     -0.045135861097898744
1.9211087420042643E-4     -0.045031574166166696
1.9253731343283581E-4     -0.04492557421452714
1.929637526652452E-4      -0.04481816162280871
1.9339019189765455E-4     -0.044709142891647735
1.9381663113006393E-4     -0.044598518021044226
1.942430703624733E-4      -0.044486287010998174
1.9466950959488272E-4     -0.04437244986150961
1.9509594882729207E-4     -0.044257006572578486
1.9552238805970145E-4     -0.044139957144204836
1.9594882729211084E-4     -0.04402121744087006
1.9637526652452024E-4     -0.04390105789860657
1.968017057569296E-4      -0.043779478517414344
1.97228144989339E-4       -0.043656479297293396
1.9765458422174841E-4     -0.04353206023824374
1.980810234541578E-4      -0.04340622134026534
1.9850746268656718E-4     -0.04327896260335823
1.9893390191897656E-4     -0.0431501167700977
1.9936034115138594E-4     -0.0430198954544481
1.9978678038379532E-4     -0.042888298656409404
2.002132196162047E-4      -0.042755326375981645
2.0063965884861408E-4     -0.042620978613164814
2.0106609808102346E-4     -0.042485255367958885
2.0149253731343284E-4     -0.04234815664036389
2.0191897654584222E-4     -0.042209678334096154
2.023454157782516E-4      -0.04206997680890925
2.0277185501066093E-4     -0.04192905206480317
2.0319829424307034E-4     -0.04178690410177791
2.0362473347547972E-4     -0.04164353291983351
2.0405117270788908E-4     -0.04149893851896992
2.0447761194029846E-4     -0.04135312089918717
2.0490405117270784E-4     -0.041205958808640045
2.0533049040511725E-4     -0.04105765591999493
2.057569296375266E-4      -0.040908212233251806
2.06183368869936E-4       -0.040757627748410685
2.0660980810234542E-4     -0.04060590246547158
2.070362473347548E-4      -0.04045303638443445
2.0746268656716418E-4     -0.04029902950529933
2.0788912579957356E-4     -0.04014394531455258
2.0831556503198294E-4     -0.039987837954966986
2.087420042643923E-4      -0.03983070742654257
2.091684434968017E-4      -0.03967255372927932
2.0959488272921106E-4     -0.03951337686317724
2.1002132196162044E-4     -0.03935317682823632
2.1044776119402982E-4     -0.039191953624456585
2.108742004264392E-4      -0.03902972568944066
2.1130063965884858E-4     -0.03886659383242709
2.1172707889125793E-4     -0.03870255805341587
2.1215351812366734E-4     -0.038537618352406995
2.1257995735607672E-4     -0.038371774729400496
2.130063965884861E-4      -0.038205027184396334
2.1343283582089549E-4     -0.03803737571739454
2.1385927505330487E-4     -0.03786891826644326
2.1428571428571422E-4     -0.03769966228983637
2.147121535181236E-4      -0.037529607787573895
2.1513859275053298E-4     -0.03735875475965581
2.155650319829424E-4      -0.03718710320608215
2.1599147121535174E-4     -0.03701465312685287
2.1641791044776113E-4     -0.036841404521968
2.168443496801705E-4      -0.03666749516438528
2.172707889125799E-4      -0.03649291888291572
2.1769722814498927E-4     -0.03631767567755934
2.1812366737739865E-4     -0.03614176554831613
2.1855010660980803E-4     -0.03596518849518609
2.1897654584221744E-4     -0.03578794451816921
2.1940298507462682E-4     -0.03561003361726551
2.1982942430703623E-4     -0.03543155835207078
2.2025586353944558E-4     -0.03525254073092918
2.2068230277185494E-4     -0.0350729807538407
2.2110874200426437E-4     -0.03489287842080533
2.2153518123667375E-4     -0.03471223373182311
2.2196162046908313E-4     -0.034531046686893996
2.2238805970149251E-4     -0.034349317286018005
2.228144989339019E-4      -0.03416715676096413
2.2324093816631128E-4     -0.03398457047133616
2.2366737739872063E-4     -0.03380155841713407
2.2409381663113E-4        -0.03361812059835787
2.245202558635394E-4      -0.033434257015007574
2.2494669509594877E-4     -0.03324996766708315
2.2537313432835815E-4     -0.033065252554584625
2.2579957356076756E-4     -0.032880459844460044
2.2622601279317692E-4     -0.03269532863956427
2.2665245202558627E-4     -0.0325098589398973
2.270788912579957E-4      -0.03232405074545913
2.275053304904051E-4      -0.03213790405624978
2.2793176972281447E-4     -0.03195141887226922
2.2835820895522385E-4     -0.031764595193517466
2.2878464818763323E-4     -0.03157763114983231
2.292110874200426E-4      -0.031390550080192696
