% Model:              PLacek_MembTVNJ_ArticleDims_Rh100um_hg10um_To2MHz_PHedit.mph
% Version:            COMSOL 6.3.0.420
% Date:               Aug 12 2025, 09:39
% Dimension:          1
% Nodes:              1801
% Expressions:        1
% Description:        Line graph
% Arc length (m)          imag(xi)
9.692895703962925E-5      1.5059982177414154E-11
9.709902591642401E-5      1.5033499760868802E-11
9.726909479321879E-5      1.500699678760396E-11
9.743916367001354E-5      1.498047325761962E-11
9.76092325468083E-5       1.4953929170915787E-11
9.777930142360306E-5      1.4927364527492467E-11
9.794937030039783E-5      1.490077932734965E-11
9.811943917719258E-5      1.4874174017347582E-11
9.828950805398736E-5      1.48475492474454E-11
9.84595769307821E-5       1.4820905017643112E-11
9.862964580757686E-5      1.479424132794071E-11
9.879971468437162E-5      1.47675581783382E-11
9.896978356116637E-5      1.474085556883558E-11
9.913985243796113E-5      1.4714133978747118E-11
9.930992131475591E-5      1.4687394059613493E-11
9.947999019155066E-5      1.4660635811434712E-11
9.965005906834544E-5      1.4633859234210775E-11
9.982012794514019E-5      1.460706432794168E-11
9.999019682193495E-5      1.458025109262743E-11
1.0016026569872972E-4     1.455342003775372E-11
1.003303345755245E-4      1.4526571807422454E-11
1.0050040345231925E-4     1.449970640163363E-11
1.0067047232911402E-4     1.4472823820387247E-11
1.0084054120590877E-4     1.4445924063683312E-11
1.0101061008270354E-4     1.4419007131521817E-11
1.011806789594983E-4      1.4392073558366964E-11
1.0135074783629308E-4     1.4365123973765478E-11
1.0152081671308783E-4     1.4338158377717348E-11
1.016908855898826E-4      1.4311176770222585E-11
1.0186095446667736E-4     1.4284179151281182E-11
1.0203102334347212E-4     1.4257165520893144E-11
1.0220109222026688E-4     1.4230136431499834E-11
1.0237116109706166E-4     1.4203092494061409E-11
1.0254122997385641E-4     1.4176033708577867E-11
1.0271129885065116E-4     1.414896007504921E-11
1.0288136772744593E-4     1.412187159347544E-11
1.0305143660424069E-4     1.4094768263856553E-11
1.0322150548103545E-4     1.4067650649339347E-11
1.0339157435783022E-4     1.4040519341339783E-11
1.0356164323462497E-4     1.4013374339857859E-11
1.0373171211141973E-4     1.3986215644893578E-11
1.0390178098821448E-4     1.395904325644694E-11
1.0407184986500925E-4     1.3931857174517945E-11
1.0424191874180401E-4     1.3904657966680996E-11
1.0441198761859879E-4     1.3877446206031407E-11
1.0458205649539355E-4     1.3850221892569176E-11
1.047521253721883E-4      1.3822985026294307E-11
1.0492219424898308E-4     1.37957356072068E-11
1.0509226312577784E-4     1.3768473635306651E-11
1.052623320025726E-4      1.3741199677884272E-11
1.0543240087936737E-4     1.3713914292024117E-11
1.0560246975616213E-4     1.3686617477726188E-11
1.0577253863295688E-4     1.3659309234990488E-11
1.0594260750975165E-4     1.3631989563817014E-11
1.0611267638654641E-4     1.3604658464205765E-11
1.0628274526334116E-4     1.3577316500008293E-11
1.0645281414013594E-4     1.3549964214814656E-11
1.0662288301693069E-4     1.3522601608624857E-11
1.0679295189372544E-4     1.3495228681438898E-11
1.0696302077052022E-4     1.3467845433256777E-11
1.0713308964731497E-4     1.3440451864078496E-11
1.0730315852410975E-4     1.3413048532405309E-11
1.074732274009045E-4      1.338563597053707E-11
1.0764329627769927E-4     1.3358214178473778E-11
1.0781336515449402E-4     1.3330783156215434E-11
1.0798343403128879E-4     1.3303342903762041E-11
1.0815350290808356E-4     1.3275893421113597E-11
1.0832357178487833E-4     1.3248435260364359E-11
1.0849364066167309E-4     1.3220968944234828E-11
1.0866370953846784E-4     1.3193494472725005E-11
1.088337784152626E-4      1.3166011845834889E-11
1.0900384729205736E-4     1.3138521063564483E-11
1.0917391616885212E-4     1.3111022125913783E-11
1.0934398504564688E-4     1.3083515578025175E-11
1.0951405392244166E-4     1.3056001934292506E-11
1.0968412279923641E-4     1.3028481194715778E-11
1.0985419167603116E-4     1.3000953359294991E-11
1.1002426055282593E-4     1.2973418428030143E-11
1.1019432942962069E-4     1.2945876400921239E-11
1.1036439830641547E-4     1.291832781589005E-11
1.1053446718321023E-4     1.2890773179914921E-11
1.10704536060005E-4       1.286321249299585E-11
1.1087460493679976E-4     1.2835645755132838E-11
1.1104467381359452E-4     1.2808072966325886E-11
1.1121474269038929E-4     1.2780494126574992E-11
1.1138481156718405E-4     1.2752909766450085E-11
1.1155488044397881E-4     1.2725320386216593E-11
1.1172494932077356E-4     1.2697725985874517E-11
1.1189501819756833E-4     1.2670126565423859E-11
1.1206508707436308E-4     1.2642522124864616E-11
1.1223515595115784E-4     1.261491266419679E-11
1.124052248279526E-4      1.2587298706662906E-11
1.1257529370474738E-4     1.255968074629021E-11
1.1274536258154213E-4     1.2532058783078703E-11
1.1291543145833691E-4     1.2504432817028384E-11
1.1308550033513168E-4     1.2476802848139257E-11
1.1325556921192644E-4     1.2449168876411318E-11
1.134256380887212E-4      1.2421531417963884E-11
1.1359570696551597E-4     1.2393890960759913E-11
1.1376577584231072E-4     1.23662475047994E-11
1.1393584471910548E-4     1.2338601050082348E-11
1.1410591359590025E-4     1.2310951596608757E-11
1.1427598247269501E-4     1.2283299144378624E-11
1.1444605134948977E-4     1.2255644202694553E-11
1.1461612022628454E-4     1.2227987253418415E-11
1.147861891030793E-4      1.2200328296550212E-11
1.1495625797987405E-4     1.2172667332089942E-11
1.1512632685666883E-4     1.2145004360037609E-11
1.1529639573346359E-4     1.211733938039321E-11
1.1546646461025836E-4     1.2089672895960905E-11
1.156365334870531E-4      1.2062005382411593E-11
1.1580660236384786E-4     1.2034336839745276E-11
1.1597667124064261E-4     1.2006667267961953E-11
1.1614674011743738E-4     1.1978996667061625E-11
1.1631680899423213E-4     1.1951325037044294E-11
1.1648687787102691E-4     1.1923652874487602E-11
1.1665694674782166E-4     1.1895980648809817E-11
1.1682701562461643E-4     1.186830836001094E-11
1.1699708450141119E-4     1.184063600809097E-11
1.1716715337820595E-4     1.1812963593049908E-11
1.1733722225500072E-4     1.1785291114887755E-11
1.175072911317955E-4      1.1757619064160919E-11
1.1767736000859025E-4     1.1729947904015935E-11
1.17847428885385E-4       1.1702277634452801E-11
1.1801749776217977E-4     1.1674608255471518E-11
1.1818756663897452E-4     1.1646939767072088E-11
1.1835763551576929E-4     1.1619272169254507E-11
1.1852770439256405E-4     1.1591605946693559E-11
1.1869777326935883E-4     1.156394155629236E-11
1.1886784214615358E-4     1.1536278998050912E-11
1.1903791102294836E-4     1.1508618271969214E-11
1.192079798997431E-4      1.1480959378047268E-11
1.1937804877653787E-4     1.1453302316285071E-11
1.1954811765333263E-4     1.1425647565564794E-11
1.1971818653012741E-4     1.1397995576614375E-11
1.1988825540692216E-4     1.137034634943382E-11
1.2005832428371694E-4     1.1342699884023127E-11
1.2022839316051169E-4     1.1315056180382296E-11
1.2039846203730645E-4     1.1287415238511327E-11
1.2056853091410122E-4     1.1259777531558137E-11
1.20738599790896E-4       1.1232143504164424E-11
1.2090866866769075E-4     1.1204513156330189E-11
1.2107873754448552E-4     1.1176886488055431E-11
1.2124880642128027E-4     1.114926349934015E-11
1.2141887529807504E-4     1.1121644190184347E-11
1.215889441748698E-4      1.1094029028047958E-11
1.2175901305166458E-4     1.1066418451576544E-11
1.2192908192845933E-4     1.1038812460770101E-11
1.2209915080525408E-4     1.1011211055628633E-11
1.2226921968204886E-4     1.0983614236152137E-11
1.224392885588436E-4      1.0956022002340614E-11
1.2260935743563836E-4     1.0928434816009862E-11
1.2277942631243313E-4     1.0900853109889022E-11
1.2294949518922788E-4     1.0873276883978095E-11
1.2311956406602266E-4     1.0845706138277078E-11
1.232896329428174E-4      1.0818140872785972E-11
1.2345970181961216E-4     1.079058108750478E-11
1.236297706964069E-4      1.0763027238644235E-11
1.2379983957320172E-4     1.0735479753090661E-11
1.2396990844999647E-4     1.070793863084406E-11
1.2413997732679122E-4     1.0680403871904429E-11
1.2431004620358597E-4     1.065287547627177E-11
1.2448011508038075E-4     1.0625353443946086E-11
1.246501839571755E-4      1.0597838225562994E-11
1.2482025283397027E-4     1.0570330242242617E-11
1.2499032171076502E-4     1.054282949398495E-11
1.2516039058755977E-4     1.0515335980789996E-11
1.2533045946435455E-4     1.0487849702657754E-11
1.255005283411493E-4      1.0460370659588226E-11
1.2567059721794408E-4     1.0432899296660804E-11
1.2584066609473883E-4     1.0405436029312785E-11
1.2601073497153358E-4     1.0377980857544167E-11
1.2618080384832836E-4     1.0350533781354951E-11
1.2635087272512313E-4     1.0323094800745137E-11
1.2652094160191788E-4     1.0295663915714724E-11
1.2669101047871266E-4     1.0268241565794822E-11
1.268610793555074E-4      1.0240828160831166E-11
1.270311482323022E-4      1.0213423700823762E-11
1.2720121710909694E-4     1.0186028185772605E-11
1.2737128598589172E-4     1.01586416156777E-11
1.2754135486268647E-4     1.0131263990539042E-11
1.2771142373948125E-4     1.0103895744343452E-11
1.27881492616276E-4       1.0076537281438407E-11
1.2805156149307075E-4     1.0049188601823908E-11
1.282216303698655E-4      1.0021849705499953E-11
1.2839169924666027E-4     9.994520592466548E-12
1.2856176812345502E-4     9.967201262723685E-12
1.287318370002498E-4      9.939892144725907E-12
1.2890190587704455E-4     9.912593637403206E-12
1.290719747538393E-4      9.885305740755583E-12
1.2924204363063408E-4     9.858028454783037E-12
1.2941211250742886E-4     9.830761779485569E-12
1.295821813842236E-4      9.803505714863179E-12
1.2975225026101836E-4     9.776260683859755E-12
1.2992231913781313E-4     9.749027080051414E-12
1.3009238801460788E-4     9.721804903438155E-12
1.3026245689140266E-4     9.694594154019978E-12
1.304325257681974E-4      9.667394831796885E-12
1.3060259464499216E-4     9.640206936768873E-12
1.3077266352178694E-4     9.613030886391067E-12
1.3094273239858172E-4     9.585867068944484E-12
1.3111280127537647E-4     9.558715484429124E-12
1.3128287015217125E-4     9.531576132844984E-12
1.31452939028966E-4       9.504449014192066E-12
1.3162300790576077E-4     9.47733412847037E-12
1.3179307678255552E-4     9.450231887666663E-12
1.319631456593503E-4      9.42314267482568E-12
1.3213321453614505E-4     9.396066489947428E-12
1.3230328341293983E-4     9.369003333031902E-12
1.3247335228973458E-4     9.341953204079106E-12
1.3264342116652933E-4     9.314916103089036E-12
1.3281349004332408E-4     9.287892436601064E-12
1.3298355892011888E-4     9.26088258247758E-12
1.3315362779691363E-4     9.233886540718586E-12
1.3332369667370838E-4     9.20690431132408E-12
1.3349376555050313E-4     9.179935894294064E-12
1.336638344272979E-4      9.152981289628536E-12
1.3383390330409266E-4     9.126040898434033E-12
1.3400397218088744E-4     9.09911509344597E-12
1.341740410576822E-4      9.072203874664346E-12
1.3434410993447694E-4     9.045307242089162E-12
1.3451417881127172E-4     9.01842519572042E-12
1.3468424768806647E-4     8.991557735558117E-12
1.3485431656486125E-4     8.964705257284105E-12
1.35024385441656E-4       8.937868128568173E-12
1.3519445431845077E-4     8.91104634941032E-12
1.3536452319524555E-4     8.884239919810548E-12
1.355345920720403E-4      8.857448839768856E-12
1.3570466094883508E-4     8.830673109285247E-12
1.3587472982562983E-4     8.803913118623526E-12
1.360447987024246E-4      8.77716923044931E-12
1.3621486757921936E-4     8.7504414447626E-12
1.363849364560141E-4      8.723729761563393E-12
1.3655500533280886E-4     8.697034180851693E-12
1.367250742096036E-4      8.670354702627496E-12
1.3689514308639836E-4     8.643691711821615E-12
1.3706521196319314E-4     8.617045566112025E-12
1.3723528083998789E-4     8.590416265498726E-12
1.3740534971678266E-4     8.563803809981714E-12
1.375754185935774E-4      8.537208199560994E-12
1.3774548747037216E-4     8.510629434236563E-12
1.3791555634716691E-4     8.4840678937057E-12
1.3808562522396172E-4     8.457523930540527E-12
1.3825569410075647E-4     8.430997544741047E-12
1.3842576297755122E-4     8.404488736307256E-12
1.3859583185434597E-4     8.377997505239157E-12
1.3876590073114075E-4     8.351523851536748E-12
1.3893596960793552E-4     8.32506814951428E-12
1.391060384847303E-4      8.298630746934243E-12
1.3927610736152505E-4     8.27221164379664E-12
1.3944617623831983E-4     8.245810840101467E-12
1.3961624511511458E-4     8.219428335848728E-12
1.3978631399190936E-4     8.19306413103842E-12
1.3995638286870413E-4     8.166718594907282E-12
1.4012645174549888E-4     8.140392070072861E-12
1.4029652062229363E-4     8.114084556535159E-12
1.404665894990884E-4      8.087796054294176E-12
1.406366583758832E-4      8.061526563349913E-12
1.4080672725267794E-4     8.035276083702366E-12
1.409767961294727E-4      8.009044979090685E-12
1.4114686500626747E-4     7.982833587482693E-12
1.4131693388306222E-4     7.956641908878389E-12
1.41487002759857E-4       7.930469943277773E-12
1.4165707163665175E-4     7.904317690680849E-12
1.418271405134465E-4      7.87818515108761E-12
1.4199720939024125E-4     7.852072682908322E-12
1.4216727826703605E-4     7.825980619355513E-12
1.423373471438308E-4      7.799908960429183E-12
1.4250741602062555E-4     7.773857706129332E-12
1.426774848974203E-4      7.747826856455962E-12
1.4284755377421508E-4     7.721816411409073E-12
1.4301762265100983E-4     7.695826724049531E-12
1.431876915278046E-4      7.6698581229149E-12
1.4335776040459936E-4     7.64391060800517E-12
1.435278292813941E-4      7.617984179320349E-12
1.4369789815818888E-4     7.592078836860434E-12
1.4386796703498363E-4     7.566194580625425E-12
1.440380359117784E-4      7.540331758355005E-12
1.4420810478857316E-4     7.514490693930907E-12
1.443781736653679E-4      7.488671387353131E-12
1.445482425421627E-4      7.462873838621674E-12
1.4471831141895747E-4     7.43709804773654E-12
1.4488838029575222E-4     7.411344014697729E-12
1.45058449172547E-4       7.38561208203842E-12
1.4522851804934175E-4     7.359902568951254E-12
1.4539858692613652E-4     7.334215475436233E-12
1.4556865580293127E-4     7.308550801493354E-12
1.4573872467972605E-4     7.282908547122618E-12
1.459087935565208E-4      7.257288712324027E-12
1.4607886243331558E-4     7.231691634602514E-12
1.4624893131011033E-4     7.206117628312428E-12
1.4641900018690508E-4     7.180566693453769E-12
1.4658906906369983E-4     7.155038830026538E-12
1.467591379404946E-4      7.1295340380307334E-12
1.4692920681728936E-4     7.104052317466358E-12
1.4709927569408413E-4     7.078594000670802E-12
1.4726934457087888E-4     7.053159397347762E-12
1.4743941344767364E-4     7.027748507497241E-12
1.476094823244684E-4      7.002361331119238E-12
1.477795512012632E-4      6.976997868213755E-12
1.4794962007805794E-4     6.9516581187807885E-12
1.4811968895485272E-4     6.926342410443832E-12
1.4828975783164747E-4     6.901051047880125E-12
1.4845982670844225E-4     6.875784031089668E-12
1.48629895585237E-4       6.85054136007246E-12
1.4879996446203175E-4     6.825323034828504E-12
1.4897003333882652E-4     6.800129055357797E-12
1.491401022156213E-4      6.774959744437629E-12
1.4931017109241605E-4     6.749815401829248E-12
1.494802399692108E-4      6.724696027532653E-12
1.4965030884600555E-4     6.699601621547843E-12
1.4982037772280033E-4     6.674532183874822E-12
1.4999044659959508E-4     6.649487714513584E-12
1.5016051547638986E-4     6.624468531444185E-12
1.503305843531846E-4      6.5994749294925665E-12
1.5050065322997936E-4     6.574506908658726E-12
1.506707221067741E-4      6.549564468942665E-12
1.5084079098356886E-4     6.524647610344386E-12
1.510108598603636E-4      6.499756332863885E-12
1.511809287371584E-4      6.474890949524173E-12
1.5135099761395316E-4     6.450051750395244E-12
1.515210664907479E-4      6.425238735477101E-12
1.5169113536754272E-4     6.400451904769741E-12
1.5186120424433747E-4     6.375691258273168E-12
1.5203127312113225E-4     6.350956795987378E-12
1.5220134199792702E-4     6.3262488259847805E-12
1.5237141087472177E-4     6.301567633631662E-12
1.5254147975151652E-4     6.276913218928021E-12
1.5271154862831127E-4     6.25228558187386E-12
1.5288161750510602E-4     6.227684722469179E-12
1.5305168638190077E-4     6.203110640713977E-12
1.5322175525869555E-4     6.178563639758796E-12
1.533918241354903E-4      6.154044000288656E-12
1.5356189301228508E-4     6.12955172230356E-12
1.5373196188907983E-4     6.105086805803505E-12
1.5390203076587458E-4     6.080649250788494E-12
1.5407209964266936E-4     6.056239057258525E-12
1.5424216851946414E-4     6.0318565234832405E-12
1.5441223739625889E-4     6.007501925467693E-12
1.5458230627305366E-4     5.983175263211883E-12
1.5475237514984844E-4     5.95887653671581E-12
1.549224440266432E-4      5.934605745979476E-12
1.5509251290343797E-4     5.910362891002878E-12
1.5526258178023272E-4     5.88614826521914E-12
1.554326506570275E-4      5.861962139946937E-12
1.5560271953382225E-4     5.837804515186268E-12
1.5577278841061702E-4     5.813675390937134E-12
1.559428572874118E-4      5.789574767199536E-12
1.5611292616420655E-4     5.765502643973472E-12
1.5628299504100133E-4     5.741459309895428E-12
1.5645306391779608E-4     5.717445031593553E-12
1.5662313279459083E-4     5.693459809067847E-12
1.567932016713856E-4      5.669503642318311E-12
1.5696327054818036E-4     5.645576531344945E-12
1.571333394249751E-4      5.621678476147749E-12
1.5730340830176988E-4     5.5978097605921594E-12
1.5747347717856466E-4     5.57397064662282E-12
1.576435460553594E-4      5.550161134239731E-12
1.5781361493215416E-4     5.526381223442892E-12
1.5798368380894897E-4     5.502630914232305E-12
1.5815375268574372E-4     5.478910206607968E-12
1.583238215625385E-4      5.4552193796852175E-12
1.5849389043933325E-4     5.431558690735493E-12
1.58663959316128E-4       5.407928139758795E-12
1.5883402819292277E-4     5.384327726755124E-12
1.5900409706971752E-4     5.360757451724479E-12
1.5917416594651227E-4     5.337217314666861E-12
1.5934423482330705E-4     5.313707589975514E-12
1.595143037001018E-4      5.2902285302536225E-12
1.5968437257689655E-4     5.266780135501189E-12
1.5985444145369133E-4     5.243362405718212E-12
1.6002451033048608E-4     5.219975340904693E-12
1.6019457920728083E-4     5.19661894106063E-12
1.6036464808407558E-4     5.173293475891537E-12
1.6053471696087036E-4     5.149999193332614E-12
1.607047858376651E-4      5.12673609338386E-12
1.6087485471445986E-4     5.1035041760452774E-12
1.6104492359125464E-4     5.080303441316866E-12
1.6121499246804939E-4     5.057133889198624E-12
1.6138506134484416E-4     5.033995784744365E-12
1.6155513022163894E-4     5.0108893712196524E-12
1.617251990984337E-4      4.987814648624487E-12
1.6189526797522844E-4     4.96477161695887E-12
1.620653368520232E-4      4.9417602762228E-12
1.6223540572881797E-4     4.9187806264162775E-12
1.6240547460561272E-4     4.895832927971943E-12
1.625755434824075E-4      4.8729174194885456E-12
1.6274561235920225E-4     4.850034100966084E-12
1.6291568123599702E-4     4.8271829724045594E-12
1.630857501127918E-4      4.80436403380397E-12
1.6325581898958655E-4     4.781577285164318E-12
1.6342588786638133E-4     4.758822982312469E-12
1.6359595674317608E-4     4.736101359194691E-12
1.6376602561997083E-4     4.7134124158109875E-12
1.639360944967656E-4      4.690756152161356E-12
1.6410616337356036E-4     4.668132568245798E-12
1.642762322503551E-4      4.6455416640643134E-12
1.6444630112714989E-4     4.6229836908455456E-12
1.6461637000394464E-4     4.600458877902995E-12
1.647864388807394E-4      4.577967225236661E-12
1.6495650775753416E-4     4.555508732846544E-12
1.651265766343289E-4      4.533083400732645E-12
1.652966455111237E-4      4.510691228894963E-12
1.6546671438791847E-4     4.4883324639704286E-12
1.6563678326471322E-4     4.4660073306643026E-12
1.6580685214150797E-4     4.4437158289765835E-12
1.6597692101830275E-4     4.421457958907273E-12
1.6614698989509752E-4     4.399233720456371E-12
1.6631705877189227E-4     4.377043113623878E-12
1.6648712764868705E-4     4.354886380451804E-12
1.666571965254818E-4      4.332763741071846E-12
1.6682726540227658E-4     4.310675195484004E-12
1.6699733427907133E-4     4.288620743688276E-12
1.6716740315586608E-4     4.266600385684664E-12
1.6733747203266086E-4     4.2446141214731684E-12
1.6750754090945563E-4     4.222662188490853E-12
1.6767760978625038E-4     4.200744802333553E-12
1.6784767866304514E-4     4.178861963001269E-12
1.6801774753983989E-4     4.157013670494001E-12
1.6818781641663466E-4     4.13519992481175E-12
1.683578852934294E-4      4.113420725954514E-12
1.685279541702242E-4      4.091676306750947E-12
1.6869802304701894E-4     4.0699668782936705E-12
1.688680919238137E-4      4.0482924405826866E-12
1.6903816080060847E-4     4.026652993617995E-12
1.6920822967740322E-4     4.005048537399598E-12
1.69378298554198E-4       3.983479071927492E-12
1.6954836743099277E-4     3.961944825429947E-12
1.6971843630778755E-4     3.940446004521183E-12
1.698885051845823E-4      3.9189826092011995E-12
1.7005857406137708E-4     3.897554639469997E-12
1.7022864293817186E-4     3.876162095327576E-12
1.703987118149666E-4      3.8548049767739354E-12
1.7056878069176138E-4     3.833483507454138E-12
1.707388495685561E-4      3.8121978895203445E-12
1.7090891844535086E-4     3.790948122972557E-12
1.710789873221456E-4      3.7697342078107744E-12
1.7124905619894036E-4     3.748556144034997E-12
1.714191250757351E-4      3.727413931645225E-12
1.7158919395252989E-4     3.706307789722486E-12
1.7175926282932466E-4     3.685237915970494E-12
1.719293317061194E-4      3.66420431038925E-12
1.7209940058291416E-4     3.6432069729787556E-12
1.7226946945970894E-4     3.622245903739011E-12
1.7243953833650372E-4     3.601321102670014E-12
1.726096072132985E-4      3.580432784306286E-12
1.7277967609009325E-4     3.559581141916661E-12
1.72949744966888E-4       3.5387661755011407E-12
1.7311981384368277E-4     3.517987885059724E-12
1.7328988272047752E-4     3.4972462705924123E-12
1.7345995159727227E-4     3.4765413320992037E-12
1.7363002047406705E-4     3.4558732795863063E-12
1.738000893508618E-4      3.435242301899436E-12
1.7397015822765658E-4     3.414648399038595E-12
1.7414022710445133E-4     3.394091571003781E-12
1.7431029598124608E-4     3.373571817794995E-12
1.7448036485804086E-4     3.3530891394122377E-12
1.7465043373483563E-4     3.3326437413491492E-12
1.7482050261163039E-4     3.3122358080425895E-12
1.7499057148842514E-4     3.2918653394925585E-12
1.7516064036521989E-4     3.2715323356990558E-12
1.7533070924201466E-4     3.2512367966620822E-12
1.7550077811880941E-4     3.2309787223816366E-12
1.756708469956042E-4      3.210758313850111E-12
1.7584091587239894E-4     3.1905757511137057E-12
1.760109847491937E-4      3.1704310341724213E-12
1.7618105362598847E-4     3.1503241630262584E-12
1.7635112250278322E-4     3.1302551376752157E-12
1.76521191379578E-4       3.110223958119295E-12
1.7669126025637275E-4     3.09023082085956E-12
1.7686132913316755E-4     3.0702759015717657E-12
1.770313980099623E-4      3.0503592002559125E-12
1.7720146688675705E-4     3.0304807169120003E-12
1.7737153576355183E-4     3.01064045154003E-12
1.7754160464034658E-4     2.9908384041400003E-12
1.7771167351714136E-4     2.971074766729802E-12
1.778817423939361E-4      2.951349710637821E-12
1.7805181127073086E-4     2.931663235864059E-12
1.782218801475256E-4      2.9120153424085153E-12
1.7839194902432036E-4     2.89240603027119E-12
1.7856201790111514E-4     2.8728352994520827E-12
1.787320867779099E-4      2.853303337490666E-12
1.789021556547047E-4      2.8338103113939915E-12
1.7907222453149944E-4     2.8143562211620605E-12
1.7924229340829422E-4     2.794941066794873E-12
1.79412362285089E-4       2.7755648482924285E-12
1.7958243116188375E-4     2.7562275656547276E-12
1.7975250003867852E-4     2.7369294019468126E-12
1.7992256891547327E-4     2.717670519880509E-12
1.8009263779226802E-4     2.698450919455818E-12
1.8026270666906277E-4     2.67927060067274E-12
1.8043277554585752E-4     2.660129563531274E-12
1.806028444226523E-4      2.6410278080314205E-12
1.8077291329944705E-4     2.621965512773639E-12
1.8094298217624183E-4     2.6029428361957893E-12
1.8111305105303658E-4     2.5839597782978723E-12
1.8128311992983136E-4     2.565016339079887E-12
1.8145318880662613E-4     2.5461125185418344E-12
1.8162325768342089E-4     2.527248316683714E-12
1.8179332656021566E-4     2.508423907662845E-12
1.8196339543701044E-4     2.489639445654989E-12
1.821334643138052E-4      2.470894930660145E-12
1.8230353319059994E-4     2.4521903626783136E-12
1.824736020673947E-4      2.4335257417094943E-12
1.8264367094418947E-4     2.4149010677536874E-12
1.8281373982098422E-4     2.396316510556708E-12
1.82983808697779E-4       2.3777722200354235E-12
1.8315387757457375E-4     2.3592681961898345E-12
1.8332394645136852E-4     2.3408044390199408E-12
1.834940153281633E-4      2.322380948525742E-12
1.8366408420495805E-4     2.3039977247072396E-12
1.838341530817528E-4      2.285654932931319E-12
1.8400422195854755E-4     2.2673527188582716E-12
1.841742908353423E-4      2.249091082488097E-12
1.8434435971213705E-4     2.2308700238207944E-12
1.845144285889318E-4      2.2126895428563653E-12
1.8468449746572655E-4     2.1945496395948086E-12
1.8485456634252133E-4     2.176450475044063E-12
1.850246352193161E-4      2.158392190616761E-12
1.8519470409611086E-4     2.140374786312903E-12
1.8536477297290564E-4     2.1223982621324884E-12
1.8553484184970039E-4     2.104462618075518E-12
1.8570491072649516E-4     2.086567854141991E-12
1.8587497960328991E-4     2.0687141270214246E-12
1.8604504848008472E-4     2.0509015738634306E-12
1.8621511735687947E-4     2.0331301946680095E-12
1.8638518623367422E-4     2.015399989435161E-12
1.86555255110469E-4       1.9977109581648847E-12
1.8672532398726375E-4     1.9800631008571814E-12
1.8689539286405852E-4     1.9624565699795276E-12
1.870654617408533E-4      1.9448914984209105E-12
1.8723553061764805E-4     1.9273678861813304E-12
1.8740559949444283E-4     1.909885733260787E-12
1.8757566837123758E-4     1.8924450396592807E-12
1.8774573724803236E-4     1.875045805376811E-12
1.879158061248271E-4      1.857688178433491E-12
1.8808587500162188E-4     1.8403722875939297E-12
1.8825594387841663E-4     1.8230981328581257E-12
1.8842601275521139E-4     1.8058657142260802E-12
1.8859608163200614E-4     1.7886750316977929E-12
1.8876615050880089E-4     1.7715260852732637E-12
1.8893621938559564E-4     1.7544190186718261E-12
1.891062882623904E-4      1.7373539564816561E-12
1.8927635713918516E-4     1.7203308987027535E-12
1.8944642601597991E-4     1.7033498453351189E-12
1.896164948927747E-4      1.6864107963787523E-12
1.8978656376956944E-4     1.6695137518336532E-12
1.8995663264636422E-4     1.6526588511325753E-12
1.90126701523159E-4       1.6358462147093142E-12
1.9029677039995375E-4     1.6190758425638687E-12
1.904668392767485E-4      1.6023477346962396E-12
1.906369081535433E-4      1.5856618911064265E-12
1.9080697703033805E-4     1.5690183117944296E-12
1.909770459071328E-4      1.5524171319355802E-12
1.9114711478392758E-4     1.535858467826614E-12
1.9131718366072233E-4     1.519342319467531E-12
1.9148725253751708E-4     1.5028686868583309E-12
1.9165732141431186E-4     1.486437569999014E-12
1.918273902911066E-4      1.47004896888958E-12
1.9199745916790139E-4     1.4537030143755697E-12
1.9216752804469614E-4     1.4373998186959326E-12
1.923375969214909E-4      1.4211393818506688E-12
1.9250766579828566E-4     1.4049217038397783E-12
1.9267773467508041E-4     1.3887467846632611E-12
1.928478035518752E-4      1.3726146243211174E-12
1.9301787242866997E-4     1.3565253493235307E-12
1.9318794130546472E-4     1.3404790678502373E-12
1.9335801018225947E-4     1.324475779901238E-12
1.9352807905905422E-4     1.3085154854765324E-12
1.9369814793584902E-4     1.2925981845761206E-12
1.9386821681264377E-4     1.2767238772000026E-12
1.9403828568943855E-4     1.260892685633985E-12
1.942083545662333E-4      1.2451047140157484E-12
1.9437842344302805E-4     1.2293599623452929E-12
1.9454849231982283E-4     1.2136584306226182E-12
1.9471856119661758E-4     1.1980001188477247E-12
1.9488863007341233E-4     1.182385027020612E-12
1.9505869895020708E-4     1.1668132731152522E-12
1.9522876782700189E-4     1.1512849572655E-12
1.9539883670379664E-4     1.1358000794713554E-12
1.9556890558059139E-4     1.120358639732818E-12
1.9573897445738616E-4     1.1049606380498886E-12
1.959090433341809E-4      1.0896060744225663E-12
1.960791122109757E-4      1.0742950626745918E-12
1.9624918108777047E-4     1.0590276989671861E-12
1.964192499645652E-4      1.0438039833003492E-12
1.9658931884136E-4        1.0286239156740812E-12
1.9675938771815472E-4     1.0134874960883822E-12
1.969294565949495E-4      9.98394724543252E-13
1.9709952547174425E-4     9.833457103899113E-13
1.9726959434853905E-4     9.683405459672057E-13
1.9743966322533377E-4     9.533792312751354E-13
1.9760973210212855E-4     9.384617663137003E-13
1.977798009789233E-4      9.235881510829006E-13
1.9794986985571805E-4     9.087583855827363E-13
1.981199387325128E-4      8.939725750126947E-13
1.9829000760930758E-4     8.792308076679631E-13
