% Model:              ModelMicPlate_Rh100um_hg10um_Refined_MaterialDefPolySilicon.mph
% Version:            COMSOL 6.3.0.420
% Date:               Aug 12 2025, 09:08
% Dimension:          1
% Nodes:              708
% Expressions:        1
% Description:        Line graph
% Arc length (m)          imag(p)
9.327731092436976E-5      -0.036743537477311954
9.369747899159665E-5      -0.03760922519721789
9.411764705882353E-5      -0.038506929534357234
9.453781512605042E-5      -0.03944904619364007
9.495798319327731E-5      -0.04043545094151989
9.53781512605042E-5       -0.041466143777996664
9.57983193277311E-5       -0.04254112470307043
9.621848739495799E-5      -0.043660393716741144
9.663865546218487E-5      -0.04482395081900885
9.705882352941177E-5      -0.04603179600987352
9.747899159663867E-5      -0.04727273588612453
9.789915966386555E-5      -0.04855110399450405
9.831932773109245E-5      -0.049866900335012024
9.873949579831933E-5      -0.05122012490764851
9.915966386554623E-5      -0.0526107777124135
9.957983193277312E-5      -0.054038858749306966
1.0E-4                    -0.05550436801832892
1.004264392324094E-4      -0.05700965283029176
1.0085287846481877E-4     -0.05851716158400359
1.0127931769722815E-4     -0.060026894279464366
1.0170575692963754E-4     -0.061538850916674145
1.0213219616204692E-4     -0.06305303149563293
1.025586353944563E-4      -0.06456943601634067
1.0298507462686569E-4     -0.0660880644787974
1.0341151385927508E-4     -0.06760436208319558
1.0383795309168445E-4     -0.06910917226383245
1.0426439232409383E-4     -0.07060249502070799
1.0469083155650321E-4     -0.07208433035382224
1.0511727078891259E-4     -0.0735546782631752
1.0554371002132197E-4     -0.07501353874876683
1.0597014925373135E-4     -0.07646091181059718
1.0639658848614073E-4     -0.07789668497736098
1.0682302771855012E-4     -0.07931888827815209
1.0724946695095948E-4     -0.08072752171297044
1.0767590618336888E-4     -0.0821225852818161
1.0810234541577824E-4     -0.08350407898468906
1.0852878464818763E-4     -0.08487200282158927
1.0895522388059701E-4     -0.08622635679251678
1.093816631130064E-4      -0.08757404037896048
1.0980810234541578E-4     -0.08891046169012813
1.1023454157782515E-4     -0.0902356207260197
1.1066098081023454E-4     -0.09154951748663526
1.1108742004264393E-4     -0.09285215197197477
1.115138592750533E-4      -0.09414352418203822
1.1194029850746269E-4     -0.09542363411682563
1.1236673773987208E-4     -0.09669396320257079
1.1279317697228145E-4     -0.09795396969011744
1.1321961620469083E-4     -0.09920365357946552
1.1364605543710021E-4     -0.10044301487061508
1.1407249466950959E-4     -0.10167205356356612
1.1449893390191897E-4     -0.10289076965831859
1.1492537313432836E-4     -0.10409916315487255
1.1535181236673775E-4     -0.10529788986843036
1.1577825159914712E-4     -0.10648728382961253
1.162046908315565E-4      -0.10766734503841902
1.1663113006396588E-4     -0.10883807349484982
1.1705756929637526E-4     -0.10999946919890502
1.1748400852878464E-4     -0.11115153215058451
1.1791044776119402E-4     -0.11229426234988836
1.1833688699360342E-4     -0.11342697636132512
1.187633262260128E-4      -0.11455061650959472
1.1918976545842218E-4     -0.11566518279469719
1.1961620469083157E-4     -0.11677067521663252
1.2004264392324095E-4     -0.11786709377540075
1.2046908315565034E-4     -0.11895443847100183
1.2089552238805972E-4     -0.12003270930343579
1.2132196162046911E-4     -0.12110344122960738
1.2174840085287848E-4     -0.12216529801223026
1.2217484008528786E-4     -0.12321827965130443
1.2260127931769724E-4     -0.12426238614682991
1.2302771855010662E-4     -0.1252976174988067
1.23454157782516E-4       -0.12632397370723475
1.2388059701492538E-4     -0.12734145477211414
1.2430703624733477E-4     -0.12835151633173933
1.2473347547974415E-4     -0.1293533451731832
1.2515991471215353E-4     -0.13034694129644575
1.255863539445629E-4      -0.1313323047015269
1.260127931769723E-4      -0.13230943538842682
1.2643923240938167E-4     -0.1332783333571453
1.2686567164179105E-4     -0.1342389986076825
1.2729211087420043E-4     -0.13519094690551312
1.2771855010660981E-4     -0.13613521733578432
1.281449893390192E-4      -0.13707180989849602
1.2857142857142858E-4     -0.13800072459364832
1.2899786780383796E-4     -0.13892196142124125
1.2942430703624734E-4     -0.13983552038127464
1.2985074626865672E-4     -0.14074140147374867
1.302771855010661E-4      -0.1416389534280353
1.3070362473347548E-4     -0.14252898202601488
1.3113006396588486E-4     -0.1434114872676874
1.3155650319829424E-4     -0.14428646915305288
1.3198294243070362E-4     -0.14515392768211136
1.32409381663113E-4       -0.14601386285486273
1.3283582089552239E-4     -0.14686627467130708
1.3326226012793177E-4     -0.14771181729472116
1.3368869936034115E-4     -0.148550112885361
1.3411513859275053E-4     -0.14938116144322666
1.345415778251599E-4      -0.15020496296831812
1.349680170575693E-4      -0.15102151746063536
1.3539445628997867E-4     -0.15183082492017838
1.3582089552238805E-4     -0.15263288534694722
1.3624733475479743E-4     -0.15342790501902356
1.3667377398720682E-4     -0.15421609445740794
1.371002132196162E-4      -0.15499745366210044
1.3752665245202558E-4     -0.155771982633101
1.3795309168443496E-4     -0.15653968137040963
1.3837953091684434E-4     -0.1573005498740263
1.3880597014925372E-4     -0.1580545881439511
1.392324093816631E-4      -0.15880207359054174
1.3965884861407248E-4     -0.15954293654398843
1.4008528784648186E-4     -0.16027717700429112
1.4051172707889124E-4     -0.16100479497144976
1.4093816631130063E-4     -0.16172579044546448
1.4136460554371E-4        -0.1624401634263351
1.417910447761194E-4      -0.1631479139140618
1.422174840085288E-4      -0.16384938209404606
1.4264392324093815E-4     -0.16454461869216094
1.4307036247334753E-4     -0.16523362370840647
1.4349680170575694E-4     -0.16591639714278264
1.4392324093816635E-4     -0.1665929389952895
1.443496801705757E-4      -0.16726324926592695
1.447761194029851E-4      -0.16792732795469506
1.452025586353945E-4      -0.16858505462426776
1.4562899786780387E-4     -0.16923682878736204
1.4605543710021325E-4     -0.1698826504439778
1.4648187633262263E-4     -0.17052251959411516
1.4690831556503201E-4     -0.1711564362377741
1.473347547974414E-4      -0.17178440037495454
1.4776119402985075E-4     -0.17240641200565657
1.4818763326226013E-4     -0.1730225034170823
1.486140724946695E-4      -0.1736328765099298
1.490405117270789E-4      -0.17423753128419917
1.4946695095948827E-4     -0.17483646773989028
1.4989339019189766E-4     -0.17542968587700328
1.5031982942430704E-4     -0.17601718569553804
1.5074626865671642E-4     -0.1765989671954946
1.511727078891258E-4      -0.1771753851619627
1.5159914712153518E-4     -0.17774631603026375
1.5202558635394456E-4     -0.1783117598003977
1.5245202558635394E-4     -0.17887171647236452
1.5287846481876332E-4     -0.17942618604616434
1.533049040511727E-4      -0.17997516852179696
1.5373134328358208E-4     -0.18051866389926252
1.5415778251599147E-4     -0.18105690140037506
1.5458422174840087E-4     -0.1815899681068044
1.5501066098081023E-4     -0.18211786401855054
1.5543710021321964E-4     -0.1826405891356135
1.5586353944562902E-4     -0.18315814345799333
1.5628997867803837E-4     -0.1836705269856899
1.5671641791044778E-4     -0.1841777397187033
1.5714285714285716E-4     -0.18467976452069426
1.5756929637526654E-4     -0.18517685747499835
1.5799573560767592E-4     -0.1856690185816155
1.584221748400853E-4      -0.18615624784054577
1.5884861407249468E-4     -0.18663854525178916
1.5927505330490407E-4     -0.1871159108153456
1.5970149253731345E-4     -0.18758834453121517
1.6012793176972283E-4     -0.18805576573671062
1.605543710021322E-4      -0.18851853003263425
1.609808102345416E-4      -0.18897663741898615
1.6140724946695097E-4     -0.18943008789576626
1.6183368869936035E-4     -0.1898788814629746
1.6226012793176973E-4     -0.19032301812061114
1.6268656716417911E-4     -0.19076249786867597
1.631130063965885E-4      -0.1911971664477362
1.6353944562899788E-4     -0.19162734747026086
1.6396588486140726E-4     -0.19205304093624992
1.6439232409381664E-4     -0.19247424684570336
1.6481876332622602E-4     -0.19289096519862128
1.652452025586354E-4      -0.1933031959950035
1.6567164179104478E-4     -0.1937109392348502
1.6609808102345416E-4     -0.1941146287618394
1.6652452025586354E-4     -0.19451400944041125
1.6695095948827292E-4     -0.1949090812705657
1.673773987206823E-4      -0.19529984425230273
1.6780383795309169E-4     -0.1956862983856225
