% Model:              PLacek_MembTVNJ_ArticleDims_Rh100um_hg10um_To2MHz_PHedit.mph
% Version:            COMSOL 6.3.0.335
% Date:               May 22 2025, 12:35
% Dimension:          1
% Nodes:              1801
% Expressions:        1
% Description:        Line graph
% Arc length (m)          real(xi)
3.0091888459287654E-5     -3.119644876176867E-11
3.0261957336082418E-5     -3.113273712055742E-11
3.0432026212877178E-5     -3.106871216263365E-11
3.060209508967194E-5      -3.100437388799734E-11
3.07721639664667E-5       -3.093972455751779E-11
3.0942232843261466E-5     -3.087476651189451E-11
3.111230172005623E-5      -3.08094997511275E-11
3.1282370596850994E-5     -3.0743924275216753E-11
3.145243947364575E-5      -3.067804008416229E-11
3.1622508350440515E-5     -3.061184717796409E-11
3.179257722723528E-5      -3.054534788318981E-11
3.196264610403004E-5      -3.047854460448935E-11
3.21327149808248E-5       -3.041143734186273E-11
3.2302783857619563E-5     -3.034402609530994E-11
3.247285273441433E-5      -3.027631086483098E-11
3.264292161120909E-5      -3.020829165042585E-11
3.2812990488003855E-5     -3.013997084324265E-11
3.298305936479862E-5      -3.007135091073354E-11
3.315312824159338E-5      -3.000243185289852E-11
3.332319711838814E-5      -2.993321366973758E-11
3.3493265995182904E-5     -2.986369636125074E-11
3.366333487197767E-5      -2.9793879927437983E-11
3.383340374877243E-5      -2.972376682288488E-11
3.400347262556719E-5      -2.9653359576669025E-11
3.417354150236195E-5      -2.9582658188790416E-11
3.434361037915671E-5      -2.951166265924905E-11
3.4513679255951466E-5     -2.944037298804493E-11
3.468374813274623E-5      -2.936878917517806E-11
3.4853817009540994E-5     -2.929691373749778E-11
3.502388588633576E-5      -2.922474926449898E-11
3.519395476313052E-5      -2.915229575618166E-11
3.5364023639925286E-5     -2.9079553212545824E-11
3.553409251672005E-5      -2.900652163359147E-11
3.5704161393514813E-5     -2.8933201019318593E-11
3.587423027030958E-5      -2.885959394764451E-11
3.604429914710434E-5      -2.8785703067240678E-11
3.6214368023899105E-5     -2.8711528378107085E-11
3.638443690069387E-5      -2.8637069880243743E-11
3.655450577748863E-5      -2.8562327573650655E-11
3.672457465428339E-5      -2.8487301458327817E-11
3.6894643531078154E-5     -2.8411994172034742E-11
3.706471240787292E-5      -2.833640842135008E-11
3.7234781284667675E-5     -2.826054420627384E-11
3.740485016146244E-5      -2.8184401526806013E-11
3.7574919038257195E-5     -2.8107980382946606E-11
3.774498791505196E-5      -2.803128077469561E-11
3.791505679184672E-5      -2.795430539840267E-11
3.808512566864148E-5      -2.7877057017252893E-11
3.8255194545436244E-5     -2.7799535631246273E-11
3.842526342223101E-5      -2.7721741240382818E-11
3.8595332299025765E-5     -2.764367384466253E-11
3.876540117582053E-5      -2.7565333444085407E-11
3.893547005261529E-5      -2.7486722792314596E-11
3.910553892941006E-5      -2.740784470781252E-11
3.927560780620482E-5      -2.732869919057917E-11
3.9445676682999584E-5     -2.7249286240614543E-11
3.961574555979435E-5      -2.7169605857918657E-11
3.978581443658911E-5      -2.7089658042491493E-11
3.995588331338387E-5      -2.700944560400342E-11
4.012595219017863E-5      -2.6928971414844317E-11
4.02960210669734E-5       -2.6848235475014194E-11
4.0466089943768154E-5     -2.6767237784513056E-11
4.063615882056292E-5      -2.6685978343340902E-11
4.0806227697357675E-5     -2.6604457151497723E-11
4.097629657415244E-5      -2.652267707332484E-11
4.11463654509472E-5       -2.6440641033769302E-11
4.1316434327741966E-5     -2.635834903283112E-11
4.148650320453673E-5      -2.6275801070510282E-11
4.165657208133149E-5      -2.61929971468068E-11
4.182664095812625E-5      -2.6109937261720663E-11
4.1996709834921015E-5     -2.602662433289941E-11
4.216677871171578E-5      -2.5943061336454595E-11
4.233684758851054E-5      -2.5859248272386234E-11
4.2506916465305307E-5     -2.577518514069432E-11
4.267698534210007E-5      -2.5690871941378857E-11
4.2847054218894834E-5     -2.5606308674439842E-11
4.30171230956896E-5       -2.5521498309440433E-11
4.3187191972484355E-5     -2.5436443872239118E-11
4.335726084927912E-5      -2.535114536283591E-11
4.3527329726073876E-5     -2.52656027812308E-11
4.369739860286864E-5      -2.51798161274238E-11
4.38674674796634E-5       -2.50937854014149E-11
4.403753635645816E-5      -2.500751362327271E-11
4.4207605233252925E-5     -2.4921003867155573E-11
4.437767411004769E-5      -2.4834256133063486E-11
4.454774298684245E-5      -2.4747270420996454E-11
4.471781186363721E-5      -2.466004673095448E-11
4.4887880740431973E-5     -2.457258506293756E-11
4.505794961722674E-5      -2.4484888486088952E-11
4.52280184940215E-5       -2.439696012139795E-11
4.539808737081626E-5      -2.4308799968864553E-11
4.556815624761102E-5      -2.4220408028488764E-11
4.5738225124405786E-5     -2.4131784300270583E-11
4.590829400120055E-5      -2.4042928784210007E-11
4.6078362877995314E-5     -2.3953844597058198E-11
4.624843175479008E-5      -2.3864534905162382E-11
4.641850063158484E-5      -2.3774999708522558E-11
4.65885695083796E-5       -2.368523900713872E-11
4.675863838517436E-5      -2.359525280101088E-11
4.6928707261969126E-5     -2.3505041090139026E-11
4.709877613876389E-5      -2.3414607037431997E-11
4.7268845015558654E-5     -2.3323953853016117E-11
4.743891389235341E-5      -2.3233081536891385E-11
4.7608982769148175E-5     -2.3141990089057805E-11
4.777905164594294E-5      -2.3050679509515377E-11
4.79491205227377E-5       -2.2959149798264095E-11
4.8119189399532466E-5     -2.2867404162870452E-11
4.828925827632723E-5      -2.2775445855759627E-11
4.845932715312199E-5      -2.2683274876931626E-11
4.8629396029916744E-5     -2.2590891226386445E-11
4.8799464906711515E-5     -2.2498294904124088E-11
4.896953378350627E-5      -2.240548591014455E-11
4.9139602660301036E-5     -2.231246749512669E-11
4.93096715370958E-5       -2.2219242952252677E-11
4.947974041389056E-5      -2.2125812281522512E-11
4.9649809290685314E-5     -2.2032175482936207E-11
4.981987816748008E-5      -2.193833255649375E-11
4.998994704427484E-5      -2.184428350219515E-11
5.0160015921069605E-5     -2.175003161230392E-11
5.033008479786437E-5      -2.1655580219178206E-11
5.050015367465913E-5      -2.1560929322818008E-11
5.067022255145389E-5      -2.1466078923223325E-11
5.0840291428248654E-5     -2.1371029020394166E-11
5.101036030504342E-5      -2.127577961433052E-11
5.1180429181838175E-5     -2.1180334037328005E-11
5.135049805863294E-5      -2.108469565932533E-11
5.15205669354277E-5       -2.0988864480322495E-11
5.169063581222245E-5      -2.0892840500319505E-11
5.1860704689017224E-5     -2.0796623719316355E-11
5.203077356581198E-5      -2.0700214137313046E-11
5.2200842442606745E-5     -2.060361512506814E-11
5.237091131940151E-5      -2.0506830088488545E-11
5.254098019619627E-5      -2.040985902757426E-11
5.2711049072991036E-5     -2.0312701942325285E-11
5.28811179497858E-5       -2.0215358832741617E-11
5.3051186826580564E-5     -2.011782969882326E-11
5.322125570337533E-5      -2.0020117948203908E-11
5.339132458017009E-5      -1.9922227021132594E-11
5.3561393456964855E-5     -1.9824156917609323E-11
5.373146233375962E-5      -1.972590763763409E-11
5.390153121055438E-5      -1.9627479181206905E-11
5.407160008734914E-5      -1.952887154832776E-11
5.4241668964143904E-5     -1.9430088181902503E-11
5.441173784093867E-5      -1.9331132554879146E-11
5.4581806717733425E-5     -1.9232004667257682E-11
5.475187559452819E-5      -1.9132704519038114E-11
5.492194447132294E-5      -1.9033232110220443E-11
5.50920133481177E-5       -1.8933587440804667E-11
5.526208222491247E-5      -1.8833773987354753E-11
5.543215110170724E-5      -1.8733795253856E-11
5.5602219978501995E-5     -1.8633651240308404E-11
5.577228885529676E-5      -1.8533341946711968E-11
5.594235773209153E-5      -1.843286737306669E-11
5.611242660888629E-5      -1.8332227519372576E-11
5.628249548568105E-5      -1.8231425894230694E-11
5.6452564362475814E-5     -1.8130466030979624E-11
5.662263323927058E-5      -1.8029347929619376E-11
5.679270211606533E-5      -1.792807159014994E-11
5.69627709928601E-5       -1.7826637012571325E-11
5.7132839869654856E-5     -1.7725044196883525E-11
5.730290874644962E-5      -1.7623296682096712E-11
5.747297762324438E-5      -1.7521398029194994E-11
5.764304650003915E-5      -1.7419348238178368E-11
5.781311537683391E-5      -1.7317147309046835E-11
5.7983184253628675E-5     -1.7214795241800396E-11
5.815325313042344E-5      -1.7112292036439052E-11
5.83233220072182E-5       -1.700964126073927E-11
5.8493390884012966E-5     -1.690684650160693E-11
5.866345976080773E-5      -1.6803907759042036E-11
5.8833528637602494E-5     -1.6700825033044588E-11
5.900359751439725E-5      -1.659759832361459E-11
5.9173666391192015E-5     -1.6494227630752036E-11
5.934373526798678E-5      -1.6390716549333292E-11
5.951380414478154E-5      -1.62870686904587E-11
5.96838730215763E-5       -1.6183284054128268E-11
5.9853941898371064E-5     -1.607936264034199E-11
6.0024010775165814E-5     -1.5975304449099874E-11
6.019407965196058E-5      -1.587110948040191E-11
6.036414852875534E-5      -1.5766781354524806E-11
6.0534217405550106E-5     -1.5662323705048898E-11
6.070428628234486E-5      -1.5557736531974183E-11
6.087435515913962E-5      -1.5453019835300664E-11
6.104442403593438E-5      -1.5348173615028337E-11
6.121449291272915E-5      -1.5243197871157206E-11
6.138456178952391E-5      -1.513809624763188E-11
6.155463066631868E-5      -1.5032872398820414E-11
6.172469954311344E-5      -1.4927526324722817E-11
6.18947684199082E-5       -1.4822058025339084E-11
6.206483729670297E-5      -1.471646750066922E-11
6.223490617349773E-5      -1.461075475071322E-11
6.24049750502925E-5       -1.4504923441351875E-11
6.257504392708726E-5      -1.439897724603494E-11
6.274511280388202E-5      -1.4292916164762414E-11
6.291518168067679E-5      -1.4186740197534293E-11
6.308525055747155E-5      -1.4080449344350583E-11
6.325531943426631E-5      -1.3974043605211281E-11
6.342538831106108E-5      -1.3867526666221823E-11
6.359545718785583E-5      -1.3760902218164142E-11
6.376552606465059E-5      -1.3654170261038238E-11
6.393559494144536E-5      -1.3547330794844118E-11
6.41056638182401E-5       -1.3440383819581778E-11
6.427573269503487E-5      -1.3333329335251216E-11
6.444580157182963E-5      -1.3226171046473954E-11
6.461587044862441E-5      -1.3118912659591174E-11
6.478593932541916E-5      -1.3011554174602874E-11
6.495600820221393E-5      -1.2904095591509057E-11
6.512607707900869E-5      -1.2796536910309724E-11
6.529614595580345E-5      -1.2688878131004872E-11
6.546621483259822E-5      -1.258112297501652E-11
6.5636283709393E-5        -1.247327516246501E-11
6.580635258618774E-5      -1.2365334693350345E-11
6.597642146298251E-5      -1.2257301567672523E-11
6.614649033977727E-5      -1.214917578543155E-11
6.631655921657204E-5      -1.2040957346627418E-11
6.64866280933668E-5       -1.193264998776256E-11
6.665669697016156E-5      -1.1824257440948031E-11
6.682676584695633E-5      -1.1715779706183837E-11
6.699683472375108E-5      -1.1607216783469973E-11
6.716690360054584E-5      -1.1498568672806444E-11
6.73369724773406E-5       -1.1389835374193244E-11
6.750704135413537E-5      -1.1281020637491507E-11
6.767711023093013E-5      -1.1172128205005113E-11
6.784717910772488E-5      -1.106315807673406E-11
6.801724798451965E-5      -1.095411025267835E-11
6.818731686131441E-5      -1.0844984732837981E-11
6.835738573810918E-5      -1.0735781517212957E-11
6.852745461490394E-5      -1.0626504367302191E-11
6.86975234916987E-5       -1.0517157033794646E-11
6.886759236849347E-5      -1.0407739516690319E-11
6.903766124528822E-5      -1.0298251815989214E-11
6.920773012208298E-5      -1.0188693931691328E-11
6.937779899887774E-5      -1.0079065863796663E-11
6.954786787567251E-5      -9.969371383723193E-12
6.971793675246727E-5      -9.859614248726243E-12
6.988800562926202E-5      -9.749794458805812E-12
7.005807450605679E-5      -9.639912013961897E-12
7.022814338285155E-5      -9.529966914194502E-12
7.039821225964631E-5      -9.419959159503624E-12
7.056828113644108E-5      -9.309892529505412E-12
7.073835001323584E-5      -9.199770786196197E-12
7.09084188900306E-5       -9.089593929575978E-12
7.107848776682537E-5      -8.979361959644756E-12
7.124855664362013E-5      -8.869074876402532E-12
7.14186255204149E-5       -8.758732679849306E-12
7.158869439720966E-5      -8.648339156069048E-12
7.175876327400443E-5      -8.537898069975567E-12
7.192883215079919E-5      -8.42740942156886E-12
7.209890102759395E-5      -8.316873210848929E-12
7.226896990438872E-5      -8.206289437815777E-12
7.243903878118348E-5      -8.0956581024694E-12
7.260910765797824E-5      -7.984982995622181E-12
7.277917653477301E-5      -7.874267883286513E-12
7.294924541156777E-5      -7.763512765462395E-12
7.311931428836252E-5      -7.652717642149826E-12
7.32893831651573E-5       -7.541882513348808E-12
7.345945204195205E-5      -7.43100737905934E-12
7.362952091874681E-5      -7.320096033081267E-12
7.379958979554158E-5      -7.209152240705636E-12
7.396965867233633E-5      -7.0981760019324454E-12
7.413972754913108E-5      -6.987167316761698E-12
7.430979642592586E-5      -6.876126185193395E-12
7.44798653027206E-5       -6.765052607227533E-12
7.464993417951538E-5      -6.6539503779131065E-12
7.482000305631013E-5      -6.542823259995525E-12
7.499007193310491E-5      -6.4316712534747855E-12
7.516014080989968E-5      -6.320494358350891E-12
7.533020968669444E-5      -6.2092925746238396E-12
7.55002785634892E-5       -6.098065902293634E-12
7.567034744028397E-5      -5.986818135914604E-12
7.584041631707873E-5      -5.875553033863193E-12
7.601048519387348E-5      -5.764270596139401E-12
7.618055407066824E-5      -5.652970822743227E-12
7.6350622947463E-5        -5.5416537136746745E-12
7.652069182425776E-5      -5.4303192689337395E-12
7.669076070105252E-5      -5.318971280823594E-12
7.686082957784729E-5      -5.207613501541764E-12
7.703089845464205E-5      -5.0962459310882495E-12
7.72009673314368E-5       -4.984868569463051E-12
7.737103620823156E-5      -4.873481416666169E-12
7.754110508502633E-5      -4.762084472697603E-12
7.771117396182109E-5      -4.650681525870043E-12
7.788124283861586E-5      -4.539276320381346E-12
7.805131171541062E-5      -4.427868856231514E-12
7.822138059220538E-5      -4.316459133420547E-12
7.839144946900015E-5      -4.205047151948445E-12
7.856151834579491E-5      -4.093632911815207E-12
7.873158722258968E-5      -3.982220195644247E-12
7.890165609938444E-5      -3.870812737777007E-12
7.907172497617919E-5      -3.7594105382134864E-12
7.924179385297395E-5      -3.6480135969536864E-12
7.941186272976872E-5      -3.5366219139976067E-12
7.958193160656348E-5      -3.4252354893452468E-12
7.975200048335824E-5      -3.3138580982550967E-12
7.992206936015301E-5      -3.202493463332805E-12
8.009213823694777E-5      -3.0911415845783704E-12
8.026220711374252E-5      -2.9798024619917945E-12
8.04322759905373E-5       -2.868476095573077E-12
8.060234486733205E-5      -2.7571624853222178E-12
8.077241374412683E-5      -2.645865397454952E-12
8.094248262092158E-5      -2.5345885409648984E-12
8.111255149771634E-5      -2.4233319158520568E-12
8.12826203745111E-5       -2.3120955221164266E-12
8.145268925130588E-5      -2.200879359758009E-12
8.162275812810063E-5      -2.089683428776803E-12
8.179282700489541E-5      -1.9785114846686475E-12
8.196289588169016E-5      -1.8673672209433592E-12
8.213296475848491E-5      -1.756250637600938E-12
8.230303363527969E-5      -1.6451617346413838E-12
8.247310251207444E-5      -1.5341005120646974E-12
8.26431713888692E-5       -1.4230669698708778E-12
8.281324026566398E-5      -1.3120648511790057E-12
8.298330914245874E-5      -1.2010978321280316E-12
8.31533780192535E-5       -1.090165912717955E-12
8.332344689604827E-5      -9.792690929487768E-13
8.349351577284304E-5      -8.684073728204964E-13
8.36635846496378E-5       -7.575807523331142E-13
8.383365352643258E-5      -6.467929606186548E-13
8.400372240322733E-5      -5.360476545195654E-13
8.417379128002208E-5      -4.2534483403584565E-13
8.434386015681686E-5      -3.1468449916749557E-13
8.45139290336116E-5       -2.0406664991451526E-13
8.468399791040637E-5      -9.349128627690484E-14
8.485406678720113E-5      1.7037878185488083E-14
8.50241356639959E-5       1.2751720788762935E-13
8.519420454079065E-5      2.379467028295189E-13
8.536427341758541E-5      3.4832636301115674E-13
8.553434229438016E-5      4.586561884325431E-13
8.570441117117493E-5      5.689361790936775E-13
8.587448004796969E-5      6.791626385418524E-13
8.604454892476445E-5      7.893319544745426E-13
8.621461780155922E-5      8.99444126891748E-13
8.638468667835397E-5      1.0094991557934688E-12
8.655475555514873E-5      1.1194970411797054E-12
8.67248244319435E-5       1.229437783050457E-12
8.689489330873826E-5      1.3393177035303169E-12
8.706496218553302E-5      1.4491332157576377E-12
8.723503106232779E-5      1.5588843197324197E-12
8.740509993912255E-5      1.6685710154546631E-12
8.757516881591731E-5      1.7781933029243674E-12
8.774523769271208E-5      1.887751182141533E-12
8.791530656950684E-5      1.99724099538089E-12
8.80853754463016E-5       2.106659183400325E-12
8.825544432309636E-5      2.216005746199837E-12
8.842551319989112E-5      2.325280683779426E-12
8.859558207668588E-5      2.4344839961390927E-12
8.876565095348065E-5      2.5436156832788363E-12
8.893571983027541E-5      2.652672109288111E-12
8.910578870707019E-5      2.7616497448252178E-12
8.927585758386494E-5      2.870548589890157E-12
8.94459264606597E-5       2.9793686444829288E-12
8.961599533745447E-5      3.088109908603533E-12
8.978606421424923E-5      3.1967723822519692E-12
8.9956133091044E-5        3.3053524531929136E-12
9.012620196783876E-5      3.413846624354534E-12
9.029627084463352E-5      3.5222548957368305E-12
9.046633972142827E-5      3.6305772673398036E-12
9.063640859822305E-5      3.738813739163454E-12
9.08064774750178E-5       3.84696431120778E-12
9.097654635181258E-5      3.955025397083501E-12
9.114661522860733E-5      4.062993534408696E-12
9.131668410540209E-5      4.170868723183367E-12
9.148675298219686E-5      4.278650963407512E-12
9.165682185899162E-5      4.386340255081134E-12
9.182689073578638E-5      4.4939365982042295E-12
9.199695961258116E-5      4.601436434791381E-12
9.216702848937591E-5      4.708836339606973E-12
9.233709736617066E-5      4.8161363126510045E-12
9.250716624296544E-5      4.923336353923478E-12
9.267723511976019E-5      5.030436463424393E-12
9.284730399655495E-5      5.137436641153747E-12
9.301737287334972E-5      5.244333360533788E-12
9.31874417501445E-5       5.351123235923462E-12
9.335751062693924E-5      5.457806267322773E-12
9.3527579503734E-5        5.564382454731718E-12
9.369764838052876E-5      5.6708517981503E-12
9.386771725732352E-5      5.777214297578516E-12
9.403778613411829E-5      5.883466461350474E-12
9.420785501091305E-5      5.989604945692771E-12
9.43779238877078E-5       6.095629750605408E-12
9.454799276450256E-5      6.201540876088386E-12
9.471806164129733E-5      6.307338322141703E-12
9.488813051809209E-5      6.413022088765361E-12
9.505819939488686E-5      6.518588723166058E-12
9.522826827168162E-5      6.624034925260082E-12
9.539833714847638E-5      6.729360695047432E-12
9.556840602527113E-5      6.834566032528109E-12
9.57384749020659E-5       6.939650937702113E-12
9.590854377886066E-5      7.044615410569444E-12
9.607861265565543E-5      7.149456041398523E-12
9.62486815324502E-5       7.254169574840508E-12
9.641875040924495E-5      7.3587560108954E-12
9.658881928603972E-5      7.463215349563198E-12
9.675888816283448E-5      7.567547590843905E-12
9.692895703962925E-5      7.671752734737514E-12
9.709902591642401E-5      7.77582741855451E-12
9.726909479321879E-5      7.879768431676234E-12
9.743916367001354E-5      7.983575774102688E-12
9.76092325468083E-5       8.087249445833873E-12
9.777930142360306E-5      8.190789446869788E-12
9.794937030039783E-5      8.294195777210433E-12
9.811943917719258E-5      8.397465124363456E-12
9.828950805398736E-5      8.500594321363626E-12
9.84595769307821E-5       8.60358336821094E-12
9.862964580757686E-5      8.706432264905396E-12
9.879971468437162E-5      8.809141011446997E-12
