% Model:              ModelMicPlate_Rh100um_hg10um_Refined_MaterialDefPolySilicon.mph
% Version:            COMSOL 6.3.0.335
% Date:               May 21 2025, 14:24
% Dimension:          1
% Nodes:              708
% Expressions:        1
% Description:        Line graph
% Arc length (m)          real(w2)
4.453781512605042E-5      -1.921752869210991E-10
4.495798319327731E-5      -1.9200408163443241E-10
4.53781512605042E-5       -1.9183135676406987E-10
4.5798319327731085E-5     -1.9165711231001163E-10
4.621848739495798E-5      -1.9148134827225763E-10
4.6638655462184864E-5     -1.9130406465080784E-10
4.7058823529411754E-5     -1.9112526144566234E-10
4.747899159663865E-5      -1.9094494562281455E-10
4.789915966386554E-5      -1.9076312734796342E-10
4.831932773109242E-5      -1.905798066211089E-10
4.873949579831932E-5      -1.9039498344225102E-10
4.915966386554621E-5      -1.9020865781138984E-10
4.95798319327731E-5       -1.9002082972852525E-10
4.999999999999999E-5      -1.8983149919365733E-10
5.042016806722688E-5      -1.8964067369966446E-10
5.0840336134453775E-5     -1.894483639277086E-10
5.1260504201680665E-5     -1.8925456987778963E-10
5.1680672268907555E-5     -1.890592915499077E-10
5.210084033613445E-5      -1.8886252894406278E-10
5.252100840336134E-5      -1.8866428206025478E-10
5.294117647058823E-5      -1.8846455089848378E-10
5.336134453781512E-5      -1.8826334347631477E-10
5.378151260504201E-5      -1.8806067098755316E-10
5.420168067226891E-5      -1.8785653343219876E-10
5.462184873949579E-5      -1.876509308102518E-10
5.5042016806722686E-5     -1.874438631217122E-10
5.546218487394958E-5      -1.8723533036657992E-10
5.5882352941176466E-5     -1.8702533254485497E-10
5.6302521008403355E-5     -1.8681387819645524E-10
5.6722689075630245E-5     -1.866009790248998E-10
5.714285714285714E-5      -1.8638663503018844E-10
5.7563025210084025E-5     -1.8617084621232136E-10
5.798319327731092E-5      -1.859536125712985E-10
5.840336134453782E-5      -1.857349341071198E-10
5.88235294117647E-5       -1.8551481081978532E-10
5.92436974789916E-5       -1.8529325176909732E-10
5.966386554621848E-5      -1.850702691652465E-10
6.008403361344538E-5      -1.848458630082328E-10
6.050420168067226E-5      -1.8462003329805628E-10
6.0924369747899156E-5     -1.843927800347169E-10
6.134453781512605E-5      -1.841641032182147E-10
6.176470588235294E-5      -1.8393400284854964E-10
6.218487394957983E-5      -1.837024885028083E-10
6.260504201680672E-5      -1.834695728947098E-10
6.302521008403361E-5      -1.8323525602425395E-10
6.34453781512605E-5       -1.8299953789144096E-10
6.386554621848739E-5      -1.8276241849627074E-10
6.428571428571429E-5      -1.825238978387432E-10
6.470588235294117E-5      -1.822839759188585E-10
6.512605042016805E-5      -1.820426628282647E-10
6.554621848739495E-5      -1.8179997178096861E-10
6.596638655462185E-5      -1.8155590277697002E-10
6.638655462184873E-5      -1.8131045581626907E-10
6.680672268907563E-5      -1.8106363089886575E-10
6.722689075630252E-5      -1.8081542802476E-10
6.76470588235294E-5       -1.8056584719395185E-10
6.806722689075629E-5      -1.803148990098095E-10
6.848739495798319E-5      -1.8006259718330055E-10
6.890756302521008E-5      -1.7980894171442483E-10
6.932773109243696E-5      -1.7955393260318257E-10
6.974789915966386E-5      -1.792975698495736E-10
7.016806722689076E-5      -1.79039853453598E-10
7.058823529411764E-5      -1.7878078341525575E-10
7.100840336134452E-5      -1.7852037084668115E-10
7.142857142857142E-5      -1.7825862995240003E-10
7.184873949579832E-5      -1.779955607324122E-10
7.22689075630252E-5       -1.7773116318671782E-10
7.26890756302521E-5       -1.7746543731531689E-10
7.310924369747899E-5      -1.771983831182093E-10
7.352941176470588E-5      -1.7693000059539515E-10
7.394957983193276E-5      -1.766603013647189E-10
7.436974789915967E-5      -1.7638930012079332E-10
7.478991596638655E-5      -1.761169968636184E-10
7.521008403361343E-5      -1.7584339159319416E-10
7.563025210084034E-5      -1.7556848430952057E-10
7.605042016806723E-5      -1.7529227501259765E-10
7.647058823529412E-5      -1.7501476370242543E-10
7.689075630252102E-5      -1.7473596249941845E-10
7.73109243697479E-5       -1.7445588658473535E-10
7.773109243697479E-5      -1.7417453595837603E-10
7.815126050420167E-5      -1.7389191062034057E-10
7.857142857142857E-5      -1.7360801057062895E-10
7.899159663865546E-5      -1.7332283580924115E-10
7.941176470588235E-5      -1.7303638633617719E-10
7.983193277310923E-5      -1.7274867477125834E-10
8.025210084033613E-5      -1.7245971677851867E-10
8.067226890756302E-5      -1.7216951235795818E-10
8.10924369747899E-5       -1.7187806150957688E-10
8.151260504201682E-5      -1.7158536423337478E-10
8.19327731092437E-5       -1.7129142052935183E-10
8.23529411764706E-5       -1.7099623039750807E-10
8.277310924369749E-5      -1.7069980695418933E-10
8.319327731092437E-5      -1.7040216634212068E-10
8.361344537815127E-5      -1.7010330856130205E-10
8.403361344537815E-5      -1.6980323361173356E-10
8.445378151260505E-5      -1.6950194149341516E-10
8.487394957983195E-5      -1.691994322063468E-10
8.529411764705883E-5      -1.688957057505285E-10
8.571428571428573E-5      -1.6859077573799332E-10
8.613445378151261E-5      -1.6828465878313115E-10
8.655462184873949E-5      -1.6797735488594188E-10
8.697478991596639E-5      -1.6766886404642568E-10
8.739495798319329E-5      -1.673591862645824E-10
8.781512605042018E-5      -1.670483215404121E-10
8.823529411764706E-5      -1.667362698739148E-10
8.865546218487395E-5      -1.6642304538451165E-10
8.907563025210084E-5      -1.6610866513450193E-10
8.949579831932774E-5      -1.657931291238855E-10
8.991596638655461E-5      -1.6547643735266252E-10
9.033613445378152E-5      -1.6515858982083291E-10
9.075630252100842E-5      -1.6483958652839665E-10
9.11764705882353E-5       -1.6451942747535382E-10
9.15966386554622E-5       -1.641981273750453E-10
9.201680672268908E-5      -1.6387570361461966E-10
9.243697478991596E-5      -1.6355215619407686E-10
9.285714285714286E-5      -1.6322748511341696E-10
9.327731092436976E-5      -1.629016903726399E-10
9.369747899159665E-5      -1.625747719717458E-10
9.411764705882353E-5      -1.622467299107345E-10
9.453781512605042E-5      -1.6191758002054892E-10
9.495798319327731E-5      -1.6158733930593456E-10
9.53781512605042E-5       -1.6125600776689132E-10
9.57983193277311E-5       -1.6092358540341934E-10
9.621848739495799E-5      -1.6059007221551857E-10
9.663865546218487E-5      -1.6025546820318892E-10
9.705882352941177E-5      -1.599197733664305E-10
9.747899159663867E-5      -1.5958300600279804E-10
9.789915966386555E-5      -1.5924518177062234E-10
9.831932773109245E-5      -1.5890630066990326E-10
9.873949579831933E-5      -1.5856636270064104E-10
9.915966386554623E-5      -1.582253678628355E-10
9.957983193277312E-5      -1.578833161564867E-10
1.0E-4                    -1.5754020758159462E-10
1.004264392324094E-4      -1.571909116673857E-10
1.0085287846481877E-4     -1.5684056470919476E-10
1.0127931769722815E-4     -1.5648916670702174E-10
1.0170575692963754E-4     -1.5613671766086672E-10
1.0213219616204692E-4     -1.5578321757072975E-10
1.025586353944563E-4      -1.5542866643661063E-10
1.0298507462686569E-4     -1.5507306425850955E-10
1.0341151385927508E-4     -1.5471642237238583E-10
1.0383795309168445E-4     -1.5435876660830642E-10
1.0426439232409383E-4     -1.5400009696627133E-10
1.0469083155650321E-4     -1.5364041344628053E-10
1.0511727078891259E-4     -1.5327971604833416E-10
1.0554371002132197E-4     -1.52918004772432E-10
1.0597014925373135E-4     -1.525552796185742E-10
1.0639658848614073E-4     -1.5219155633205849E-10
1.0682302771855012E-4     -1.5182685716745446E-10
1.0724946695095948E-4     -1.5146118212476216E-10
1.0767590618336888E-4     -1.5109453120398155E-10
1.0810234541577824E-4     -1.5072690440511266E-10
1.0852878464818763E-4     -1.5035830172815547E-10
1.0895522388059701E-4     -1.4998872317310996E-10
1.093816631130064E-4      -1.4961818660662448E-10
1.0980810234541578E-4     -1.4924671351424556E-10
1.1023454157782515E-4     -1.4887430389597315E-10
1.1066098081023454E-4     -1.4850095775180733E-10
1.1108742004264393E-4     -1.481266750817481E-10
1.115138592750533E-4      -1.4775145588579533E-10
1.1194029850746269E-4     -1.4737530016394918E-10
1.1236673773987208E-4     -1.4699822656314757E-10
1.1279317697228145E-4     -1.4662025680186405E-10
1.1321961620469083E-4     -1.462413908800985E-10
1.1364605543710021E-4     -1.4586162879785097E-10
1.1407249466950959E-4     -1.4548097055512156E-10
1.1449893390191897E-4     -1.4509941615191009E-10
1.1492537313432836E-4     -1.4471696558821666E-10
1.1535181236673775E-4     -1.4433363804373756E-10
1.1577825159914712E-4     -1.4394945564947756E-10
1.162046908315565E-4      -1.4356441840543673E-10
1.1663113006396588E-4     -1.4317852631161497E-10
1.1705756929637526E-4     -1.427917793680124E-10
1.1748400852878464E-4     -1.424041775746289E-10
1.1791044776119402E-4     -1.4201572093146457E-10
1.1833688699360342E-4     -1.4162642910142116E-10
1.187633262260128E-4      -1.4123632465597138E-10
1.1918976545842218E-4     -1.4084540759511522E-10
1.1961620469083157E-4     -1.4045367791885268E-10
1.2004264392324095E-4     -1.4006113562718382E-10
1.2046908315565034E-4     -1.3966778072010855E-10
1.2089552238805972E-4     -1.3927361319762693E-10
1.2132196162046911E-4     -1.3887865319258443E-10
1.2174840085287848E-4     -1.3848292371703077E-10
1.2217484008528786E-4     -1.3808642477096585E-10
1.2260127931769724E-4     -1.3768915635438966E-10
1.2302771855010662E-4     -1.3729111846730233E-10
1.23454157782516E-4       -1.3689231110970372E-10
1.2388059701492538E-4     -1.3649273428159392E-10
1.2430703624733477E-4     -1.360924085788727E-10
1.2473347547974415E-4     -1.3569135744926485E-10
1.2515991471215353E-4     -1.3528958089277037E-10
1.255863539445629E-4      -1.3488707890938925E-10
1.260127931769723E-4      -1.3448385149912157E-10
1.2643923240938167E-4     -1.340798986619672E-10
1.2686567164179105E-4     -1.3367522039792625E-10
1.2729211087420043E-4     -1.3326983776009794E-10
1.2771855010660981E-4     -1.3286377462604734E-10
1.281449893390192E-4      -1.3245703099577442E-10
1.2857142857142858E-4     -1.320496068692792E-10
1.2899786780383796E-4     -1.3164150224656173E-10
1.2942430703624734E-4     -1.312327171276219E-10
1.2985074626865672E-4     -1.3082325151245978E-10
1.302771855010661E-4      -1.3041312690562802E-10
1.3070362473347548E-4     -1.3000236760848023E-10
1.3113006396588486E-4     -1.295909736210164E-10
1.3155650319829424E-4     -1.2917894494323648E-10
1.3198294243070362E-4     -1.2876628157514057E-10
1.32409381663113E-4       -1.2835298351672856E-10
1.3283582089552239E-4     -1.2793905076800055E-10
1.3326226012793177E-4     -1.275245052791695E-10
1.3368869936034115E-4     -1.2710937176924268E-10
1.3411513859275053E-4     -1.2669365023822003E-10
1.345415778251599E-4      -1.262773406861017E-10
1.349680170575693E-4      -1.2586044311288756E-10
1.3539445628997867E-4     -1.2544295751857762E-10
1.3582089552238805E-4     -1.2502488390317197E-10
1.3624733475479743E-4     -1.2460624465667315E-10
1.3667377398720682E-4     -1.2418706490955749E-10
1.371002132196162E-4      -1.2376734466182498E-10
1.3752665245202558E-4     -1.233470839134756E-10
1.3795309168443496E-4     -1.2292628266450941E-10
1.3837953091684434E-4     -1.2250494091492635E-10
1.3880597014925372E-4     -1.2208305866472645E-10
1.392324093816631E-4      -1.2166065873776172E-10
1.3965884861407248E-4     -1.2123776666975155E-10
1.4008528784648186E-4     -1.208143824606959E-10
1.4051172707889124E-4     -1.2039050611059473E-10
1.4093816631130063E-4     -1.199661376194481E-10
1.4136460554371E-4        -1.1954127698725598E-10
1.417910447761194E-4      -1.191159242140184E-10
1.422174840085288E-4      -1.1869010255143595E-10
1.4264392324093815E-4     -1.182638379342104E-10
1.4307036247334753E-4     -1.1783713036234167E-10
1.4349680170575694E-4     -1.1740997983582977E-10
1.4392324093816635E-4     -1.169823863546748E-10
1.443496801705757E-4      -1.165543499188766E-10
1.447761194029851E-4      -1.1612587052843532E-10
1.452025586353945E-4      -1.1569697185684073E-10
1.4562899786780387E-4     -1.1526768023149111E-10
1.4605543710021325E-4     -1.1483799565238649E-10
1.4648187633262263E-4     -1.1440791811952688E-10
1.4690831556503201E-4     -1.1397744763291232E-10
1.473347547974414E-4      -1.1354658419254268E-10
1.4776119402985075E-4     -1.131153277984181E-10
1.4818763326226013E-4     -1.1268370253971217E-10
1.486140724946695E-4      -1.1225173513021457E-10
1.490405117270789E-4      -1.1181942556992534E-10
1.4946695095948827E-4     -1.1138677385884447E-10
1.4989339019189766E-4     -1.1095377999697198E-10
1.5031982942430704E-4     -1.1052044398430781E-10
1.5074626865671642E-4     -1.1008676582085204E-10
1.511727078891258E-4      -1.096527700053033E-10
1.5159914712153518E-4     -1.0921848363153317E-10
1.5202558635394456E-4     -1.0878390669954165E-10
1.5245202558635394E-4     -1.0834903920932873E-10
1.5287846481876332E-4     -1.0791388116089446E-10
1.533049040511727E-4      -1.0747843255423875E-10
1.5373134328358208E-4     -1.0704269338936167E-10
1.5415778251599147E-4     -1.066066885683007E-10
1.5458422174840087E-4     -1.0617044555868728E-10
1.5501066098081023E-4     -1.0573396436052136E-10
1.5543710021321964E-4     -1.0529724497380302E-10
1.5586353944562902E-4     -1.0486028739853224E-10
1.5628997867803837E-4     -1.0442309163470894E-10
1.5671641791044778E-4     -1.0398565768233321E-10
1.5714285714285716E-4     -1.0354801084056793E-10
1.5756929637526654E-4     -1.0311017894448898E-10
1.5799573560767592E-4     -1.0267216199409639E-10
1.584221748400853E-4      -1.0223395998939015E-10
1.5884861407249468E-4     -1.0179557293037029E-10
1.5927505330490407E-4     -1.0135700081703673E-10
1.5970149253731345E-4     -1.0091824364938954E-10
1.6012793176972283E-4     -1.0047932711748109E-10
1.605543710021322E-4      -1.0004027941752754E-10
1.609808102345416E-4      -9.960110054952891E-11
1.6140724946695097E-4     -9.916179051348518E-11
1.6183368869936035E-4     -9.872234930939639E-11
1.6226012793176973E-4     -9.828277693726248E-11
1.6268656716417911E-4     -9.784307339708351E-11
1.631130063965885E-4      -9.740326476355204E-11
1.6353944562899788E-4     -9.69633795877386E-11
1.6396588486140726E-4     -9.652341786964317E-11
1.6439232409381664E-4     -9.608337960926579E-11
1.6481876332622602E-4     -9.564326480660645E-11
1.652452025586354E-4      -9.520307346166511E-11
1.6567164179104478E-4     -9.476280557444181E-11
1.6609808102345416E-4     -9.432248759801366E-11
1.6652452025586354E-4     -9.388214843204524E-11
1.6695095948827292E-4     -9.344178807653652E-11
1.673773987206823E-4      -9.300140653148747E-11
1.6780383795309169E-4     -9.256100379689818E-11
1.6823027718550107E-4     -9.212057987276854E-11
1.6865671641791045E-4     -9.168013475909865E-11
1.6908315565031983E-4     -9.123969528109494E-11
1.695095948827292E-4      -9.079929068078934E-11
1.699360341151386E-4      -9.035892095818181E-11
1.7036247334754797E-4     -8.991858611327236E-11
1.7078891257995735E-4     -8.947828614606102E-11
1.7121535181236673E-4     -8.903802105654772E-11
1.7164179104477612E-4     -8.859779084473253E-11
1.720682302771855E-4      -8.81576227017048E-11
1.7249466950959488E-4     -8.771754620567761E-11
1.7292110874200426E-4     -8.72775613566509E-11
1.7334754797441364E-4     -8.683766815462472E-11
1.7377398720682302E-4     -8.639786659959909E-11
1.742004264392324E-4      -8.595815669157392E-11
1.7462686567164178E-4     -8.551853843054928E-11
1.7505330490405116E-4     -8.507903936726687E-11
1.7547974413646055E-4     -8.463968940998289E-11
1.7590618336886993E-4     -8.420048855869732E-11
1.763326226012793E-4      -8.376143681341017E-11
1.767590618336887E-4      -8.332253417412146E-11
1.7718550106609807E-4     -8.288378064083113E-11
1.7761194029850745E-4     -8.244517621353925E-11
1.7803837953091683E-4     -8.200674879643205E-11
1.784648187633262E-4      -8.156852862172727E-11
1.788912579957356E-4      -8.11305156894249E-11
1.7931769722814497E-4     -8.069270999952497E-11
1.7974413646055436E-4     -8.025511155202749E-11
1.8017057569296374E-4     -7.981772034693239E-11
1.8059701492537312E-4     -7.938053638423974E-11
1.810234541577825E-4      -7.894358791540316E-11
1.8144989339019188E-4     -7.850690549058407E-11
1.8187633262260126E-4     -7.807048910978247E-11
1.8230277185501064E-4     -7.763433877299834E-11
1.8272921108742002E-4     -7.719845448023173E-11
1.831556503198294E-4      -7.676283623148256E-11
1.8358208955223879E-4     -7.632748402675091E-11
1.8400852878464817E-4     -7.589242645861848E-11
1.8443496801705755E-4     -7.545769438924386E-11
1.8486140724946693E-4     -7.502328781862706E-11
1.852878464818763E-4      -7.458920674676805E-11
1.857142857142857E-4      -7.41554511736669E-11
1.8614072494669507E-4     -7.372202109932353E-11
1.8656716417910445E-4     -7.3288916523738E-11
1.8699360341151383E-4     -7.285616637452676E-11
1.8742004264392321E-4     -7.24238018199781E-11
1.878464818763326E-4      -7.199182286009202E-11
1.8827292110874198E-4     -7.156022949486848E-11
1.8869936034115136E-4     -7.112902172430755E-11
1.8912579957356074E-4     -7.069819954840915E-11
1.8955223880597012E-4     -7.026776296717334E-11
1.899786780383795E-4      -6.983774123721183E-11
1.904051172707889E-4      -6.940816582716155E-11
1.9083155650319826E-4     -6.897903673702247E-11
1.9125799573560764E-4     -6.855035396679461E-11
1.9168443496801702E-4     -6.8122117516478E-11
1.9211087420042643E-4     -6.769432738607256E-11
1.9253731343283581E-4     -6.726698357557835E-11
1.929637526652452E-4      -6.684011566462258E-11
1.9339019189765455E-4     -6.64137554165055E-11
1.9381663113006393E-4     -6.598790283122708E-11
1.942430703624733E-4      -6.556255790878733E-11
1.9466950959488272E-4     -6.51377206491863E-11
1.9509594882729207E-4     -6.47133910524239E-11
1.9552238805970145E-4     -6.428956911850021E-11
1.9594882729211084E-4     -6.386628474414707E-11
1.9637526652452024E-4     -6.3443569981745E-11
1.968017057569296E-4      -6.302142483129401E-11
1.97228144989339E-4       -6.259984929279412E-11
1.9765458422174841E-4     -6.217884336624532E-11
1.980810234541578E-4      -6.175840705164756E-11
1.9850746268656718E-4     -6.133854034900092E-11
1.9893390191897656E-4     -6.091927346630774E-11
1.9936034115138594E-4     -6.050063873955606E-11
1.9978678038379532E-4     -6.008263616874586E-11
2.002132196162047E-4      -5.966526575387717E-11
2.0063965884861408E-4     -5.924852749494998E-11
2.0106609808102346E-4     -5.883242139196426E-11
2.0149253731343284E-4     -5.841694744492005E-11
2.0191897654584222E-4     -5.8002136167339865E-11
2.023454157782516E-4      -5.7588020173465525E-11
2.0277185501066093E-4     -5.717459946329704E-11
2.0319829424307034E-4     -5.676187403683438E-11
2.0362473347547972E-4     -5.6349843894077595E-11
2.0405117270788908E-4     -5.593850903502663E-11
2.0447761194029846E-4     -5.552786945968152E-11
2.0490405117270784E-4     -5.5117955981426695E-11
2.0533049040511725E-4     -5.470880148753012E-11
2.057569296375266E-4      -5.4300405977991785E-11
2.06183368869936E-4       -5.38927694528117E-11
2.0660980810234542E-4     -5.348589191198987E-11
2.070362473347548E-4      -5.307977335552627E-11
2.0746268656716418E-4     -5.267441378342093E-11
2.0788912579957356E-4     -5.226984430336134E-11
2.0831556503198294E-4     -5.186609807054864E-11
2.087420042643923E-4      -5.146317508498281E-11
2.091684434968017E-4      -5.106107534666387E-11
2.0959488272921106E-4     -5.065979885559183E-11
2.1002132196162044E-4     -5.025934561176666E-11
2.1044776119402982E-4     -4.985971561518839E-11
2.108742004264392E-4      -4.946094026239658E-11
2.1130063965884858E-4     -4.906305297157544E-11
2.1172707889125793E-4     -4.866605374272497E-11
2.1215351812366734E-4     -4.8269942575845173E-11
2.1257995735607672E-4     -4.787471947093605E-11
2.130063965884861E-4      -4.7480384427997585E-11
2.1343283582089549E-4     -4.7086937447029805E-11
2.1385927505330487E-4     -4.669441020808888E-11
2.1428571428571422E-4     -4.6302836387542615E-11
2.147121535181236E-4      -4.591221598539102E-11
2.1513859275053298E-4     -4.552254900163409E-11
2.155650319829424E-4      -4.513383543627183E-11
2.1599147121535174E-4     -4.4746075289304225E-11
2.1641791044776113E-4     -4.43592685607313E-11
2.168443496801705E-4      -4.397344720891395E-11
2.172707889125799E-4      -4.358864516376277E-11
2.1769722814498927E-4     -4.320486242527777E-11
2.1812366737739865E-4     -4.282209899345895E-11
2.1855010660980803E-4     -4.244035486830631E-11
2.1897654584221744E-4     -4.2059630049819836E-11
2.1940298507462682E-4     -4.167992453799955E-11
2.1982942430703623E-4     -4.130127056443069E-11
2.2025586353944558E-4     -4.092370230809314E-11
2.2068230277185494E-4     -4.054721976898689E-11
2.2110874200426437E-4     -4.0171822947111947E-11
2.2153518123667375E-4     -3.9797511842468324E-11
2.2196162046908313E-4     -3.942428645505599E-11
2.2238805970149251E-4     -3.905214678487498E-11
2.228144989339019E-4      -3.8681125331794124E-11
2.2324093816631128E-4     -3.831125651956421E-11
2.2366737739872063E-4     -3.794254034818526E-11
2.2409381663113E-4        -3.757497681765724E-11
2.245202558635394E-4      -3.720856592798018E-11
2.2494669509594877E-4     -3.6843307679154065E-11
2.2537313432835815E-4     -3.64792020711789E-11
2.2579957356076756E-4     -3.611628186741415E-11
2.2622601279317692E-4     -3.575458173226661E-11
2.2665245202558627E-4     -3.539410166573625E-11
2.270788912579957E-4      -3.503484166782311E-11
2.275053304904051E-4      -3.467680173852718E-11
2.2793176972281447E-4     -3.431998187784844E-11
2.2835820895522385E-4     -3.396438208578691E-11
2.2878464818763323E-4     -3.3610035384555474E-11
2.292110874200426E-4      -3.325697667529403E-11
2.29637526652452E-4       -3.290520595800258E-11
2.3006396588486137E-4     -3.2554723232681124E-11
2.3049040511727075E-4     -3.220552849932967E-11
2.3091684434968014E-4     -3.18576217579482E-11
2.3134328358208952E-4     -3.151100300853674E-11
2.3176972281449892E-4     -3.116570552768813E-11
2.3219616204690828E-4     -3.0821764449552604E-11
2.3262260127931766E-4     -3.047917977413015E-11
2.3304904051172707E-4     -3.0137951501420775E-11
2.3347547974413645E-4     -2.9798079631424494E-11
2.3390191897654586E-4     -2.945956416414127E-11
2.3432835820895524E-4     -2.9122405099571134E-11
2.3475479744136462E-4     -2.878663596438606E-11
2.3518123667377397E-4     -2.8452292122231798E-11
2.3560767590618333E-4     -2.8119373573108348E-11
2.3603411513859274E-4     -2.7787880317015706E-11
2.364605543710021E-4      -2.7457812353953885E-11
2.3688699360341147E-4     -2.7129169683922866E-11
2.3731343283582085E-4     -2.6801952306922665E-11
2.3773987206823026E-4     -2.6476193995583665E-11
2.381663113006396E-4      -2.6151930339749403E-11
2.38592750533049E-4       -2.5829161339419884E-11
2.390191897654584E-4      -2.55078869945951E-11
2.3944562899786778E-4     -2.5188107305275075E-11
2.3987206823027716E-4     -2.4869822271459772E-11
2.4029850746268655E-4     -2.455303189314922E-11
2.4072494669509595E-4     -2.4237770185000182E-11
