% Model:              PLacek_MembTVNJ_ArticleDims_Rh20um_hg5um_To2MHz_PHedit.mph
% Version:            COMSOL 6.3.0.335
% Date:               May 22 2025, 10:54
% Dimension:          1
% Nodes:              708
% Expressions:        1
% Description:        Line graph
% Arc length (m)          imag(p)
0                         NaN
4.2780521530280657E-7     -0.034254606020414705
8.556104306056131E-7      -0.034015997965648324
1.2834156459084197E-6     -0.03376019047043765
1.7112208612112263E-6     -0.033484937222405184
2.139026076514033E-6      -0.03318813382306634
2.5668312918168394E-6     -0.032867806755073475
2.994636507119646E-6      -0.032522103362959964
3.4224417224224526E-6     -0.03261974630656238
3.85024693772526E-6       -0.03258696801539698
4.278052153028066E-6      -0.03245938255681587
4.705857368330872E-6      -0.032271631794496596
5.133662583633679E-6      -0.03205741833796656
5.561467798936486E-6      -0.031849537161094475
5.989273014239292E-6      -0.03167990595186187
6.410088963256641E-6      -0.032027259460315226
6.830904912273991E-6      -0.03200909572739786
7.25172086129134E-6       -0.03178714414859631
7.672536810308689E-6      -0.03151621645462606
8.09335275932604E-6       -0.03134457266054679
8.514168708343389E-6      -0.03141426402734336
8.934984657360738E-6      -0.03186145470317283
9.335662524497946E-6      -0.03170236427156391
9.736340391635153E-6      -0.031585557208726814
1.0137018258772359E-5     -0.03155737196858631
1.0537696125909567E-5     -0.03166477016985372
1.0938373993046773E-5     -0.031955347106850954
1.1339051860183981E-5     -0.03247734247379998
1.1739729727321188E-5     -0.033279651307644535
1.2124875559851212E-5     -0.03219423153397367
1.2510021392381236E-5     -0.03159923822062639
1.289516722491126E-5      -0.03158873180430234
1.3280313057441285E-5     -0.03226344937026759
1.366545888997131E-5      -0.03373140776174296
1.4050604722501333E-5     -0.03610857326759432
1.4435750555031359E-5     -0.03951960662368654
1.481289903671961E-5      -0.028559911423646667
1.519004751840786E-5      -0.02661881252039483
1.5567196000096113E-5     -0.030611501758563562
1.5944344481784364E-5     -0.03676150289003201
1.6321492963472616E-5     -0.04039530471403268
1.6698641445160864E-5     -0.03565920284429135
1.7075789926849116E-5     -0.015121655608375745
1.7433901167700504E-5     -0.031214063365636802
1.779201240855189E-5      -0.035507814535036285
1.8150123649403275E-5     -0.031512661608529696
1.850823489025466E-5      -0.02317097214458801
1.886634613110605E-5      -0.014926503707165499
1.9224457371957433E-5     -0.011806729847037898
1.958256861280882E-5      -0.01952193792176737
1.9940481295372828E-5     -0.01537951485796216
2.0298393977936837E-5     -0.009583467787046414
2.0656306660500846E-5     -0.0030490293977748907
2.1014219343064855E-5     0.003124468938277035
2.137213202562886E-5      0.007604856928026139
2.173004470819287E-5      0.008762034543732797
2.208795739075688E-5      0.004579752471814639
2.245944263531065E-5      0.014326384598343124
2.283092787986442E-5      0.01915115946577818
2.3202413124418192E-5     0.020960956555024897
2.3573898368971962E-5     0.02149946925273874
2.3945383613525733E-5     0.022364295541265337
2.4316868858079504E-5     0.025021924840350387
2.4688354102633274E-5     0.03082091707168802
2.5091993018119224E-5     0.03165812151648092
2.549563193360517E-5      0.03310250502164652
2.5899270849091118E-5     0.034974830190259466
2.6302909764577068E-5     0.03709401181717837
2.6706548680063018E-5     0.03927709301555542
2.7110187595548965E-5     0.041339220972253926
2.7513826511034915E-5     0.04309362232542944
2.793795334649159E-5      0.044852471574376725
2.8362080181948263E-5     0.04667384425680527
2.8786207017404936E-5     0.048505109792625595
2.9210333852861612E-5     0.05029613348492818
2.9634460688318288E-5     0.05199913030166094
3.005858752377496E-5      0.05356852881749339
3.0482714359231637E-5     0.05496084450163473
3.0910519574534446E-5     0.056535722457430056
3.133832478983725E-5      0.05801370673401872
3.176613000514005E-5      0.0594076627018409
3.219393522044286E-5      0.06073063757402859
3.262174043574567E-5      0.0619958636305664
3.304954565104847E-5      0.06321676151129685
3.347735086635128E-5      0.06440694357948837
3.3905156081654086E-5     0.065507921466967
3.4332961296956895E-5     0.06656743043271283
3.47607665122597E-5       0.0675829702744157
3.518857172756251E-5      0.06855211264889913
3.5616376942865314E-5     0.06947249850888057
3.604418215816812E-5      0.0703418356486721
3.647198737347093E-5      0.07115789635345553
3.689979258877374E-5      0.07193642619040631
3.732759780407654E-5      0.0726706271055955
3.775540301937935E-5      0.07336034429835331
3.818320823468215E-5      0.0740054206820041
3.861101344998497E-5      0.07460569684151201
3.903881866528777E-5      0.07516101099018241
3.946662388059058E-5      0.07567119892539176
3.989442909589339E-5      0.0761379769386254
4.032223431119619E-5      0.07656470498942866
4.075003952649899E-5      0.07695139383006934
4.117784474180181E-5      0.07729805405461505
4.160564995710461E-5      0.0776046961018342
4.203345517240741E-5      0.0778713302580297
4.246126038771022E-5      0.07809796665981301
4.288906560301303E-5      0.07828601569413839
4.331687081831583E-5      0.07843813775770074
4.374467603361863E-5      0.07855389721015726
4.417248124892144E-5      0.07863285841116373
4.460028646422425E-5      0.07867458572037632
4.502809167952706E-5      0.07867864349745117
4.545589689482986E-5      0.07864459610204476
4.588370211013267E-5      0.07857633429547124
4.631150732543547E-5      0.07847446633985887
4.673931254073827E-5      0.07833883963785591
4.716711775604109E-5      0.07816930159211025
4.759492297134389E-5      0.07796569960526979
4.80227281866467E-5       0.07772788107998276
4.845053340194951E-5      0.07745569341889687
4.8878338617252316E-5     0.07715201046319872
4.9306143832555124E-5     0.07681716021906179
4.9733949047857926E-5     0.07645113185475591
5.0161754263160735E-5     0.07605391453855542
5.0589559478463544E-5     0.0756254974387341
5.1017364693766346E-5     0.07516586972356636
5.1445169909069154E-5     0.07467502056132638
5.187297512437196E-5      0.07415495362250991
5.230078033967478E-5      0.07360605001990742
5.272858555497758E-5      0.07302838528353248
5.315639077028039E-5      0.07242203494338995
5.35841959855832E-5       0.0717870745294845
5.4012001200886006E-5     0.07112357957182133
5.4439806416188815E-5     0.07043162560040535
5.4867611631491624E-5     0.06971265142404223
5.529541684679443E-5      0.06896710328094752
5.5723222062097234E-5     0.0681951058449315
5.6151027277400036E-5     0.06739678378980744
5.657883249270284E-5      0.066572261789389
5.7006637708005654E-5     0.06572166451748983
5.7434442923308456E-5     0.06484511664792342
5.786224813861127E-5      0.06394375637858664
5.829005335391407E-5      0.06301799756981742
5.8717858569216875E-5     0.06206800185633983
5.914566378451969E-5      0.06109393087287721
5.957346899982249E-5      0.06009594625415323
6.00012742151253E-5       0.05907420963489151
6.042907943042811E-5      0.05802888264981558
6.085688464573092E-5      0.05696088800610922
6.128468986103373E-5      0.055870606909809946
6.171249507633653E-5      0.05475822818159882
6.214030029163933E-5      0.05362394064215621
6.256810550694215E-5      0.05246793311216295
6.299591072224495E-5      0.051290394412299704
6.342371593754775E-5      0.050091513363246964
6.385152115285055E-5      0.0488720535525923
6.427932636815337E-5      0.04763236922908363
6.470713158345617E-5      0.046372669246370894
6.513493679875897E-5      0.045093162458103644
6.556274201406177E-5      0.04379405771793164
6.599054722936459E-5      0.042475563879504546
6.641835244466739E-5      0.04113788979647202
6.68461576599702E-5       0.039781681057123805
6.727396287527301E-5      0.03840726868878679
6.770176809057582E-5      0.037014876436772697
6.812957330587863E-5      0.03560472804639288
6.855737852118144E-5      0.034177047262958775
6.898518373648426E-5      0.03273205783178189
6.941298895178706E-5      0.03126998349817358
6.984079416708987E-5      0.0297913805755795
7.026859938239266E-5      0.02829656027634286
7.069640459769546E-5      0.02678575736385924
7.112420981299828E-5      0.025259206601523674
7.15520150283011E-5       0.02371714275273146
7.197982024360388E-5      0.022159800580877943
7.24076254589067E-5       0.020587414849358034
7.283543067420951E-5      0.019000472850566455
7.326323588951232E-5      0.01739926920299373
7.369104110481512E-5      0.01578404660062912
7.411884632011793E-5      0.01415504773746168
7.454665153542074E-5      0.0125125153074801
7.497445675072354E-5      0.010856692004673577
7.540226196602635E-5      0.009187820523030986
7.583006718132917E-5      0.007506334649725745
7.625787239663197E-5      0.005812513971203168
7.668567761193477E-5      0.004106606721441493
7.711348282723757E-5      0.0023888611344186892
7.754128804254038E-5      6.595254441131453E-4
7.796909325784319E-5      -0.0010811521154972955
7.8396898473146E-5        -0.002832923310434535
7.88247036884488E-5       -0.004595396934153819
7.925250890375161E-5      -0.006368307328162024
7.968031411905441E-5      -0.008151402623152481
8.010811933435721E-5      -0.009944430949818811
