% Model:              PLacek_MembTVNJ_ArticleDims_Rh20um_hg5um_To2MHz_PHedit.mph
% Version:            COMSOL 6.3.0.335
% Date:               May 22 2025, 10:54
% Dimension:          1
% Nodes:              708
% Expressions:        1
% Description:        Line graph
% Arc length (m)          real(xi)
2.3796824378109277E-4     1.4129465630257332E-11
2.3839604899639558E-4     1.397203588521527E-11
2.3882385421169838E-4     1.3814889634769888E-11
2.3925165942700118E-4     1.3658026878921189E-11
2.39679464642304E-4       1.3501447617669167E-11
2.401072698576068E-4      1.3345151851013827E-11
2.4053507507290964E-4     1.3189190828323394E-11
2.4096288028821244E-4     1.3033613182875957E-11
2.4139068550351524E-4     1.2878418914671512E-11
2.4181849071881805E-4     1.2723608023710065E-11
2.4224629593412085E-4     1.2569180509991615E-11
2.426741011494237E-4      1.2415136373516155E-11
2.431019063647265E-4      1.2261475614283692E-11
2.4352971158002933E-4     1.2108248319779216E-11
2.439575167953321E-4      1.1955501584596362E-11
2.443853220106349E-4      1.1803235408735128E-11
2.448131272259377E-4      1.1651449792195515E-11
2.452409324412405E-4      1.150014473497753E-11
2.456687376565433E-4      1.134932023708116E-11
2.460965428718461E-4      1.1198976298506413E-11
2.46524348087149E-4       1.1049161633263374E-11
2.469521533024517E-4      1.0899921600082237E-11
2.473799585177545E-4      1.0751256198962998E-11
2.478077637330573E-4      1.0603165429905661E-11
2.482355689483602E-4      1.0455649292910226E-11
2.48663374163663E-4       1.0308707787976689E-11
2.490911793789658E-4      1.0162340915105054E-11
2.495189845942686E-4      1.0016595810155102E-11
2.499467898095714E-4      9.871515907252382E-12
2.503745950248742E-4      9.72710120639689E-12
2.50802400240177E-4       9.583351707588633E-12
2.5123020545547985E-4     9.440267410827608E-12
2.5165801067078265E-4     9.29784831611381E-12
2.5208581588608545E-4     9.156094423447245E-12
2.5251362110138826E-4     9.015051093651653E-12
2.5294142631669106E-4     8.874759656742765E-12
2.533692315319938E-4      8.735220112720578E-12
2.5379703674729666E-4     8.596432461585094E-12
2.5422484196259946E-4     8.45839670333632E-12
2.5465264717790227E-4     8.321112837974243E-12
2.5508045239320507E-4     8.184580865498873E-12
2.5550825760850787E-4     8.048844183436124E-12
2.559360628238107E-4      7.913941848186039E-12
2.563638680391135E-4      7.779873859748619E-12
2.5679167325441633E-4     7.646640218123858E-12
2.5721947846971913E-4     7.514240923311766E-12
2.57647283685022E-4       7.382675975312334E-12
2.580750889003248E-4      7.251945374125569E-12
2.5850289411562765E-4     7.122090375137815E-12
2.589306993309304E-4      6.993147602342886E-12
2.593585045462332E-4      6.8651170557407805E-12
2.59786309761536E-4       6.7379987353314994E-12
2.602141149768388E-4      6.611792641115044E-12
2.606419201921416E-4      6.48649877309141E-12
2.610697254074444E-4      6.3621171312606024E-12
2.6149753062274726E-4     6.238686660202404E-12
2.6192533583805006E-4     6.116241404097872E-12
2.6235314105335286E-4     5.994781362947005E-12
2.6278094626865567E-4     5.874306536749803E-12
2.632087514839585E-4      5.754816925506268E-12
2.636365566992613E-4      5.636312529216397E-12
2.640643619145641E-4      5.518793347880192E-12
2.644921671298669E-4      5.402295857491386E-12
2.6491997234516973E-4     5.286851387010634E-12
2.6534777756047253E-4     5.1724599364379295E-12
2.6577558277577533E-4     5.0591215057732756E-12
2.6620338799107813E-4     4.946836095016676E-12
2.6663119320638094E-4     4.835603704168124E-12
2.6705899842168374E-4     4.725424333227623E-12
2.6748680363698654E-4     4.616331843370272E-12
2.6791460885228934E-4     4.50835472549621E-12
2.6834241406759214E-4     4.401492979605439E-12
2.6877021928289495E-4     4.295746605697958E-12
2.6919802449819775E-4     4.191115603773768E-12
2.6962582971350055E-4     4.087599973832868E-12
2.7005363492880335E-4     3.985199715875259E-12
2.7048144014410615E-4     3.8839459421855814E-12
2.7090924535940896E-4     3.783864195833672E-12
2.7133705057471176E-4     3.684954476819529E-12
2.7176485579001456E-4     3.587216785143153E-12
2.721926610053174E-4      3.4906511208045453E-12
2.726204662206202E-4      3.3952574838037026E-12
2.73048271435923E-4       3.3010358741406287E-12
2.734760766512259E-4      3.2080145338534203E-12
2.739038818665286E-4      3.116215961918646E-12
2.743316870818314E-4      3.0256401583363053E-12
2.747594922971342E-4      2.936287123106399E-12
2.751872975124371E-4      2.8481568562289278E-12
2.756151027277399E-4      2.7612493577038895E-12
2.760429079430427E-4      2.6755646275312856E-12
2.7647071315834554E-4     2.591127929328397E-12
2.768985183736483E-4      2.507958635651509E-12
2.773263235889511E-4      2.42605674650062E-12
2.777541288042539E-4      2.345422261875731E-12
2.7818193401955675E-4     2.2660551817768425E-12
2.7860973923485955E-4     2.1879555062039525E-12
2.7903754445016235E-4     2.111123235157063E-12
2.7946534966546516E-4     2.035580559213931E-12
2.7989315488076796E-4     1.9613436567612337E-12
2.8032096009607076E-4     1.8884125277989694E-12
2.807487653113736E-4      1.8167871723271397E-12
2.811765705266764E-4      1.7464675903457442E-12
2.816043757419792E-4      1.677453781854782E-12
2.82032180957282E-4       1.6097457468542542E-12
2.824599861725848E-4      1.5433625226249684E-12
2.828877913878876E-4      1.4783170404520764E-12
2.8331559660319043E-4     1.4146093003355778E-12
2.8374340181849323E-4     1.3522393022754734E-12
2.8417120703379603E-4     1.2912070462717635E-12
2.8459901224909883E-4     1.231512532324447E-12
2.8502681746440164E-4     1.1731557604335245E-12
2.8545462267970444E-4     1.1161525502202446E-12
2.858824278950073E-4      1.0605125442245976E-12
2.863102331103101E-4      1.0062357424465838E-12
2.867380383256129E-4      9.53322144886203E-13
2.8716584354091575E-4     9.017717515434558E-13
2.8759364875621856E-4     8.515845624183412E-13
2.8802145397152136E-4     8.027605775108599E-13
2.8844925918682416E-4     7.553123464472321E-13
2.8887706440212696E-4     7.092461944328578E-13
2.8930486961742976E-4     6.645621214677369E-13
2.8973267483273257E-4     6.212601275518694E-13
2.901604800480354E-4      5.793402126852557E-13
2.9058828526333817E-4     5.388023768678951E-13
2.91016090478641E-4       4.996466200997883E-13
2.914438956939438E-4      4.618821746893204E-13
2.9187170090924663E-4     4.2551204707826034E-13
2.9229950612454943E-4     3.905362372666083E-13
2.9272731133985223E-4     3.5695474525436423E-13
2.931551165551551E-4      3.247675710415282E-13
2.9358292177045784E-4     2.9397471462809984E-13
2.940107269857607E-4      2.645761760140796E-13
2.9443853220106355E-4     2.365778171640149E-13
2.948663374163663E-4      2.0997944458307212E-13
2.952941426316691E-4      1.8478105827125122E-13
2.957219478469719E-4      1.609826582285522E-13
2.9614975306227476E-4     1.3858424445497516E-13
2.9657755827757756E-4     1.1758581695051994E-13
2.9700536349288036E-4     9.798737571518664E-14
2.974331687081832E-4      7.979158884503651E-14
2.9786097392348596E-4     6.299499875468943E-14
2.982887791387887E-4      4.759760544414543E-14
2.9871658435409157E-4     3.3599408913404475E-14
2.9914438956939437E-4     2.1000409162466605E-14
2.9957219478469717E-4     9.800606191331761E-15
3.0E-4                    0
