% Model:              ModelMicPlate_Rh100um_hg10um_Refined_MaterialDefPolySilicon.mph
% Version:            COMSOL 6.3.0.420
% Date:               Aug 12 2025, 09:08
% Dimension:          1
% Nodes:              708
% Expressions:        1
% Description:        Line graph
% Arc length (m)          real(w2)
2.4029850746268655E-4     8.112425013764656E-12
2.4072494669509595E-4     7.991231936438295E-12
2.4115138592750533E-4     7.87097632183481E-12
2.415778251599147E-4      7.751658169954196E-12
2.420042643923241E-4      7.63327748079646E-12
2.4243070362473348E-4     7.515834254361598E-12
2.4285714285714283E-4     7.399328490649609E-12
2.432835820895522E-4      7.283760189660495E-12
2.4371002132196162E-4     7.169132452637529E-12
2.44136460554371E-4       7.055445114633989E-12
2.445628997867804E-4      6.942698175649881E-12
2.4498933901918976E-4     6.830891635685198E-12
2.4541577825159915E-4     6.720025494739948E-12
2.458422174840085E-4      6.610099752814124E-12
2.462686567164179E-4      6.50111440990773E-12
2.466950959488273E-4      6.3930717573968746E-12
2.4712153518123667E-4     6.28597077724413E-12
2.47547974413646E-4       6.179811469449496E-12
2.4797441364605543E-4     6.074593834012973E-12
2.4840085287846476E-4     5.970317870934564E-12
2.4882729211087414E-4     5.866983580214263E-12
2.492537313432835E-4      5.764590961852075E-12
2.496801705756929E-4      5.663141490612276E-12
2.501066098081023E-4      5.562633292786929E-12
2.5053304904051166E-4     5.463066368376031E-12
2.5095948827292104E-4     5.3644407173795874E-12
2.513859275053304E-4      5.266756339797596E-12
2.518123667377398E-4      5.170013235630053E-12
2.522388059701492E-4      5.074211404876964E-12
2.5266524520255857E-4     4.9793514999131685E-12
2.5309168443496795E-4     4.885430789733192E-12
2.5351812366737733E-4     4.792449274337034E-12
2.5394456289978677E-4     4.700406953724695E-12
2.543710021321961E-4      4.609303827896177E-12
2.5479744136460553E-4     4.519139896851476E-12
2.552238805970149E-4      4.429915160590595E-12
2.556503198294243E-4      4.341629444283225E-12
2.560767590618336E-4      4.254279158944092E-12
2.56503198294243E-4       4.167864304573198E-12
2.569296375266524E-4      4.082384881170543E-12
2.5735607675906176E-4     3.9978408887361265E-12
2.5778251599147114E-4     3.914232327269947E-12
2.582089552238805E-4      3.8315591967720075E-12
2.586353944562899E-4      3.749820491348398E-12
2.590618336886993E-4      3.669011764284337E-12
2.5948827292110867E-4     3.589133015579824E-12
2.599147121535181E-4      3.5101842452348568E-12
2.6034115138592743E-4     3.4321654532494386E-12
2.6076759061833686E-4     3.355076639623566E-12
2.6119402985074624E-4     3.278917804357242E-12
2.616204690831556E-4      3.2036871075852305E-12
2.62046908315565E-4       3.1293792460315797E-12
2.624733475479744E-4      3.0559942196962898E-12
2.6289978678038377E-4     2.9835320285793602E-12
2.6332622601279315E-4     2.911992672680793E-12
2.6375266524520253E-4     2.841376152000585E-12
2.641791044776119E-4      2.7716824665387388E-12
2.646055437100213E-4      2.7029089404969634E-12
2.650319829424307E-4      2.6350494161060254E-12
2.6545842217484E-4        2.568103893365924E-12
2.6588486140724944E-4     2.5020723722766603E-12
2.6631130063965876E-4     2.4369548528382344E-12
2.6673773987206814E-4     2.3727513350506446E-12
2.671641791044775E-4      2.3094618189138926E-12
2.675906183368869E-4      2.2470827916663413E-12
2.680170575692963E-4      2.185607244000087E-12
2.6844349680170567E-4     2.125035175915128E-12
2.6886993603411505E-4     2.0653665874114648E-12
2.692963752665245E-4      2.006601478489099E-12
2.6972281449893387E-4     1.948739849148028E-12
2.7014925373134325E-4     1.8917816993882535E-12
2.7057569296375263E-4     1.8357226793760158E-12
2.71002132196162E-4       1.7805549320843322E-12
2.7142857142857134E-4     1.7262784575132024E-12
2.7185501066098077E-4     1.672893255662626E-12
2.722814498933901E-4      1.6203993265326048E-12
2.727078891257995E-4      1.5687966701231362E-12
2.7313432835820886E-4     1.518085286434222E-12
2.7356076759061824E-4     1.4682599893585226E-12
2.739872068230276E-4      1.4193120788149686E-12
2.74413646055437E-4       1.3712415548035608E-12
2.748400852878464E-4      1.3240484173242992E-12
2.752665245202558E-4      1.277732666377184E-12
2.756929637526652E-4      1.232294301962214E-12
2.761194029850746E-4      1.1877333240793905E-12
2.7654584221748396E-4     1.1440437120346594E-12
2.7697228144989334E-4     1.1012159281852824E-12
2.773987206823027E-4      1.05924997253126E-12
2.778251599147121E-4      1.0181458450725918E-12
2.782515991471215E-4      9.779035458092782E-13
2.7867803837953087E-4     9.385230747413187E-13
2.7910447761194025E-4     9.000044318687138E-13
2.7953091684434963E-4     8.623407644449214E-13
2.79957356076759E-4       8.255217035928127E-13
2.803837953091684E-4      7.895472493123877E-13
2.808102345415778E-4      7.544174016036467E-13
2.812366737739872E-4      7.201321604665896E-13
2.816631130063966E-4      6.866915259012162E-13
2.8208955223880597E-4     6.540954979075266E-13
2.8251599147121535E-4     6.223363948951208E-13
2.8294243070362473E-4     5.914030240939838E-13
2.8336886993603406E-4     5.612953855041157E-13
2.8379530916844344E-4     5.320134791255165E-13
2.842217484008528E-4      5.035573049581863E-13
2.846481876332622E-4      4.759268630021248E-13
2.850746268656716E-4      4.4912215325733233E-13
2.8550106609808096E-4     4.2313466817493494E-13
2.8592750533049034E-4     3.979524007099701E-13
2.863539445628997E-4      3.735753508624377E-13
2.867803837953091E-4      3.500035186323379E-13
2.872068230277185E-4      3.272369040196707E-13
2.8763326226012787E-4     3.0527550702443595E-13
2.8805970149253725E-4     2.8411932764663376E-13
2.8848614072494663E-4     2.6375902884810744E-13
2.88912579957356E-4       2.4418180928035397E-13
2.8933901918976534E-4     2.2538766894337336E-13
2.897654584221748E-4      2.073766078371657E-13
2.9019189765458416E-4     1.90148625961731E-13
2.9061833688699354E-4     1.7370372331706907E-13
2.910447761194029E-4      1.5804189990318012E-13
2.914712153518123E-4      1.4315293591982382E-13
2.918976545842217E-4      1.2902333264659914E-13
2.9232409381663106E-4     1.1565309008350604E-13
2.9275053304904044E-4     1.0304220823054459E-13
2.931769722814498E-4      9.119068708771482E-14
2.936034115138592E-4      8.009852665501659E-14
2.940298507462686E-4      6.976572693245004E-14
2.94456289978678E-4       6.01815280271566E-14
2.9488272921108735E-4     5.133082559486962E-14
2.9530916844349673E-4     4.321361963558908E-14
2.957356076759061E-4      3.582991014931499E-14
2.9616204690831554E-4     2.9179697136047387E-14
2.965884861407249E-4      2.3262980595786198E-14
2.970149253731343E-4      1.807976052853149E-14
2.9744136460554374E-4     1.3764479237341027E-14
2.9786780383795307E-4     1.0026684065664933E-14
2.982942430703624E-4      6.8663750135032085E-15
2.9872068230277183E-4     4.283552080855851E-15
2.991471215351812E-4      2.2782152677228676E-15
2.995735607675906E-4      8.503645741042471E-16
3.0E-4                    0
