% Model:              PLacek_MembTVNJ_ArticleDims_Rh100um_hg10um_To2MHz_PHedit.mph
% Version:            COMSOL 6.3.0.335
% Date:               May 22 2025, 12:35
% Dimension:          1
% Nodes:              1801
% Expressions:        1
% Description:        Line graph
% Arc length (m)          imag(xi)
1.0193829874300462E-5     -2.1424481746960816E-12
1.0363898751095225E-5     -2.1413012236313013E-12
1.0533967627889988E-5     -2.1401356018769105E-12
1.070403650468475E-5      -2.1389513094329082E-12
1.0874105381479513E-5     -2.137748346299296E-12
1.1044174258274277E-5     -2.136526712476073E-12
1.1214243135069039E-5     -2.1352864079632385E-12
1.1384312011863803E-5     -2.134027475711418E-12
1.1554380888658565E-5     -2.1327499605378147E-12
1.1724449765453327E-5     -2.1314538624424297E-12
1.1894518642248089E-5     -2.1301391814252623E-12
1.2064587519042851E-5     -2.128805917486313E-12
1.2234656395837613E-5     -2.127454070625582E-12
1.2404725272632376E-5     -2.126083687772929E-12
1.257479414942714E-5      -2.1246948175758446E-12
1.27448630262219E-5       -2.123287460034329E-12
1.2914931903016664E-5     -2.121861615148382E-12
1.3085000779811424E-5     -2.1204172829180047E-12
1.3255069656606186E-5     -2.1189544633431952E-12
1.3425138533400948E-5     -2.117473207282563E-12
1.3595207410195712E-5     -2.1159735672169643E-12
1.3765276286990473E-5     -2.114455543146399E-12
1.3935345163785237E-5     -2.1129191350708676E-12
1.4105414040579997E-5     -2.11136434299037E-12
1.427548291737476E-5      -2.1097911669049063E-12
1.4445551794169521E-5     -2.108199661550183E-12
1.4615620670964285E-5     -2.10658988324255E-12
1.4785689547759046E-5     -2.104961831982008E-12
1.495575842455381E-5      -2.103315507768556E-12
1.5125827301348572E-5     -2.101650910602196E-12
1.5295896178143334E-5     -2.099968040482926E-12
1.5465965054938098E-5     -2.0982669559664594E-12
1.5636033931732858E-5     -2.09654771720521E-12
1.580610280852762E-5      -2.094810324199177E-12
1.5976171685322383E-5     -2.0930547769483607E-12
1.6146240562117146E-5     -2.0912810754527616E-12
1.6316309438911907E-5     -2.0894892197123786E-12
1.648637831570667E-5      -2.087679272045818E-12
1.665644719250143E-5      -2.0858512964353084E-12
1.6826516069296195E-5     -2.084005292880849E-12
1.6996584946090956E-5     -2.0821412613824404E-12
1.716665382288572E-5      -2.080259201940082E-12
1.733672269968048E-5      -2.0783591145537747E-12
1.7506791576475244E-5     -2.0764410652586924E-12
1.7676860453270008E-5     -2.0745051218483577E-12
1.7846929330064768E-5     -2.0725512843227706E-12
1.8016998206859532E-5     -2.0705795526819316E-12
1.8187067083654292E-5     -2.0685899269258406E-12
1.8357135960449056E-5     -2.0665824070544976E-12
1.852720483724382E-5      -2.0645570627573983E-12
1.8697273714038584E-5     -2.062513965616095E-12
1.8867342590833344E-5     -2.0604531156305866E-12
1.9037411467628108E-5     -2.058374512800875E-12
1.9207480344422872E-5     -2.056278157126959E-12
1.9377549221217633E-5     -2.0541640486088386E-12
1.9547618098012396E-5     -2.0520322605793567E-12
1.9717686974807157E-5     -2.049882868357369E-12
1.9887755851601917E-5     -2.047715871942875E-12
2.005782472839668E-5      -2.045531271335875E-12
2.0227893605191438E-5     -2.043329066536369E-12
2.0397962481986202E-5     -2.0411092575443565E-12
2.0568031358780966E-5     -2.0388719213149234E-12
2.073810023557573E-5      -2.0366171368520545E-12
2.090816911237049E-5      -2.034344904155749E-12
2.1078237989165254E-5     -2.032055223226007E-12
2.1248306865960018E-5     -2.0297480940628296E-12
2.141837574275478E-5      -2.0274235166662158E-12
2.1588444619549542E-5     -2.025081571595619E-12
2.1758513496344303E-5     -2.022722341483338E-12
2.1928582373139063E-5     -2.0203458263293733E-12
2.2098651249933827E-5     -2.0179520261337252E-12
2.2268720126728584E-5     -2.015540940896393E-12
2.2438789003523348E-5     -2.013112570617377E-12
2.2608857880318112E-5     -2.0106669994384092E-12
2.2778926757112876E-5     -2.008204313562458E-12
2.2948995633907636E-5     -2.005724512989524E-12
2.3119064510702397E-5     -2.003227597719607E-12
2.3289133387497164E-5     -2.0007135677527062E-12
2.3459202264291924E-5     -1.9981824230888227E-12
2.3629271141086688E-5     -1.995634251418453E-12
2.379934001788145E-5      -1.9930691424578375E-12
2.396940889467621E-5      -1.990487096206977E-12
2.4139477771470973E-5     -1.987888112665871E-12
2.4309546648265737E-5     -1.9852721918345202E-12
2.4479615525060497E-5     -1.982639333712924E-12
2.464968440185526E-5      -1.9799896295063323E-12
2.481975327865002E-5      -1.977323172388982E-12
2.4989822155444785E-5     -1.9746399623608734E-12
2.515989103223955E-5      -1.971939999422007E-12
2.532995990903431E-5      -1.9692232835723823E-12
2.5500028785829074E-5     -1.9664898148119996E-12
2.5670097662623834E-5     -1.963739687818668E-12
2.5840166539418598E-5     -1.960972999171557E-12
2.6010235416213362E-5     -1.9581897488706666E-12
2.6180304293008122E-5     -1.9553899369159965E-12
2.6350373169802883E-5     -1.9525735633075473E-12
2.6520442046597647E-5     -1.949740628045318E-12
2.669051092339241E-5      -1.946891229233319E-12
2.686057980018717E-5      -1.944025466801121E-12
2.703064867698193E-5      -1.9411433407487242E-12
2.7200717553776692E-5     -1.938244851076128E-12
2.7370786430571456E-5     -1.935329997783333E-12
2.7540855307366216E-5     -1.9323987808703383E-12
2.771092418416098E-5      -1.9294513018257827E-12
2.7880993060955744E-5     -1.926487663873454E-12
2.8051061937750504E-5     -1.923507867013352E-12
2.8221130814545265E-5     -1.920511911245477E-12
2.839119969134003E-5      -1.917499796569829E-12
2.8561268568134793E-5     -1.914471522986408E-12
2.8731337444929556E-5     -1.911427195318298E-12
2.890140632172432E-5      -1.9083669200262257E-12
2.907147519851908E-5      -1.905290697110191E-12
2.9241544075313845E-5     -1.902198526570195E-12
2.9411612952108605E-5     -1.899090408406237E-12
2.958168182890337E-5      -1.895966342618317E-12
2.975175070569813E-5      -1.8928264373168636E-12
2.9921819582492897E-5     -1.8896708021402398E-12
3.0091888459287654E-5     -1.886499437088446E-12
3.0261957336082418E-5     -1.8833123421614815E-12
3.0432026212877178E-5     -1.880109517359347E-12
3.060209508967194E-5      -1.876890962682042E-12
3.07721639664667E-5       -1.8736567894823703E-12
3.0942232843261466E-5     -1.8704071105171684E-12
3.111230172005623E-5      -1.8671419257864363E-12
3.1282370596850994E-5     -1.863861235290174E-12
3.145243947364575E-5      -1.8605650390283818E-12
3.1622508350440515E-5     -1.8572533370010593E-12
3.179257722723528E-5      -1.8539262437287833E-12
3.196264610403004E-5      -1.8505838750256214E-12
3.21327149808248E-5       -1.8472262308915736E-12
3.2302783857619563E-5     -1.8438533113266394E-12
3.247285273441433E-5      -1.8404651163308198E-12
3.264292161120909E-5      -1.8370616459041142E-12
3.2812990488003855E-5     -1.8336430176946247E-12
3.298305936479862E-5      -1.8302093505077303E-12
3.315312824159338E-5      -1.82676064434343E-12
3.332319711838814E-5      -1.823296899201725E-12
3.3493265995182904E-5     -1.8198181150826145E-12
3.366333487197767E-5      -1.816324291986099E-12
3.383340374877243E-5      -1.8128155506271673E-12
3.400347262556719E-5      -1.809292012735933E-12
3.417354150236195E-5      -1.8057536783123965E-12
3.434361037915671E-5      -1.8022005473565574E-12
3.4513679255951466E-5     -1.798632619868417E-12
3.468374813274623E-5      -1.7950498958479736E-12
3.4853817009540994E-5     -1.7914524990246335E-12
3.502388588633576E-5      -1.7878405539842112E-12
3.519395476313052E-5      -1.7842140607267072E-12
3.5364023639925286E-5     -1.7805730192521207E-12
3.553409251672005E-5      -1.7769174295604523E-12
3.5704161393514813E-5     -1.7732472916517019E-12
3.587423027030958E-5      -1.769562732206741E-12
3.604429914710434E-5      -1.7658638785975187E-12
3.6214368023899105E-5     -1.762150730824036E-12
3.638443690069387E-5      -1.7584232888862927E-12
3.655450577748863E-5      -1.754681552784289E-12
3.672457465428339E-5      -1.7509255225180243E-12
3.6894643531078154E-5     -1.747155327660869E-12
3.706471240787292E-5      -1.743371098299294E-12
3.7234781284667675E-5     -1.7395728344332996E-12
3.740485016146244E-5      -1.7357605360628853E-12
3.7574919038257195E-5     -1.7319342031880519E-12
3.774498791505196E-5      -1.728093835808799E-12
3.791505679184672E-5      -1.7242395663312905E-12
3.808512566864148E-5      -1.7203715274852498E-12
3.8255194545436244E-5     -1.716489719270677E-12
3.842526342223101E-5      -1.7125941416875722E-12
3.8595332299025765E-5     -1.7086847947359356E-12
3.876540117582053E-5      -1.7047616784157669E-12
3.893547005261529E-5      -1.7008249278971601E-12
3.910553892941006E-5      -1.696874678482094E-12
3.927560780620482E-5      -1.6929109301705685E-12
3.9445676682999584E-5     -1.6889336829625834E-12
3.961574555979435E-5      -1.6849429368581393E-12
3.978581443658911E-5      -1.6809386918572356E-12
3.995588331338387E-5      -1.6769210858187771E-12
4.012595219017863E-5      -1.6728902565438112E-12
4.02960210669734E-5       -1.668846204032337E-12
4.0466089943768154E-5     -1.6647889282843548E-12
4.063615882056292E-5      -1.660718429299865E-12
4.0806227697357675E-5     -1.6566347070788674E-12
4.097629657415244E-5      -1.6525379020929587E-12
4.11463654509472E-5       -1.6484281545669175E-12
4.1316434327741966E-5     -1.6443054645007434E-12
4.148650320453673E-5      -1.6401698318944363E-12
4.165657208133149E-5      -1.6360212567479965E-12
4.182664095812625E-5      -1.6318597390614239E-12
4.1996709834921015E-5     -1.6276854218463296E-12
4.216677871171578E-5      -1.62349844767226E-12
4.233684758851054E-5      -1.619298816539215E-12
4.2506916465305307E-5     -1.615086528447194E-12
4.267698534210007E-5      -1.6108615833961978E-12
4.2847054218894834E-5     -1.606623981386226E-12
4.30171230956896E-5       -1.602373867901365E-12
4.3187191972484355E-5     -1.5981113877725808E-12
4.335726084927912E-5      -1.5938365409998733E-12
4.3527329726073876E-5     -1.5895493275832427E-12
4.369739860286864E-5      -1.585249747522689E-12
4.38674674796634E-5       -1.5809378008182122E-12
4.403753635645816E-5      -1.5766136353578554E-12
4.4207605233252925E-5     -1.5722773981497276E-12
4.437767411004769E-5      -1.5679290891938284E-12
4.454774298684245E-5      -1.5635687084901582E-12
4.471781186363721E-5      -1.5591962560387169E-12
4.4887880740431973E-5     -1.5548117318395044E-12
4.505794961722674E-5      -1.5504152861045638E-12
4.52280184940215E-5       -1.5460070679354548E-12
4.539808737081626E-5      -1.5415870773321776E-12
4.556815624761102E-5      -1.537155314294732E-12
4.5738225124405786E-5     -1.5327117788231182E-12
4.590829400120055E-5      -1.528256470917336E-12
4.6078362877995314E-5     -1.5237895430459427E-12
4.624843175479008E-5      -1.5193111463074748E-12
4.641850063158484E-5      -1.5148212807019322E-12
4.65885695083796E-5       -1.5103199462293149E-12
4.675863838517436E-5      -1.5058071428896233E-12
4.6928707261969126E-5     -1.501282870682857E-12
4.709877613876389E-5      -1.496747284297284E-12
4.7268845015558654E-5     -1.4922005367731174E-12
4.743891389235341E-5      -1.4876426281103574E-12
4.7608982769148175E-5     -1.4830735583090039E-12
4.777905164594294E-5      -1.4784933273690574E-12
4.79491205227377E-5       -1.4739019352905173E-12
4.8119189399532466E-5     -1.4692995387776565E-12
4.828925827632723E-5      -1.4646862927162762E-12
4.845932715312199E-5      -1.4600621971063762E-12
4.8629396029916744E-5     -1.4554272519479566E-12
4.8799464906711515E-5     -1.4507814572410175E-12
4.896953378350627E-5      -1.4461248129855587E-12
4.9139602660301036E-5     -1.4414574779004193E-12
4.93096715370958E-5       -1.4367796086106705E-12
4.947974041389056E-5      -1.4320912051163117E-12
4.9649809290685314E-5     -1.4273922674173433E-12
4.981987816748008E-5      -1.422682795513765E-12
4.998994704427484E-5      -1.4179627894055775E-12
5.0160015921069605E-5     -1.4132324097316206E-12
5.033008479786437E-5      -1.408491814766954E-12
5.050015367465913E-5      -1.4037410045115776E-12
5.067022255145389E-5      -1.3989799789654915E-12
5.0840291428248654E-5     -1.3942087381286959E-12
5.101036030504342E-5      -1.3894272820011906E-12
5.1180429181838175E-5     -1.3846357730587867E-12
5.135049805863294E-5      -1.3798343711336703E-12
5.15205669354277E-5       -1.3750230762258418E-12
5.169063581222245E-5      -1.3702018883353008E-12
5.1860704689017224E-5     -1.365370807462048E-12
5.203077356581198E-5      -1.3605298336060826E-12
5.2200842442606745E-5     -1.3556791309859376E-12
5.237091131940151E-5      -1.350818860898614E-12
5.254098019619627E-5      -1.3459490233441116E-12
5.2711049072991036E-5     -1.3410696183224309E-12
5.28811179497858E-5       -1.3361806458335717E-12
5.3051186826580564E-5     -1.331282105877534E-12
5.322125570337533E-5      -1.3263741643192748E-12
5.339132458017009E-5      -1.321456983825773E-12
5.3561393456964855E-5     -1.3165305643970286E-12
5.373146233375962E-5      -1.3115949060330415E-12
5.390153121055438E-5      -1.306650008733812E-12
5.407160008734914E-5      -1.3016958724993397E-12
5.4241668964143904E-5     -1.2967326647483906E-12
5.441173784093867E-5      -1.2917605494181338E-12
5.4581806717733425E-5     -1.2867795265085697E-12
5.475187559452819E-5      -1.2817895960196983E-12
5.492194447132294E-5      -1.2767907579515195E-12
5.50920133481177E-5       -1.2717830123040335E-12
5.526208222491247E-5      -1.2667665279625274E-12
5.543215110170724E-5      -1.2617414700249065E-12
5.5602219978501995E-5     -1.2567078384911708E-12
5.577228885529676E-5      -1.2516656333613201E-12
5.594235773209153E-5      -1.2466148546353546E-12
5.611242660888629E-5      -1.241555502313274E-12
5.628249548568105E-5      -1.2364877466729736E-12
5.6452564362475814E-5     -1.2314117538499372E-12
5.662263323927058E-5      -1.2263275238441648E-12
5.679270211606533E-5      -1.2212350566556563E-12
5.69627709928601E-5       -1.216134352284412E-12
5.7132839869654856E-5     -1.2110254107304318E-12
5.730290874644962E-5      -1.2059084036082555E-12
5.747297762324438E-5      -1.2007834979531293E-12
5.764304650003915E-5      -1.1956506937650535E-12
5.781311537683391E-5      -1.1905099910440278E-12
5.7983184253628675E-5     -1.1853613897900525E-12
5.815325313042344E-5      -1.1802048900031274E-12
5.83233220072182E-5       -1.1750406645917643E-12
5.8493390884012966E-5     -1.1698688813379391E-12
5.866345976080773E-5      -1.1646895402416519E-12
5.8833528637602494E-5     -1.1595026413029027E-12
5.900359751439725E-5      -1.1543081845216915E-12
5.9173666391192015E-5     -1.1491061698980184E-12
5.934373526798678E-5      -1.1438967715841602E-12
5.951380414478154E-5      -1.1386801579520415E-12
5.96838730215763E-5       -1.133456329001662E-12
5.9853941898371064E-5     -1.1282252847330217E-12
6.0024010775165814E-5     -1.1229870251461213E-12
6.019407965196058E-5      -1.1177415502409601E-12
6.036414852875534E-5      -1.1124890353368357E-12
6.0534217405550106E-5     -1.1072296492441172E-12
6.070428628234486E-5      -1.101963391962805E-12
6.087435515913962E-5      -1.0966902634928989E-12
6.104442403593438E-5      -1.0914102638343989E-12
6.121449291272915E-5      -1.0861233929873051E-12
6.138456178952391E-5      -1.080829827338838E-12
6.155463066631868E-5      -1.0755297359818407E-12
6.172469954311344E-5      -1.0702231189163128E-12
6.18947684199082E-5       -1.0649099761422546E-12
6.206483729670297E-5      -1.0595903076596661E-12
6.223490617349773E-5      -1.054264113468547E-12
6.24049750502925E-5       -1.0489315709185303E-12
6.257504392708726E-5      -1.0435928492409606E-12
6.274511280388202E-5      -1.0382479484358384E-12
6.291518168067679E-5      -1.0328968685031633E-12
6.308525055747155E-5      -1.0275396094429356E-12
6.325531943426631E-5      -1.0221761712551553E-12
6.342538831106108E-5      -1.0168067321456043E-12
6.359545718785583E-5      -1.0114314613601767E-12
6.376552606465059E-5      -1.0060503588988724E-12
6.393559494144536E-5      -1.0006634247616915E-12
6.41056638182401E-5       -9.952706589486342E-13
6.427573269503487E-5      -9.898720614597E-13
6.444580157182963E-5      -9.844678112325298E-13
6.461587044862441E-5      -9.790580774153732E-13
6.478593932541916E-5      -9.736428600082306E-13
6.495600820221393E-5      -9.682221590111017E-13
6.512607707900869E-5      -9.627959744239866E-13
6.529614595580345E-5      -9.573643062468853E-13
6.546621483259822E-5      -9.519273340170755E-13
6.5636283709393E-5        -9.46485226667289E-13
6.580635258618774E-5      -9.410379841975253E-13
6.597642146298251E-5      -9.355856066077844E-13
6.614649033977727E-5      -9.301280938980669E-13
6.631655921657204E-5      -9.246654460683721E-13
6.64866280933668E-5       -9.191978431285393E-13
6.665669697016156E-5      -9.137254536654176E-13
6.682676584695633E-5      -9.082482776790071E-13
6.699683472375108E-5      -9.027663151693077E-13
6.716690360054584E-5      -8.972795661363196E-13
6.73369724773406E-5       -8.917880305800427E-13
6.750704135413537E-5      -8.862918888584933E-13
6.767711023093013E-5      -8.807913090707715E-13
6.784717910772488E-5      -8.752862912168776E-13
6.801724798451965E-5      -8.697768352968116E-13
6.818731686131441E-5      -8.642629413105736E-13
6.835738573810918E-5      -8.587446092581632E-13
6.852745461490394E-5      -8.532220197274323E-13
6.86975234916987E-5       -8.476953401704915E-13
6.886759236849347E-5      -8.421645705873412E-13
6.903766124528822E-5      -8.366297109779814E-13
6.920773012208298E-5      -8.310907613424121E-13
6.937779899887774E-5      -8.255477216806331E-13
6.954786787567251E-5      -8.200007726988351E-13
6.971793675246727E-5      -8.144500810257851E-13
6.988800562926202E-5      -8.08895646661483E-13
7.005807450605679E-5      -8.033374696059289E-13
7.022814338285155E-5      -7.977755498591229E-13
7.039821225964631E-5      -7.922098874210649E-13
7.056828113644108E-5      -7.866406630065931E-13
7.073835001323584E-5      -7.810680422313942E-13
7.09084188900306E-5       -7.754920250954681E-13
7.107848776682537E-5      -7.699126115988148E-13
7.124855664362013E-5      -7.643298017414343E-13
7.14186255204149E-5       -7.587435955233267E-13
7.158869439720966E-5      -7.53154173558235E-13
7.175876327400443E-5      -7.475617002429462E-13
7.192883215079919E-5      -7.419661755774607E-13
7.209890102759395E-5      -7.363675995617782E-13
7.226896990438872E-5      -7.307659721958989E-13
7.243903878118348E-5      -7.251612934798228E-13
7.260910765797824E-5      -7.195537438227971E-13
7.277917653477301E-5      -7.139434861698474E-13
7.294924541156777E-5      -7.083305205209741E-13
7.311931428836252E-5      -7.027148468761769E-13
7.32893831651573E-5       -6.97096465235456E-13
7.345945204195205E-5      -6.914753755988113E-13
7.362952091874681E-5      -6.858517580734966E-13
7.379958979554158E-5      -6.802257738956291E-13
7.396965867233633E-5      -6.745974230652087E-13
7.413972754913108E-5      -6.689667055822354E-13
7.430979642592586E-5      -6.633336214467093E-13
7.44798653027206E-5       -6.576981706586303E-13
7.464993417951538E-5      -6.520605329242006E-13
7.482000305631013E-5      -6.464208674961553E-13
7.499007193310491E-5      -6.407791743744945E-13
7.516014080989968E-5      -6.351354535592182E-13
7.533020968669444E-5      -6.294897050503264E-13
7.55002785634892E-5       -6.238419288478189E-13
7.567034744028397E-5      -6.181923041402917E-13
7.584041631707873E-5      -6.125409879180343E-13
7.601048519387348E-5      -6.068879801810472E-13
7.618055407066824E-5      -6.012332809293299E-13
7.6350622947463E-5        -5.955768901628828E-13
7.652069182425776E-5      -5.899188078817057E-13
7.669076070105252E-5      -5.842592126164061E-13
7.686082957784729E-5      -5.785982588040739E-13
7.703089845464205E-5      -5.72935946444709E-13
7.72009673314368E-5       -5.672722755383115E-13
7.737103620823156E-5      -5.616072460848814E-13
7.754110508502633E-5      -5.559408580844187E-13
7.771117396182109E-5      -5.502732892695972E-13
7.788124283861586E-5      -5.446046911973601E-13
7.805131171541062E-5      -5.389350638677074E-13
7.822138059220538E-5      -5.332644072806391E-13
7.839144946900015E-5      -5.275927214361552E-13
7.856151834579491E-5      -5.219200063342557E-13
7.873158722258968E-5      -5.162464387746666E-13
7.890165609938444E-5      -5.105721670716552E-13
7.907172497617919E-5      -5.048971912252217E-13
7.924179385297395E-5      -4.992215112353662E-13
7.941186272976872E-5      -4.935451271020885E-13
7.958193160656348E-5      -4.878680388253888E-13
7.975200048335824E-5      -4.821904221197508E-13
7.992206936015301E-5      -4.765124216745243E-13
8.009213823694777E-5      -4.708340374897092E-13
8.026220711374252E-5      -4.651552695653058E-13
8.04322759905373E-5       -4.594761179013141E-13
8.060234486733205E-5      -4.5379658249773374E-13
8.077241374412683E-5      -4.4811683780623015E-13
8.094248262092158E-5      -4.42437024484315E-13
8.111255149771634E-5      -4.3675714253198863E-13
8.12826203745111E-5       -4.310771919492509E-13
8.145268925130588E-5      -4.253971727361018E-13
8.162275812810063E-5      -4.197170848925413E-13
8.179282700489541E-5      -4.1403710142144966E-13
8.196289588169016E-5      -4.0835735849473683E-13
8.213296475848491E-5      -4.026778561124029E-13
8.230303363527969E-5      -3.969985942744478E-13
8.247310251207444E-5      -3.9131957298087176E-13
8.26431713888692E-5       -3.8564079223167446E-13
8.281324026566398E-5      -3.7996242340356395E-13
8.298330914245874E-5      -3.7428459766523165E-13
8.31533780192535E-5       -3.686073150166775E-13
8.332344689604827E-5      -3.6293057545790155E-13
8.349351577284304E-5      -3.5725437898890384E-13
8.36635846496378E-5       -3.5157872560968424E-13
8.383365352643258E-5      -3.459037849100516E-13
8.400372240322733E-5      -3.402296824641758E-13
8.417379128002208E-5      -3.345564182720569E-13
8.434386015681686E-5      -3.288839923336948E-13
8.45139290336116E-5       -3.2321240464908964E-13
8.468399791040637E-5      -3.1754165521824125E-13
8.485406678720113E-5      -3.118719116206437E-13
8.50241356639959E-5       -3.0620329326343613E-13
8.519420454079065E-5      -3.0053580014661847E-13
8.536427341758541E-5      -2.948694322701907E-13
8.553434229438016E-5      -2.8920418963415285E-13
8.570441117117493E-5      -2.83540072238505E-13
8.587448004796969E-5      -2.7787724545016776E-13
8.604454892476445E-5      -2.7221582187515024E-13
8.621461780155922E-5      -2.6655580151345237E-13
8.638468667835397E-5      -2.608971843650743E-13
8.655475555514873E-5      -2.5523997043001606E-13
8.67248244319435E-5       -2.4958415970827746E-13
8.689489330873826E-5      -2.439299151596086E-13
8.706496218553302E-5      -2.3827734191770427E-13
8.723503106232779E-5      -2.3262643998256436E-13
8.740509993912255E-5      -2.269772093541889E-13
8.757516881591731E-5      -2.2132965003257794E-13
8.774523769271208E-5      -2.1568376201773143E-13
8.791530656950684E-5      -2.1003970561448264E-13
8.80853754463016E-5       -2.0439757785653173E-13
8.825544432309636E-5      -1.9875737874387878E-13
8.842551319989112E-5      -1.931191082765237E-13
8.859558207668588E-5      -1.8748276645446657E-13
8.876565095348065E-5      -1.8184835327770735E-13
8.893571983027541E-5      -1.7621602618989523E-13
8.910578870707019E-5      -1.7058587344124725E-13
8.927585758386494E-5      -1.6495789503176342E-13
8.94459264606597E-5       -1.5933209096144376E-13
8.961599533745447E-5      -1.5370846123028824E-13
8.978606421424923E-5      -1.480870058382969E-13
8.9956133091044E-5        -1.4246787915049988E-13
9.012620196783876E-5      -1.3685115993911545E-13
9.029627084463352E-5      -1.312368482041436E-13
9.046633972142827E-5      -1.256249439455844E-13
9.063640859822305E-5      -1.2001544716343774E-13
9.08064774750178E-5       -1.144083578577037E-13
9.097654635181258E-5      -1.088038269703676E-13
9.114661522860733E-5      -1.0320192320200608E-13
9.131668410540209E-5      -9.760264655261913E-14
9.148675298219686E-5      -9.200599702220675E-14
9.165682185899162E-5      -8.641197461076895E-14
9.182689073578638E-5      -8.082057931830573E-14
9.199695961258116E-5      -7.523195811373964E-14
9.216702848937591E-5      -6.964616920904294E-14
9.233709736617066E-5      -6.406321260421562E-14
9.250716624296544E-5      -5.848308829925771E-14
9.267723511976019E-5      -5.290579629416918E-14
9.284730399655495E-5      -4.7331336588950045E-14
9.301737287334972E-5      -4.175985139144928E-14
9.31874417501445E-5       -3.619138821936083E-14
9.335751062693924E-5      -3.062594707268466E-14
9.3527579503734E-5        -2.5063527951420792E-14
9.369764838052876E-5      -1.9504130855569224E-14
9.386771725732352E-5      -1.3947755785129956E-14
9.403778613411829E-5      -8.39453912440556E-15
9.420785501091305E-5      -2.844517761438913E-15
9.43779238877078E-5       2.702308303769985E-15
9.454799276450256E-5      8.245939071221135E-15
9.471806164129733E-5      1.3786374540914537E-14
9.488813051809209E-5      1.9323614712850187E-14
9.505819939488686E-5      2.485753037722008E-14
9.522826827168162E-5      3.0388094853307124E-14
9.539833714847638E-5      3.5915308141111324E-14
9.556840602527113E-5      4.1439170240632675E-14
9.57384749020659E-5       4.6959681151871177E-14
9.590854377886066E-5      5.247684087482683E-14
9.607861265565543E-5      5.79905289768878E-14
9.62486815324502E-5       6.350072807813434E-14
9.641875040924495E-5      6.900743817856644E-14
9.658881928603972E-5      7.45106592781841E-14
9.675888816283448E-5      8.001039137698733E-14
9.692895703962925E-5      8.550663447497611E-14
9.709902591642401E-5      9.099927865100072E-14
9.726909479321879E-5      9.648831428829243E-14
9.743916367001354E-5      1.0197374138685127E-13
9.76092325468083E-5       1.0745555994667724E-13
9.777930142360306E-5      1.1293376996777036E-13
9.794937030039783E-5      1.184083714501306E-13
