% Model:              ModelMicPlate_Rh100um_hg10um_Refined_MaterialDefPolySilicon.mph
% Version:            COMSOL 6.3.0.335
% Date:               May 21 2025, 14:24
% Dimension:          1
% Nodes:              708
% Expressions:        1
% Description:        Line graph
% Arc length (m)          imag(w2)
6.76470588235294E-5       1.3549895186270038E-11
6.806722689075629E-5      1.3534447912765855E-11
6.848739495798319E-5      1.3518910222005392E-11
6.890756302521008E-5      1.3503282113988643E-11
6.932773109243696E-5      1.3487563588715617E-11
6.974789915966386E-5      1.3471754646186306E-11
7.016806722689076E-5      1.3455855286400716E-11
7.058823529411764E-5      1.3439865509358842E-11
7.100840336134452E-5      1.3423785604044466E-11
7.142857142857142E-5      1.3407615939047331E-11
7.184873949579832E-5      1.339135651436743E-11
7.22689075630252E-5       1.3375007330004776E-11
7.26890756302521E-5       1.3358568385959359E-11
7.310924369747899E-5      1.3342039682231177E-11
7.352941176470588E-5      1.3325421218820235E-11
7.394957983193276E-5      1.330871329753998E-11
7.436974789915967E-5      1.3291916299689878E-11
7.478991596638655E-5      1.3275030225269922E-11
7.521008403361343E-5      1.3258055074280119E-11
7.563025210084034E-5      1.3240990846720472E-11
7.605042016806723E-5      1.322383754259097E-11
7.647058823529412E-5      1.320659516189162E-11
7.689075630252102E-5      1.3189264019175973E-11
7.73109243697479E-5       1.3171844508551094E-11
7.773109243697479E-5      1.3154336630016982E-11
7.815126050420167E-5      1.3136740383573645E-11
7.857142857142857E-5      1.3119055769221076E-11
7.899159663865546E-5      1.3101282786959279E-11
7.941176470588235E-5      1.3083421436788251E-11
7.983193277310923E-5      1.3065472045913784E-11
8.025210084033613E-5      1.3047435021453329E-11
8.067226890756302E-5      1.3029310363406871E-11
8.10924369747899E-5       1.3011098071774426E-11
8.151260504201682E-5      1.299279814655599E-11
8.19327731092437E-5       1.2974410587751554E-11
8.23529411764706E-5       1.2955935395361128E-11
8.277310924369749E-5      1.293737290915099E-11
8.319327731092437E-5      1.2918723549627165E-11
8.361344537815127E-5      1.289998731678964E-11
8.403361344537815E-5      1.2881164210638426E-11
8.445378151260505E-5      1.2862254231173518E-11
8.487394957983195E-5      1.2843257378394916E-11
8.529411764705883E-5      1.2824173652302623E-11
8.571428571428573E-5      1.280500340515208E-11
8.613445378151261E-5      1.2785747071469826E-11
8.655462184873949E-5      1.2766404651255861E-11
8.697478991596639E-5      1.2746976144510189E-11
8.739495798319329E-5      1.2727461551232804E-11
8.781512605042018E-5      1.2707860871423711E-11
8.823529411764706E-5      1.2688174105082908E-11
8.865546218487395E-5      1.2668401617181123E-11
8.907563025210084E-5      1.2648543856998837E-11
8.949579831932774E-5      1.262860082453604E-11
8.991596638655461E-5      1.2608572519792744E-11
9.033613445378152E-5      1.2588458942768943E-11
9.075630252100842E-5      1.2568260093464635E-11
9.11764705882353E-5       1.2547975971879825E-11
9.15966386554622E-5       1.2527606957903577E-11
9.201680672268908E-5      1.2507153514544606E-11
9.243697478991596E-5      1.2486615641802898E-11
9.285714285714286E-5      1.2465993339678465E-11
9.327731092436976E-5      1.24452866081713E-11
9.369747899159665E-5      1.2424495447281408E-11
9.411764705882353E-5      1.2403619857008783E-11
9.453781512605042E-5      1.2382660246360432E-11
9.495798319327731E-5      1.2361617076436577E-11
9.53781512605042E-5       1.2340490347237215E-11
9.57983193277311E-5       1.231928005876235E-11
9.621848739495799E-5      1.2297986211011982E-11
9.663865546218487E-5      1.2276608803986108E-11
9.705882352941177E-5      1.2255147837684732E-11
9.747899159663867E-5      1.2233603788212901E-11
9.789915966386555E-5      1.2211977093109895E-11
9.831932773109245E-5      1.2190267752375703E-11
9.873949579831933E-5      1.2168475766010333E-11
9.915966386554623E-5      1.2146601134013785E-11
9.957983193277312E-5      1.2124643856386054E-11
1.0E-4                    1.2102603933127145E-11
1.004264392324094E-4      1.2080150917103648E-11
1.0085287846481877E-4     1.2057613807028893E-11
1.0127931769722815E-4     1.2034992602902881E-11
1.0170575692963754E-4     1.2012287304725611E-11
1.0213219616204692E-4     1.198949791249709E-11
1.025586353944563E-4      1.1966624426217305E-11
1.0298507462686569E-4     1.1943666845886266E-11
1.0341151385927508E-4     1.1920625460611094E-11
1.0383795309168445E-4     1.1897501042927697E-11
1.0426439232409383E-4     1.1874293592836072E-11
1.0469083155650321E-4     1.1851003110336226E-11
1.0511727078891259E-4     1.1827629595428158E-11
1.0554371002132197E-4     1.1804173048111858E-11
1.0597014925373135E-4     1.1780633468387337E-11
1.0639658848614073E-4     1.1757011278361729E-11
1.0682302771855012E-4     1.1733307189336416E-11
1.0724946695095948E-4     1.1709521201311403E-11
1.0767590618336888E-4     1.1685653314286687E-11
1.0810234541577824E-4     1.166170352826227E-11
1.0852878464818763E-4     1.1637671843238147E-11
1.0895522388059701E-4     1.1613558259214323E-11
1.093816631130064E-4      1.1589363276545775E-11
1.0980810234541578E-4     1.1565087625564282E-11
1.1023454157782515E-4     1.1540731306269837E-11
1.1066098081023454E-4     1.1516294318662444E-11
1.1108742004264393E-4     1.1491776662742113E-11
1.115138592750533E-4      1.1467178338508826E-11
1.1194029850746269E-4     1.1442499345962596E-11
1.1236673773987208E-4     1.1417740232353616E-11
1.1279317697228145E-4     1.1392901778896561E-11
1.1321961620469083E-4     1.1367983985591436E-11
1.1364605543710021E-4     1.1342986852438236E-11
1.1407249466950959E-4     1.1317910379436967E-11
1.1449893390191897E-4     1.129275456658762E-11
1.1492537313432836E-4     1.1267519413890204E-11
1.1535181236673775E-4     1.1242205513568924E-11
1.1577825159914712E-4     1.121681370644007E-11
1.162046908315565E-4      1.119134399250364E-11
1.1663113006396588E-4     1.1165796371759639E-11
1.1705756929637526E-4     1.1140170844208065E-11
1.1748400852878464E-4     1.1114467409848911E-11
1.1791044776119402E-4     1.1088686068682187E-11
1.1833688699360342E-4     1.1062827461090719E-11
1.187633262260128E-4      1.1036892491498959E-11
1.1918976545842218E-4     1.1010881159906912E-11
1.1961620469083157E-4     1.0984793466314577E-11
1.2004264392324095E-4     1.0958629410721956E-11
1.2046908315565034E-4     1.0932388993129041E-11
1.2089552238805972E-4     1.0906072213535842E-11
1.2132196162046911E-4     1.0879679764273455E-11
1.2174840085287848E-4     1.0853212616223147E-11
1.2217484008528786E-4     1.0826670769384915E-11
1.2260127931769724E-4     1.0800054223758766E-11
1.2302771855010662E-4     1.0773362979344696E-11
1.23454157782516E-4       1.0746597036142699E-11
1.2388059701492538E-4     1.0719756394152786E-11
1.2430703624733477E-4     1.0692841801221954E-11
1.2473347547974415E-4     1.066585429708381E-11
1.2515991471215353E-4     1.0638793881738345E-11
1.255863539445629E-4      1.0611660555185568E-11
1.260127931769723E-4      1.0584454317425475E-11
1.2643923240938167E-4     1.0557175168458063E-11
1.2686567164179105E-4     1.0529823108283338E-11
1.2729211087420043E-4     1.0502398943495802E-11
1.2771855010660981E-4     1.0474903784767719E-11
1.281449893390192E-4      1.0447337632099087E-11
1.2857142857142858E-4     1.0419700485489907E-11
1.2899786780383796E-4     1.0391992344940182E-11
1.2942430703624734E-4     1.0364213210449905E-11
1.2985074626865672E-4     1.033636308201908E-11
1.302771855010661E-4      1.0308442827891056E-11
1.3070362473347548E-4     1.0280453631500948E-11
1.3113006396588486E-4     1.0252395492848754E-11
1.3155650319829424E-4     1.0224268411934476E-11
1.3198294243070362E-4     1.0196072388758117E-11
1.32409381663113E-4       1.0167807423319669E-11
1.3283582089552239E-4     1.0139473515619138E-11
1.3326226012793177E-4     1.011107159814326E-11
1.3368869936034115E-4     1.008260292867937E-11
1.3411513859275053E-4     1.0054067507227474E-11
1.345415778251599E-4      1.0025465333787565E-11
1.349680170575693E-4      9.996796408359646E-12
1.3539445628997867E-4     9.968060730943716E-12
1.3582089552238805E-4     9.939258301539779E-12
1.3624733475479743E-4     9.91039011918661E-12
1.3667377398720682E-4     9.8814575174013E-12
1.371002132196162E-4      9.852460496183846E-12
1.3752665245202558E-4     9.823399055534254E-12
1.3795309168443496E-4     9.794273195452524E-12
1.3837953091684434E-4     9.765082915938648E-12
1.3880597014925372E-4     9.735828216992633E-12
1.392324093816631E-4      9.706510166257743E-12
1.3965884861407248E-4     9.677130174157866E-12
1.4008528784648186E-4     9.647688240693E-12
1.4051172707889124E-4     9.618184365863142E-12
1.4093816631130063E-4     9.588618549668299E-12
1.4136460554371E-4        9.558990792108465E-12
1.417910447761194E-4      9.529301093183643E-12
1.422174840085288E-4      9.499550590954468E-12
1.4264392324093815E-4     9.469740773748505E-12
1.4307036247334753E-4     9.439871641565749E-12
1.4349680170575694E-4     9.409943194406202E-12
1.4392324093816635E-4     9.37995543226987E-12
1.443496801705757E-4      9.349908355156742E-12
1.447761194029851E-4      9.319801963066825E-12
1.452025586353945E-4      9.289637466071825E-12
1.4562899786780387E-4     9.259416431230894E-12
1.4605543710021325E-4     9.229138858544023E-12
1.4648187633262263E-4     9.198804748011225E-12
1.4690831556503201E-4     9.168414099632494E-12
1.473347547974414E-4      9.137966913407825E-12
1.4776119402985075E-4     9.107463189337226E-12
1.4818763326226013E-4     9.076904210894763E-12
1.486140724946695E-4      9.046291624543734E-12
1.490405117270789E-4      9.015625430284135E-12
1.4946695095948827E-4     8.984905628115971E-12
1.4989339019189766E-4     8.954132218039245E-12
1.5031982942430704E-4     8.92330520005395E-12
1.5074626865671642E-4     8.892424574160086E-12
1.511727078891258E-4      8.861491698436809E-12
1.5159914712153518E-4     8.830508299281107E-12
1.5202558635394456E-4     8.79947437669298E-12
1.5245202558635394E-4     8.768389930672424E-12
1.5287846481876332E-4     8.73725496121945E-12
1.533049040511727E-4      8.706069468334047E-12
1.5373134328358208E-4     8.67483345201622E-12
1.5415778251599147E-4     8.643548345978925E-12
1.5458422174840087E-4     8.612215956949456E-12
1.5501066098081023E-4     8.58083628492781E-12
1.5543710021321964E-4     8.549409329913987E-12
1.5586353944562902E-4     8.517935091907996E-12
1.5628997867803837E-4     8.486413570909824E-12
1.5671641791044778E-4     8.45484476691948E-12
1.5714285714285716E-4     8.423230190151603E-12
1.5756929637526654E-4     8.391571727936992E-12
1.5799573560767592E-4     8.359869380275644E-12
1.584221748400853E-4      8.328123147167562E-12
1.5884861407249468E-4     8.296333028612745E-12
1.5927505330490407E-4     8.26449902461119E-12
1.5970149253731345E-4     8.232621135162901E-12
1.6012793176972283E-4     8.200700947702253E-12
1.605543710021322E-4      8.16874043032303E-12
1.609808102345416E-4      8.136739583025235E-12
1.6140724946695097E-4     8.104698405808864E-12
1.6183368869936035E-4     8.072616898673924E-12
1.6226012793176973E-4     8.040495061620405E-12
1.6268656716417911E-4     8.008332894648315E-12
1.631130063965885E-4      7.976132062990367E-12
1.6353944562899788E-4     7.943894615557492E-12
1.6396588486140726E-4     7.911620552349689E-12
1.6439232409381664E-4     7.879309873366956E-12
1.6481876332622602E-4     7.8469625786093E-12
1.652452025586354E-4      7.814578668076714E-12
1.6567164179104478E-4     7.7821581417692E-12
1.6609808102345416E-4     7.74970274316802E-12
1.6652452025586354E-4     7.717214601957322E-12
1.6695095948827292E-4     7.684693718137106E-12
1.673773987206823E-4      7.652140091707374E-12
1.6780383795309169E-4     7.619553722668125E-12
1.6823027718550107E-4     7.586934611019357E-12
1.6865671641791045E-4     7.55428275676107E-12
1.6908315565031983E-4     7.521599981951198E-12
1.695095948827292E-4      7.488888496915036E-12
1.699360341151386E-4      7.456148301652581E-12
1.7036247334754797E-4     7.423379396163835E-12
1.7078891257995735E-4     7.390581780448802E-12
1.7121535181236673E-4     7.357755454507475E-12
1.7164179104477612E-4     7.324900418339856E-12
1.720682302771855E-4      7.292018572798557E-12
1.7249466950959488E-4     7.259112208633262E-12
1.7292110874200426E-4     7.22618132584397E-12
1.7334754797441364E-4     7.1932259244306825E-12
1.7377398720682302E-4     7.160246004393404E-12
1.742004264392324E-4      7.1272415657321266E-12
1.7462686567164178E-4     7.094212608446856E-12
1.7505330490405116E-4     7.061161112298805E-12
1.7547974413646055E-4     7.0280894481698406E-12
1.7590618336886993E-4     6.994997616059964E-12
1.763326226012793E-4      6.961885615969174E-12
1.767590618336887E-4      6.928753447897473E-12
1.7718550106609807E-4     6.895601111844857E-12
1.7761194029850745E-4     6.8624286078113305E-12
1.7803837953091683E-4     6.8292379944838E-12
1.784648187633262E-4      6.796031722514365E-12
1.788912579957356E-4      6.762809791903024E-12
1.7931769722814497E-4     6.7295722026497746E-12
1.7974413646055436E-4     6.6963189547546225E-12
1.8017057569296374E-4     6.66305004821756E-12
1.8059701492537312E-4     6.629765483038593E-12
1.810234541577825E-4      6.59646739675956E-12
1.8144989339019188E-4     6.563158319375768E-12
1.8187633262260126E-4     6.529838250887218E-12
1.8230277185501064E-4     6.49650719129391E-12
1.8272921108742002E-4     6.463165140595846E-12
1.831556503198294E-4      6.42981209879302E-12
1.8358208955223879E-4     6.396448065885439E-12
1.8400852878464817E-4     6.363075258115506E-12
1.8443496801705755E-4     6.329696284337525E-12
1.8486140724946693E-4     6.296311144551492E-12
1.852878464818763E-4      6.262919838757411E-12
1.857142857142857E-4      6.229522366955283E-12
1.8614072494669507E-4     6.196118729145102E-12
1.8656716417910445E-4     6.162708925326875E-12
1.8699360341151383E-4     6.129295250213805E-12
1.8742004264392321E-4     6.095880390981227E-12
1.878464818763326E-4      6.0624643476291425E-12
1.8827292110874198E-4     6.029047120157553E-12
1.8869936034115136E-4     5.995628708566459E-12
1.8912579957356074E-4     5.962209112855856E-12
1.8955223880597012E-4     5.928788333025748E-12
1.899786780383795E-4      5.895368741960095E-12
1.904051172707889E-4      5.861953104569914E-12
1.9083155650319826E-4     5.828541420855207E-12
1.9125799573560764E-4     5.7951336908159735E-12
1.9168443496801702E-4     5.7617299144522136E-12
1.9211087420042643E-4     5.7283300917639256E-12
1.9253731343283581E-4     5.694934222751112E-12
1.929637526652452E-4      5.6615447581039285E-12
1.9339019189765455E-4     5.628164539841098E-12
1.9381663113006393E-4     5.59479356796262E-12
1.942430703624733E-4      5.561431842468495E-12
1.9466950959488272E-4     5.528079363358725E-12
1.9509594882729207E-4     5.494736130633307E-12
1.9552238805970145E-4     5.461402144292242E-12
1.9594882729211084E-4     5.428079932408427E-12
1.9637526652452024E-4     5.394772413442109E-12
1.968017057569296E-4      5.361479587393285E-12
1.97228144989339E-4       5.328201454261959E-12
1.9765458422174841E-4     5.294938014048131E-12
1.980810234541578E-4      5.2616892667517976E-12
1.9850746268656718E-4     5.228455212372961E-12
1.9893390191897656E-4     5.1952384558917255E-12
1.9936034115138594E-4     5.162041991509039E-12
1.9978678038379532E-4     5.1288658192249026E-12
2.002132196162047E-4      5.095709939039315E-12
2.0063965884861408E-4     5.062574350952278E-12
2.0106609808102346E-4     5.02945905496379E-12
2.0149253731343284E-4     4.996364051073852E-12
2.0191897654584222E-4     4.963292020643548E-12
2.023454157782516E-4      4.930246032886898E-12
2.0277185501066093E-4     4.8972260878039015E-12
2.0319829424307034E-4     4.864232185394559E-12
2.0362473347547972E-4     4.831264325658873E-12
2.0405117270788908E-4     4.798322508596838E-12
2.0447761194029846E-4     4.765406734208459E-12
2.0490405117270784E-4     4.73251975966691E-12
2.0533049040511725E-4     4.6996647284454465E-12
2.057569296375266E-4      4.666841640544068E-12
2.06183368869936E-4       4.6340504959627745E-12
2.0660980810234542E-4     4.601291294701567E-12
2.070362473347548E-4      4.568564036760443E-12
2.0746268656716418E-4     4.5358687221394045E-12
2.0788912579957356E-4     4.503208183215987E-12
2.0831556503198294E-4     4.470585636948266E-12
2.087420042643923E-4      4.438001083336238E-12
2.091684434968017E-4      4.405454522379908E-12
2.0959488272921106E-4     4.372945954079275E-12
2.1002132196162044E-4     4.340475378434336E-12
2.1044776119402982E-4     4.308042795445093E-12
2.108742004264392E-4      4.275651112050903E-12
2.1130063965884858E-4     4.243303617903674E-12
2.1172707889125793E-4     4.211000313003401E-12
2.1215351812366734E-4     4.178741197350088E-12
2.1257995735607672E-4     4.1465262709437345E-12
2.130063965884861E-4      4.1143555337843395E-12
2.1343283582089549E-4     4.082228985871903E-12
2.1385927505330487E-4     4.05014960803512E-12
2.1428571428571422E-4     4.0181207618156105E-12
2.147121535181236E-4      3.986142447213375E-12
2.1513859275053298E-4     3.954214664228413E-12
2.155650319829424E-4      3.922337412860726E-12
2.1599147121535174E-4     3.890510693110312E-12
2.1641791044776113E-4     3.858734504977172E-12
2.168443496801705E-4      3.827011902480526E-12
2.172707889125799E-4      3.795346318238645E-12
2.1769722814498927E-4     3.763737752251528E-12
2.1812366737739865E-4     3.732186204519174E-12
2.1855010660980803E-4     3.700691675041588E-12
2.1897654584221744E-4     3.669254163818763E-12
2.1940298507462682E-4     3.6378736708507044E-12
2.1982942430703623E-4     3.6065533226265758E-12
2.2025586353944558E-4     3.5752966220223356E-12
2.2068230277185494E-4     3.544103569037984E-12
2.2110874200426437E-4     3.5129741636735214E-12
2.2153518123667375E-4     3.4819084059289482E-12
2.2196162046908313E-4     3.4509062958042626E-12
2.2238805970149251E-4     3.4199678332994666E-12
2.228144989339019E-4      3.3890962166350525E-12
2.2324093816631128E-4     3.358295018123506E-12
2.2366737739872063E-4     3.3275642377648275E-12
2.2409381663113E-4        3.296903875559017E-12
2.245202558635394E-4      3.266313931506076E-12
2.2494669509594877E-4     3.2357944056060013E-12
2.2537313432835815E-4     3.2053452978587957E-12
2.2579957356076756E-4     3.1749698774632595E-12
2.2622601279317692E-4     3.1446717853484927E-12
2.2665245202558627E-4     3.1144510215144945E-12
2.270788912579957E-4      3.084307585961265E-12
2.275053304904051E-4      3.0542414786888056E-12
2.2793176972281447E-4     3.0242526996971143E-12
2.2835820895522385E-4     2.9943412489861923E-12
2.2878464818763323E-4     2.964510465969618E-12
2.292110874200426E-4      2.9347640593773223E-12
2.29637526652452E-4       2.905102029209306E-12
2.3006396588486137E-4     2.875524375465568E-12
2.3049040511727075E-4     2.84603109814611E-12
2.3091684434968014E-4     2.8166221972509297E-12
2.3134328358208952E-4     2.7872976727800293E-12
2.3176972281449892E-4     2.758060933591629E-12
2.3219616204690828E-4     2.7289157554078488E-12
2.3262260127931766E-4     2.699862138228687E-12
2.3304904051172707E-4     2.670900082054144E-12
2.3347547974413645E-4     2.6420295868842205E-12
2.3390191897654586E-4     2.6132506527189156E-12
2.3432835820895524E-4     2.58456327955823E-12
2.3475479744136462E-4     2.5559709449303007E-12
2.3518123667377397E-4     2.527477490752157E-12
2.3560767590618333E-4     2.4990829170237982E-12
2.3603411513859274E-4     2.4707872237452254E-12
2.364605543710021E-4      2.4425904109164385E-12
2.3688699360341147E-4     2.4144924785374362E-12
2.3731343283582085E-4     2.3864934266082203E-12
2.3773987206823026E-4     2.3585968005523937E-12
2.381663113006396E-4      2.330806507697243E-12
2.38592750533049E-4       2.303122548042768E-12
2.390191897654584E-4      2.2755449215889687E-12
2.3944562899786778E-4     2.248073628335846E-12
2.3987206823027716E-4     2.2207086682833982E-12
2.4029850746268655E-4     2.1934500414316267E-12
2.4072494669509595E-4     2.1663013603280105E-12
2.4115138592750533E-4     2.1392665969417837E-12
2.415778251599147E-4      2.1123457512729457E-12
2.420042643923241E-4      2.0855388233214964E-12
2.4243070362473348E-4     2.0588458130874374E-12
2.4285714285714283E-4     2.032266720570767E-12
2.432835820895522E-4      2.0058015457714853E-12
2.4371002132196162E-4     1.9794539675951736E-12
2.44136460554371E-4       1.9532280219036483E-12
2.445628997867804E-4      1.9271237086969084E-12
2.4498933901918976E-4     1.9011410279749538E-12
2.4541577825159915E-4     1.875279979737786E-12
2.458422174840085E-4      1.849540563985403E-12
2.462686567164179E-4      1.823922780717806E-12
2.466950959488273E-4      1.798430374442062E-12
2.4712153518123667E-4     1.7730674441844738E-12
2.47547974413646E-4       1.747833989945041E-12
2.4797441364605543E-4     1.7227300117237644E-12
2.4840085287846476E-4     1.6977555095206437E-12
2.4882729211087414E-4     1.6729104833356778E-12
2.492537313432835E-4      1.6481949331688685E-12
2.496801705756929E-4      1.6236126683841195E-12
2.501066098081023E-4      1.5991678504680504E-12
2.5053304904051166E-4     1.5748604794206615E-12
2.5095948827292104E-4     1.5506905552419526E-12
2.513859275053304E-4      1.5266580779319239E-12
