% Model:              ModelMicPlate_Rh100um_hg10um_Refined_MaterialDefPolySilicon.mph
% Version:            COMSOL 6.3.0.335
% Date:               May 21 2025, 14:32
% Dimension:          1
% Nodes:              708
% Expressions:        1
% Description:        Line graph
% Arc length (m)          imag(p)
1.631130063965885E-4      -0.1309278516127862
1.6353944562899788E-4     -0.13051681688526712
1.6396588486140726E-4     -0.13009703920167803
1.6439232409381664E-4     -0.1296685185620189
1.6481876332622602E-4     -0.1292312549662898
1.652452025586354E-4      -0.1287852484144906
1.6567164179104478E-4     -0.1283304989066214
1.6609808102345416E-4     -0.12786793732443041
1.6652452025586354E-4     -0.12739707893573318
1.6695095948827292E-4     -0.12691792374052976
1.673773987206823E-4      -0.12643047173882013
1.6780383795309169E-4     -0.12593472293060437
1.6823027718550107E-4     -0.1254306773158823
1.6865671641791045E-4     -0.12491833489465412
1.6908315565031983E-4     -0.12439754894155304
1.695095948827292E-4      -0.12386905753370078
1.699360341151386E-4      -0.12333286067109737
1.7036247334754797E-4     -0.12278895835374282
1.7078891257995735E-4     -0.12223735058163715
1.7121535181236673E-4     -0.12167803735478028
1.7164179104477612E-4     -0.12111101867317228
1.720682302771855E-4      -0.120536411807497
1.7249466950959488E-4     -0.11995431302349141
1.7292110874200426E-4     -0.11936472232115561
1.7334754797441364E-4     -0.11876763970048951
1.7377398720682302E-4     -0.11816306516149319
1.742004264392324E-4      -0.11755099870416659
1.7462686567164178E-4     -0.11693144032850974
1.7505330490405116E-4     -0.11630521582763999
1.7547974413646055E-4     -0.11567210425161871
1.7590618336886993E-4     -0.11503210560044588
1.763326226012793E-4      -0.11438521987412155
1.767590618336887E-4      -0.11373144707264575
1.7718550106609807E-4     -0.11307078719601837
1.7761194029850745E-4     -0.11240324024423949
1.7803837953091683E-4     -0.11172848000235645
1.784648187633262E-4      -0.11104737220427179
1.788912579957356E-4      -0.11035991684998549
1.7931769722814497E-4     -0.10966611393949759
1.7974413646055436E-4     -0.1089659634728081
1.8017057569296374E-4     -0.10825946544991694
1.8059701492537312E-4     -0.10754661987082421
1.810234541577825E-4      -0.10682740817302161
1.8144989339019188E-4     -0.10610224519550542
1.8187633262260126E-4     -0.10537113093827563
1.8230277185501064E-4     -0.1046340654013322
1.8272921108742002E-4     -0.10389104858467521
1.831556503198294E-4      -0.10314208048830459
1.8358208955223879E-4     -0.10238716111222036
1.8400852878464817E-4     -0.10162644541370998
1.8443496801705755E-4     -0.10086031759621847
1.8486140724946693E-4     -0.10008877765974578
1.852878464818763E-4      -0.09931182560429196
1.857142857142857E-4      -0.09852946142985702
1.8614072494669507E-4     -0.0977416851364409
1.8656716417910445E-4     -0.09694849672404364
1.8699360341151383E-4     -0.09615007891664619
1.8742004264392321E-4     -0.0953467021196013
1.878464818763326E-4      -0.09453836633290907
1.8827292110874198E-4     -0.09372507155656942
1.8869936034115136E-4     -0.0929068177905824
1.8912579957356074E-4     -0.09208360503494796
1.8955223880597012E-4     -0.09125543328966614
1.899786780383795E-4      -0.09042279561393315
1.904051172707889E-4      -0.08958569652837355
1.9083155650319826E-4     -0.08874413603298732
1.9125799573560764E-4     -0.08789811412777447
1.9168443496801702E-4     -0.08704763081273505
1.9211087420042643E-4     -0.08619268608786895
1.9253731343283581E-4     -0.08533327995317627
1.929637526652452E-4      -0.08447002953478333
1.9339019189765455E-4     -0.0836028448631075
1.9381663113006393E-4     -0.08273172593814875
1.942430703624733E-4      -0.08185667275990711
1.9466950959488272E-4     -0.0809776853283826
1.9509594882729207E-4     -0.08009476364357518
1.9552238805970145E-4     -0.07920790770548487
1.9594882729211084E-4     -0.0783174156265324
1.9637526652452024E-4     -0.07742358781478162
1.968017057569296E-4      -0.07652642427023253
1.97228144989339E-4       -0.07562592499288509
1.9765458422174841E-4     -0.0747220899827394
1.980810234541578E-4      -0.07381491923979536
1.9850746268656718E-4     -0.072904412764053
1.9893390191897656E-4     -0.07199069652480039
1.9936034115138594E-4     -0.0710741587997486
1.9978678038379532E-4     -0.07015479958889763
2.002132196162047E-4      -0.06923261889224751
2.0063965884861408E-4     -0.06830761670979824
2.0106609808102346E-4     -0.06737979304154976
2.0149253731343284E-4     -0.06644914788750214
2.0191897654584222E-4     -0.06551565979921964
2.023454157782516E-4      -0.06457993411203297
2.0277185501066093E-4     -0.0636419708259421
2.0319829424307034E-4     -0.06270176994094706
2.0362473347547972E-4     -0.06175933145704787
2.0405117270788908E-4     -0.06081465537424448
2.0447761194029846E-4     -0.059867741692536926
2.0490405117270784E-4     -0.05891855626139086
2.0533049040511725E-4     -0.057967600979049835
2.057569296375266E-4      -0.0570148758455139
2.06183368869936E-4       -0.05606038086078303
2.0660980810234542E-4     -0.055104116024857236
2.070362473347548E-4      -0.0541460813377365
2.0746268656716418E-4     -0.05318627679942084
2.0788912579957356E-4     -0.05222496434638438
2.0831556503198294E-4     -0.051262409203306616
2.087420042643923E-4      -0.05029861137018754
2.091684434968017E-4      -0.04933357084702714
2.0959488272921106E-4     -0.04836728763382546
2.1002132196162044E-4     -0.047399761730582454
2.1044776119402982E-4     -0.04643099313729814
2.108742004264392E-4      -0.04546121176058948
2.1130063965884858E-4     -0.04449070465445173
2.1172707889125793E-4     -0.04351947181888489
2.1215351812366734E-4     -0.04254751325388895
2.1257995735607672E-4     -0.04157482895946391
2.130063965884861E-4      -0.04060141893560978
2.1343283582089549E-4     -0.039627283182326556
2.1385927505330487E-4     -0.038652705366850976
2.1428571428571422E-4     -0.03767791443345329
2.147121535181236E-4      -0.036702910382133476
2.1513859275053298E-4     -0.035727693212891556
2.155650319829424E-4      -0.03475226292572754
2.1599147121535174E-4     -0.0337766195206414
2.1641791044776113E-4     -0.03280076299763316
2.168443496801705E-4      -0.03182495529076183
2.172707889125799E-4      -0.030849446208309428
2.1769722814498927E-4     -0.029874235750275924
2.1812366737739865E-4     -0.028899323916661324
2.1855010660980803E-4     -0.027924710707465647
2.1897654584221744E-4     -0.026950396122688867
2.1940298507462682E-4     -0.025976380162331003
2.1982942430703623E-4     -0.025002945604449527
2.2025586353944558E-4     -0.02403030179157377
2.2068230277185494E-4     -0.023058448723703728
2.2110874200426437E-4     -0.022087386400839418
2.2153518123667375E-4     -0.021117114822980832
2.2196162046908313E-4     -0.020147633990127957
2.2238805970149251E-4     -0.019178943902280813
2.228144989339019E-4      -0.01821132108216866
2.2324093816631128E-4     -0.017244960120067807
2.2366737739872063E-4     -0.016279861015978253
2.2409381663113E-4        -0.015316023769900001
2.245202558635394E-4      -0.014353448381833056
2.2494669509594877E-4     -0.013392134851777406
2.2537313432835815E-4     -0.012432083179733058
2.2579957356076756E-4     -0.011474128187905492
2.2622601279317692E-4     -0.010517780948548985
2.2665245202558627E-4     -0.009563041461663539
2.270788912579957E-4      -0.00860990972724915
2.275053304904051E-4      -0.0076583857453058285
2.2793176972281447E-4     -0.006708469515833563
2.2835820895522385E-4     -0.005760161038832359
2.2878464818763323E-4     -0.004814399040432191
2.292110874200426E-4      -0.0038708770191507435
2.29637526652452E-4       -0.002929594974988016
2.3006396588486137E-4     -0.001990552907944007
2.3049040511727075E-4     -0.0010537508180187196
2.3091684434968014E-4     -1.1918870521215061E-4
