% Model:              PLacek_MembTVNJ_ArticleDims_Rh20um_hg5um_To2MHz_PHedit.mph
% Version:            COMSOL 6.3.0.335
% Date:               May 22 2025, 10:52
% Dimension:          1
% Nodes:              708
% Expressions:        1
% Description:        Line graph
% Arc length (m)          real(p)
0                         NaN
4.2780521530280657E-7     0.007060469160800842
8.556104306056131E-7      0.006525530514652934
1.2834156459084197E-6     0.006004819686961257
1.7112208612112263E-6     0.005535739514643112
2.139026076514033E-6      0.005153329858570161
2.5668312918168394E-6     0.004890451307656287
2.994636507119646E-6      0.004777952007032946
3.4224417224224526E-6     0.0043963631362578795
3.85024693772526E-6       0.0042329316054005505
4.278052153028066E-6      0.00421108603613401
4.705857368330872E-6      0.004256345318907753
5.133662583633679E-6      0.0042962477706028675
5.561467798936486E-6      0.0042602831535666135
5.989273014239292E-6      0.004079827422724486
6.410088963256641E-6      0.003832923317053389
6.830904912273991E-6      0.0037329013032264854
7.25172086129134E-6       0.0036981655987746043
7.672536810308689E-6      0.003650610524375809
8.09335275932604E-6       0.0035154358750232283
8.514168708343389E-6      0.003220973888955693
8.934984657360738E-6      0.0026985269729282143
9.335662524497946E-6      0.0036024744329225494
9.736340391635153E-6      0.003934408500219655
1.0137018258772359E-5     0.00388860105637946
1.0537696125909567E-5     0.0036619365732913764
1.0938373993046773E-5     0.0034539561792746045
1.1339051860183981E-5     0.0034669026202491177
1.1739729727321188E-5     0.0039057661369706785
1.2124875559851212E-5     0.004054443406896515
1.2510021392381236E-5     0.005011267221713179
1.289516722491126E-5      0.006085226575545755
1.3280313057441285E-5     0.006536260747232874
1.366545888997131E-5      0.005570828582789673
1.4050604722501333E-5     0.002336988663135325
1.4435750555031359E-5     -0.004081073816548477
1.481289903671961E-5      0.014082406472465999
1.519004751840786E-5      0.01838639277223949
1.5567196000096113E-5     0.013524377949434506
1.5944344481784364E-5     0.0052422182903601785
1.6321492963472616E-5     6.505963328871156E-4
1.6698641445160864E-5     0.008655842194355157
1.7075789926849116E-5     0.04056494356121142
1.7433901167700504E-5     0.01946325439627503
1.779201240855189E-5      0.014579343842510608
1.8150123649403275E-5     0.02121864847521678
1.850823489025466E-5      0.03410794900353512
1.886634613110605E-5      0.04730337850932609
1.9224457371957433E-5     0.054080305126310645
1.958256861280882E-5      0.046800781097573615
1.9940481295372828E-5     0.05318633786168767
2.0298393977936837E-5     0.06307066024162958
2.0656306660500846E-5     0.07481151688976781
2.1014219343064855E-5     0.08643634229130387
2.137213202562886E-5      0.09555478059178087
2.173004470819287E-5      0.0992418910648477
2.208795739075688E-5      0.093879852944192
2.245944263531065E-5      0.11161669321718486
2.283092787986442E-5      0.12161625498051984
2.3202413124418192E-5     0.12686986356622756
2.3573898368971962E-5     0.1301128539815842
