% Model:              PLacek_MembTVNJ_ArticleDims_Rh20um_hg5um_To2MHz_PHedit.mph
% Version:            COMSOL 6.3.0.420
% Date:               Aug 12 2025, 09:52
% Dimension:          1
% Nodes:              708
% Expressions:        1
% Description:        Line graph
% Arc length (m)          real(p)
0                         NaN
4.2780521530280657E-7     0.2510920871600654
8.556104306056131E-7      0.2526771213103937
1.2834156459084197E-6     0.25426736994306093
1.7112208612112263E-6     0.25580789991017294
2.139026076514033E-6      0.25724724854149994
2.5668312918168394E-6     0.25853715384035497
2.994636507119646E-6      0.2596323094647772
3.4224417224224526E-6     0.2606983151589986
3.85024693772526E-6       0.26153930836137135
4.278052153028066E-6      0.2623157820927421
4.705857368330872E-6      0.2631838481863277
5.133662583633679E-6      0.26429538577339795
5.561467798936486E-6      0.2657981837702741
5.989273014239292E-6      0.2678360776482276
6.410088963256641E-6      0.2689475571136657
6.830904912273991E-6      0.27058839188240585
7.25172086129134E-6       0.2727354266134112
7.672536810308689E-6      0.2753664963911514
8.09335275932604E-6       0.27846037433106025
8.514168708343389E-6      0.28199672247680624
8.934984657360738E-6      0.2859560457498716
9.335662524497946E-6      0.28442294537553886
9.736340391635153E-6      0.2859151971165176
1.0137018258772359E-5     0.28944167646874014
1.0537696125909567E-5     0.2939979301732649
1.0938373993046773E-5     0.29856595140239917
1.1339051860183981E-5     0.3021139503797403
1.1739729727321188E-5     0.3035961203262764
1.2124875559851212E-5     0.3053982248604061
1.2510021392381236E-5     0.30857427348326594
1.289516722491126E-5      0.31287648230862153
1.3280313057441285E-5     0.31803947912095454
1.366545888997131E-5      0.3237787146014434
1.4050604722501333E-5     0.32978869816625517
1.4435750555031359E-5     0.335741035405489
1.481289903671961E-5      0.33336962038242
1.519004751840786E-5      0.3372283365811794
1.5567196000096113E-5     0.34519220220233043
1.5944344481784364E-5     0.35465977725699427
1.6321492963472616E-5     0.3624116958263907
1.6698641445160864E-5     0.3644156114391085
1.7075789926849116E-5     0.35555227842386794
1.7433901167700504E-5     0.37598934786311333
1.779201240855189E-5      0.3874999100274668
1.8150123649403275E-5     0.39286630629396196
1.850823489025466E-5      0.39521383179569125
1.886634613110605E-5      0.398065256462261
1.9224457371957433E-5     0.4054060885923301
1.958256861280882E-5      0.4217631342285618
1.9940481295372828E-5     0.42965861194414723
