% Model:              PLacek_MembTVNJ_ArticleDims_Rh100um_hg10um_To2MHz_PHedit.mph
% Version:            COMSOL 6.3.0.335
% Date:               May 22 2025, 12:31
% Dimension:          1
% Nodes:              1801
% Expressions:        1
% Description:        Line graph
% Arc length (m)          real(p)
0                         NaN
1.6835192320072636E-7     0.05769445047863833
3.367038464014527E-7      0.05769524929944324
5.050557696021791E-7      0.05769511127267477
6.734076928029054E-7      0.05769403639830413
8.417596160036319E-7      0.05769202467636465
1.0101115392043582E-6     0.0576892772485791
1.1801802473622774E-6     0.05769153042219728
1.3502489555201964E-6     0.05769283416798491
1.5203176636781154E-6     0.057693389627731774
1.6903863718360344E-6     0.05769319680129984
1.8604550799939534E-6     0.057692255688866184
2.0305237881518723E-6     0.05769145739939707
2.200592664946635E-6      0.05769196016820979
2.370661541741397E-6      0.05769179243029674
2.5407304185361593E-6     0.05769184529488375
2.710799295330922E-6      0.0576921187618587
2.880868172125684E-6      0.05769261283123475
3.0509370489204466E-6     0.05769375588461085
3.2210059257152087E-6     0.0576923514271969
3.3910748025099717E-6     0.057691105844969955
3.5611436793047335E-6     0.05769044751933561
3.731212556099496E-6      0.057690376450339025
3.901281432894258E-6      0.05769089263793183
4.07135030968902E-6       0.057692208709788036
4.2414191864837825E-6     0.05768970854450324
4.411488063278545E-6      0.057687794387087224
4.581556940073307E-6      0.05768667886505041
4.751625816868069E-6      0.05768636197830614
4.921694693662831E-6      0.05768684372693195
5.091763570457593E-6      0.05768832911304239
5.261832447252356E-6      0.057685355110967375
5.4319013240471185E-6     0.05768305675309878
5.601970200841881E-6      0.05768163904158306
5.772039077636643E-6      0.05768110197637004
5.942107954431407E-6      0.05768144555750535
6.112176831226169E-6      0.05768291141377743
6.282245708020931E-6      0.05767976351203908
6.452314584815693E-6      0.05767727101503005
6.622383461610455E-6      0.05767567555149316
6.7924523384052175E-6     0.05767497712143756
6.96252121519998E-6       0.0576751757248313
7.132590091994742E-6      0.0576765300534507
7.302658968789505E-6      0.05767325715775168
7.472727845584267E-6      0.0576706199595442
7.642796722379028E-6      0.057668877150435775
7.812865599173792E-6      0.0576680287303808
7.982934475968554E-6      0.057668074699465936
8.153003352763316E-6      0.05766928869254846
8.323072229558079E-6      0.05766587557198821
8.493141106352842E-6      0.05766308241722331
8.663209983147605E-6      0.05766118286317035
8.833278859942367E-6      0.05766017690979282
9.003347736737129E-6      0.05766006455709529
9.173416613531891E-6      0.057661143511438515
9.343485490326653E-6      0.05765759031313597
9.513554367121415E-6      0.0576546356132552
9.683623243916178E-6      0.05765257711790606
9.853692120710938E-6      0.057651414827175236
1.00237609975057E-5       0.05765114874103078
1.0193829874300462E-5     0.05765209690859395
1.0363898751095225E-5     0.05764840025495565
1.0533967627889988E-5     0.05764528465824763
1.070403650468475E-5      0.05764306816740413
1.0874105381479513E-5     0.05764175078245708
1.1044174258274277E-5     0.05764133250348402
1.1214243135069039E-5     0.05764214765902409
1.1384312011863803E-5     0.057638306736398
1.1554380888658565E-5     0.057635030742942156
1.1724449765453327E-5     0.057632654007163754
1.1894518642248089E-5     0.05763117652916771
1.2064587519042851E-5     0.057630598308876485
1.2234656395837613E-5     0.05763127010861678
1.2404725272632376E-5     0.057627289685682634
1.257479414942714E-5      0.05762385337836481
1.27448630262219E-5       0.05762131194868441
1.2914931903016664E-5     0.057619665396805665
1.3085000779811424E-5     0.05761891372266469
1.3255069656606186E-5     0.05761942744001279
1.3425138533400948E-5     0.05761531674836475
1.3595207410195712E-5     0.05761172147517239
1.3765276286990473E-5     0.05760901213421436
1.3935345163785237E-5     0.057607188725572765
1.4105414040579997E-5     0.057606251249165505
1.427548291737476E-5      0.05760659269113448
1.4445551794169521E-5     0.05760236011118115
1.4615620670964285E-5     0.05759860735300187
1.4785689547759046E-5     0.05759572740257434
1.495575842455381E-5      0.0575937202599168
1.5125827301348572E-5     0.057592585925115916
1.5295896178143334E-5     0.057592743001029054
1.5465965054938098E-5     0.05758839483100412
1.5636033931732858E-5     0.057584484745517174
1.580610280852762E-5      0.057581431347448364
1.5976171685322383E-5     0.05757923463674294
1.6146240562117146E-5     0.05757789461356515
1.6316309438911907E-5     0.05757785824705332
1.648637831570667E-5      0.05757339690060891
1.665644719250143E-5      0.05756932741969167
1.6826516069296195E-5     0.05756609677346732
1.6996584946090956E-5     0.05756370496214571
1.716665382288572E-5      0.057562151985621916
1.733672269968048E-5      0.057561917969806746
1.7506791576475244E-5     0.0575573438341023
1.7676860453270008E-5     0.057553111401619166
1.7846929330064768E-5     0.05754970079814499
1.8016998206859532E-5     0.05754711202380749
1.8187067083654292E-5     0.05754534507854281
1.8357135960449056E-5     0.057544915555687984
1.852720483724382E-5      0.057540214126453965
1.8697273714038584E-5     0.05753580648270862
1.8867342590833344E-5     0.05753220821784374
1.9037411467628108E-5     0.057529419331904946
1.9207480344422872E-5     0.057527439824801
1.9377549221217633E-5     0.05752682214287322
1.9547618098012396E-5     0.05752197830829872
1.9717686974807157E-5     0.05751738426748879
1.9887755851601917E-5     0.05751359246662965
2.005782472839668E-5      0.05751060290577146
2.0227893605191438E-5     0.05750841558491881
2.0397962481986202E-5     0.05750762032318037
2.0568031358780966E-5     0.05750261742424224
2.073810023557573E-5      0.05749782488022689
2.090816911237049E-5      0.0574938325101107
2.1078237989165254E-5     0.05749064031395754
2.1248306865960018E-5     0.05748824829173092
2.141837574275478E-5      0.05748728383039654
