% Model:              ModelMicPlate_Rh20um_hg5um_Refined_MaterialDefPolySilicon.mph
% Version:            COMSOL 6.3.0.335
% Date:               May 21 2025, 13:46
% Dimension:          1
% Nodes:              708
% Expressions:        1
% Description:        Line graph
% Arc length (m)          imag(p)
0                         0.019309334783358358
4.0816326530612243E-7     0.0193716488835355
8.163265306122445E-7      0.019426502436212505
1.224489795918367E-6      0.019473895441389364
1.632653061224489E-6      0.019513827899066097
2.0408163265306117E-6     0.019546299809242683
2.448979591836734E-6      0.019571311171919133
2.857142857142856E-6      0.019588861987095446
3.265306122448978E-6      0.019658723229653407
3.6734693877551007E-6     0.0197354446714182
4.0816326530612225E-6     0.019819026312389812
4.489795918367345E-6      0.019909468152568256
4.897959183673468E-6      0.020006770191953526
5.30612244897959E-6       0.02011093243054563
5.714285714285712E-6      0.020221954868344553
6.1224489795918346E-6     0.02034583565719407
6.530612244897958E-6      0.020482967920861357
6.9387755102040806E-6     0.0206333516593464
7.3469387755102015E-6     0.02079698687264922
7.755102040816326E-6      0.020973873560769803
8.163265306122448E-6      0.021164011723708156
8.571428571428571E-6      0.02136740136146427
8.979591836734694E-6      0.02160565844809803
9.387755102040816E-6      0.021871630482683934
9.795918367346939E-6      0.022165317465221972
1.020408163265306E-5      0.02248671939571217
1.0612244897959184E-5     0.022835836274154506
1.1020408163265308E-5     0.023212668100548978
1.1428571428571429E-5     0.0236172148748956
1.1836734693877552E-5     0.02396560499012168
1.2244897959183674E-5     0.024401170213747027
1.2653061224489795E-5     0.024923910545771626
1.3061224489795918E-5     0.025533825986195503
1.346938775510204E-5      0.02623091653501864
1.3877551020408165E-5     0.02701518219224104
1.4285714285714285E-5     0.027886622957862706
1.4693877551020408E-5     0.028842437319607426
1.510204081632653E-5      0.029999536680266344
1.5510204081632655E-5     0.031357921039839434
1.5918367346938776E-5     0.03291759039832674
1.63265306122449E-5       0.034678544755728236
1.6734693877551024E-5     0.03664078411204392
1.7142857142857145E-5     0.03880430846727379
1.755102040816327E-5      0.041372894584059544
1.795918367346939E-5      0.04429118145736265
1.8367346938775515E-5     0.04755916908718307
1.8775510204081636E-5     0.051176857473520854
1.9183673469387756E-5     0.05514424661637598
1.959183673469388E-5      0.059461336515748454
2.0E-5                    0.06412812717163827
2.042553191489362E-5      0.06915744194151109
2.0851063829787234E-5     0.07403371439090731
2.1276595744680852E-5     0.07875694451982694
2.1702127659574467E-5     0.08332713232826999
2.212765957446808E-5      0.08774427781623648
2.2553191489361703E-5     0.09200838098372632
2.2978723404255317E-5     0.09611944183073963
2.3404255319148935E-5     0.10009071530001395
2.382978723404255E-5      0.10397018440755433
2.4255319148936165E-5     0.10775784915336074
2.4680851063829783E-5     0.1114537095374332
2.51063829787234E-5       0.11505776555977174
2.5531914893617015E-5     0.1185700172203763
2.5957446808510633E-5     0.12199046451924692
2.638297872340425E-5      0.12529304055279922
2.6808510638297866E-5     0.12852702634824448
2.7234042553191484E-5     0.13169242190558267
2.7659574468085102E-5     0.13478922722481387
2.808510638297872E-5      0.13781744230593806
2.8510638297872334E-5     0.1407770671489552
2.8936170212765952E-5     0.14366810175386532
2.936170212765957E-5      0.1465149953967659
2.9787234042553185E-5     0.14930696370810045
3.02127659574468E-5       0.15204400668786894
3.063829787234042E-5      0.15472612433607139
3.106382978723404E-5      0.15735331665270783
3.148936170212765E-5      0.15992558363777817
3.191489361702127E-5      0.16244292529128251
3.2340425531914886E-5     0.16490438600399537
3.2765957446808504E-5     0.16731837272466957
3.319148936170212E-5      0.16968488545330512
3.361702127659574E-5      0.17200392418990199
3.404255319148936E-5      0.1742754889344603
3.4468085106382976E-5     0.17649957968697988
3.4893617021276594E-5     0.17867619644746088
3.531914893617021E-5      0.1808117974256982
3.574468085106383E-5      0.1829062550267418
3.617021276595744E-5      0.1849595692505916
3.659574468085106E-5      0.18697174009724768
3.702127659574468E-5      0.18894276756671008
3.744680851063829E-5      0.19087265165897865
3.7872340425531907E-5     0.19276139237405354
3.8297872340425525E-5     0.19461342628236802
3.8723404255319136E-5     0.19642937187305018
3.914893617021275E-5      0.1982092291461
3.957446808510637E-5      0.19995299810151757
3.999999999999998E-5      0.20166067873930282
4.04255319148936E-5       0.2033322710594557
4.085106382978722E-5      0.20496777506197628
4.127659574468084E-5      0.20657026933711994
4.1702127659574455E-5     0.20814098637317713
4.2127659574468066E-5     0.2096799261701479
4.255319148936169E-5      0.2111870887280322
4.29787234042553E-5       0.2126624740468302
4.340425531914893E-5      0.21410608212654164
4.382978723404254E-5      0.21551791296716666
4.4255319148936156E-5     0.21689968685409683
4.4680851063829774E-5     0.2182528915621182
4.5106382978723385E-5     0.2195775270912307
4.5531914893616997E-5     0.22087359344143442
4.5957446808510615E-5     0.22214109061272938
4.638297872340423E-5      0.22338001860511544
4.680851063829785E-5      0.22459037741859275
4.7234042553191475E-5     0.22577452388448024
4.765957446808508E-5      0.226932781886149
4.8085106382978704E-5     0.22806515142359882
4.851063829787232E-5      0.22917163249682987
4.893617021276594E-5      0.2302522251058422
4.936170212765956E-5      0.23130692925063562
4.9787234042553176E-5     0.23233574493121026
5.02127659574468E-5       0.23334047587896947
5.0638297872340406E-5     0.23432178044662239
5.1063829787234024E-5     0.235279658634169
5.148936170212764E-5      0.23621411044160928
5.191489361702126E-5      0.23712513586894332
5.234042553191487E-5      0.23801273491617098
5.276595744680849E-5      0.23887690758329236
5.319148936170211E-5      0.2397185510989924
5.3617021276595725E-5     0.24053874253091417
5.404255319148934E-5      0.24133748187905749
5.446808510638296E-5      0.24211476914342256
5.489361702127658E-5      0.24287060432400936
5.53191489361702E-5       0.2436049874208177
5.5744680851063815E-5     0.2443179184338478
5.617021276595743E-5      0.24501055080641923
5.6595744680851044E-5     0.24568335167725808
5.7021276595744655E-5     0.24633632104636435
5.744680851063827E-5      0.24696945891373814
5.7872340425531884E-5     0.2475827652793795
5.82978723404255E-5       0.2481762401432882
5.8723404255319114E-5     0.24874988350546443
5.914893617021274E-5      0.24930494311930707
5.9574468085106356E-5     0.24984170458676935
5.999999999999997E-5      0.25036016790785137
6.042553191489359E-5      0.250860333082553
6.085106382978722E-5      0.25134220011087444
6.127659574468083E-5      0.2518057689928155
6.170212765957445E-5      0.2522510397283762
6.212765957446806E-5      0.2526786782474871
6.255319148936169E-5      0.2530893841125405
6.297872340425529E-5      0.25348315732353643
6.340425531914891E-5      0.25385999788047486
6.382978723404252E-5      0.254219905783356
