% Model:              ModelMicPlate_Rh20um_hg5um_Refined_MaterialDefPolySilicon.mph
% Version:            COMSOL 6.3.0.420
% Date:               Aug 12 2025, 09:31
% Dimension:          1
% Nodes:              708
% Expressions:        1
% Description:        Line graph
% Arc length (m)          imag(w2)
1.93191489361702E-4       3.314127212716148E-11
1.9361702127659562E-4     3.290891569109385E-11
1.9404255319148926E-4     3.267707114553839E-11
1.9446808510638287E-4     3.24457384904951E-11
1.9489361702127649E-4     3.2214917725963975E-11
1.953191489361701E-4      3.1984608851945E-11
1.957446808510637E-4      3.1754811868438196E-11
1.9617021276595732E-4     3.152554116218958E-11
1.9659574468085096E-4     3.129681081597432E-11
1.9702127659574454E-4     3.1068620829792404E-11
1.9744680851063818E-4     3.0840971203643865E-11
1.978723404255318E-4      3.061386193752869E-11
1.9829787234042543E-4     3.0387293031446853E-11
1.9872340425531904E-4     3.016126448539839E-11
1.9914893617021268E-4     2.9935790518027024E-11
1.9957446808510626E-4     2.971088501341275E-11
1.9999999999999987E-4     2.948654797155557E-11
2.004255319148935E-4      2.926277939245548E-11
2.0085106382978715E-4     2.90395792761125E-11
2.0127659574468076E-4     2.8816947622526596E-11
2.0170212765957437E-4     2.8594884431697797E-11
2.02127659574468E-4       2.8373403749276178E-11
2.0255319148936162E-4     2.8152519256397844E-11
2.029787234042552E-4      2.7932230953062776E-11
2.0340425531914887E-4     2.7712538839271E-11
2.0382978723404246E-4     2.7493442915022508E-11
2.042553191489361E-4      2.7274943180317286E-11
2.046808510638297E-4      2.705703963515535E-11
2.0510638297872332E-4     2.683974614740921E-11
2.0553191489361693E-4     2.6623076191125764E-11
2.0595744680851054E-4     2.6407029766305002E-11
2.0638297872340415E-4     2.619160687294693E-11
2.0680851063829776E-4     2.5976807511051552E-11
2.0723404255319137E-4     2.5762631680618855E-11
2.0765957446808498E-4     2.5549079381648846E-11
2.080851063829786E-4      2.5336164299558133E-11
2.085106382978722E-4      2.512389969726807E-11
2.0893617021276582E-4     2.4912285574778658E-11
2.0936170212765946E-4     2.47013219320899E-11
2.097872340425531E-4      2.44910087692018E-11
2.1021276595744668E-4     2.428134608611434E-11
2.1063829787234032E-4     2.4072333882827537E-11
2.1106382978723393E-4     2.386398565773026E-11
2.1148936170212754E-4     2.3656314458695112E-11
2.1191489361702115E-4     2.3449320285722093E-11
2.1234042553191476E-4     2.3243003138811208E-11
2.1276595744680837E-4     2.303736301796246E-11
2.1319148936170198E-4     2.283239992317584E-11
2.136170212765956E-4      2.2628113854451355E-11
2.140425531914892E-4      2.2424518118687925E-11
2.1446808510638282E-4     2.2221625544903367E-11
2.1489361702127643E-4     2.2019436133097674E-11
2.1531914893617004E-4     2.1817949883270855E-11
2.1574468085106365E-4     2.161716679542291E-11
2.1617021276595726E-4     2.141708686955383E-11
2.1659574468085087E-4     2.1217710105663623E-11
2.170212765957445E-4      2.101904961481045E-11
2.1744680851063815E-4     2.0821118003475824E-11
2.1787234042553176E-4     2.0623915271659743E-11
2.1829787234042537E-4     2.04274414193622E-11
2.1872340425531898E-4     2.0231696446583217E-11
2.1914893617021265E-4     2.0036680353322766E-11
2.1957446808510626E-4     1.9842393139580865E-11
2.199999999999999E-4      1.9648847716338127E-11
2.2042553191489348E-4     1.9456056463990335E-11
2.208510638297871E-4      1.9264019382537494E-11
2.2127659574468073E-4     1.907273647197959E-11
2.2170212765957432E-4     1.888220773231665E-11
2.2212765957446796E-4     1.8692433163548646E-11
2.2255319148936157E-4     1.8503412765675594E-11
2.229787234042552E-4      1.8315159245482825E-11
2.234042553191488E-4      1.812768475387E-11
2.238297872340424E-4      1.7940989290837108E-11
2.2425531914893604E-4     1.775507285638416E-11
2.2468085106382965E-4     1.7569935450511156E-11
2.2510638297872326E-4     1.7385577073218083E-11
2.2553191489361687E-4     1.7201997724504957E-11
2.2595744680851048E-4     1.7019209902968854E-11
2.2638297872340412E-4     1.683722552675023E-11
2.268085106382977E-4      1.665604459584909E-11
2.2723404255319137E-4     1.6475667110265435E-11
2.2765957446808498E-4     1.6296093069999262E-11
2.280851063829786E-4      1.6117322475050566E-11
2.2851063829787223E-4     1.593935532541936E-11
2.2893617021276587E-4     1.5762203907650853E-11
2.2936170212765948E-4     1.558587990402137E-11
2.2978723404255307E-4     1.5410383314530907E-11
2.302127659574467E-4      1.5235714139179473E-11
2.3063829787234032E-4     1.506187237796706E-11
2.3106382978723393E-4     1.4888858030893667E-11
2.3148936170212754E-4     1.47166710979593E-11
2.3191489361702118E-4     1.4545323649930103E-11
2.3234042553191476E-4     1.4374827130281075E-11
2.3276595744680837E-4     1.420518153901222E-11
2.3319148936170198E-4     1.4036386876123537E-11
2.336170212765956E-4      1.386844314161503E-11
2.3404255319148923E-4     1.3701350335486689E-11
2.3446808510638284E-4     1.3535108457738525E-11
2.3489361702127648E-4     1.3369729359775291E-11
2.3531914893617007E-4     1.3205224243511406E-11
2.3574468085106368E-4     1.3041593108946874E-11
2.3617021276595732E-4     1.2878835956081694E-11
2.3659574468085093E-4     1.2716952784915873E-11
2.3702127659574454E-4     1.2555943595449396E-11
2.3744680851063818E-4     1.2395808387682275E-11
2.378723404255318E-4      1.2236558790228025E-11
2.382978723404254E-4      1.2078205760871817E-11
2.3872340425531898E-4     1.1920749299613655E-11
2.391489361702126E-4      1.1764189406453542E-11
2.3957446808510623E-4     1.1608526081391473E-11
2.3999999999999982E-4     1.145375932442745E-11
2.4042553191489345E-4     1.1299889135561473E-11
2.4085106382978707E-4     1.1146926917347213E-11
2.412765957446807E-4      1.0994883381075066E-11
2.417021276595743E-4      1.0843758526745032E-11
2.4212765957446793E-4     1.069355235435711E-11
2.4255319148936154E-4     1.0544264863911307E-11
2.4297872340425515E-4     1.0395896055407613E-11
2.434042553191488E-4      1.0248445928846033E-11
2.4382978723404243E-4     1.0101925657623753E-11
2.4425531914893604E-4     9.956345704386262E-12
2.4468085106382965E-4     9.81170606913356E-12
2.4510638297872326E-4     9.66800675186565E-12
2.4553191489361687E-4     9.525247752582529E-12
2.4595744680851054E-4     9.383429071284198E-12
2.4638297872340415E-4     9.242550707970657E-12
2.4680851063829776E-4     9.102623603968491E-12
2.4723404255319137E-4     8.96365797135754E-12
2.47659574468085E-4       8.825653810137805E-12
2.480851063829786E-4      8.688611120309285E-12
2.4851063829787226E-4     8.552529901871978E-12
2.4893617021276587E-4     8.417410154825884E-12
2.493617021276595E-4      8.283251879171007E-12
2.497872340425531E-4      8.15006578144256E-12
2.502127659574467E-4      8.017861821478336E-12
2.5063829787234026E-4     7.886639999278337E-12
2.510638297872339E-4      7.75640031484256E-12
2.5148936170212754E-4     7.62714276817101E-12
2.5191489361702115E-4     7.49886735926368E-12
2.5234042553191476E-4     7.371574088120577E-12
2.5276595744680837E-4     7.24527342397052E-12
