% Model:              ModelMicPlate_Rh100um_hg10um_Refined_MaterialDefPolySilicon.mph
% Version:            COMSOL 6.3.0.335
% Date:               May 21 2025, 14:30
% Dimension:          1
% Nodes:              708
% Expressions:        1
% Description:        Line graph
% Arc length (m)          real(w2)
2.8571428571428567E-5     -3.039611814577197E-12
2.899159663865546E-5      -3.0155331521325075E-12
2.941176470588235E-5      -2.9911473602476295E-12
2.983193277310924E-5      -2.966459750989626E-12
3.025210084033613E-5      -2.9414795914341896E-12
3.067226890756302E-5      -2.9162068815813195E-12
3.109243697478991E-5      -2.8906416214310174E-12
3.1512605042016806E-5     -2.8647838109832816E-12
3.1932773109243696E-5     -2.838633450238113E-12
3.2352941176470585E-5     -2.812190539195511E-12
3.2773109243697475E-5     -2.785461067070956E-12
3.3193277310924365E-5     -2.758454812219621E-12
3.3613445378151255E-5     -2.7311717746415046E-12
3.4033613445378144E-5     -2.7036119543366086E-12
3.445378151260504E-5      -2.675775351304932E-12
3.487394957983193E-5      -2.6476619655464747E-12
3.529411764705882E-5      -2.6192717970612367E-12
3.571428571428571E-5      -2.5906114818717254E-12
3.61344537815126E-5       -2.561691266572937E-12
3.6554621848739496E-5     -2.532511151164869E-12
3.697478991596638E-5      -2.5030711356475238E-12
3.7394957983193276E-5     -2.4733712200209E-12
3.781512605042017E-5      -2.443411404284998E-12
3.8235294117647055E-5     -2.413191688439818E-12
3.8655462184873945E-5     -2.3827193220039407E-12
3.907563025210084E-5      -2.352004974624108E-12
3.949579831932773E-5      -2.321048646300318E-12
3.991596638655462E-5      -2.2898503370325733E-12
4.033613445378151E-5      -2.258410046820872E-12
4.075630252100841E-5      -2.2267277756652144E-12
4.11764705882353E-5       -2.1948035235656013E-12
4.1596638655462194E-5     -2.1626451174237783E-12
4.2016806722689084E-5     -2.1302636028199386E-12
4.2436974789915967E-5     -2.0976589797540816E-12
4.285714285714286E-5      -2.0648312482262082E-12
4.327731092436975E-5      -2.0317804082363192E-12
4.369747899159664E-5      -1.9985064597844126E-12
4.411764705882353E-5      -1.9650094028704896E-12
4.453781512605042E-5      -1.931297603045358E-12
4.495798319327731E-5      -1.8973824330017833E-12
4.53781512605042E-5       -1.8632638927397656E-12
4.5798319327731085E-5     -1.828941982259306E-12
4.621848739495798E-5      -1.7944167015604036E-12
4.6638655462184864E-5     -1.7596880506430578E-12
4.7058823529411754E-5     -1.7247560295072701E-12
4.747899159663865E-5      -1.6896295011903966E-12
4.789915966386554E-5      -1.6543201152107046E-12
4.831932773109242E-5      -1.618827871568193E-12
4.873949579831932E-5      -1.5831527702628628E-12
4.915966386554621E-5      -1.547294811294714E-12
4.95798319327731E-5       -1.511253994663746E-12
4.999999999999999E-5      -1.475030320369959E-12
5.042016806722688E-5      -1.4386331055504074E-12
5.0840336134453775E-5     -1.4020742250392502E-12
5.1260504201680665E-5     -1.365353678836486E-12
5.1680672268907555E-5     -1.3284714669421161E-12
5.210084033613445E-5      -1.2914275893561403E-12
5.252100840336134E-5      -1.2542220460785577E-12
5.294117647058823E-5      -1.216854837109369E-12
5.336134453781512E-5      -1.1793356882891746E-12
5.378151260504201E-5      -1.1416766472852438E-12
5.420168067226891E-5      -1.103877714097576E-12
5.462184873949579E-5      -1.0659388887261718E-12
5.5042016806722686E-5     -1.027860171171031E-12
5.546218487394958E-5      -9.896415614321534E-13
5.5882352941176466E-5     -9.512830595095392E-13
5.6302521008403355E-5     -9.127947527660828E-13
5.6722689075630245E-5     -8.74188808500943E-13
5.714285714285714E-5      -8.354652267141193E-13
5.7563025210084025E-5     -7.966240074056122E-13
5.798319327731092E-5      -7.576651505754216E-13
5.840336134453782E-5      -7.185886562235474E-13
5.88235294117647E-5       -6.793945243499896E-13
5.92436974789916E-5       -6.400931551062463E-13
5.966386554621848E-5      -6.006967817619038E-13
6.008403361344538E-5      -5.612054043169623E-13
6.050420168067226E-5      -5.216190227714216E-13
6.0924369747899156E-5     -4.81937637125282E-13
6.134453781512605E-5      -4.421612473785433E-13
6.176470588235294E-5      -4.0228985353120537E-13
6.218487394957983E-5      -3.6233411847728605E-13
6.260504201680672E-5      -3.223062875959746E-13
6.302521008403361E-5      -2.8220636088727083E-13
6.34453781512605E-5       -2.420343383511749E-13
6.386554621848739E-5      -2.0179021998768678E-13
6.428571428571429E-5      -1.614740057968064E-13
6.470588235294117E-5      -1.210856957785338E-13
6.512605042016805E-5      -8.063616445712586E-14
6.554621848739495E-5      -4.0137615523590807E-14
6.596638655462185E-5      4.099510220713161E-16
6.638655462184873E-5      4.1006535179860576E-14
6.680672268907563E-5      8.16521369497769E-14
6.722689075630252E-5      1.2234675633182032E-13
6.76470588235294E-5       1.6309039332599086E-13
6.806722689075629E-5      2.038720137050926E-13
6.848739495798319E-5      2.446795089380332E-13
6.890756302521008E-5      2.855128790248125E-13
6.932773109243696E-5      3.263721239654308E-13
6.974789915966386E-5      3.672572437598879E-13
7.016806722689076E-5      4.0816823840818384E-13
7.058823529411764E-5      4.491051079103186E-13
7.100840336134452E-5      4.900567108233631E-13
7.142857142857142E-5      5.310110866591763E-13
7.184873949579832E-5      5.719682354177574E-13
7.22689075630252E-5       6.129281570991074E-13
7.26890756302521E-5       6.538908517032257E-13
7.310924369747899E-5      6.948563192301124E-13
7.352941176470588E-5      7.358245596797675E-13
7.394957983193276E-5      7.767843771821266E-13
7.436974789915967E-5      8.177240113253383E-13
7.478991596638655E-5      8.586434621094024E-13
7.521008403361343E-5      8.995427295343189E-13
7.563025210084034E-5      9.40421813600088E-13
7.605042016806723E-5      9.812807143067095E-13
7.647058823529412E-5      1.0221194316541835E-12
7.689075630252102E-5      1.0629267681701615E-12
7.73109243697479E-5       1.1036912144492233E-12
7.773109243697479E-5      1.1444127704913682E-12
7.815126050420167E-5      1.185091436296597E-12
7.857142857142857E-5      1.2257272118649095E-12
7.899159663865546E-5      1.2663200971963055E-12
7.941176470588235E-5      1.306870092290785E-12
7.983193277310923E-5      1.3473660506388059E-12
8.025210084033613E-5      1.3877967634541835E-12
8.067226890756302E-5      1.4281622307369173E-12
8.10924369747899E-5       1.4684624524870082E-12
8.151260504201682E-5      1.508697428704456E-12
8.19327731092437E-5       1.54886715938926E-12
8.23529411764706E-5       1.5889716445414208E-12
8.277310924369749E-5      1.628999840461355E-12
8.319327731092437E-5      1.6689408872748522E-12
8.361344537815127E-5      1.7087947849819117E-12
8.403361344537815E-5      1.7485615335825345E-12
8.445378151260505E-5      1.78824113307672E-12
8.487394957983195E-5      1.827833583464468E-12
8.529411764705883E-5      1.8673388847457795E-12
8.571428571428573E-5      1.906746145758618E-12
8.613445378151261E-5      1.946044903749224E-12
8.655462184873949E-5      1.985235158717596E-12
8.697478991596639E-5      2.024316910663736E-12
8.739495798319329E-5      2.0632901595876423E-12
8.781512605042018E-5      2.1021549054893154E-12
8.823529411764706E-5      2.140911148368756E-12
8.865546218487395E-5      2.1795481904800673E-12
8.907563025210084E-5      2.21805602251603E-12
8.949579831932774E-5      2.2564346444766418E-12
8.991596638655461E-5      2.294684056361905E-12
9.033613445378152E-5      2.33280425817182E-12
9.075630252100842E-5      2.370795249906385E-12
9.11764705882353E-5       2.4086570315656E-12
9.15966386554622E-5       2.446379094719756E-12
9.201680672268908E-5      2.483951994727286E-12
9.243697478991596E-5      2.5213757315881873E-12
9.285714285714286E-5      2.558650305302462E-12
9.327731092436976E-5      2.5957757158701103E-12
9.369747899159665E-5      2.6327519632911308E-12
9.411764705882353E-5      2.6695790475655245E-12
9.453781512605042E-5      2.706246406908961E-12
9.495798319327731E-5      2.742745583137328E-12
9.53781512605042E-5       2.7790765762506243E-12
9.57983193277311E-5       2.8152393862488506E-12
9.621848739495799E-5      2.851234013132007E-12
9.663865546218487E-5      2.887060456900093E-12
9.705882352941177E-5      2.922718717553109E-12
9.747899159663867E-5      2.9581975615874847E-12
9.789915966386555E-5      2.993489974829673E-12
9.831932773109245E-5      3.028595957279672E-12
9.873949579831933E-5      3.0635155089374834E-12
9.915966386554623E-5      3.098248629803107E-12
9.957983193277312E-5      3.1327953198765425E-12
1.0E-4                    3.16715557915779E-12
1.004264392324094E-4      3.2018295583858848E-12
1.0085287846481877E-4     3.236292896074263E-12
1.0127931769722815E-4     3.2705455922229245E-12
1.0170575692963754E-4     3.3045876468318696E-12
1.0213219616204692E-4     3.338419059901099E-12
1.025586353944563E-4      3.3720398314306105E-12
1.0298507462686569E-4     3.4054499614204063E-12
1.0341151385927508E-4     3.438643204187722E-12
1.0383795309168445E-4     3.4716090425640658E-12
1.0426439232409383E-4     3.5043474765494384E-12
1.0469083155650321E-4     3.5368585061438386E-12
1.0511727078891259E-4     3.5691421313472698E-12
1.0554371002132197E-4     3.6011983521597273E-12
1.0597014925373135E-4     3.6330271685812145E-12
1.0639658848614073E-4     3.664620718568669E-12
1.0682302771855012E-4     3.695971342181953E-12
1.0724946695095948E-4     3.727079039421065E-12
1.0767590618336888E-4     3.7579438102860045E-12
1.0810234541577824E-4     3.788565654776773E-12
1.0852878464818763E-4     3.818944572893368E-12
1.0895522388059701E-4     3.849080564635793E-12
1.093816631130064E-4      3.878965470588126E-12
1.0980810234541578E-4     3.908592960135155E-12
1.1023454157782515E-4     3.937963033276879E-12
1.1066098081023454E-4     3.9670756900132995E-12
1.1108742004264393E-4     3.995930930344416E-12
1.115138592750533E-4      4.024528754270226E-12
1.1194029850746269E-4     4.052869161790733E-12
1.1236673773987208E-4     4.080944427044786E-12
1.1279317697228145E-4     4.108749053376237E-12
1.1321961620469083E-4     4.1362830407850856E-12
1.1364605543710021E-4     4.163546389271333E-12
1.1407249466950959E-4     4.190539098834979E-12
1.1449893390191897E-4     4.2172611694760225E-12
1.1492537313432836E-4     4.243712601194464E-12
1.1535181236673775E-4     4.269886250075705E-12
1.1577825159914712E-4     4.295777384681618E-12
1.162046908315565E-4      4.3213860050122005E-12
1.1663113006396588E-4     4.3467121110674554E-12
1.1705756929637526E-4     4.371755702847382E-12
1.1748400852878464E-4     4.396516780351979E-12
1.1791044776119402E-4     4.420995343581246E-12
1.1833688699360342E-4     4.445184879465019E-12
1.187633262260128E-4      4.469081422327665E-12
1.1918976545842218E-4     4.492684972169184E-12
1.1961620469083157E-4     4.515995528989576E-12
1.2004264392324095E-4     4.539013092788842E-12
1.2046908315565034E-4     4.561737663566979E-12
1.2089552238805972E-4     4.58416924132399E-12
1.2132196162046911E-4     4.606301973290181E-12
1.2174840085287848E-4     4.628132668603364E-12
1.2217484008528786E-4     4.649661327263539E-12
1.2260127931769724E-4     4.6708879492707075E-12
1.2302771855010662E-4     4.69181253462487E-12
1.23454157782516E-4       4.712435083326021E-12
1.2388059701492538E-4     4.732755595374167E-12
1.2430703624733477E-4     4.7527689017864956E-12
1.2473347547974415E-4     4.772472593769629E-12
1.2515991471215353E-4     4.7918666713235654E-12
1.255863539445629E-4      4.810951134448307E-12
1.260127931769723E-4      4.829725983143855E-12
1.2643923240938167E-4     4.848191217410204E-12
1.2686567164179105E-4     4.866346837247361E-12
1.2729211087420043E-4     4.884188377069387E-12
1.2771855010660981E-4     4.901714213918923E-12
1.281449893390192E-4      4.918924347795966E-12
1.2857142857142858E-4     4.93581877870052E-12
1.2899786780383796E-4     4.952397506632583E-12
1.2942430703624734E-4     4.968660531592153E-12
1.2985074626865672E-4     4.984607853579233E-12
1.302771855010661E-4      5.0002357263938624E-12
1.3070362473347548E-4     5.0155433129152E-12
1.3113006396588486E-4     5.030530613143244E-12
1.3155650319829424E-4     5.045197627077997E-12
1.3198294243070362E-4     5.05954435471946E-12
1.32409381663113E-4       5.0735707960676284E-12
1.3283582089552239E-4     5.087276951122506E-12
1.3326226012793177E-4     5.1006598054187E-12
1.3368869936034115E-4     5.1137193038684205E-12
1.3411513859275053E-4     5.126455446471667E-12
1.345415778251599E-4      5.13886823322844E-12
1.349680170575693E-4      5.150957664138741E-12
1.3539445628997867E-4     5.162723739202568E-12
1.3582089552238805E-4     5.17416645841992E-12
1.3624733475479743E-4     5.185283547721591E-12
1.3667377398720682E-4     5.196075726463337E-12
1.371002132196162E-4      5.2065429946451585E-12
1.3752665245202558E-4     5.216685352267055E-12
1.3795309168443496E-4     5.2265027993290305E-12
1.3837953091684434E-4     5.235995335831079E-12
1.3880597014925372E-4     5.245162961773204E-12
1.392324093816631E-4      5.254004148418726E-12
1.3965884861407248E-4     5.262520378237521E-12
1.4008528784648186E-4     5.270711651229589E-12
1.4051172707889124E-4     5.2785779673949305E-12
1.4093816631130063E-4     5.286119326733546E-12
1.4136460554371E-4        5.293335729245434E-12
1.417910447761194E-4      5.300227174930595E-12
1.422174840085288E-4      5.306792881581646E-12
1.4264392324093815E-4     5.313035079773746E-12
1.4307036247334753E-4     5.3189537695068965E-12
1.4349680170575694E-4     5.3245489507810966E-12
1.4392324093816635E-4     5.329820623596349E-12
1.443496801705757E-4      5.334768787952648E-12
1.447761194029851E-4      5.33939344385E-12
1.452025586353945E-4      5.3436945530686135E-12
1.4562899786780387E-4     5.347675075684269E-12
1.4605543710021325E-4     5.3513350116969636E-12
1.4648187633262263E-4     5.3546743611067E-12
1.4690831556503201E-4     5.357693123913478E-12
1.473347547974414E-4      5.360391300117296E-12
1.4776119402985075E-4     5.362768889718156E-12
1.4818763326226013E-4     5.3648265922257615E-12
1.486140724946695E-4      5.366568075115313E-12
1.490405117270789E-4      5.3679933383868115E-12
1.4946695095948827E-4     5.369102382040258E-12
1.4989339019189766E-4     5.369895206075652E-12
1.5031982942430704E-4     5.370371810492991E-12
1.5074626865671642E-4     5.370532195292279E-12
1.511727078891258E-4      5.370377787778619E-12
1.5159914712153518E-4     5.3699129373462754E-12
1.5202558635394456E-4     5.36913764399525E-12
1.5245202558635394E-4     5.368051907725541E-12
1.5287846481876332E-4     5.366655728537151E-12
1.533049040511727E-4      5.364949106430076E-12
1.5373134328358208E-4     5.36293204140432E-12
1.5415778251599147E-4     5.360606675011141E-12
1.5458422174840087E-4     5.357978009837044E-12
1.5501066098081023E-4     5.355046045882027E-12
1.5543710021321964E-4     5.351810783146093E-12
1.5586353944562902E-4     5.348272221629243E-12
1.5628997867803837E-4     5.344430361331472E-12
1.5671641791044778E-4     5.3402852022527845E-12
1.5714285714285716E-4     5.335839583102908E-12
1.5756929637526654E-4     5.3310991278382825E-12
1.5799573560767592E-4     5.32606383645891E-12
1.584221748400853E-4      5.320733708964789E-12
1.5884861407249468E-4     5.315108745355922E-12
1.5927505330490407E-4     5.3091889456323055E-12
1.5970149253731345E-4     5.302974309793942E-12
1.6012793176972283E-4     5.296468353178548E-12
1.605543710021322E-4      5.289677286358597E-12
1.609808102345416E-4      5.282601109334088E-12
1.6140724946695097E-4     5.2752398221050225E-12
1.6183368869936035E-4     5.267593424671402E-12
1.6226012793176973E-4     5.259661917033221E-12
1.6268656716417911E-4     5.2514452991904845E-12
1.631130063965885E-4      5.242947739248741E-12
1.6353944562899788E-4     5.234175996889445E-12
1.6396588486140726E-4     5.225130072112598E-12
1.6439232409381664E-4     5.215809964918198E-12
1.6481876332622602E-4     5.206215675306248E-12
1.652452025586354E-4      5.196347203276745E-12
1.6567164179104478E-4     5.186204548829692E-12
1.6609808102345416E-4     5.175792505777145E-12
1.6652452025586354E-4     5.1651183428409024E-12
1.6695095948827292E-4     5.154182060020961E-12
1.673773987206823E-4      5.142983657317323E-12
1.6780383795309169E-4     5.13152313472999E-12
1.6823027718550107E-4     5.119800492258958E-12
1.6865671641791045E-4     5.10781572990423E-12
1.6908315565031983E-4     5.095574237068284E-12
1.695095948827292E-4      5.0830837490850865E-12
1.699360341151386E-4      5.070344265954635E-12
1.7036247334754797E-4     5.05735578767693E-12
1.7078891257995735E-4     5.044118314251975E-12
1.7121535181236673E-4     5.0306318456797655E-12
1.7164179104477612E-4     5.016896381960304E-12
1.720682302771855E-4      5.002917875072598E-12
1.7249466950959488E-4     4.9887044823915895E-12
1.7292110874200426E-4     4.974256203917281E-12
1.7334754797441364E-4     4.95957303964967E-12
1.7377398720682302E-4     4.944654989588759E-12
1.742004264392324E-4      4.9295020537345455E-12
1.7462686567164178E-4     4.914114232087032E-12
1.7505330490405116E-4     4.898498003465441E-12
1.7547974413646055E-4     4.882661900792249E-12
1.7590618336886993E-4     4.8666059240674545E-12
1.763326226012793E-4      4.850330073291059E-12
1.767590618336887E-4      4.833834348463062E-12
1.7718550106609807E-4     4.817118749583464E-12
1.7761194029850745E-4     4.800183276652265E-12
1.7803837953091683E-4     4.783034897056948E-12
1.784648187633262E-4      4.765682471083949E-12
1.788912579957356E-4      4.7481259987332646E-12
1.7931769722814497E-4     4.7303654800048955E-12
1.7974413646055436E-4     4.712400914898844E-12
1.8017057569296374E-4     4.6942323034151064E-12
1.8059701492537312E-4     4.675859645553686E-12
1.810234541577825E-4      4.657290356658075E-12
1.8144989339019188E-4     4.6385335747454865E-12
1.8187633262260126E-4     4.619589299815917E-12
1.8230277185501064E-4     4.600457531869371E-12
1.8272921108742002E-4     4.581138270905849E-12
1.831556503198294E-4      4.5616315169253455E-12
1.8358208955223879E-4     4.541937269927865E-12
1.8400852878464817E-4     4.522063350471802E-12
1.8443496801705755E-4     4.50201912346376E-12
1.8486140724946693E-4     4.4818045889037356E-12
1.852878464818763E-4      4.461419746791732E-12
1.857142857142857E-4      4.4408645971277506E-12
1.8614072494669507E-4     4.4201391399117865E-12
1.8656716417910445E-4     4.399243375143844E-12
1.8699360341151383E-4     4.378185483943991E-12
1.8742004264392321E-4     4.356975006308698E-12
1.878464818763326E-4      4.335611942237968E-12
1.8827292110874198E-4     4.314096291731799E-12
1.8869936034115136E-4     4.292428054790193E-12
1.8912579957356074E-4     4.270607231413146E-12
1.8955223880597012E-4     4.248633821600662E-12
1.899786780383795E-4      4.2265163206959135E-12
1.904051172707889E-4      4.204264391277949E-12
1.9083155650319826E-4     4.1818780333467714E-12
1.9125799573560764E-4     4.159357246902379E-12
1.9168443496801702E-4     4.136702031944772E-12
1.9211087420042643E-4     4.113912388473949E-12
1.9253731343283581E-4     4.0909883164899125E-12
1.929637526652452E-4      4.067938577768111E-12
1.9339019189765455E-4     4.044772904508023E-12
1.9381663113006393E-4     4.021491296709651E-12
1.942430703624733E-4      3.998093754372992E-12
1.9466950959488272E-4     3.974580277498051E-12
1.9509594882729207E-4     3.950950866084823E-12
1.9552238805970145E-4     3.927205520133311E-12
1.9594882729211084E-4     3.903353218847448E-12
1.9637526652452024E-4     3.879403710882316E-12
1.968017057569296E-4      3.855356996237914E-12
1.97228144989339E-4       3.831213074914241E-12
1.9765458422174841E-4     3.8069719469113005E-12
1.980810234541578E-4      3.782633612229089E-12
1.9850746268656718E-4     3.758198070867608E-12
1.9893390191897656E-4     3.73367446948483E-12
1.9936034115138594E-4     3.7090725200759525E-12
1.9978678038379532E-4     3.684392222640975E-12
2.002132196162047E-4      3.659633577179898E-12
2.0063965884861408E-4     3.6347965836927226E-12
2.0106609808102346E-4     3.6098812421794462E-12
2.0149253731343284E-4     3.584887552640071E-12
2.0191897654584222E-4     3.5598247784882517E-12
2.023454157782516E-4      3.5347025422407346E-12
2.0277185501066093E-4     3.50952084389752E-12
2.0319829424307034E-4     3.4842796834586088E-12
2.0362473347547972E-4     3.458979060924001E-12
2.0405117270788908E-4     3.433618976293695E-12
2.0447761194029846E-4     3.4081994295676918E-12
2.0490405117270784E-4     3.3827297497400443E-12
2.0533049040511725E-4     3.35721941757226E-12
2.057569296375266E-4      3.3316684330643373E-12
2.06183368869936E-4       3.306076796216277E-12
2.0660980810234542E-4     3.2804445070280794E-12
2.070362473347548E-4      3.2547715654997426E-12
2.0746268656716418E-4     3.2290579716312694E-12
2.0788912579957356E-4     3.203313068592942E-12
2.0831556503198294E-4     3.1775461438939407E-12
2.087420042643923E-4      3.151757197534265E-12
2.091684434968017E-4      3.1259462295139144E-12
2.0959488272921106E-4     3.1001132398328905E-12
2.1002132196162044E-4     3.0742582284911918E-12
2.1044776119402982E-4     3.048381195488819E-12
2.108742004264392E-4      3.022491446785743E-12
2.1130063965884858E-4     2.996598026153239E-12
2.1172707889125793E-4     2.9707009335913066E-12
2.1215351812366734E-4     2.9448001690999463E-12
2.1257995735607672E-4     2.9188957326791595E-12
2.130063965884861E-4      2.8929876243289433E-12
2.1343283582089549E-4     2.8670758440492994E-12
2.1385927505330487E-4     2.841169609464034E-12
2.1428571428571422E-4     2.815277671356219E-12
2.147121535181236E-4      2.7894000297258515E-12
2.1513859275053298E-4     2.7635366845729332E-12
2.155650319829424E-4      2.7376876358974645E-12
2.1599147121535174E-4     2.7118528836994436E-12
2.1641791044776113E-4     2.6860324279788727E-12
2.168443496801705E-4      2.6602353473984735E-12
2.172707889125799E-4      2.6344700519513334E-12
2.1769722814498927E-4     2.6087365416374513E-12
2.1812366737739865E-4     2.583034816456828E-12
2.1855010660980803E-4     2.5573648764094644E-12
2.1897654584221744E-4     2.5317267214953584E-12
2.1940298507462682E-4     2.5061203517145116E-12
2.1982942430703623E-4     2.4805546568782486E-12
2.2025586353944558E-4     2.455037660040037E-12
2.2068230277185494E-4     2.429569361199876E-12
2.2110874200426437E-4     2.4041497603577673E-12
2.2153518123667375E-4     2.3787788575137107E-12
2.2196162046908313E-4     2.3534566526677048E-12
2.2238805970149251E-4     2.3281831458197504E-12
2.228144989339019E-4      2.3029669890017736E-12
2.2324093816631128E-4     2.277815774020812E-12
2.2366737739872063E-4     2.2527295008768643E-12
2.2409381663113E-4        2.2277081695699322E-12
2.245202558635394E-4      2.2027517801000155E-12
2.2494669509594877E-4     2.177860332467113E-12
2.2537313432835815E-4     2.1530338266712255E-12
2.2579957356076756E-4     2.1282806292183096E-12
2.2622601279317692E-4     2.1036078583833024E-12
2.2665245202558627E-4     2.0790155141662043E-12
2.270788912579957E-4      2.0545035965670157E-12
2.275053304904051E-4      2.030072105585737E-12
2.2793176972281447E-4     2.0057210412223667E-12
2.2835820895522385E-4     1.981450403476906E-12
2.2878464818763323E-4     1.9572682269745443E-12
2.292110874200426E-4      1.9331811163567456E-12
2.29637526652452E-4       1.90918907162351E-12
2.3006396588486137E-4     1.8852920927748358E-12
2.3049040511727075E-4     1.8614901798107254E-12
2.3091684434968014E-4     1.837783332731177E-12
2.3134328358208952E-4     1.8141715515361915E-12
2.3176972281449892E-4     1.790662494207195E-12
2.3219616204690828E-4     1.767262213983537E-12
2.3262260127931766E-4     1.7439707108652172E-12
2.3304904051172707E-4     1.7207879848522359E-12
2.3347547974413645E-4     1.6977140359445934E-12
2.3390191897654586E-4     1.6747488641422888E-12
2.3432835820895524E-4     1.6518924694453228E-12
2.3475479744136462E-4     1.6291520902059436E-12
2.3518123667377397E-4     1.6065331929595918E-12
2.3560767590618333E-4     1.584035777706268E-12
2.3603411513859274E-4     1.561659844445971E-12
2.364605543710021E-4      1.5394053931787023E-12
2.3688699360341147E-4     1.5172724239044605E-12
2.3731343283582085E-4     1.4952609366232465E-12
2.3773987206823026E-4     1.4733777090265553E-12
2.381663113006396E-4      1.4516275882247594E-12
2.38592750533049E-4       1.4300105742178583E-12
2.390191897654584E-4      1.4085266670058523E-12
2.3944562899786778E-4     1.387175866588742E-12
2.3987206823027716E-4     1.365958172966526E-12
2.4029850746268655E-4     1.3448735861392057E-12
2.4072494669509595E-4     1.3239283842208283E-12
2.4115138592750533E-4     1.3031267648539434E-12
2.415778251599147E-4      1.2824687280385504E-12
2.420042643923241E-4      1.2619542737746496E-12
2.4243070362473348E-4     1.2415834020622414E-12
2.4285714285714283E-4     1.2213561129013247E-12
2.432835820895522E-4      1.2012724062919006E-12
2.4371002132196162E-4     1.1813380241143502E-12
2.44136460554371E-4       1.1615564872584331E-12
2.445628997867804E-4      1.1419277957241494E-12
2.4498933901918976E-4     1.1224519495114996E-12
2.4541577825159915E-4     1.1031289486204832E-12
2.458422174840085E-4      1.0839587930511003E-12
2.462686567164179E-4      1.064941482803351E-12
2.466950959488273E-4      1.0460821892582826E-12
2.4712153518123667E-4     1.0273837320855626E-12
2.47547974413646E-4       1.008846111285191E-12
2.4797441364605543E-4     9.904693268571674E-13
2.4840085287846476E-4     9.722533788014926E-13
2.4882729211087414E-4     9.541982671181656E-13
2.492537313432835E-4      9.363039918071872E-13
2.496801705756929E-4      9.185751219889835E-13
2.501066098081023E-4      9.010137545032468E-13
