% Model:              PLacek_MembTVNJ_ArticleDims_Rh100um_hg10um_To2MHz_PHedit.mph
% Version:            COMSOL 6.3.0.335
% Date:               May 22 2025, 12:31
% Dimension:          1
% Nodes:              1801
% Expressions:        1
% Description:        Line graph
% Arc length (m)          imag(p)
4.947974041389056E-5      -0.02178583523903911
4.9649809290685314E-5     -0.02177572398073151
4.981987816748008E-5      -0.021765903878772114
4.998994704427484E-5      -0.021753441958560354
5.0160015921069605E-5     -0.021739026535251817
5.033008479786437E-5      -0.0217278538936404
5.050015367465913E-5      -0.021716991059109004
5.067022255145389E-5      -0.021706438031661623
5.0840291428248654E-5     -0.021696194811301108
5.101036030504342E-5      -0.021683166368132986
5.1180429181838175E-5     -0.021668061886368984
5.135049805863294E-5      -0.021656383189938636
5.15205669354277E-5       -0.021645035248965154
5.169063581222245E-5      -0.02163401806345196
5.1860704689017224E-5     -0.02162333163338764
5.203077356581198E-5      -0.021609699863477928
5.2200842442606745E-5     -0.021593854576452697
5.237091131940151E-5      -0.021581640015412108
5.254098019619627E-5      -0.021569780085045922
5.2711049072991036E-5     -0.021558274785372953
5.28811179497858E-5       -0.021547124116374383
5.3051186826580564E-5     -0.021532847681836487
5.322125570337533E-5      -0.021516204156386054
5.339132458017009E-5      -0.021503422629338922
5.3561393456964855E-5     -0.02149102270446712
5.373146233375962E-5      -0.021479004381779198
5.390153121055438E-5      -0.02146736766126661
5.407160008734914E-5      -0.021452411744950228
5.4241668964143904E-5     -0.0214349134260233
5.441173784093867E-5      -0.02142152943405291
5.4581806717733425E-5     -0.02140855897105026
5.475187559452819E-5      -0.021396002037001653
5.492194447132294E-5      -0.021383858631925337
5.50920133481177E-5       -0.021368188941244422
5.526208222491247E-5      -0.02134976311486879
5.543215110170724E-5      -0.021335733011387092
5.5602219978501995E-5     -0.021322158816217865
5.577228885529676E-5      -0.021309040529353136
5.594235773209153E-5      -0.021296378150801456
5.611242660888629E-5      -0.02127998228998699
5.628249548568105E-5      -0.02126054700435019
5.6452564362475814E-5     -0.021245816119186026
5.662263323927058E-5      -0.021231600243919214
5.679270211606533E-5      -0.021217899378541218
5.69627709928601E-5       -0.021204713523052025
5.7132839869654856E-5     -0.02118760880162237
5.730290874644962E-5      -0.02116709545686294
5.747297762324438E-5      -0.0211516071049143
5.764304650003915E-5      -0.02113670986994718
5.781311537683391E-5      -0.021122403751954726
5.7983184253628675E-5     -0.021108688750935637
5.815325313042344E-5      -0.021090903963581282
5.83233220072182E-5       -0.021069244626573527
5.8493390884012966E-5     -0.021052934924211748
5.866345976080773E-5      -0.021037313953191934
5.8833528637602494E-5     -0.021022381713509945
5.900359751439725E-5      -0.021008138205162254
5.9173666391192015E-5     -0.02098968737911596
5.934373526798678E-5      -0.020966776543941138
5.951380414478154E-5      -0.02094957099395795
5.96838730215763E-5       -0.020933174680134607
5.9853941898371064E-5     -0.020917587602477805
6.0024010775165814E-5     -0.02090280976096609
6.019407965196058E-5      -0.020883650193948937
6.036414852875534E-5      -0.02085931848278616
6.0534217405550106E-5     -0.02084112381816582
6.070428628234486E-5      -0.02082387523842292
6.087435515913962E-5      -0.020807572743544913
6.104442403593438E-5      -0.02079221633354303
6.121449291272915E-5      -0.020772208790201953
6.138456178952391E-5      -0.02074623620894069
6.155463066631868E-5      -0.020726964846512763
6.172469954311344E-5      -0.02070879748472128
6.18947684199082E-5       -0.02069173412355599
6.206483729670297E-5      -0.02067577476302879
6.223490617349773E-5      -0.02065482707861241
6.24049750502925E-5       -0.020627055087135884
6.257504392708726E-5      -0.020606650437861935
6.274511280388202E-5      -0.020587520806274198
6.291518168067679E-5      -0.02056966619236013
6.308525055747155E-5      -0.020553086596135133
6.325531943426631E-5      -0.02053121396679537
6.342538831106108E-5      -0.0205016019631818
6.359545718785583E-5      -0.02048000578754464
6.376552606465059E-5      -0.02045985738908292
6.393559494144536E-5      -0.02044115676779493
6.41056638182401E-5       -0.02042390392367781
6.427573269503487E-5      -0.020401086029797292
6.444580157182963E-5      -0.020369620661053828
6.461587044862441E-5      -0.020346780869650662
6.478593932541916E-5      -0.020325553828631285
6.495600820221393E-5      -0.02030593953800995
6.512607707900869E-5      -0.02028793799776784
6.529614595580345E-5      -0.020264095030521283
6.546621483259822E-5      -0.020230732995259206
6.5636283709393E-5        -0.020206596488635216
6.580635258618774E-5      -0.02018423133323885
6.597642146298251E-5      -0.020163637529069526
6.614649033977727E-5      -0.020144815076136947
6.631655921657204E-5      -0.02011987647387654
6.64866280933668E-5       -0.02008455420842275
6.665669697016156E-5      -0.02005905086428267
6.682676584695633E-5      -0.02003547894089801
6.699683472375108E-5      -0.020013838438254508
6.716690360054584E-5      -0.019994129356365277
6.73369724773406E-5       -0.019968039293943918
6.750704135413537E-5      -0.0199306635628196
6.767711023093013E-5      -0.019903701285683403
6.784717910772488E-5      -0.01987884006124721
6.801724798451965E-5      -0.01985607988950475
6.818731686131441E-5      -0.019835420770454307
6.835738573810918E-5      -0.019808133979425678
6.852745461490394E-5      -0.019768582720636196
6.86975234916987E-5       -0.019740049701058714
6.886759236849347E-5      -0.01971380619601789
6.903766124528822E-5      -0.019689852205490906
6.920773012208298E-5      -0.019668187729494878
6.937779899887774E-5      -0.019639688244585354
6.954786787567251E-5      -0.019597822805184687
6.971793675246727E-5      -0.019567585817896516
6.988800562926202E-5      -0.019539852759285527
