% Model:              ModelMicPlate_Rh20um_hg5um_Refined_MaterialDefPolySilicon.mph
% Version:            COMSOL 6.3.0.335
% Date:               May 21 2025, 13:46
% Dimension:          1
% Nodes:              708
% Expressions:        1
% Description:        Line graph
% Arc length (m)          real(w2)
4.1702127659574455E-5     -9.549859367356622E-11
4.2127659574468066E-5     -9.541350466764273E-11
4.255319148936169E-5      -9.532760897611219E-11
4.29787234042553E-5       -9.52409065989746E-11
4.340425531914893E-5      -9.515339753622993E-11
4.382978723404254E-5      -9.506508178787822E-11
4.4255319148936156E-5     -9.497596410527445E-11
4.4680851063829774E-5     -9.488605114904022E-11
4.5106382978723385E-5     -9.479534291917552E-11
4.5531914893616997E-5     -9.470383941568037E-11
4.5957446808510615E-5     -9.461154063855476E-11
4.638297872340423E-5      -9.451844658779867E-11
4.680851063829785E-5      -9.442455726341215E-11
4.7234042553191475E-5     -9.43298777192235E-11
4.765957446808508E-5      -9.423441486845368E-11
4.8085106382978704E-5     -9.413816871110265E-11
4.851063829787232E-5      -9.404113924717043E-11
4.893617021276594E-5      -9.394332647665707E-11
4.936170212765956E-5      -9.384473039956245E-11
4.9787234042553176E-5     -9.374535101588669E-11
5.02127659574468E-5       -9.36451936717658E-11
5.0638297872340406E-5     -9.354426552625331E-11
5.1063829787234024E-5     -9.344256657934916E-11
5.148936170212764E-5      -9.334009683105337E-11
5.191489361702126E-5      -9.3236856281366E-11
5.234042553191487E-5      -9.313284493028695E-11
5.276595744680849E-5      -9.30280627778163E-11
5.319148936170211E-5      -9.292251545307051E-11
5.3617021276595725E-5     -9.281621035455649E-11
5.404255319148934E-5      -9.270914748227425E-11
5.446808510638296E-5      -9.260132683622381E-11
5.489361702127658E-5      -9.249274841640518E-11
5.53191489361702E-5       -9.238341222281831E-11
5.5744680851063815E-5     -9.227331825546325E-11
5.617021276595743E-5      -9.216247241780836E-11
5.6595744680851044E-5     -9.20508823417859E-11
5.7021276595744655E-5     -9.193854802739583E-11
5.744680851063827E-5      -9.18254694746382E-11
5.7872340425531884E-5     -9.171164668351301E-11
5.82978723404255E-5       -9.159707965402019E-11
5.8723404255319114E-5     -9.148176838615981E-11
5.914893617021274E-5      -9.136571904972902E-11
5.9574468085106356E-5     -9.124893950437054E-11
5.999999999999997E-5      -9.11314297500844E-11
6.042553191489359E-5      -9.101318978687059E-11
6.085106382978722E-5      -9.089421961472917E-11
6.127659574468083E-5      -9.077451923366001E-11
6.170212765957445E-5      -9.06540886436632E-11
6.212765957446806E-5      -9.053293427337047E-11
6.255319148936169E-5      -9.041106420470603E-11
6.297872340425529E-5      -9.02884784376699E-11
6.340425531914891E-5      -9.016517697226206E-11
6.382978723404252E-5      -9.004115980848257E-11
6.425531914893613E-5      -8.991642694633133E-11
6.468085106382975E-5      -8.979097838580843E-11
6.510638297872337E-5      -8.966482080734461E-11
6.553191489361698E-5      -8.953796250998167E-11
6.59574468085106E-5       -8.941040349371964E-11
6.638297872340422E-5      -8.92821437585585E-11
6.680851063829784E-5      -8.915318330449826E-11
6.723404255319147E-5      -8.902352213153889E-11
6.765957446808508E-5      -8.889316023968043E-11
6.80851063829787E-5       -8.876210455453236E-11
6.851063829787231E-5      -8.863036358732869E-11
6.893617021276593E-5      -8.849793733806942E-11
6.936170212765955E-5      -8.836482580675453E-11
6.978723404255316E-5      -8.823102899338411E-11
7.021276595744679E-5      -8.809654689795803E-11
