% Model:              ModelMicPlate_Rh20um_hg5um_Refined_MaterialDefPolySilicon.mph
% Version:            COMSOL 6.3.0.420
% Date:               Aug 12 2025, 09:31
% Dimension:          1
% Nodes:              708
% Expressions:        1
% Description:        Line graph
% Arc length (m)          real(w2)
2.638297872340425E-5      1.1474302898119882E-10
2.6808510638297866E-5     1.1465457557865047E-10
2.7234042553191484E-5     1.1456475843028347E-10
2.7659574468085102E-5     1.144735775360978E-10
2.808510638297872E-5      1.1438103289609352E-10
2.8510638297872334E-5     1.1428712451027052E-10
2.8936170212765952E-5     1.1419185237862891E-10
2.936170212765957E-5      1.1409522226151857E-10
2.9787234042553185E-5     1.139972455961242E-10
3.02127659574468E-5       1.1389792238244577E-10
3.063829787234042E-5      1.1379725262048329E-10
3.106382978723404E-5      1.136952363102368E-10
3.148936170212765E-5      1.1359187345170624E-10
3.191489361702127E-5      1.1348716404489167E-10
3.2340425531914886E-5     1.1338111487946005E-10
3.2765957446808504E-5     1.1327373821178898E-10
3.319148936170212E-5      1.1316503404187842E-10
3.361702127659574E-5      1.1305500236972839E-10
3.404255319148936E-5      1.1294364319533892E-10
3.4468085106382976E-5     1.1283095651870995E-10
3.4893617021276594E-5     1.1271694233984152E-10
3.531914893617021E-5      1.1260160839158477E-10
3.574468085106383E-5      1.1248496780021296E-10
3.617021276595744E-5      1.123670205657262E-10
3.659574468085106E-5      1.122477666881244E-10
3.702127659574468E-5      1.1212720616740761E-10
3.744680851063829E-5      1.1200533900357581E-10
3.7872340425531907E-5     1.11882165196629E-10
3.8297872340425525E-5     1.1175769340099103E-10
3.8723404255319136E-5     1.1163193760765943E-10
3.914893617021275E-5      1.1150489781663409E-10
3.957446808510637E-5      1.113765740279151E-10
3.999999999999998E-5      1.1124696624150243E-10
4.04255319148936E-5       1.1111607445739605E-10
4.085106382978722E-5      1.10983898675596E-10
4.127659574468084E-5      1.1085044846089214E-10
4.1702127659574455E-5     1.1071573865091457E-10
4.2127659574468066E-5     1.1057976924566327E-10
4.255319148936169E-5      1.1044254024513827E-10
4.29787234042553E-5       1.1030405164933961E-10
4.340425531914893E-5      1.1016430345826722E-10
4.382978723404254E-5      1.1002329567192113E-10
4.4255319148936156E-5     1.0988103875384922E-10
4.4680851063829774E-5     1.0973754836621199E-10
4.5106382978723385E-5     1.0959282450900944E-10
4.5531914893616997E-5     1.0944686718224158E-10
4.5957446808510615E-5     1.0929967638590847E-10
4.638297872340423E-5      1.0915125212000998E-10
4.680851063829785E-5      1.0900159438454621E-10
4.7234042553191475E-5     1.0885071452796325E-10
4.765957446808508E-5      1.0869862901270361E-10
4.8085106382978704E-5     1.0854533783876721E-10
4.851063829787232E-5      1.0839084100615408E-10
4.893617021276594E-5      1.0823513851486428E-10
4.936170212765956E-5      1.080782303648977E-10
4.9787234042553176E-5     1.0792011655625443E-10
5.02127659574468E-5       1.0776080930602474E-10
5.0638297872340406E-5     1.0760032585098681E-10
5.1063829787234024E-5     1.0743866619114063E-10
5.148936170212764E-5      1.0727583032648622E-10
5.191489361702126E-5      1.0711181825702364E-10
5.234042553191487E-5      1.0694662998275275E-10
5.276595744680849E-5      1.0678026550367366E-10
5.319148936170211E-5      1.0661273788703906E-10
5.3617021276595725E-5     1.0644406511648112E-10
5.404255319148934E-5      1.0627424719199985E-10
5.446808510638296E-5      1.0610328411359525E-10
5.489361702127658E-5      1.0593117588126737E-10
5.53191489361702E-5       1.057579224950161E-10
5.5744680851063815E-5     1.0558352395484153E-10
5.617021276595743E-5      1.0540799415762121E-10
5.6595744680851044E-5     1.0523135180493804E-10
5.7021276595744655E-5     1.0505359689679198E-10
5.744680851063827E-5      1.048747294331831E-10
5.7872340425531884E-5     1.0469474941411139E-10
5.82978723404255E-5       1.0451365683957677E-10
5.8723404255319114E-5     1.0433145170957934E-10
5.914893617021274E-5      1.041481487281824E-10
5.9574468085106356E-5     1.039637672846973E-10
5.999999999999997E-5      1.0377830737912406E-10
6.042553191489359E-5      1.0359176901146265E-10
6.085106382978722E-5      1.0340415218171314E-10
6.127659574468083E-5      1.0321545688987544E-10
6.170212765957445E-5      1.030256831359496E-10
6.212765957446806E-5      1.0283484640699149E-10
6.255319148936169E-5      1.0264296674858294E-10
6.297872340425529E-5      1.0245004416072395E-10
6.340425531914891E-5      1.0225607864341454E-10
6.382978723404252E-5      1.0206107019665474E-10
6.425531914893613E-5      1.0186501882044445E-10
6.468085106382975E-5      1.0166792451478377E-10
6.510638297872337E-5      1.0146980352389719E-10
6.553191489361698E-5      1.0127067651702764E-10
6.59574468085106E-5       1.0107054349417511E-10
6.638297872340422E-5      1.0086940445533961E-10
6.680851063829784E-5      1.0066725940052119E-10
6.723404255319147E-5      1.0046410832971976E-10
6.765957446808508E-5      1.0025995124293539E-10
6.80851063829787E-5       1.0005480511422392E-10
6.851063829787231E-5      9.984869120280974E-11
6.893617021276593E-5      9.964160950869282E-11
6.936170212765955E-5      9.94335600318732E-11
6.978723404255316E-5      9.922454277235089E-11
7.021276595744679E-5      9.901455773012581E-11
7.06382978723404E-5       9.880360490519805E-11
7.106382978723402E-5      9.859170197269218E-11
7.148936170212763E-5      9.837887074715252E-11
7.191489361702124E-5      9.816511122857911E-11
7.234042553191486E-5      9.795042341697189E-11
7.276595744680848E-5      9.773480731233091E-11
7.31914893617021E-5       9.751826291465615E-11
7.361702127659572E-5      9.730079022394762E-11
7.404255319148934E-5      9.708240758632883E-11
7.446808510638294E-5      9.686313733607725E-11
7.489361702127655E-5      9.664297947319285E-11
7.531914893617019E-5      9.642193399767565E-11
7.574468085106379E-5      9.62000009095257E-11
7.617021276595741E-5      9.597718020874288E-11
7.659574468085102E-5      9.575347189532727E-11
7.702127659574463E-5      9.552889495510939E-11
7.744680851063826E-5      9.530347220567432E-11
7.787234042553187E-5      9.507720364702205E-11
7.82978723404255E-5       9.485008927915256E-11
7.87234042553191E-5       9.462212910206592E-11
7.914893617021272E-5      9.439332311576204E-11
7.957446808510634E-5      9.416367132024096E-11
7.999999999999997E-5      9.393319330860936E-11
8.042553191489356E-5      9.370191234456554E-11
8.085106382978717E-5      9.34698284281095E-11
8.12765957446808E-5       9.323694155924124E-11
8.170212765957441E-5      9.300325173796078E-11
8.212765957446802E-5      9.276875896426807E-11
8.255319148936163E-5      9.253346323816317E-11
8.297872340425526E-5      9.2297384726542E-11
8.340425531914888E-5      9.206054710132394E-11
8.38297872340425E-5       9.182295036250897E-11
8.425531914893612E-5      9.158459451009709E-11
8.468085106382974E-5      9.134547954408833E-11
8.510638297872335E-5      9.110560546448262E-11
8.553191489361698E-5      9.086497227128004E-11
8.59574468085106E-5       9.06236006707079E-11
8.638297872340422E-5      9.038151470438215E-11
8.680851063829783E-5      9.013871437230281E-11
8.723404255319144E-5      8.989519967446988E-11
8.765957446808508E-5      8.965097061088338E-11
8.808510638297869E-5      8.940602718154326E-11
8.85106382978723E-5       8.916036938644957E-11
8.893617021276592E-5      8.891401843580522E-11
8.936170212765952E-5      8.866699870183905E-11
8.978723404255313E-5      8.841931018455104E-11
9.021276595744674E-5      8.817095288394124E-11
9.063829787234035E-5      8.792192680000963E-11
9.106382978723398E-5      8.767223193275616E-11
9.148936170212759E-5      8.74218682821809E-11
9.191489361702122E-5      8.717085752628497E-11
9.234042553191483E-5      8.691922432833201E-11
9.276595744680844E-5      8.666696868832199E-11
9.319148936170208E-5      8.641409060625491E-11
9.361702127659569E-5      8.616059008213081E-11
9.40425531914893E-5       8.590646711594962E-11
9.446808510638292E-5      8.56517217077114E-11
9.489361702127655E-5      8.539637596629042E-11
9.531914893617015E-5      8.514045480597838E-11
9.574468085106377E-5      8.488395822677524E-11
9.617021276595738E-5      8.462688622868103E-11
9.6595744680851E-5        8.436923881169577E-11
9.702127659574462E-5      8.411101597581939E-11
9.744680851063823E-5      8.385221772105195E-11
9.787234042553185E-5      8.359286654954061E-11
9.829787234042548E-5      8.333298758623496E-11
9.872340425531908E-5      8.3072580831135E-11
9.914893617021271E-5      8.281164628424069E-11
9.957446808510633E-5      8.255018394555213E-11
9.999999999999995E-5      8.228819381506923E-11
1.0042553191489358E-4     8.202567589279203E-11
1.008510638297872E-4      8.176265303593327E-11
1.012765957446808E-4      8.149915053943302E-11
1.0170212765957441E-4     8.123516840329127E-11
1.0212765957446803E-4     8.097070662750807E-11
1.0255319148936166E-4     8.070576521208339E-11
1.0297872340425527E-4     8.044034415701721E-11
1.0340425531914888E-4     8.017444346230954E-11
1.038297872340425E-4      7.990808630149417E-11
1.0425531914893612E-4     7.964129809859924E-11
1.0468085106382971E-4     7.937407885362474E-11
1.0510638297872335E-4     7.910642856657072E-11
1.0553191489361695E-4     7.883834723743716E-11
1.0595744680851058E-4     7.856983486622402E-11
1.0638297872340419E-4     7.830089145293135E-11
1.068085106382978E-4      7.803154044820094E-11
1.0723404255319141E-4     7.776180736407356E-11
1.0765957446808503E-4     7.74916922005492E-11
1.0808510638297865E-4     7.722119495762788E-11
1.0851063829787227E-4     7.69503156353096E-11
1.0893617021276588E-4     7.667905423359433E-11
1.093617021276595E-4      7.640741075248211E-11
1.0978723404255313E-4     7.613540888010729E-11
1.1021276595744674E-4     7.586307417533748E-11
1.1063829787234035E-4     7.559040663817266E-11
1.1106382978723399E-4     7.53174062686128E-11
1.114893617021276E-4      7.504407306665796E-11
1.1191489361702123E-4     7.477040703230808E-11
1.1234042553191484E-4     7.449640816556322E-11
1.1276595744680846E-4     7.422210035209695E-11
1.1319148936170207E-4     7.394750915636908E-11
1.1361702127659569E-4     7.367263457837958E-11
1.140425531914893E-4      7.339747661812846E-11
1.1446808510638292E-4     7.31220352756158E-11
1.1489361702127652E-4     7.284631055084147E-11
1.1531914893617014E-4     7.257030244380555E-11
1.1574468085106377E-4     7.229403499749574E-11
1.1617021276595738E-4     7.201753374073929E-11
1.1659574468085099E-4     7.17407986735362E-11
1.1702127659574462E-4     7.146382979588652E-11
1.1744680851063824E-4     7.118662710779023E-11
1.1787234042553185E-4     7.090919060924729E-11
1.1829787234042546E-4     7.063152030025774E-11
1.1872340425531909E-4     7.035364034068992E-11
1.191489361702127E-4      7.007557618258354E-11
1.1957446808510631E-4     6.979732782593861E-11
1.1999999999999994E-4     6.951889527075512E-11
1.2042553191489355E-4     6.92402785170331E-11
1.2085106382978716E-4     6.896147756477248E-11
1.2127659574468078E-4     6.868249241397334E-11
1.2170212765957441E-4     6.840334730080463E-11
1.2212765957446802E-4     6.81240675594919E-11
1.2255319148936163E-4     6.784465319003512E-11
1.2297872340425524E-4     6.756510419243433E-11
1.2340425531914888E-4     6.728542056668948E-11
1.238297872340425E-4      6.70056023128006E-11
1.242553191489361E-4      6.672564943076768E-11
1.246808510638297E-4      6.644558619239608E-11
1.2510638297872332E-4     6.616543777325553E-11
1.2553191489361694E-4     6.588520417334599E-11
1.2595744680851055E-4     6.56048853926675E-11
1.2638297872340416E-4     6.532448143122007E-11
1.268085106382978E-4      6.504399228900364E-11
1.272340425531914E-4      6.476341796601826E-11
1.2765957446808505E-4     6.448278272901853E-11
1.2808510638297863E-4     6.420211155431774E-11
1.2851063829787224E-4     6.392140444191585E-11
1.2893617021276588E-4     6.364066139181286E-11
1.293617021276595E-4      6.335988240400884E-11
1.297872340425531E-4      6.307906747850371E-11
1.302127659574467E-4      6.27982166152975E-11
1.3063829787234032E-4     6.251735403544329E-11
1.3106382978723396E-4     6.223650447569418E-11
1.3148936170212755E-4     6.195566793605023E-11
1.3191489361702118E-4     6.167484441651139E-11
1.3234042553191482E-4     6.13940339170777E-11
1.3276595744680843E-4     6.111323643774911E-11
1.3319148936170205E-4     6.083245197852566E-11
1.3361702127659568E-4     6.055170467420283E-11
1.340425531914893E-4      6.027101898202112E-11
1.344680851063829E-4      5.99903949019805E-11
1.3489361702127652E-4     5.970983243408099E-11
1.3531914893617016E-4     5.94293315783226E-11
1.3574468085106377E-4     5.91488923347053E-11
1.3617021276595738E-4     5.886851470322912E-11
1.36595744680851E-4       5.858822269202978E-11
1.370212765957446E-4      5.830804043928576E-11
1.374468085106382E-4      5.802796794499706E-11
1.3787234042553182E-4     5.774800520916366E-11
1.3829787234042546E-4     5.74681522317856E-11
1.3872340425531907E-4     5.718840901286283E-11
1.3914893617021268E-4     5.690877555239539E-11
1.395744680851063E-4      5.6629275691667E-11
1.399999999999999E-4      5.634993321070067E-11
1.4042553191489352E-4     5.607074810949638E-11
1.4085106382978716E-4     5.579172038805412E-11
1.4127659574468077E-4     5.5512850046373944E-11
1.4170212765957438E-4     5.523413708445578E-11
1.42127659574468E-4       5.495558150229968E-11
1.4255319148936163E-4     5.46772069344105E-11
1.429787234042552E-4      5.439903676406889E-11
1.4340425531914882E-4     5.412107099127484E-11
1.4382978723404246E-4     5.384330961602837E-11
1.4425531914893607E-4     5.356575263832949E-11
1.446808510638297E-4      5.3288400058178163E-11
1.4510638297872332E-4     5.301125187557442E-11
1.4553191489361696E-4     5.2734331478637865E-11
1.4595744680851054E-4     5.245766181587515E-11
1.4638297872340416E-4     5.218124288728623E-11
1.468085106382978E-4      5.190507469287114E-11
1.472340425531914E-4      5.16291572326299E-11
1.4765957446808502E-4     5.1353490506562455E-11
1.4808510638297863E-4     5.107807451466884E-11
1.4851063829787224E-4     5.080293235945114E-11
1.4893617021276588E-4     5.052808651721398E-11
1.493617021276595E-4      5.025353698795734E-11
1.497872340425531E-4      4.9979283771681244E-11
1.5021276595744674E-4     4.970532686838569E-11
1.5063829787234035E-4     4.9431666278070653E-11
1.5106382978723396E-4     4.915830200073617E-11
1.5148936170212757E-4     4.888525681446048E-11
1.519148936170212E-4      4.8612552686568685E-11
1.523404255319148E-4      4.834018961706077E-11
1.5276595744680843E-4     4.806816760593674E-11
1.5319148936170204E-4     4.779648665319661E-11
1.5361702127659563E-4     4.752514675884035E-11
1.5404255319148927E-4     4.725414792286799E-11
1.5446808510638288E-4     4.698351256060451E-11
1.548936170212765E-4      4.671326209431386E-11
1.553191489361701E-4      4.644339652399605E-11
1.557446808510637E-4      4.617391584965106E-11
1.5617021276595732E-4     4.590482007127893E-11
1.5659574468085093E-4     4.5636109188879616E-11
1.5702127659574457E-4     4.536778320245315E-11
1.574468085106382E-4      4.509986412676927E-11
1.578723404255318E-4      4.483237280368813E-11
1.5829787234042543E-4     4.45653092332097E-11
1.5872340425531904E-4     4.4298673415334E-11
1.5914893617021266E-4     4.4032465350061035E-11
1.595744680851063E-4      4.376668503739078E-11
1.599999999999999E-4      4.350133247732326E-11
1.6042553191489354E-4     4.3236429246846396E-11
1.6085106382978715E-4     4.297199557285561E-11
1.6127659574468077E-4     4.270803145535088E-11
1.6170212765957438E-4     4.2444536894332226E-11
1.62127659574468E-4       4.2181511889799655E-11
1.6255319148936163E-4     4.191895644175314E-11
1.6297872340425524E-4     4.16568705501927E-11
1.6340425531914885E-4     4.1395275317720144E-11
1.6382978723404246E-4     4.113419032252799E-11
1.642553191489361E-4      4.087361556461622E-11
1.646808510638297E-4      4.0613551043984855E-11
1.6510638297872332E-4     4.0353996760633895E-11
1.6553191489361693E-4     4.0094952714563316E-11
1.6595744680851054E-4     3.9836418905773144E-11
1.6638297872340415E-4     3.957841592654307E-11
1.668085106382978E-4      3.932096267348598E-11
1.6723404255319138E-4     3.906405914660188E-11
1.6765957446808501E-4     3.8807705345890756E-11
1.6808510638297863E-4     3.8551901271352636E-11
1.6851063829787224E-4     3.829664692298749E-11
1.6893617021276588E-4     3.804194230079534E-11
1.693617021276595E-4      3.7787807451510295E-11
1.697872340425531E-4      3.753426055818776E-11
1.702127659574467E-4      3.728130162082775E-11
1.7063829787234032E-4     3.7028930639430256E-11
1.7106382978723396E-4     3.677714761399529E-11
1.7148936170212757E-4     3.652595254452283E-11
1.7191489361702118E-4     3.62753454310129E-11
1.7234042553191482E-4     3.6025345740185425E-11
1.7276595744680843E-4     3.5775970910495625E-11
1.7319148936170204E-4     3.552722094194349E-11
1.7361702127659565E-4     3.527909583452904E-11
1.7404255319148926E-4     3.5031595588252256E-11
1.744680851063829E-4      3.478472020311314E-11
1.7489361702127651E-4     3.45384696791117E-11
1.7531914893617015E-4     3.4292862869281433E-11
1.7574468085106374E-4     3.404791643740336E-11
1.7617021276595735E-4     3.380363038347748E-11
1.7659574468085099E-4     3.3560004707503806E-11
1.770212765957446E-4      3.331703940948234E-11
1.774468085106382E-4      3.307473448941305E-11
1.7787234042553182E-4     3.283308994729597E-11
1.7829787234042543E-4     3.259212398964168E-11
1.7872340425531904E-4     3.2351852476484E-11
1.7914893617021265E-4     3.211227540782291E-11
1.795744680851063E-4      3.187339278365843E-11
1.7999999999999993E-4     3.1635204603990556E-11
1.8042553191489351E-4     3.1397710868819275E-11
1.8085106382978715E-4     3.11609115781446E-11
1.8127659574468076E-4     3.092482425999149E-11
1.8170212765957437E-4     3.068946394260489E-11
1.8212765957446799E-4     3.045483062598482E-11
1.825531914893616E-4      3.0220924310131276E-11
1.829787234042552E-4      2.9987744995044266E-11
1.8340425531914882E-4     2.975529268072376E-11
1.8382978723404243E-4     2.952356736716979E-11
1.8425531914893607E-4     2.929258587286846E-11
1.8468085106382968E-4     2.90623623672946E-11
1.851063829787233E-4      2.8832896850448202E-11
1.8553191489361693E-4     2.8604189322329267E-11
1.8595744680851054E-4     2.8376239782937807E-11
1.8638297872340418E-4     2.81490482322738E-11
1.868085106382978E-4      2.7922614670337267E-11
1.8723404255319143E-4     2.7696955175966644E-11
1.8765957446808504E-4     2.747208303397158E-11
1.8808510638297862E-4     2.7247998244352068E-11
1.8851063829787226E-4     2.7024700807108112E-11
1.8893617021276585E-4     2.6802190722239715E-11
1.8936170212765949E-4     2.658046798974687E-11
1.897872340425531E-4      2.635953260962958E-11
1.9021276595744673E-4     2.6139399891946788E-11
1.9063829787234032E-4     2.5920082212059077E-11
1.9106382978723393E-4     2.5701579569966435E-11
1.9148936170212757E-4     2.5483891965668877E-11
1.9191489361702115E-4     2.5267019399166395E-11
1.923404255319148E-4      2.5050961870458982E-11
1.927659574468084E-4      2.4835719379546653E-11
1.93191489361702E-4       2.4621306439584608E-11
1.9361702127659562E-4     2.4407734492834455E-11
1.9404255319148926E-4     2.41950035392962E-11
1.9446808510638287E-4     2.3983113578969836E-11
1.9489361702127649E-4     2.377206461185537E-11
1.953191489361701E-4      2.3561856637952794E-11
1.957446808510637E-4      2.335248965726212E-11
1.9617021276595732E-4     2.314397735894705E-11
1.9659574468085096E-4     2.2936330229674654E-11
1.9702127659574454E-4     2.2729548269444917E-11
1.9744680851063818E-4     2.2523631478257858E-11
1.978723404255318E-4      2.2318579856113472E-11
1.9829787234042543E-4     2.2114393403011747E-11
1.9872340425531904E-4     2.1911072118952695E-11
1.9914893617021268E-4     2.1708628843084612E-11
1.9957446808510626E-4     2.150707308515707E-11
1.9999999999999987E-4     2.1306404845170066E-11
2.004255319148935E-4      2.1106624123123603E-11
2.0085106382978715E-4     2.0907730919017684E-11
2.0127659574468076E-4     2.0709725232852294E-11
2.0170212765957437E-4     2.0512607064627455E-11
2.02127659574468E-4       2.0316388378540712E-11
2.0255319148936162E-4     2.0121077687290673E-11
2.029787234042552E-4      1.9926674990877325E-11
2.0340425531914887E-4     1.9733180289300684E-11
2.0382978723404246E-4     1.9540593582560743E-11
2.042553191489361E-4      1.9348914870657493E-11
2.046808510638297E-4      1.9158144153590944E-11
2.0510638297872332E-4     1.8968292496784297E-11
2.0553191489361693E-4     1.877936739695519E-11
2.0595744680851054E-4     1.859136885410362E-11
2.0638297872340415E-4     1.8404296868229597E-11
2.0680851063829776E-4     1.821815143933312E-11
2.0723404255319137E-4     1.803293256741417E-11
2.0765957446808498E-4     1.7848640252472773E-11
2.080851063829786E-4      1.7665284638466975E-11
2.085106382978722E-4      1.748287218841885E-11
2.0893617021276582E-4     1.7301402902328397E-11
2.0936170212765946E-4     1.7120876780195616E-11
2.097872340425531E-4      1.6941293822020516E-11
2.1021276595744668E-4     1.6762654027803078E-11
2.1063829787234032E-4     1.658495739754332E-11
2.1106382978723393E-4     1.640821313219523E-11
2.1148936170212754E-4     1.6232426644596054E-11
2.1191489361702115E-4     1.6057597934745793E-11
2.1234042553191476E-4     1.588372700264445E-11
2.1276595744680837E-4     1.571081384829202E-11
2.1319148936170198E-4     1.5538858471688502E-11
2.136170212765956E-4      1.5367860872833903E-11
2.140425531914892E-4      1.519782928930756E-11
2.1446808510638282E-4     1.50287680685058E-11
2.1489361702127643E-4     1.486067721042862E-11
2.1531914893617004E-4     1.4693556715076017E-11
2.1574468085106365E-4     1.4527406582447999E-11
2.1617021276595726E-4     1.4362226812544558E-11
2.1659574468085087E-4     1.4198017405365697E-11
2.170212765957445E-4      1.4034785615928904E-11
2.1744680851063815E-4     1.387253471217171E-11
2.1787234042553176E-4     1.3711264694094105E-11
2.1829787234042537E-4     1.3550975561696098E-11
2.1872340425531898E-4     1.3391667314977693E-11
2.1914893617021265E-4     1.3233339953938877E-11
2.1957446808510626E-4     1.307599347857966E-11
2.199999999999999E-4      1.2919634143364442E-11
2.2042553191489348E-4     1.2764264123995384E-11
2.208510638297871E-4      1.2609883420472485E-11
2.2127659574468073E-4     1.2456492032795746E-11
2.2170212765957432E-4     1.2304089960965174E-11
2.2212765957446796E-4     1.2152677204980754E-11
2.2255319148936157E-4     1.2002253764842497E-11
2.229787234042552E-4      1.185282487767661E-11
2.234042553191488E-4      1.170439161541553E-11
2.238297872340424E-4      1.1556953978059253E-11
2.2425531914893604E-4     1.1410511965607786E-11
2.2468085106382965E-4     1.126506557806113E-11
2.2510638297872326E-4     1.1120614815419274E-11
2.2553191489361687E-4     1.0977159677682228E-11
2.2595744680851048E-4     1.083470436906714E-11
2.2638297872340412E-4     1.0693248847442951E-11
2.268085106382977E-4      1.0552793112809661E-11
2.2723404255319137E-4     1.0413337165167268E-11
2.2765957446808498E-4     1.0274881004515778E-11
2.280851063829786E-4      1.0137424630855184E-11
2.2851063829787223E-4     1.0000968044185491E-11
2.2893617021276587E-4     9.86551440146415E-12
2.2936170212765948E-4     9.731062537439359E-12
2.2978723404255307E-4     9.597612452111121E-12
2.302127659574467E-4      9.465164145479438E-12
2.3063829787234032E-4     9.333717617544309E-12
2.3106382978723393E-4     9.203272868305732E-12
2.3148936170212754E-4     9.073829897763707E-12
2.3191489361702118E-4     8.945390802489155E-12
2.3234042553191476E-4     8.817953286282592E-12
2.3276595744680837E-4     8.691517349144013E-12
2.3319148936170198E-4     8.56608299107342E-12
2.336170212765956E-4      8.441650212070819E-12
2.3404255319148923E-4     8.3182190121362E-12
2.3446808510638284E-4     8.195789391269568E-12
2.3489361702127648E-4     8.074362373753419E-12
2.3531914893617007E-4     7.9539345258353E-12
2.3574468085106368E-4     7.834505847515211E-12
2.3617021276595732E-4     7.716076338793155E-12
2.3659574468085093E-4     7.598645999669133E-12
2.3702127659574454E-4     7.482214830143139E-12
2.3744680851063818E-4     7.36678283021518E-12
2.378723404255318E-4      7.252349941201441E-12
2.382978723404254E-4      7.138911586401703E-12
2.3872340425531898E-4     7.0264677658159635E-12
2.391489361702126E-4      6.915018479444223E-12
2.3957446808510623E-4     6.804563727286484E-12
2.3999999999999982E-4     6.6951035093427425E-12
2.4042553191489345E-4     6.586637825613002E-12
2.4085106382978707E-4     6.479165524989956E-12
2.412765957446807E-4      6.372680883627791E-12
2.417021276595743E-4      6.267183901526505E-12
2.4212765957446793E-4     6.162674578686099E-12
2.4255319148936154E-4     6.059152915106575E-12
2.4297872340425515E-4     5.956618910787928E-12
2.434042553191488E-4      5.855072565730163E-12
2.4382978723404243E-4     5.7545116281601115E-12
2.4425531914893604E-4     5.6549292240696754E-12
2.4468085106382965E-4     5.556325353458857E-12
2.4510638297872326E-4     5.458700016327653E-12
2.4553191489361687E-4     5.36205321267607E-12
2.4595744680851054E-4     5.266384942504101E-12
2.4638297872340415E-4     5.171695205811749E-12
2.4680851063829776E-4     5.077980643124329E-12
2.4723404255319137E-4     4.9852332284175436E-12
2.47659574468085E-4       4.893452961691391E-12
2.480851063829786E-4      4.802639842945872E-12
2.4851063829787226E-4     4.712793872180988E-12
2.4893617021276587E-4     4.623915049396736E-12
2.493617021276595E-4      4.536003374593118E-12
2.497872340425531E-4      4.449054374754567E-12
2.502127659574467E-4      4.363058871128583E-12
2.5063829787234026E-4     4.278016863715168E-12
2.510638297872339E-4      4.193928352514319E-12
2.5148936170212754E-4     4.1107933375260404E-12
2.5191489361702115E-4     4.028611818750328E-12
2.5234042553191476E-4     3.947383796187183E-12
2.5276595744680837E-4     3.867103678624155E-12
2.53191489361702E-4       3.7877611349873075E-12
